acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.14,0.87,0.37,0.58,-4.00,2.61
0.13,0.87,0.38,-0.63,0.69,2.99
0.13,0.88,0.37,-2.70,2.26,2.50
0.13,0.88,0.38,-3.60,3.42,1.34
0.12,0.87,0.38,-2.99,2.32,0.99
0.13,0.87,0.38,-2.08,-0.09,1.37
0.12,0.86,0.38,-0.78,-1.47,0.99
0.12,0.86,0.38,-0.35,-1.68,0.92
0.13,0.86,0.39,-0.55,-0.41,1.45
0.14,0.87,0.38,-1.30,1.25,1.94
0.14,0.87,0.38,-1.88,2.20,2.26
0.15,0.87,0.38,-1.73,1.59,2.08
0.14,0.87,0.37,-1.19,0.49,1.60
0.13,0.87,0.39,-0.56,-0.61,0.21
0.14,0.86,0.40,0.27,-0.72,-0.46
0.14,0.86,0.39,-0.46,0.50,-1.34
0.13,0.86,0.38,-1.28,2.53,-2.44
0.13,0.87,0.38,-1.69,4.21,-2.47
0.14,0.87,0.37,-1.53,5.40,-2.38
0.14,0.87,0.37,-1.01,5.80,-1.30
0.16,0.87,0.37,-0.52,5.79,0.24
0.15,0.87,0.38,0.15,5.79,1.44
0.15,0.87,0.36,-0.15,6.58,0.52
0.16,0.89,0.37,-1.04,8.41,0.08
0.16,0.89,0.38,-1.83,8.95,-1.28
0.13,0.88,0.40,-1.39,7.71,-1.66
0.11,0.85,0.39,0.24,6.12,-1.44
0.10,0.86,0.38,0.20,3.80,-0.89
0.10,0.88,0.37,-1.15,3.88,0.95
0.10,0.88,0.38,-2.82,4.46,0.37
0.12,0.87,0.39,-2.87,3.89,-1.22
0.12,0.86,0.40,-1.10,1.66,-3.04
0.11,0.86,0.39,0.95,-1.05,-4.89
0.11,0.86,0.39,2.53,-2.26,-4.55
0.11,0.86,0.39,2.20,-1.73,-3.62
0.12,0.86,0.39,0.98,0.47,-2.18
0.12,0.87,0.39,-0.66,2.14,-2.61
0.13,0.87,0.38,-1.02,2.67,-3.40
0.13,0.87,0.37,0.00,1.86,-3.18
0.12,0.87,0.37,0.92,-0.50,-2.96
0.12,0.88,0.38,1.71,-1.79,-2.60
0.11,0.88,0.37,2.06,-2.40,-2.11
0.11,0.87,0.37,1.31,-2.00,-1.74
0.12,0.88,0.38,0.47,-1.34,-1.48
0.11,0.87,0.38,0.43,-0.81,-1.47
0.11,0.87,0.38,0.81,-1.36,-1.34
0.11,0.87,0.38,1.76,-2.29,-1.65
0.11,0.87,0.39,2.02,-2.70,-1.33
0.12,0.87,0.38,2.02,-2.56,-1.31
0.12,0.87,0.35,1.40,-1.74,-1.33
0.13,0.88,0.37,0.02,0.18,0.63
0.13,0.90,0.36,-2.03,1.47,-0.18
0.12,0.88,0.37,-1.59,1.34,-2.20
0.11,0.87,0.36,-0.02,-1.19,-1.33
0.11,0.87,0.36,1.10,-2.82,0.40
0.12,0.88,0.36,0.92,-3.44,1.15
0.10,0.88,0.38,0.32,-3.33,0.73
0.10,0.88,0.38,-0.67,-2.08,0.11
0.11,0.87,0.37,-1.50,-0.92,0.53
0.12,0.87,0.36,-1.74,0.17,1.30
0.13,0.88,0.36,-1.48,0.43,1.60
0.12,0.87,0.36,-0.53,-0.40,1.51
0.12,0.87,0.38,0.06,-1.42,1.15
0.11,0.88,0.37,0.08,-2.09,0.32
0.10,0.88,0.37,-0.52,-2.52,0.02
0.11,0.88,0.37,-1.79,-1.80,1.27
0.12,0.88,0.37,-2.52,-0.27,1.74
0.13,0.87,0.37,-2.41,0.60,1.51
0.13,0.88,0.37,-2.21,0.72,1.24
0.13,0.88,0.38,-0.96,-0.47,0.95
0.13,0.87,0.37,-0.20,-1.28,0.64
0.12,0.88,0.37,-0.17,-1.01,1.22
0.12,0.88,0.37,-0.93,0.27,1.30
0.11,0.87,0.38,-1.57,1.22,0.52
0.12,0.87,0.37,-1.63,1.74,0.64
0.12,0.88,0.38,-0.93,1.91,1.18
0.12,0.87,0.38,-0.81,1.51,0.58
0.12,0.87,0.38,-0.26,0.78,0.11
0.12,0.87,0.39,0.34,0.47,0.35
0.11,0.87,0.38,0.21,0.72,-0.53
0.11,0.87,0.38,0.23,0.82,-1.33
0.11,0.87,0.37,-0.14,0.55,-2.14
0.11,0.88,0.37,-0.47,0.82,-1.30
0.12,0.88,0.36,-0.84,0.47,-0.26
0.12,0.87,0.37,-0.26,0.64,-0.11
0.11,0.87,0.37,0.32,0.31,-1.68
0.12,0.86,0.39,1.45,-0.73,-1.85
0.13,0.86,0.38,2.31,-0.61,-0.53
0.13,0.87,0.36,2.37,1.13,0.24
0.11,0.87,0.36,2.31,2.73,-0.55
0.11,0.89,0.35,1.42,3.74,-0.58
0.12,0.90,0.37,0.56,4.02,0.05
0.11,0.90,0.36,0.49,3.18,0.38
0.11,0.88,0.37,0.84,1.80,0.49
0.12,0.88,0.35,0.99,1.04,0.06
0.12,0.88,0.34,0.79,1.71,-0.69
0.11,0.88,0.35,-0.15,2.76,-1.19
0.11,0.88,0.36,-0.56,3.77,-1.89
0.12,0.88,0.36,-0.95,4.09,-2.27
0.11,0.89,0.34,-1.63,3.36,-3.62
0.09,0.88,0.36,-0.61,2.26,-1.94
0.10,0.88,0.36,-0.31,2.21,-2.53
0.10,0.89,0.35,-0.89,2.56,-3.66
0.09,0.89,0.36,-1.77,2.47,-2.87
