acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.41,0.84,0.25,-0.85,2.82,0.15
0.41,0.84,0.25,-1.95,2.92,0.05
0.41,0.83,0.24,-2.00,2.50,0.14
0.41,0.83,0.25,-1.47,1.54,0.37
0.41,0.84,0.25,-1.82,1.15,0.24
0.41,0.84,0.26,0.11,0.72,-0.29
0.41,0.84,0.26,0.60,0.50,-0.73
0.41,0.85,0.26,0.06,0.53,-0.58
0.40,0.84,0.25,-0.21,0.06,-0.49
0.41,0.84,0.26,-1.36,-0.34,-0.67
0.41,0.85,0.25,-1.47,-0.44,-0.69
0.41,0.86,0.25,-2.32,-0.03,-0.53
0.40,0.85,0.26,-1.89,0.52,-0.58
0.40,0.85,0.25,-1.56,0.78,-0.84
0.41,0.84,0.25,-1.76,0.72,-0.53
0.41,0.85,0.26,-1.50,0.38,-0.63
0.40,0.85,0.25,-2.02,0.26,-0.41
0.40,0.85,0.25,-1.62,0.09,-0.18
0.40,0.85,0.25,-1.73,-0.34,-0.31
0.40,0.83,0.25,-1.66,0.11,0.09
0.40,0.84,0.25,-1.04,0.44,0.76
0.40,0.85,0.23,-1.66,0.72,0.96
0.40,0.84,0.25,-1.86,0.50,0.41
0.40,0.84,0.25,-2.55,0.11,0.37
0.40,0.84,0.25,-3.22,0.09,0.60
0.40,0.84,0.26,-2.49,-0.02,1.01
0.41,0.85,0.26,-2.02,-0.15,1.16
0.40,0.85,0.26,-1.77,0.08,1.16
0.41,0.84,0.25,-1.97,0.27,0.99
0.40,0.84,0.25,-1.65,0.03,1.28
0.40,0.84,0.25,-1.86,0.14,0.96
0.41,0.84,0.27,-2.11,0.09,1.04
0.41,0.84,0.26,-1.98,0.20,0.93
0.40,0.84,0.24,-1.91,0.06,0.67
0.41,0.84,0.27,-1.98,-0.09,0.34
0.41,0.84,0.26,-2.29,-0.09,-0.11
0.41,0.84,0.25,-1.94,-0.29,-0.09
0.41,0.84,0.25,-2.05,-0.82,0.03
0.40,0.84,0.26,-1.97,-0.95,0.00
0.40,0.84,0.25,-1.51,-1.02,-0.46
0.41,0.84,0.25,-1.36,-1.48,-0.40
0.40,0.84,0.26,-1.24,-1.48,-0.26
0.41,0.84,0.24,-1.47,-0.95,-0.53
0.41,0.84,0.25,-1.51,-0.96,0.08
0.40,0.84,0.25,-1.25,-0.95,0.29
0.41,0.85,0.25,-1.66,-0.64,-0.02
0.40,0.84,0.25,-1.62,-0.76,0.00
0.40,0.84,0.25,-1.27,-0.60,0.06
0.41,0.85,0.24,-1.25,-0.43,0.06
0.41,0.84,0.25,-1.51,-0.26,0.02
0.41,0.84,0.26,-1.83,-0.73,-0.29
0.41,0.84,0.24,-1.92,-1.01,-0.56
0.40,0.84,0.26,-1.83,-1.40,-0.76
0.41,0.85,0.27,-2.03,-1.53,-0.64
0.40,0.84,0.25,-1.92,-1.18,-0.03
0.41,0.84,0.25,-1.62,-0.50,-0.37
0.40,0.84,0.25,-1.79,-0.43,-0.50
0.41,0.84,0.25,-1.91,-0.47,-0.27
0.40,0.86,0.26,-1.98,-0.69,0.26
0.41,0.84,0.24,-2.03,-0.81,0.61
0.41,0.85,0.25,-2.55,-0.67,0.12
0.41,0.84,0.25,-2.32,-0.35,-0.21
0.41,0.84,0.25,-2.69,-0.34,0.12
0.39,0.85,0.25,-2.67,-0.76,0.20
0.40,0.84,0.26,-2.85,-1.01,-0.17
0.40,0.85,0.24,-3.21,-1.21,-0.56
0.40,0.85,0.25,-3.10,-1.04,-0.55
0.40,0.85,0.26,-3.34,-1.07,-1.11
0.39,0.85,0.26,-4.98,-1.56,-1.04
0.39,0.86,0.26,-5.76,-2.31,-2.93
0.38,0.85,0.25,-7.66,-3.83,-3.47
0.37,0.86,0.26,-10.73,-5.94,-3.11
0.40,0.86,0.26,-10.32,-6.95,-2.89
0.41,0.85,0.25,-10.38,-5.54,-2.23
0.40,0.83,0.23,-10.70,-3.54,-1.73
0.38,0.84,0.27,-13.60,-7.18,-2.81
0.39,0.84,0.27,-13.36,-9.92,-3.48
0.41,0.83,0.26,-11.88,-10.53,-2.32
0.43,0.84,0.27,-10.43,-6.93,-0.02
0.41,0.85,0.27,-9.83,-4.66,-0.34
0.41,0.84,0.27,-9.62,-2.23,-1.34
0.40,0.82,0.26,-9.36,-2.49,-1.65
0.39,0.83,0.28,-8.87,-4.37,-1.60
0.40,0.84,0.26,-7.07,-4.03,-1.97
0.40,0.83,0.26,-7.69,-3.74,-1.91
0.41,0.84,0.27,-6.96,-1.74,-1.60
0.41,0.85,0.26,-6.20,-0.70,-0.85
0.39,0.84,0.27,-7.56,-2.63,-0.41
0.39,0.84,0.29,-8.05,-4.70,-1.37
0.39,0.84,0.28,-9.91,-4.56,-4.29
0.39,0.84,0.29,-10.89,-3.30,-4.81
0.38,0.84,0.28,-10.06,-5.33,-4.43
0.42,0.84,0.28,-10.81,-3.28,-2.98
0.40,0.83,0.27,-10.47,-5.98,-5.21
0.38,0.83,0.29,-13.77,-7.82,-7.76
0.40,0.83,0.29,-15.95,-5.19,-10.79
0.43,0.86,0.36,-24.89,-19.36,-6.03
0.41,0.83,0.25,-7.65,-8.64,-7.15
0.42,0.84,0.29,-15.36,-10.47,-6.61
0.40,0.84,0.32,-8.55,0.70,-6.46
0.39,0.85,0.27,-12.09,3.42,-7.18
0.39,0.82,0.30,-10.26,5.63,-6.64
0.40,0.81,0.29,-7.40,0.41,-5.02
0.44,0.86,0.25,-10.67,2.06,-6.52
0.44,0.85,0.31,-9.42,12.82,-4.43
0.35,0.82,0.31,-7.50,5.68,-5.86
0.34,0.81,0.33,-6.24,8.69,-3.71
0.37,0.83,0.28,-4.64,2.81,-3.59
0.36,0.82,0.32,-6.00,0.46,-5.53
0.38,0.81,0.30,-2.02,0.18,-6.12
0.38,0.83,0.29,-5.74,2.41,-6.00
0.36,0.84,0.32,-3.71,4.95,-6.27
0.38,0.82,0.32,-3.01,7.31,-5.79
0.39,0.83,0.30,-4.00,8.32,-5.07
0.35,0.84,0.29,-3.48,6.20,-5.10
0.38,0.85,0.30,-2.60,5.33,-2.53
0.39,0.83,0.29,-3.13,3.69,-2.61
0.38,0.83,0.30,-4.79,5.63,-2.41
0.39,0.84,0.30,-3.86,3.16,-0.61
0.37,0.82,0.30,-2.53,0.46,0.78
0.39,0.84,0.29,-5.42,-1.27,2.05
0.37,0.83,0.31,-2.84,-2.63,1.05
0.38,0.84,0.30,-5.91,-0.21,0.43
0.40,0.83,0.30,-4.73,1.92,2.09
0.42,0.84,0.29,-6.67,4.40,4.12
0.41,0.83,0.29,-6.38,3.31,3.59
0.33,0.80,0.29,-5.39,-5.74,0.55
0.36,0.79,0.33,-2.73,-6.56,2.20
0.41,0.83,0.29,-4.78,-2.37,6.12
0.44,0.84,0.31,-5.56,8.43,5.18
0.44,0.84,0.30,-5.66,9.04,6.05
0.42,0.82,0.29,-6.53,4.75,8.37
0.40,0.80,0.32,-4.55,-6.09,10.52
