acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.04,0.76,0.58,-1.24,-1.21,-0.58
0.06,0.75,0.58,-2.55,-0.41,-0.02
0.06,0.75,0.58,-3.30,1.62,0.35
0.07,0.76,0.57,-2.90,3.36,0.56
0.07,0.76,0.58,-2.05,3.30,0.05
0.06,0.75,0.58,-0.46,2.79,-0.76
0.05,0.75,0.57,1.28,1.30,-1.24
0.05,0.73,0.58,2.06,0.78,-1.13
0.04,0.73,0.60,2.00,0.46,-1.08
0.04,0.74,0.59,1.31,0.76,-1.04
0.05,0.74,0.58,0.72,1.51,-1.40
0.05,0.75,0.58,-0.23,1.36,-1.45
0.06,0.75,0.58,-0.85,1.48,-2.12
0.05,0.75,0.58,-0.92,0.90,-2.49
0.05,0.76,0.57,-0.99,0.66,-2.26
0.04,0.76,0.57,-0.81,0.63,-1.94
0.05,0.77,0.57,-1.24,0.96,-1.76
0.05,0.76,0.57,-1.24,1.68,-2.00
0.04,0.76,0.58,-1.39,2.26,-2.05
0.04,0.75,0.57,-1.31,2.15,-2.50
0.05,0.75,0.57,-0.60,1.59,-2.09
0.03,0.75,0.58,-0.44,0.49,-2.26
0.04,0.74,0.58,-0.17,-0.38,-2.73
0.04,0.74,0.58,-0.14,-0.98,-2.49
0.05,0.75,0.58,-0.87,-1.01,-2.20
0.05,0.75,0.58,-1.79,-0.56,-1.95
0.05,0.75,0.59,-2.40,-0.38,-1.08
0.05,0.75,0.58,-2.26,-0.26,-0.85
0.05,0.75,0.58,-2.26,0.26,-0.79
0.04,0.75,0.58,-1.79,0.46,-0.61
0.04,0.75,0.57,-1.56,0.61,-0.03
0.05,0.75,0.57,-1.24,1.13,-0.08
0.04,0.75,0.58,-0.93,1.50,0.02
0.05,0.75,0.58,-0.66,1.97,0.12
0.05,0.75,0.58,-0.15,2.15,0.03
0.04,0.75,0.58,0.06,2.14,-0.40
0.05,0.74,0.59,0.21,2.03,-0.67
0.04,0.75,0.59,0.17,2.06,-0.70
0.04,0.75,0.58,-0.49,2.11,0.08
0.04,0.76,0.58,-1.01,2.75,0.03
0.04,0.75,0.59,-1.74,2.55,0.12
0.03,0.75,0.59,-1.66,1.54,-0.79
0.03,0.75,0.59,-0.92,0.43,-1.51
0.03,0.75,0.58,-0.50,0.29,-1.74
0.03,0.75,0.58,-0.64,0.09,-1.66
0.03,0.75,0.57,-1.04,0.79,-1.47
0.04,0.75,0.57,-1.22,1.02,-1.79
0.03,0.74,0.59,-0.46,0.95,-2.12
0.02,0.74,0.58,-0.08,0.02,-2.78
0.03,0.74,0.57,0.87,-0.69,-3.50
0.02,0.74,0.56,0.89,-0.84,-4.73
0.02,0.74,0.58,0.61,-1.04,-5.28
0.04,0.76,0.58,-0.03,0.11,-5.76
0.05,0.76,0.57,-0.67,0.56,-5.18
0.04,0.76,0.58,-0.43,0.29,-5.19
