acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.85,0.43,-1.59,-0.6,1.05,33.14
0.19,0.86,0.43,-0.95,-0.82,1.18,33.09
0.19,0.86,0.43,-0.29,-1.15,1.27,33.05
0.19,0.87,0.43,0.02,-1.44,1.25,33.09
0.19,0.87,0.43,-0.14,-2.0,0.93,33.14
0.19,0.86,0.44,0.24,-1.82,0.9,33.14
0.19,0.86,0.43,0.78,-2.03,1.22,33.09
0.19,0.87,0.44,0.76,-2.32,1.11,33.09
0.2,0.87,0.43,0.46,-2.64,0.78,33.14
0.2,0.87,0.43,0.29,-2.67,0.73,33.19
0.2,0.87,0.43,0.79,-2.15,0.82,33.19
0.2,0.86,0.43,1.05,-1.85,1.33,33.05
0.2,0.86,0.44,0.75,-2.17,1.44,33.09
0.19,0.86,0.43,0.31,-2.2,1.24,33.09
0.19,0.87,0.43,-0.06,-1.54,0.84,33.14
0.19,0.87,0.44,0.11,-1.04,0.78,33.09
0.2,0.86,0.43,-0.96,0.03,0.02,33.14
0.19,0.86,0.42,-0.52,0.4,0.63,33.19
0.2,0.86,0.42,-0.76,0.41,0.64,33.14
0.2,0.87,0.43,-1.59,0.47,-0.23,33.19
0.2,0.87,0.43,-2.18,0.38,-0.76,33.09
0.19,0.87,0.44,-2.75,0.75,-0.76,33.14
0.2,0.87,0.43,-4.11,1.76,-1.91,33.14
0.2,0.86,0.44,-5.74,2.85,-3.3,33.09
0.19,0.86,0.44,-6.89,3.28,-4.41,33.09
0.18,0.87,0.43,-6.87,3.16,-4.56,33.05
0.19,0.88,0.44,-8.89,3.51,-6.67,33.09
0.18,0.87,0.43,-11.47,3.63,-8.79,33.09
0.18,0.86,0.44,-11.18,3.39,-8.4,33.14
0.18,0.86,0.43,-10.41,3.47,-8.76,33.09
0.18,0.86,0.44,-10.53,2.89,-9.07,33.0
0.18,0.85,0.45,-10.81,2.52,-9.15,33.05
0.18,0.86,0.45,-11.13,3.86,-10.38,33.09
0.19,0.86,0.46,-12.31,5.37,-11.77,33.09
0.19,0.86,0.44,-13.59,6.2,-12.17,33.14
0.18,0.87,0.45,-16.37,6.26,-14.08,33.14
0.17,0.87,0.46,-19.51,7.91,-16.46,33.19
0.16,0.87,0.46,-19.57,9.51,-16.99,33.14
0.16,0.86,0.44,-20.27,10.47,-17.62,33.14
0.16,0.89,0.44,-24.72,9.44,-19.83,33.19
0.16,0.87,0.47,-29.44,9.59,-23.6,33.14
0.13,0.84,0.48,-25.48,8.69,-19.51,33.14
0.11,0.84,0.46,-20.95,7.45,-16.17,33.09
0.12,0.86,0.44,-18.52,5.48,-16.58,33.05
0.14,0.87,0.44,-18.35,3.56,-18.23,33.14
0.15,0.84,0.45,-12.75,1.25,-7.45,33.09
0.1,0.88,0.47,-17.11,-4.02,-16.06,33.09
0.12,0.83,0.47,-12.09,-3.45,-12.87,33.14
0.11,0.83,0.47,-7.07,-4.24,-9.76,33.09
0.12,0.84,0.48,-5.82,-7.48,-8.85,33.19
0.12,0.85,0.46,-6.85,-10.44,-8.99,33.14
0.13,0.85,0.47,-8.56,-11.94,-9.05,33.09
0.12,0.84,0.49,-8.66,-13.05,-6.56,33.09
0.11,0.8,0.51,-4.99,-13.6,-2.12,33.14
0.14,0.77,0.51,3.13,-11.37,5.69,33.09
0.13,0.77,0.5,11.66,-11.22,14.6,33.09
0.14,0.8,0.49,16.35,-14.37,22.12,33.14
0.11,0.79,0.5,23.88,-19.68,33.92,33.19
0.08,0.77,0.5,38.2,-24.56,51.86,33.19
0.12,0.77,0.45,56.84,-24.87,67.01,33.14
0.16,0.8,0.44,70.15,-27.42,76.14,33.09
0.22,0.77,0.45,73.31,-31.97,82.79,33.09
0.28,0.74,0.46,76.79,-33.4,89.94,33.14
0.26,0.83,0.43,74.44,-33.62,86.11,33.09
0.23,0.97,0.4,56.24,-35.11,64.79,33.19
0.28,1.02,0.27,32.5,-34.38,36.18,33.05
0.26,0.99,0.3,15.98,-32.99,22.05,33.09
0.28,0.96,0.34,5.02,-26.49,12.61,33.19
0.26,0.94,0.41,-1.27,-16.21,6.61,33.05
0.27,0.91,0.41,-2.5,-9.42,6.46,33.09
0.28,0.92,0.41,-3.44,-3.79,4.98,33.19
0.29,0.9,0.38,-5.25,1.92,1.65,33.14
0.29,0.89,0.39,-7.31,6.72,-1.48,33.19
0.28,0.87,0.41,-9.82,12.44,-4.52,33.09
0.28,0.85,0.42,-11.44,17.01,-7.69,33.24
0.28,0.84,0.38,-8.92,20.2,-9.86,33.14
