acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.16,0.87,0.4,-7.76,1.89,-2.66,32.39
0.17,0.9,0.4,-9.62,4.55,-4.23,32.39
0.18,0.88,0.41,-9.86,8.17,-3.69,32.34
0.18,0.85,0.39,-5.08,13.22,-2.47,32.34
0.17,0.84,0.39,0.67,17.6,0.03,32.29
0.18,0.82,0.39,4.99,21.54,1.39,32.34
0.16,0.81,0.41,8.4,21.63,0.29,32.29
0.17,0.79,0.41,12.0,22.9,0.79,32.34
0.17,0.79,0.45,15.71,21.76,6.53,32.34
0.16,0.79,0.42,22.73,21.45,11.31,32.39
0.19,0.84,0.47,34.67,25.4,30.47,32.34
0.14,0.92,0.53,44.66,32.6,52.03,32.39
0.1,0.96,0.45,62.73,42.21,54.92,32.34
-0.29,1.38,0.27,45.21,43.5,18.21,32.34
-0.25,1.38,0.22,31.01,30.29,7.69,32.39
0.22,0.9,0.14,24.96,19.48,9.16,32.44
0.12,0.96,0.33,-4.92,10.85,-10.03,32.25
0.12,0.93,0.35,-5.89,15.04,-8.85,32.29
0.14,0.92,0.34,-6.53,19.13,-7.59,32.44
0.13,0.94,0.37,-5.21,24.5,-9.73,32.34
0.12,0.93,0.41,-2.47,33.83,-10.92,32.34
0.1,0.9,0.37,-3.71,37.04,-14.03,32.44
0.11,0.91,0.34,-7.02,30.34,-17.82,32.39
0.15,0.86,0.36,-3.57,27.11,-13.88,32.29
0.14,0.86,0.38,-2.75,26.85,-10.98,32.34
0.12,0.89,0.37,-5.59,24.03,-13.07,32.29
0.09,0.9,0.37,-10.14,17.71,-13.82,32.34
0.08,0.92,0.38,-16.37,10.11,-18.52,32.34
0.07,0.92,0.36,-21.89,3.24,-22.49,32.29
0.07,0.92,0.4,-28.14,-2.4,-27.74,32.34
0.06,0.92,0.39,-35.65,-7.85,-32.99,32.29
0.07,0.9,0.39,-41.68,-10.9,-38.72,32.29
0.07,0.88,0.39,-44.17,-12.6,-39.95,32.25
0.09,0.88,0.4,-45.31,-11.5,-37.07,32.29
0.11,0.88,0.41,-45.53,-7.71,-31.11,32.34
0.1,0.87,0.4,-45.8,-4.0,-23.36,32.34
0.11,0.86,0.4,-42.06,0.0,-14.24,32.29
0.1,0.85,0.41,-38.98,5.15,-7.82,32.25
0.08,0.87,0.4,-38.32,7.45,-6.81,32.34
0.06,0.87,0.39,-38.21,7.45,-8.52,32.25
0.04,0.86,0.42,-38.73,6.96,-11.07,32.34
0.06,0.86,0.43,-39.42,5.07,-15.36,32.29
0.03,0.85,0.43,-38.73,2.27,-17.88,32.2
0.04,0.82,0.45,-36.75,-1.37,-18.72,32.34
0.06,0.78,0.43,-30.26,-1.6,-15.59,32.29
0.07,0.82,0.44,-23.53,-4.43,-13.57,32.34
0.03,0.8,0.55,-19.15,-3.53,-9.11,32.25
0.04,0.79,0.44,-11.25,-5.02,-6.14,32.29
0.02,0.72,0.46,0.08,-5.94,3.42,32.25
-0.0,0.71,0.46,12.5,-9.44,13.15,32.34
-0.01,0.7,0.46,21.27,-16.9,19.22,32.29
-0.01,0.73,0.41,31.02,-27.74,23.6,32.25
-0.01,0.77,0.4,34.67,-40.5,21.66,32.39
0.01,0.8,0.38,35.27,-52.78,16.61,32.2
0.02,0.86,0.39,30.21,-64.49,12.53,32.25
0.03,0.91,0.34,21.76,-74.85,9.21,32.29
0.06,0.97,0.46,9.47,-84.87,13.4,32.34
0.04,1.09,0.51,-11.37,-81.24,6.85,32.34
0.08,1.1,0.54,-9.65,-74.5,19.37,32.29
0.12,1.01,0.46,-6.72,-58.29,22.09,32.25
0.1,0.96,0.54,8.21,-33.71,32.76,32.25
0.15,0.86,0.46,30.73,-7.83,47.1,32.39
0.17,0.85,0.36,50.67,3.63,56.46,32.34
0.2,0.85,0.34,43.94,3.94,49.02,32.2
0.17,0.85,0.36,30.11,-9.44,44.58,32.34
0.19,0.83,0.41,19.05,-20.38,39.66,32.34
0.19,0.79,0.45,17.34,-21.36,37.65,32.39
0.2,0.76,0.44,27.62,-13.16,35.28,32.29
0.2,0.78,0.44,38.38,-4.72,33.97,32.34
0.19,0.83,0.44,38.98,-4.32,31.95,32.29
0.22,0.83,0.39,33.48,-4.23,28.44,32.34
0.19,0.88,0.41,21.71,-9.66,26.49,32.34
0.17,0.9,0.37,16.84,-15.54,22.93,32.29
0.17,0.91,0.37,18.81,-13.98,19.27,32.34
0.2,0.92,0.37,21.71,-9.36,15.59,32.34
0.21,0.9,0.36,23.01,-7.22,12.46,32.29
0.23,0.89,0.38,23.51,-4.46,9.31,32.34
0.24,0.88,0.38,23.69,-0.52,7.53,32.39
0.24,0.92,0.37,21.57,4.4,5.18,32.29
0.26,0.93,0.39,20.78,16.26,4.06,32.34
0.22,0.93,0.43,18.44,30.53,4.11,32.48
0.23,0.96,0.37,16.12,42.81,0.12,32.39
0.22,0.99,0.3,10.46,49.83,-8.38,32.25
0.24,0.99,0.27,0.38,53.02,-15.1,32.39
0.2,1.01,0.24,-10.21,51.4,-18.82,32.44
0.09,1.1,0.3,-23.01,50.37,-24.32,32.34
0.07,1.05,0.39,-27.16,50.46,-27.82,32.39
-0.0,1.15,0.29,-11.95,53.8,-29.5,32.34
-0.04,1.04,0.25,-20.32,36.18,-37.19,32.44
0.14,0.95,0.41,-28.52,21.24,-37.86,32.48
0.27,0.84,0.35,-9.76,43.24,-18.23,32.44
0.15,0.96,0.33,-16.53,32.63,-17.66,32.39
0.07,0.97,0.31,-26.79,10.85,-22.29,32.39
