acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.38,0.84,0.28,-1.39,2.89,-0.67
0.38,0.84,0.27,-1.24,3.13,-0.76
0.38,0.84,0.28,-1.16,2.89,-0.53
0.39,0.84,0.29,-0.87,2.12,-0.41
0.39,0.84,0.28,-1.01,1.59,-0.34
0.39,0.83,0.29,0.11,1.24,-0.27
0.39,0.84,0.29,0.60,0.32,-0.66
0.38,0.84,0.29,0.63,-0.05,-0.17
0.38,0.84,0.28,0.05,-0.49,-0.47
0.38,0.84,0.28,-0.12,-0.14,-1.02
0.38,0.84,0.27,-0.52,0.12,-0.56
0.38,0.86,0.28,-0.82,0.12,-0.50
0.39,0.85,0.29,-0.93,0.11,-0.50
0.39,0.85,0.28,-1.05,0.29,-0.64
0.38,0.85,0.28,-1.36,0.00,-0.99
0.38,0.85,0.28,-1.53,-0.05,-0.81
0.38,0.85,0.28,-1.92,-0.41,-0.87
0.39,0.86,0.27,-1.73,0.00,-0.63
0.39,0.85,0.28,-1.68,0.03,-0.72
0.38,0.84,0.28,-2.09,0.50,-0.63
0.39,0.85,0.28,-2.50,0.31,-0.53
0.38,0.85,0.28,-3.28,-0.23,-0.64
0.38,0.84,0.28,-3.25,-0.93,-0.60
0.39,0.85,0.28,-3.21,-0.60,-0.32
0.38,0.85,0.28,-3.30,-0.34,-0.21
0.38,0.84,0.28,-3.45,0.23,-0.47
0.38,0.85,0.28,-3.59,0.58,-0.31
0.38,0.84,0.28,-3.74,0.32,-0.38
0.38,0.85,0.28,-3.50,0.11,-0.72
0.38,0.84,0.28,-3.22,-0.56,-0.66
0.38,0.85,0.28,-3.45,-0.26,-0.17
0.38,0.84,0.28,-2.70,-0.24,0.82
0.38,0.84,0.28,-2.92,0.00,1.11
0.38,0.84,0.28,-3.25,0.17,1.36
0.38,0.84,0.28,-3.62,0.14,0.87
0.38,0.84,0.29,-3.37,-0.44,1.05
0.37,0.83,0.29,-3.60,-0.20,-2.75
0.39,0.83,0.28,-4.44,0.81,-1.63
0.38,0.85,0.29,-2.41,0.55,1.95
0.37,0.85,0.28,-1.65,0.09,1.71
0.37,0.84,0.28,-4.32,-0.75,3.01
0.38,0.84,0.30,-2.61,-2.89,2.47
0.38,0.83,0.28,-1.83,-2.00,1.73
0.39,0.83,0.28,-2.06,-1.33,1.62
0.38,0.84,0.28,-1.54,0.63,1.45
