acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.97,0.12,0.29,-2.75,1.36,34.04
0.18,0.97,0.12,-0.18,-2.7,0.47,34.08
0.17,0.96,0.13,0.24,-1.82,0.34,34.13
0.18,0.96,0.11,0.98,-1.48,1.02,34.13
0.18,0.97,0.11,0.44,-1.59,0.81,34.22
0.17,0.96,0.13,-0.73,-1.45,-0.26,34.13
0.18,0.96,0.12,-0.49,-1.37,0.17,34.13
0.18,0.95,0.12,0.03,-1.34,0.84,34.08
0.18,0.96,0.12,0.64,-1.6,1.42,34.13
0.18,0.96,0.12,0.37,-1.79,1.91,34.13
0.18,0.96,0.13,-0.03,-2.23,1.95,34.18
0.18,0.96,0.12,-0.06,-2.11,1.56,34.13
0.18,0.96,0.12,0.52,-1.83,2.43,34.13
0.18,0.96,0.12,1.02,-1.68,2.81,33.99
0.18,0.96,0.11,1.02,-1.19,2.58,34.04
0.18,0.96,0.12,0.85,-0.98,2.46,34.13
0.19,0.95,0.1,3.36,2.24,3.98,34.04
0.19,0.95,0.09,3.56,2.61,5.16,34.08
0.21,0.95,0.1,3.95,3.94,6.84,34.18
0.2,0.95,0.13,5.02,5.28,6.66,34.04
0.18,0.98,0.12,4.35,6.18,2.2,34.13
0.18,0.96,0.12,4.23,7.85,0.75,34.08
0.17,0.98,0.12,1.79,8.2,-0.93,34.13
0.19,1.0,0.1,-2.72,7.63,-4.66,34.13
0.18,0.98,0.11,-3.76,6.4,-4.49,34.08
0.17,0.98,0.11,-4.87,6.58,-7.07,34.13
0.18,0.98,0.1,-5.66,8.09,-8.76,34.13
0.16,0.96,0.11,-4.98,7.44,-7.62,34.08
0.17,0.96,0.11,-6.53,5.91,-8.08,34.13
0.17,0.97,0.12,-9.39,3.42,-7.91,34.13
0.17,0.98,0.12,-13.57,1.62,-9.94,34.08
0.17,0.98,0.12,-16.72,1.33,-11.73,34.18
0.17,0.99,0.13,-19.79,0.92,-13.63,34.13
0.17,0.99,0.12,-24.63,0.82,-17.33,34.18
0.18,0.97,0.15,-25.89,3.04,-20.03,34.08
0.16,0.95,0.15,-22.14,4.34,-16.6,34.13
0.15,0.96,0.14,-19.6,3.6,-14.49,34.04
0.14,0.96,0.12,-20.5,2.4,-15.39,34.08
0.14,0.96,0.12,-21.57,0.27,-15.21,34.13
0.15,0.98,0.12,-24.17,-1.39,-17.21,34.13
0.14,0.96,0.13,-21.69,-1.73,-15.48,34.18
0.12,0.98,0.14,-19.3,-3.66,-11.85,34.08
0.12,0.97,0.14,-17.88,-3.98,-12.52,34.13
0.1,0.95,0.15,-14.23,-5.95,-11.59,34.08
0.1,0.94,0.16,-12.75,-7.18,-10.35,34.08
0.13,0.92,0.14,-10.63,-10.11,-5.42,34.13
0.14,0.92,0.18,-6.73,-13.15,-0.58,34.08
0.15,0.89,0.18,-2.0,-13.47,6.58,34.08
0.18,0.89,0.18,3.91,-11.25,13.5,34.13
0.16,0.88,0.18,12.08,-11.68,23.86,34.13
0.14,0.89,0.13,20.64,-14.85,34.72,34.18
0.1,0.92,0.08,33.08,-20.11,48.66,34.13
0.1,0.95,0.07,40.76,-27.37,60.24,34.13
0.14,0.95,0.09,35.66,-36.47,64.46,34.08
0.17,0.92,0.17,30.37,-44.84,67.16,34.13
0.17,0.94,0.18,24.12,-51.8,62.31,34.13
0.19,0.97,0.13,16.93,-47.8,65.01,34.08
0.24,1.01,0.15,5.39,-55.07,36.89,34.13
0.29,0.98,0.08,-0.56,-41.83,25.13,34.13
0.32,1.0,0.09,1.08,-32.52,17.63,34.08
0.25,1.01,0.1,-2.35,-25.94,10.7,34.08
0.26,1.0,0.1,-3.77,-19.86,8.67,34.13
0.27,0.99,0.08,-4.38,-13.76,9.39,34.08
0.29,0.96,0.12,-6.44,-8.11,8.89,34.04
0.29,0.95,0.14,-6.76,-3.91,7.24,34.13
0.27,0.93,0.12,-5.45,-2.11,6.09,34.08
0.28,0.94,0.15,-6.02,1.36,3.15,34.08
0.24,0.94,0.15,-7.76,1.5,2.02,34.04
0.26,0.92,0.15,-6.72,3.28,0.58,34.13
0.26,0.94,0.14,-5.97,4.61,-1.79,34.08
0.28,0.93,0.11,-3.33,4.98,-2.5,34.13
0.29,0.91,0.11,-1.63,7.54,-4.26,34.13
0.3,0.91,0.1,-1.62,10.5,-6.11,34.08
0.34,0.88,0.1,0.24,14.82,-7.69,34.13
0.36,0.86,0.11,3.3,22.08,-10.53,34.13
0.37,0.86,0.1,6.41,31.45,-15.08,34.18
0.36,0.88,0.09,5.08,39.95,-20.09,34.13
0.29,0.92,0.08,2.85,44.38,-17.5,34.22
0.23,0.98,0.08,0.05,46.17,-15.92,34.08
0.18,1.01,0.12,0.5,48.61,-15.85,34.13
0.13,1.05,0.16,-0.5,48.02,-16.17,34.13
0.09,1.07,0.16,-0.85,42.92,-14.92,34.08
0.09,1.06,0.12,-5.85,37.34,-17.54,34.22
0.13,1.05,0.08,-16.72,30.85,-23.25,34.13
0.19,1.0,0.1,-25.48,28.29,-28.92,34.08
0.18,0.96,0.11,-25.73,24.53,-31.63,34.13
0.2,0.94,0.14,-21.47,24.08,-30.23,34.22
0.2,0.96,0.14,-19.63,26.5,-28.35,34.18
0.19,0.98,0.17,-20.29,28.14,-27.25,34.18
0.16,0.96,0.18,-18.2,26.27,-22.79,34.13
0.14,0.93,0.17,-12.29,21.65,-13.83,34.08
0.13,0.93,0.17,-10.14,18.69,-9.73,34.18
0.14,0.91,0.18,-8.15,16.47,-5.8,34.13
0.14,0.92,0.17,-6.99,12.82,-4.23,33.99
0.14,0.92,0.17,-5.37,8.08,-2.06,34.18
0.11,0.93,0.19,-3.19,3.02,1.08,34.22
0.07,0.93,0.18,2.89,-4.75,7.79,34.08
0.03,0.93,0.16,12.03,-14.73,19.56,34.18
0.03,0.91,0.13,22.52,-28.31,34.73,34.13
0.04,0.94,0.04,23.66,-51.57,46.76,34.08
0.06,1.01,0.06,11.01,-73.31,52.27,34.18
0.1,1.08,0.07,-9.02,-87.3,45.34,34.22
0.18,1.1,0.15,-21.53,-81.28,33.4,34.22
0.29,1.05,0.17,-23.11,-60.9,19.97,34.08
0.3,1.03,0.18,-15.95,-40.46,14.23,34.13
0.31,0.89,0.17,-3.48,-28.78,19.11,34.22
0.26,0.9,0.12,-5.15,-28.35,18.47,34.08
0.28,0.88,0.12,-12.7,-27.71,18.05,34.13
0.32,0.86,0.13,-13.94,-22.75,17.11,34.32
0.29,0.9,0.16,-9.68,-18.09,15.71,34.27
0.29,0.93,0.17,-6.27,-13.31,13.53,34.22
0.29,0.92,0.14,-4.76,-8.87,11.73,34.13
