acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.17,0.97,0.11,-4.05,1.6,-1.91,34.18
0.17,0.96,0.13,-3.86,1.88,-2.17,34.04
0.17,0.96,0.13,-2.53,1.97,-1.53,34.18
0.17,0.96,0.13,-2.46,1.79,-1.02,34.22
0.17,0.96,0.13,-3.07,1.3,-0.81,34.13
0.17,0.97,0.12,-3.77,1.4,-1.45,34.08
0.17,0.97,0.12,-3.45,1.65,-1.48,34.18
0.17,0.96,0.13,-2.31,2.15,-0.89,34.22
0.17,0.97,0.13,-2.09,2.73,-1.21,34.18
0.17,0.96,0.13,-2.17,2.55,-1.13,34.13
0.17,0.97,0.13,-2.46,1.82,-1.02,34.22
0.17,0.96,0.12,-2.93,1.27,-1.51,34.27
0.17,0.95,0.13,-2.46,1.37,-0.72,34.18
0.17,0.96,0.12,-1.63,1.42,-0.32,34.13
0.16,0.96,0.12,-1.62,1.68,-0.18,34.13
0.16,0.97,0.13,-1.57,2.15,-0.17,34.37
0.18,0.95,0.14,1.5,3.04,2.31,34.18
0.17,0.94,0.16,3.54,2.92,4.79,34.13
0.17,0.94,0.15,4.35,2.27,7.11,34.13
0.17,0.95,0.15,4.23,1.08,8.98,34.18
0.18,0.96,0.14,2.21,0.69,7.73,34.18
0.18,0.97,0.13,1.6,1.39,6.69,34.22
0.18,0.98,0.13,-0.12,3.18,3.8,34.18
0.18,0.98,0.13,-1.3,5.74,0.9,34.27
0.18,0.98,0.14,-1.36,8.08,-1.08,34.22
0.16,0.99,0.14,-3.25,8.35,-3.28,34.22
0.18,0.96,0.09,-6.53,7.27,-4.5,34.18
0.18,0.98,0.1,-13.15,6.7,-10.92,34.13
0.16,0.98,0.12,-16.24,5.04,-12.11,34.13
0.16,0.96,0.09,-14.0,4.27,-10.2,34.18
0.17,0.98,0.11,-15.3,6.31,-13.13,34.22
0.17,0.98,0.13,-15.39,7.4,-12.85,34.22
0.15,1.01,0.13,-18.69,6.73,-14.06,34.18
0.15,0.98,0.12,-20.0,5.82,-14.21,34.13
0.14,0.96,0.13,-18.14,5.34,-11.91,34.13
0.14,0.95,0.11,-19.85,3.56,-11.94,34.18
0.14,0.97,0.13,-22.93,0.5,-16.18,34.08
0.13,0.97,0.17,-22.82,0.47,-15.88,34.22
0.13,0.97,0.14,-20.32,-0.53,-13.97,34.18
0.13,0.97,0.14,-19.44,-0.7,-13.1,34.22
0.1,0.94,0.15,-15.45,-1.44,-10.66,34.22
0.09,0.94,0.14,-10.6,-4.2,-10.02,34.18
0.08,0.96,0.14,-8.99,-7.01,-10.49,34.18
0.07,1.01,0.13,-13.28,-10.31,-15.73,34.22
0.08,0.98,0.14,-14.46,-13.98,-17.11,34.04
0.12,0.94,0.16,-14.37,-15.27,-15.16,34.08
0.16,0.88,0.2,-11.5,-15.27,-7.94,34.13
0.18,0.87,0.24,-6.61,-14.14,1.47,34.13
0.18,0.88,0.24,-2.23,-13.07,8.02,34.18
0.19,0.9,0.21,1.4,-10.95,11.5,34.13
0.15,0.88,0.22,9.42,-10.26,21.47,34.22
0.14,0.88,0.2,16.5,-11.25,30.12,34.18
0.13,0.85,0.16,27.36,-14.37,43.13,34.08
0.09,0.85,0.17,41.56,-22.17,57.3,34.13
0.07,0.88,0.16,53.66,-30.96,70.24,34.08
0.11,0.88,0.1,59.13,-41.5,78.41,34.27
0.14,0.91,0.08,58.17,-52.93,81.21,34.13
0.16,0.98,0.04,50.11,-65.71,79.69,34.18
0.17,1.07,0.04,35.36,-72.41,74.12,34.08
0.26,1.18,0.05,6.03,-63.59,42.44,34.13
0.52,1.05,0.07,-0.84,-39.86,27.68,34.08
0.32,1.06,0.14,-0.82,-24.34,15.19,34.18
0.29,1.0,0.11,-1.59,-14.87,9.33,34.13
0.28,0.98,0.06,-6.95,-8.31,7.92,34.04
0.3,0.95,0.11,-14.6,-6.0,1.82,34.18
0.3,0.93,0.1,-16.85,3.56,-2.85,34.22
0.28,0.95,0.09,-12.7,1.74,-4.37,34.22
0.31,0.92,0.14,-10.64,8.67,-6.08,34.18
0.32,0.91,0.16,-8.06,16.37,-7.91,34.13
0.32,0.88,0.15,-5.53,20.26,-9.88,34.13
0.34,0.88,0.14,-3.79,24.99,-11.47,34.18
0.34,0.88,0.13,-3.18,30.35,-13.71,34.22
0.33,0.9,0.12,-3.07,35.88,-16.96,34.22
0.3,0.93,0.13,-3.73,40.85,-22.78,34.27
0.26,0.95,0.15,-3.57,44.89,-27.11,34.22
0.2,0.99,0.15,-3.01,47.16,-28.99,34.13
0.16,1.01,0.15,-3.56,46.35,-29.91,34.18
0.15,1.04,0.14,-8.11,42.44,-30.7,34.18
0.11,1.02,0.13,-13.53,31.53,-31.3,34.22
0.1,1.02,0.08,-19.19,24.37,-28.0,34.27
0.14,1.0,0.11,-22.43,19.54,-26.6,34.13
0.13,0.98,0.12,-25.05,16.98,-26.23,34.13
0.14,0.95,0.13,-18.47,13.98,-21.13,34.18
0.17,0.95,0.14,-13.82,14.29,-18.63,34.08
0.19,0.98,0.16,-16.67,17.69,-21.13,34.22
0.17,0.98,0.16,-18.03,17.89,-21.53,34.13
0.15,0.96,0.16,-15.15,15.91,-16.7,34.18
0.14,0.93,0.15,-12.56,13.88,-11.68,34.22
0.15,0.94,0.15,-13.57,12.85,-12.14,34.22
0.15,0.93,0.14,-11.65,10.72,-8.96,34.08
0.14,0.94,0.16,-10.53,8.24,-6.85,34.22
0.13,0.94,0.17,-8.95,5.62,-4.66,34.13
0.12,0.94,0.15,-4.96,3.05,-2.27,34.18
0.1,0.93,0.16,-1.51,-0.63,0.55,34.27
0.08,0.93,0.14,0.87,-9.53,5.71,34.13
0.07,0.92,0.13,4.64,-21.1,14.5,34.18
0.03,0.94,0.17,10.6,-34.87,28.37,34.18
0.0,0.97,0.14,13.16,-53.33,42.09,34.22
0.03,1.02,0.07,0.89,-57.18,50.82,34.18
0.11,1.02,0.12,-1.62,-82.69,48.7,34.08
0.23,1.07,0.14,-11.83,-70.44,38.98,34.04
0.32,1.03,0.24,-14.9,-51.82,23.54,34.13
0.31,0.97,0.21,-10.98,-37.28,18.21,34.18
0.3,0.93,0.17,-8.85,-27.5,14.53,34.22
0.29,0.86,0.15,-8.9,-24.12,17.82,34.13
0.28,0.85,0.13,-9.88,-24.98,19.65,34.27
0.3,0.85,0.16,-6.32,-22.18,19.01,34.08
0.28,0.89,0.18,-1.88,-17.57,17.79,34.22
0.26,0.92,0.17,1.13,-15.5,17.3,34.18
0.27,0.93,0.13,1.85,-13.28,16.79,34.22
0.26,0.94,0.13,0.56,-11.04,14.06,34.13
0.28,0.92,0.13,-0.14,-6.49,10.44,34.27
0.29,0.9,0.15,2.64,-2.27,7.36,34.18
0.27,0.92,0.14,4.52,-0.26,5.83,34.32
0.28,0.92,0.15,5.47,2.46,4.4,34.22
0.29,0.92,0.15,7.28,7.34,3.48,34.18
0.27,0.94,0.17,7.51,10.18,2.44,34.22
0.27,0.96,0.15,5.28,13.19,-1.44,34.13
0.3,0.93,0.15,4.49,19.21,-6.26,34.18
0.31,0.9,0.13,3.98,25.56,-13.71,34.18
0.32,0.87,0.13,2.92,31.21,-21.36,34.22
