acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.1,0.88,0.43,-2.03,0.72,0.17,32.34
0.1,0.88,0.44,-1.91,0.81,0.2,32.39
0.1,0.88,0.43,-1.36,0.89,0.43,32.34
0.1,0.88,0.42,-1.97,0.9,-0.08,32.29
0.11,0.87,0.44,-2.06,0.9,-0.06,32.34
0.1,0.86,0.44,-1.76,0.67,0.02,32.39
0.1,0.87,0.43,-1.44,0.11,0.38,32.34
0.1,0.88,0.44,-1.63,-0.08,0.09,32.34
0.1,0.87,0.44,-1.53,-0.27,0.11,32.29
0.1,0.88,0.43,-1.28,-0.52,-0.12,32.34
0.1,0.87,0.43,-1.53,-0.29,-0.24,32.34
0.1,0.87,0.43,-1.63,-0.82,0.0,32.29
0.1,0.88,0.44,-1.94,-1.36,0.29,32.34
0.1,0.87,0.44,-1.24,-0.93,0.58,32.34
0.1,0.88,0.44,-0.49,-0.76,0.37,32.29
0.1,0.87,0.43,-0.29,-0.46,0.47,32.34
0.1,0.87,0.44,-1.94,-0.81,-0.18,32.44
0.1,0.86,0.44,-1.6,-0.79,-0.49,32.39
0.11,0.87,0.44,-1.6,-0.9,-0.67,32.34
0.11,0.86,0.44,-1.34,-1.11,-0.7,32.34
0.11,0.87,0.45,-1.02,-0.95,-0.24,32.44
0.11,0.86,0.44,-0.61,-0.72,0.23,32.25
0.11,0.87,0.44,0.05,-0.85,1.08,32.29
0.11,0.86,0.44,0.47,-0.79,1.39,32.39
0.1,0.87,0.44,0.43,-1.16,1.48,32.44
0.1,0.88,0.44,-0.14,-1.74,0.53,32.29
0.1,0.87,0.43,-0.82,-1.85,0.05,32.34
0.1,0.88,0.44,-0.66,-1.36,-0.27,32.44
0.1,0.88,0.44,-0.32,-0.82,0.09,32.29
0.1,0.87,0.44,-0.49,-0.5,0.26,32.34
0.1,0.88,0.44,-1.16,-0.58,0.41,32.39
0.1,0.88,0.43,-1.8,-0.79,0.5,32.39
0.1,0.88,0.43,-2.21,-0.87,0.5,32.34
0.09,0.88,0.44,-2.23,-0.81,0.53,32.29
0.1,0.88,0.44,-1.48,-0.55,0.76,32.39
0.09,0.88,0.45,-1.69,-1.21,0.72,32.34
0.09,0.87,0.44,-2.21,-1.86,1.47,32.29
