acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.19,0.84,0.41,1.24,-2.06,-1.33
0.18,0.84,0.42,0.32,-2.99,-1.02
0.18,0.85,0.41,-0.17,-1.54,-1.10
0.18,0.85,0.42,-0.95,-0.27,-0.89
0.17,0.85,0.43,-1.15,0.37,-1.36
0.18,0.85,0.43,-0.92,-0.63,-1.05
0.18,0.84,0.42,-0.63,-1.74,-0.44
0.19,0.85,0.42,-0.24,-2.58,0.23
0.19,0.85,0.41,-0.17,-2.46,0.47
0.19,0.84,0.42,-0.52,-1.69,0.11
0.20,0.84,0.42,-0.78,-0.43,0.66
0.20,0.85,0.41,-1.21,-0.15,0.98
0.19,0.85,0.42,-1.28,0.02,0.63
0.19,0.85,0.42,-1.40,-0.72,0.69
0.19,0.84,0.42,-1.50,-0.47,0.40
0.19,0.84,0.42,-1.63,-0.21,-0.02
0.20,0.84,0.41,-1.74,0.67,-0.44
0.19,0.83,0.41,-1.66,1.44,-0.79
0.19,0.83,0.42,-0.79,2.46,-0.95
0.19,0.83,0.41,0.38,2.63,-1.24
0.19,0.84,0.42,1.44,2.50,-1.97
0.19,0.84,0.41,1.92,1.98,-2.58
0.18,0.84,0.43,2.52,1.16,-3.37
0.18,0.84,0.43,2.56,1.11,-3.97
0.18,0.84,0.42,2.61,1.40,-4.23
0.18,0.84,0.41,2.12,2.03,-4.53
0.19,0.84,0.42,2.17,2.47,-4.05
0.19,0.85,0.41,2.82,3.16,-3.02
0.19,0.84,0.41,2.79,3.48,-1.59
0.19,0.85,0.40,2.81,3.77,-1.47
0.18,0.85,0.40,2.73,3.40,-2.29
0.17,0.85,0.40,3.01,2.41,-2.41
0.16,0.85,0.40,3.10,0.93,-3.08
0.15,0.84,0.41,3.36,-0.53,-3.44
0.16,0.84,0.40,3.18,-1.24,-4.02
0.17,0.85,0.40,2.06,-0.44,-4.35
0.18,0.85,0.41,1.07,0.87,-4.55
0.17,0.85,0.41,0.76,2.35,-4.85
0.18,0.85,0.41,0.73,2.58,-5.59
0.17,0.85,0.41,0.89,2.34,-6.15
0.17,0.85,0.40,1.62,1.68,-6.75
0.17,0.85,0.41,2.23,0.58,-7.51
0.17,0.85,0.41,2.96,0.15,-8.50
0.16,0.85,0.40,3.48,0.18,-8.78
0.16,0.85,0.39,2.93,0.63,-7.42
0.15,0.86,0.39,2.43,0.46,-6.76
0.15,0.86,0.40,2.00,0.37,-6.99
0.17,0.85,0.40,1.95,0.26,-6.50
0.15,0.86,0.39,2.12,0.05,-7.59
0.15,0.87,0.38,1.65,-0.90,-7.50
0.16,0.87,0.39,1.02,-1.21,-6.93
0.16,0.87,0.40,0.53,-1.13,-7.34
0.17,0.86,0.39,0.85,-0.38,-9.27
0.17,0.86,0.39,0.98,-0.47,-10.12
0.15,0.86,0.38,1.74,-0.84,-10.00
0.13,0.87,0.39,0.96,-0.73,-9.36
0.16,0.88,0.40,-0.15,1.16,-9.10
0.16,0.87,0.40,-1.53,3.51,-10.60
0.16,0.86,0.39,-1.95,4.14,-11.34
0.16,0.87,0.40,-1.91,3.98,-11.56
0.14,0.87,0.39,-1.95,3.34,-12.84
0.11,0.87,0.38,-1.79,1.18,-10.32
0.10,0.85,0.38,-1.66,0.23,-6.61
0.09,0.85,0.39,-2.95,0.03,-1.91
0.10,0.87,0.39,-5.22,0.84,1.37
0.11,0.85,0.39,-5.95,2.53,2.90
0.13,0.85,0.39,-5.73,1.71,5.15
0.12,0.86,0.39,-5.59,0.06,7.69
0.11,0.87,0.38,-4.92,-2.34,10.53
0.11,0.87,0.39,-5.82,-3.89,12.50
0.14,0.86,0.39,-6.93,-2.37,13.47
0.15,0.86,0.40,-8.24,-0.95,14.18
0.15,0.84,0.40,-7.48,1.28,13.63
0.15,0.87,0.39,-7.92,-0.93,16.87
0.14,0.87,0.41,-7.94,-1.47,17.79
0.13,0.85,0.41,-7.22,-2.99,17.39
0.12,0.86,0.40,-7.45,-4.43,18.70
0.14,0.84,0.40,-8.81,-2.96,20.00
0.14,0.87,0.41,-13.05,-1.16,20.05
0.16,0.84,0.41,-13.66,2.29,19.07
0.18,0.88,0.40,-15.88,1.80,20.76
0.18,0.89,0.39,-16.99,1.73,22.17
0.17,0.86,0.41,-18.12,-0.79,21.47
0.17,0.81,0.44,-14.84,-1.92,16.96
0.18,0.79,0.44,-12.24,-3.33,15.54
0.19,0.78,0.45,-9.15,-0.69,11.04
0.18,0.78,0.44,-7.76,-0.60,8.38
0.17,0.81,0.47,-6.81,-2.12,11.07
0.19,0.79,0.48,-6.73,-3.33,11.25
0.19,0.77,0.44,-8.12,-1.62,1.45
0.12,0.80,0.40,-13.89,-5.25,-14.11
0.07,0.88,0.37,-24.38,-9.02,-37.04
0.06,0.92,0.46,-36.82,-16.06,-49.76
0.20,0.90,0.52,-40.26,-14.03,-57.28
0.22,0.87,0.46,-42.76,-16.18,-58.67
0.17,0.81,0.45,-38.60,-9.22,-53.30
0.23,0.81,0.45,-34.40,-1.91,-40.40
0.18,0.85,0.42,-29.95,2.95,-25.71
0.19,0.89,0.43,-23.65,1.74,-13.04
0.14,0.85,0.46,-15.74,-8.29,-0.70
0.17,0.80,0.46,-7.16,-9.19,6.73
0.15,0.80,0.47,-6.14,-8.70,9.69
0.14,0.83,0.49,-7.74,-3.95,7.83
0.11,0.81,0.45,-7.69,-0.40,3.79
0.11,0.81,0.49,-7.31,-3.27,2.78
0.11,0.82,0.48,-5.71,-6.32,1.08
0.14,0.80,0.50,-4.64,-8.52,0.67
0.19,0.82,0.51,-4.67,-6.55,1.01
0.19,0.81,0.49,-4.92,-4.69,2.43
0.18,0.82,0.49,-4.15,-3.44,5.34
