acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.21,0.82,0.46,-1.77,0.31,-0.67
0.21,0.82,0.45,-2.53,2.27,-0.61
0.21,0.82,0.45,-2.92,3.71,-0.82
0.20,0.82,0.45,-2.64,3.11,-0.63
0.20,0.81,0.46,-1.95,1.83,-0.53
0.20,0.81,0.45,-1.76,0.12,-0.37
0.19,0.81,0.46,-2.26,-0.89,-0.05
0.20,0.80,0.46,-2.34,-0.53,-0.82
0.19,0.80,0.47,-2.32,-0.67,-1.27
0.20,0.80,0.47,-1.73,-1.10,-0.78
0.20,0.81,0.47,-1.51,-2.31,-0.69
0.20,0.80,0.46,-1.05,-4.08,-0.75
0.19,0.81,0.47,-1.51,-4.06,-1.25
0.20,0.81,0.46,-2.24,-2.84,-0.87
0.21,0.81,0.46,-2.46,-0.84,-0.09
0.21,0.81,0.47,-2.66,0.17,0.09
0.21,0.81,0.47,-1.71,0.72,-0.24
0.21,0.81,0.45,-1.22,0.27,-0.03
0.21,0.81,0.46,-0.82,0.06,-0.31
0.21,0.81,0.46,-1.40,0.11,0.56
0.20,0.81,0.46,-1.85,0.43,0.47
0.20,0.81,0.46,-2.34,-0.06,0.43
0.20,0.81,0.47,-1.89,-0.84,0.87
0.20,0.81,0.46,-1.31,-1.65,0.95
0.19,0.81,0.46,-1.16,-2.66,0.90
0.20,0.80,0.47,-1.24,-2.78,1.16
0.20,0.80,0.46,-1.25,-1.89,1.62
0.21,0.80,0.47,-1.59,-0.66,1.80
0.21,0.80,0.47,-1.62,0.63,1.65
0.21,0.81,0.47,-1.01,0.89,1.48
0.20,0.81,0.46,-0.18,1.33,1.22
0.21,0.81,0.46,0.18,1.13,1.04
0.22,0.81,0.46,-0.03,1.42,1.07
0.21,0.80,0.45,-0.27,1.30,0.61
0.21,0.81,0.45,-0.72,0.84,-0.14
0.21,0.81,0.46,-1.28,0.79,-0.60
0.20,0.81,0.46,-1.27,0.35,-0.15
0.20,0.81,0.46,-0.98,0.43,-0.38
0.20,0.81,0.46,-1.24,-0.12,-0.38
0.20,0.80,0.47,-1.08,-1.27,-0.21
0.20,0.81,0.47,-0.82,-1.60,-0.08
0.19,0.80,0.46,-0.53,-1.22,-0.06
0.19,0.81,0.46,-0.40,-0.87,0.02
0.19,0.82,0.46,-0.44,-0.32,0.70
0.21,0.81,0.46,-0.76,0.50,0.61
0.21,0.82,0.46,-1.13,1.04,0.61
0.21,0.82,0.46,-1.10,1.04,0.18
0.20,0.82,0.46,-1.18,0.05,-0.46
0.20,0.82,0.46,-1.27,-0.18,-1.13
0.20,0.81,0.47,-1.54,-0.76,-1.07
0.20,0.81,0.46,-2.06,-1.04,-1.05
0.20,0.82,0.46,-2.21,-0.69,-0.47
0.21,0.81,0.45,-2.24,-0.31,-0.24
0.20,0.81,0.45,-1.74,-0.44,-0.24
0.20,0.81,0.45,-1.25,-0.60,-0.20
0.20,0.81,0.46,-0.85,0.00,-0.14
0.20,0.81,0.47,-0.84,0.00,-0.02
0.20,0.80,0.46,-0.67,-0.12,-0.17
0.20,0.80,0.47,-0.70,0.00,-0.09
0.20,0.81,0.46,-0.63,-0.02,-0.44
0.20,0.80,0.47,-0.24,-0.05,-0.50
0.20,0.80,0.45,-0.15,-0.20,-0.49
0.20,0.81,0.46,-0.21,0.11,-0.20
0.20,0.82,0.46,-0.63,0.53,-0.12
0.20,0.81,0.45,-1.10,0.18,0.14
0.19,0.82,0.47,-1.53,-0.87,-0.29
0.18,0.81,0.46,-0.99,-1.94,-0.18
0.19,0.82,0.47,-1.11,-2.38,0.26
0.19,0.82,0.46,-1.34,-1.92,0.17
0.20,0.81,0.45,-1.89,-1.89,0.12
0.20,0.81,0.45,-1.63,-1.97,0.67
0.20,0.81,0.46,-1.37,-2.29,1.02
0.21,0.82,0.45,-1.01,-2.56,1.44
0.21,0.81,0.45,-0.55,-2.38,1.07
0.20,0.81,0.45,-0.20,-2.14,0.29
0.21,0.81,0.46,-0.58,-2.31,-0.03
0.21,0.82,0.46,-1.21,-2.40,0.60
0.19,0.82,0.46,-1.63,-3.04,0.96
0.20,0.81,0.45,-1.77,-3.97,1.79
0.21,0.81,0.46,-2.05,-4.08,1.48
0.20,0.82,0.46,-2.73,-3.51,1.31
0.21,0.82,0.46,-3.28,-2.64,1.16
0.21,0.82,0.46,-2.58,-2.44,0.43
0.21,0.81,0.47,-2.08,-3.47,0.84
0.21,0.81,0.45,-1.28,-3.16,1.05
0.21,0.82,0.45,-1.07,-2.66,0.61
0.21,0.81,0.46,-1.53,-1.88,0.78
0.21,0.81,0.46,-1.86,-1.30,0.35
0.21,0.81,0.46,-1.74,-1.05,-0.21
0.21,0.81,0.46,-1.79,-1.59,-0.38
0.21,0.81,0.45,-1.71,-1.71,-0.56
0.21,0.81,0.45,-1.40,-1.79,-0.72
0.20,0.81,0.46,-2.00,-2.47,0.27
0.20,0.82,0.46,-2.24,-2.40,0.55
0.21,0.81,0.46,-1.51,-2.69,0.66
0.21,0.81,0.46,-1.71,-2.87,0.95
0.21,0.81,0.47,-1.57,-2.72,0.52
0.20,0.81,0.45,-1.21,-2.18,0.15
0.21,0.81,0.46,-1.22,-1.85,0.92
0.21,0.80,0.46,-1.21,-1.74,0.84
0.21,0.82,0.46,-1.48,-1.11,0.84
0.21,0.82,0.46,-1.01,-1.48,1.31
0.20,0.81,0.46,-0.43,-1.73,0.78
0.20,0.81,0.46,-0.37,-2.40,0.15
0.21,0.81,0.46,-0.34,-2.78,0.38
0.21,0.81,0.46,-0.21,-2.89,-0.34
0.22,0.81,0.45,-0.38,-2.99,0.50
0.21,0.82,0.45,-0.69,-2.92,0.43
0.21,0.82,0.46,-0.63,-3.44,0.11
