acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.36,0.74,0.51,-0.31,-0.98,-1.34
0.35,0.75,0.51,-3.10,0.03,-0.99
0.35,0.75,0.51,-4.09,1.25,0.20
0.35,0.74,0.51,-4.40,1.27,0.85
0.35,0.74,0.50,-3.34,-0.21,0.49
0.35,0.73,0.50,-1.83,-1.89,0.63
0.35,0.72,0.52,-1.19,-1.73,0.95
0.34,0.72,0.51,-1.04,0.21,0.08
0.34,0.73,0.51,-1.73,0.67,-0.55
0.34,0.73,0.49,-2.09,1.44,-0.56
0.34,0.73,0.50,-1.71,0.85,-0.31
0.35,0.73,0.50,-1.56,-0.35,-0.05
0.35,0.73,0.50,-1.16,-1.15,0.41
0.34,0.73,0.50,-0.96,-1.63,0.05
0.34,0.72,0.50,-1.33,-1.45,-0.24
0.34,0.72,0.51,-2.31,-0.72,-0.38
0.34,0.74,0.50,-3.34,-0.49,-0.40
0.35,0.74,0.50,-3.16,-0.17,-0.72
0.35,0.73,0.51,-2.40,-0.40,-1.19
0.35,0.73,0.51,-1.37,-1.16,-1.57
0.35,0.73,0.51,-0.64,-0.85,-1.44
0.35,0.73,0.50,-0.69,-0.27,-1.30
0.35,0.73,0.51,-1.16,0.37,-1.94
0.34,0.73,0.51,-1.51,0.46,-2.58
0.34,0.73,0.50,-1.63,0.12,-2.60
0.35,0.73,0.51,-1.45,-0.53,-3.25
0.35,0.73,0.51,-1.63,-0.73,-4.02
0.35,0.73,0.50,-1.60,-0.53,-5.07
0.35,0.73,0.50,-1.54,-0.53,-4.92
0.35,0.74,0.50,-1.86,0.03,-4.24
0.34,0.73,0.51,-1.59,0.58,-3.94
0.34,0.73,0.52,-0.85,0.66,-5.10
0.34,0.73,0.51,-0.15,0.34,-6.18
0.34,0.74,0.51,0.95,-0.08,-6.38
0.33,0.73,0.50,1.48,-0.82,-6.87
0.33,0.73,0.50,1.42,-0.85,-8.09
0.33,0.74,0.50,0.87,-1.39,-7.83
0.33,0.73,0.51,0.18,-1.54,-7.34
0.32,0.74,0.50,-0.44,-1.59,-5.80
0.33,0.75,0.51,-0.87,-1.82,-4.69
0.33,0.75,0.50,-0.64,-2.69,-3.37
0.33,0.75,0.51,-0.52,-3.36,-3.04
0.33,0.74,0.50,-0.73,-3.77,-3.13
0.33,0.75,0.50,-1.11,-3.05,-2.90
0.34,0.74,0.51,-0.89,-2.29,-3.08
0.33,0.74,0.51,-0.50,-1.79,-3.39
0.33,0.75,0.51,0.00,-2.75,-3.34
0.32,0.74,0.51,0.72,-4.06,-3.80
0.33,0.74,0.51,0.63,-5.68,-4.14
0.31,0.76,0.51,-0.56,-7.79,-3.62
0.30,0.76,0.52,-2.96,-9.54,-2.89
0.28,0.76,0.52,-5.28,-12.08,-1.24
0.29,0.74,0.53,-7.04,-11.54,-1.71
0.34,0.73,0.50,-8.09,-9.56,-2.37
0.36,0.73,0.48,-8.87,-6.98,-1.98
0.37,0.74,0.48,-8.18,-5.25,-1.85
0.37,0.75,0.50,-5.68,-6.05,-1.73
0.37,0.74,0.48,-1.71,-10.61,-0.72
0.36,0.75,0.50,0.34,-7.94,-0.75
0.35,0.75,0.47,-0.75,-8.69,2.50
0.34,0.75,0.49,-2.89,-4.93,4.31
0.35,0.76,0.48,-4.15,-3.59,7.33
0.36,0.75,0.49,-4.82,-3.16,7.69
0.36,0.75,0.50,-3.76,-3.60,7.63
0.35,0.74,0.48,-3.34,-4.72,9.02
0.35,0.75,0.48,-3.21,-3.94,11.51
0.35,0.74,0.49,-3.40,-2.95,13.27
0.36,0.73,0.49,-3.33,-1.97,12.53
0.37,0.73,0.48,-3.82,-1.22,12.61
0.35,0.74,0.49,-3.92,-0.58,14.53
0.36,0.73,0.50,-3.25,-0.15,13.57
0.36,0.72,0.50,-1.66,-1.21,13.28
0.36,0.71,0.51,-0.14,-1.51,12.00
0.36,0.73,0.51,-0.05,-1.33,10.76
0.35,0.74,0.51,-1.39,0.05,9.02
0.35,0.73,0.51,-2.73,1.80,6.55
0.36,0.72,0.49,-3.08,2.44,5.92
0.38,0.72,0.50,-2.41,2.47,6.50
0.37,0.73,0.49,-1.04,3.22,6.76
0.37,0.73,0.49,-0.56,2.47,7.89
0.37,0.73,0.50,-0.78,2.20,10.84
0.36,0.73,0.50,-0.85,1.98,11.05
0.36,0.71,0.50,-0.05,1.42,11.04
0.36,0.73,0.53,-0.73,1.45,11.10
0.36,0.72,0.52,-1.53,1.76,8.98
0.36,0.73,0.52,-1.89,1.36,8.40
