acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.19,0.89,0.36,1.13,-1.63,0.76,31.82
0.2,0.89,0.36,1.05,-1.4,0.53,31.97
0.2,0.89,0.36,1.13,-1.5,0.32,32.01
0.19,0.9,0.37,1.19,-1.34,0.49,31.97
0.19,0.89,0.36,1.33,-1.53,0.58,31.97
0.19,0.89,0.36,1.44,-1.57,0.93,31.92
0.2,0.89,0.36,1.53,-1.59,0.79,31.87
0.2,0.89,0.36,1.57,-1.97,0.63,32.01
0.19,0.89,0.36,1.73,-1.65,1.02,32.01
0.19,0.89,0.36,1.92,-1.59,1.04,31.97
0.2,0.89,0.37,2.09,-1.51,1.07,32.01
0.2,0.89,0.36,1.86,-1.66,1.11,31.92
0.19,0.89,0.36,1.51,-1.68,1.05,31.97
0.2,0.89,0.36,1.4,-1.39,1.07,31.92
0.2,0.89,0.35,1.18,-1.34,0.93,31.92
0.19,0.9,0.36,1.13,-1.33,0.84,31.97
0.2,0.9,0.35,0.06,-0.63,0.79,31.97
0.2,0.9,0.35,0.02,-0.73,0.79,32.01
0.2,0.89,0.36,0.17,-0.52,0.95,32.01
0.2,0.89,0.35,0.26,-0.76,0.66,31.97
0.19,0.89,0.35,-0.06,-0.7,0.17,32.11
0.19,0.9,0.35,-0.21,-0.81,0.05,31.92
0.2,0.9,0.35,-0.17,-0.81,0.05,31.97
0.19,0.9,0.35,-0.46,-0.58,0.27,31.92
0.2,0.9,0.35,-0.95,-0.58,-0.02,32.01
0.2,0.9,0.35,-1.22,-0.41,-0.17,31.92
0.19,0.9,0.36,-1.56,-0.34,-0.41,32.01
0.19,0.9,0.34,-1.22,-0.46,-0.44,32.01
0.2,0.9,0.34,-1.18,-0.64,-0.81,31.97
0.19,0.9,0.35,-2.03,-1.08,-1.3,32.01
0.19,0.89,0.35,-2.31,-0.79,-1.02,31.97
0.19,0.9,0.35,-2.49,0.05,-1.24,32.01
0.2,0.91,0.35,-2.72,-0.12,-0.98,31.92
0.19,0.9,0.34,-2.37,-0.76,-0.98,32.06
0.2,0.91,0.35,-2.31,-0.4,-0.82,31.97
0.19,0.89,0.35,-3.1,-0.11,-0.27,32.01
0.19,0.89,0.35,-2.32,0.37,-0.46,32.06
0.19,0.89,0.35,-1.88,0.6,0.21,32.01
0.2,0.91,0.35,-2.85,0.93,-2.05,32.01
0.2,0.9,0.35,-4.27,0.6,-1.77,32.06
0.18,0.89,0.35,-4.08,0.31,-0.49,31.92
0.2,0.92,0.35,-4.29,0.24,-1.82,31.92
0.19,0.89,0.36,-3.39,-1.73,-0.34,31.97
