acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,0.90,0.35,-1.08,-0.84,-0.29
0.12,0.89,0.34,-0.11,1.28,-0.60
0.12,0.89,0.35,-1.66,-1.88,0.12
0.12,0.89,0.35,-0.49,-0.60,-0.29
0.12,0.88,0.34,-0.90,-3.31,0.53
0.12,0.89,0.36,-1.22,-2.53,0.67
0.12,0.89,0.35,-1.27,-1.45,0.47
0.12,0.89,0.35,-2.06,-1.53,0.50
0.13,0.89,0.35,-1.21,-0.23,-0.11
0.13,0.88,0.34,-1.48,-1.76,0.66
0.12,0.89,0.34,-1.71,-1.68,1.79
0.13,0.89,0.34,-2.31,-1.22,2.53
0.14,0.89,0.34,-2.79,-0.85,1.76
0.13,0.89,0.35,-2.44,-0.09,1.10
0.13,0.89,0.34,-2.44,-0.38,1.51
0.13,0.89,0.35,-1.83,-0.53,1.65
0.13,0.89,0.35,-1.53,-0.11,1.53
0.14,0.89,0.35,-1.54,0.38,1.65
0.13,0.89,0.35,-1.50,1.39,1.13
0.13,0.87,0.36,-1.07,1.34,-1.51
0.12,0.89,0.34,-0.98,1.02,-1.15
0.13,0.89,0.33,-0.44,1.82,-0.14
0.12,0.88,0.34,-0.64,1.62,0.70
0.11,0.89,0.35,-1.28,1.57,0.85
0.11,0.88,0.35,-1.04,1.48,0.55
0.11,0.87,0.35,-0.43,0.92,-0.24
0.12,0.87,0.34,0.60,0.43,-0.18
0.12,0.88,0.35,1.25,0.17,0.75
0.13,0.89,0.35,1.01,0.56,2.03
0.13,0.91,0.34,0.11,1.11,3.15
0.13,0.90,0.34,-0.05,1.89,2.43
0.14,0.90,0.33,-1.11,2.46,1.45
0.13,0.91,0.34,-2.55,3.18,0.93
0.14,0.90,0.33,-3.13,2.93,1.44
0.12,0.89,0.33,-3.16,2.92,1.68
0.12,0.88,0.34,-2.89,2.69,1.86
0.12,0.88,0.35,-2.63,2.76,2.18
0.12,0.88,0.34,-2.78,2.70,2.29
0.12,0.90,0.35,-3.63,2.63,3.63
0.12,0.89,0.34,-3.40,2.61,3.31
0.12,0.89,0.34,-3.71,1.77,2.52
0.12,0.88,0.34,-3.51,0.93,2.67
0.12,0.87,0.35,-2.53,0.73,1.80
0.13,0.87,0.35,-1.82,0.38,1.65
0.12,0.87,0.34,-1.54,1.04,1.88
0.12,0.88,0.34,-0.92,1.74,1.91
0.13,0.88,0.34,-0.64,2.46,1.11
0.13,0.88,0.35,-0.40,2.81,0.29
0.12,0.88,0.35,0.09,2.35,-0.35
0.12,0.89,0.35,0.21,1.44,-0.24
0.11,0.89,0.35,-0.08,0.76,-0.46
0.12,0.90,0.35,-0.55,0.40,-0.02
0.11,0.90,0.36,-1.30,-0.20,1.24
0.12,0.89,0.35,-1.65,0.40,2.20
0.13,0.89,0.34,-1.79,0.52,2.46
0.12,0.88,0.34,-1.82,1.73,2.41
0.13,0.89,0.34,-1.69,1.82,2.95
0.13,0.89,0.34,-1.95,1.85,2.67
