acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.88,0.37,-0.82,-0.98,0.15,31.87
0.18,0.9,0.37,-0.73,-0.63,-0.11,31.82
0.18,0.89,0.37,-1.18,-0.24,-0.32,32.06
0.18,0.89,0.36,-1.05,-0.24,-0.23,31.92
0.18,0.89,0.37,-0.95,-0.56,-0.02,32.01
0.18,0.9,0.37,-1.3,-0.41,-0.23,31.87
0.18,0.9,0.36,-3.21,-0.81,-0.31,31.92
0.18,0.89,0.37,-2.66,-0.81,-0.4,31.97
0.18,0.89,0.37,-1.65,-0.41,-0.17,31.97
0.18,0.89,0.37,-0.93,0.34,-0.06,31.82
0.18,0.89,0.37,-1.66,-0.31,-0.37,31.97
0.17,0.9,0.35,-2.02,-0.69,-0.08,31.97
0.17,0.9,0.36,-2.05,-0.06,-0.37,31.92
0.18,0.89,0.36,-2.21,-0.05,-0.43,31.97
0.17,0.9,0.37,-1.95,-0.2,-0.35,31.97
0.18,0.9,0.37,-2.09,-0.23,-0.63,31.92
0.18,0.9,0.36,-3.59,-0.02,-0.78,31.82
0.18,0.89,0.37,-4.29,0.18,-1.34,32.11
0.18,0.89,0.38,-4.61,0.58,-1.19,32.01
0.18,0.9,0.37,-5.83,0.64,-1.76,31.97
0.17,0.9,0.37,-7.05,0.41,-2.56,31.97
0.17,0.89,0.38,-7.47,0.44,-2.89,32.01
0.17,0.88,0.37,-6.49,0.5,-2.35,31.87
0.17,0.88,0.37,-5.34,0.67,-1.66,31.92
0.17,0.88,0.38,-4.24,0.6,-0.41,32.01
0.17,0.89,0.37,-4.11,1.65,0.2,31.97
0.17,0.9,0.37,-5.4,2.06,0.15,31.97
0.17,0.9,0.37,-6.47,1.51,-0.63,31.92
0.17,0.91,0.36,-5.69,0.78,-1.11,32.06
0.17,0.9,0.37,-5.79,1.36,-0.85,31.92
0.17,0.89,0.37,-5.73,1.37,-0.43,32.01
0.17,0.9,0.38,-5.94,1.5,-0.79,31.97
0.16,0.9,0.37,-6.66,1.42,-1.22,31.97
0.16,0.91,0.36,-7.68,1.56,-1.88,31.92
0.17,0.9,0.38,-8.87,0.75,-4.29,31.97
0.16,0.89,0.39,-9.82,-0.69,-3.92,32.01
0.16,0.88,0.39,-9.4,0.4,-3.47,31.92
0.17,0.89,0.39,-8.35,2.32,-3.18,31.97
0.17,0.89,0.38,-8.17,2.15,-3.59,31.92
0.17,0.88,0.39,-8.35,1.13,-3.53,31.92
0.15,0.88,0.41,-8.44,1.68,-2.5,31.87
0.15,0.9,0.4,-8.02,4.06,-1.01,32.01
0.15,0.89,0.39,-8.08,5.25,-0.73,31.97
0.16,0.9,0.39,-9.57,4.27,-1.04,31.97
0.15,0.89,0.38,-9.95,3.83,-1.24,32.01
0.14,0.9,0.4,-7.47,5.37,0.72,31.97
0.15,0.95,0.38,-7.44,8.31,2.84,31.97
0.18,0.95,0.35,-9.63,8.76,0.76,31.92
0.17,0.93,0.37,-12.95,5.24,-0.23,31.87
0.15,0.91,0.39,-12.69,6.76,2.44,31.92
0.16,0.88,0.39,-9.16,13.51,4.43,31.92
0.15,0.89,0.39,-8.0,13.82,5.59,31.97
0.16,0.89,0.37,-6.81,10.46,5.08,31.92
0.18,0.86,0.39,-3.18,8.89,5.94,31.82
0.18,0.84,0.4,0.6,7.85,8.12,31.97
0.19,0.83,0.42,3.27,8.32,10.2,31.92
0.18,0.83,0.41,7.27,8.05,13.44,31.97
0.19,0.82,0.4,12.2,7.66,16.43,31.87
0.2,0.81,0.4,14.18,3.21,18.18,32.01
0.18,0.83,0.41,15.76,1.57,20.53,31.87
0.17,0.81,0.4,19.95,1.33,24.21,32.01
0.18,0.79,0.41,25.25,-0.29,28.52,31.92
0.16,0.81,0.42,30.43,-0.18,32.52,31.97
0.17,0.82,0.37,32.09,-2.43,31.8,31.92
0.18,0.84,0.39,33.77,-7.73,29.65,32.01
0.2,0.85,0.36,36.08,-10.26,28.52,31.97
