acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.29,0.78,0.48,2.29,-2.64,-1.31
0.28,0.79,0.49,0.52,-0.70,-1.05
0.28,0.79,0.47,-1.39,1.51,-1.40
0.29,0.80,0.47,-2.17,2.00,-0.78
0.29,0.79,0.47,-1.04,1.16,-0.92
0.29,0.79,0.47,-0.27,-0.15,-0.58
0.29,0.79,0.46,-0.12,-1.15,-0.14
0.29,0.79,0.46,-0.56,-0.99,0.12
0.29,0.78,0.47,-1.01,-0.70,0.37
0.29,0.79,0.47,-0.99,-0.58,0.69
0.28,0.77,0.48,-0.93,-0.73,1.19
0.29,0.79,0.48,-0.41,-1.08,1.76
0.28,0.79,0.47,-0.53,-0.85,1.66
0.29,0.78,0.47,-1.22,-0.35,1.34
0.29,0.78,0.47,-2.11,0.08,0.93
0.29,0.79,0.47,-2.40,0.09,0.46
0.29,0.79,0.47,-2.05,-0.18,0.64
0.29,0.79,0.47,-1.91,-0.26,0.11
0.28,0.79,0.47,-1.63,-0.47,0.34
0.28,0.78,0.47,-2.05,-0.14,-0.17
0.29,0.78,0.47,-2.37,0.02,-0.50
0.28,0.78,0.46,-2.72,0.06,-0.47
0.29,0.78,0.47,-2.76,-0.37,0.09
0.29,0.78,0.47,-2.23,-0.50,0.15
0.29,0.78,0.47,-1.97,-0.69,-0.37
0.29,0.78,0.46,-2.11,-0.69,-0.27
0.28,0.78,0.48,-2.11,-0.41,-0.69
0.30,0.78,0.47,-2.56,0.12,-0.35
0.29,0.78,0.47,-2.82,0.81,0.20
0.29,0.78,0.47,-3.13,1.11,0.82
0.28,0.77,0.46,-3.15,0.20,1.74
0.28,0.78,0.48,-2.18,0.67,2.06
0.28,0.78,0.47,-1.77,0.95,1.13
0.28,0.78,0.47,-1.27,0.87,0.56
0.29,0.77,0.47,-1.18,0.44,0.72
0.28,0.78,0.47,-1.42,0.20,0.66
0.28,0.79,0.48,-1.50,-0.12,0.95
0.28,0.78,0.47,-1.33,-0.27,1.22
0.29,0.78,0.47,-1.18,-0.79,1.04
0.29,0.79,0.47,-1.42,-0.79,2.03
0.29,0.79,0.47,-1.79,-1.07,2.26
0.29,0.78,0.47,-1.71,-1.39,2.31
0.28,0.78,0.48,-1.22,-1.21,2.03
0.29,0.78,0.47,-1.51,-0.66,1.65
0.29,0.78,0.47,-1.79,-0.06,1.76
0.29,0.78,0.48,-2.09,0.64,2.15
0.29,0.78,0.46,-2.05,0.60,2.21
0.30,0.77,0.47,-1.98,0.52,2.26
0.30,0.78,0.48,-1.37,-0.17,2.14
0.29,0.79,0.47,-1.39,-0.66,2.06
0.29,0.79,0.47,-1.30,-0.35,2.55
0.29,0.78,0.47,-2.12,-0.43,2.76
0.29,0.79,0.48,-3.16,-0.27,3.44
0.29,0.79,0.48,-3.86,-0.82,4.23
0.29,0.79,0.48,-3.42,-1.56,4.93
0.30,0.78,0.48,-2.90,-2.02,6.05
0.30,0.78,0.48,-3.15,-2.34,7.08
0.30,0.80,0.47,-3.57,-3.05,8.73
0.30,0.79,0.48,-3.89,-3.08,10.05
0.30,0.77,0.47,-3.10,-3.25,9.33
0.30,0.76,0.47,-2.35,-3.92,8.85
0.29,0.75,0.47,-2.17,-3.01,8.56
0.30,0.76,0.47,-2.93,-2.67,8.64
0.30,0.77,0.47,-2.82,-2.21,8.24
0.30,0.79,0.47,-3.25,-3.19,8.99
0.30,0.78,0.49,-3.24,-3.79,7.33
0.30,0.77,0.48,-2.32,-5.02,6.85
0.30,0.76,0.46,-1.37,-5.51,6.38
0.31,0.76,0.47,-1.11,-5.07,5.86
0.31,0.76,0.47,-1.82,-3.47,5.07
0.31,0.77,0.47,-2.05,-2.38,5.19
0.31,0.77,0.47,-2.44,-1.59,5.24
0.31,0.78,0.46,-2.26,-1.79,5.25
0.31,0.78,0.47,-3.31,-2.75,5.97
0.31,0.77,0.47,-4.20,-2.18,4.99
0.31,0.77,0.47,-4.69,-3.11,5.22
0.30,0.77,0.46,-5.47,-3.62,5.73
0.28,0.79,0.47,-8.06,-4.73,8.02
0.29,0.79,0.49,-11.15,-4.53,9.19
0.30,0.79,0.48,-13.25,-5.42,11.51
0.31,0.76,0.48,-13.54,-6.34,11.86
0.32,0.74,0.48,-11.71,-7.88,11.65
0.34,0.74,0.47,-8.96,-8.18,8.12
0.35,0.74,0.46,-6.37,-7.30,3.40
0.34,0.74,0.46,-4.67,-6.55,1.30
0.36,0.75,0.48,-3.50,-4.89,-0.34
0.36,0.74,0.48,-1.79,-2.02,-4.06
0.35,0.73,0.47,0.40,-0.38,-7.44
0.34,0.73,0.47,2.35,0.87,-10.03
0.34,0.72,0.47,4.61,2.03,-13.89
0.33,0.72,0.48,6.61,4.34,-19.39
0.33,0.71,0.47,9.50,7.19,-27.24
0.27,0.65,0.48,13.51,6.61,-28.38
0.38,0.69,0.48,19.42,12.84,-49.28
0.34,0.68,0.46,26.09,18.60,-62.93
0.31,0.71,0.47,29.62,19.21,-66.32
0.32,0.78,0.49,28.85,25.69,-66.29
0.23,0.84,0.47,22.93,27.80,-62.60
0.23,0.87,0.49,16.75,27.51,-66.08
0.20,0.87,0.48,14.89,20.58,-56.09
0.17,0.86,0.46,15.65,10.99,-47.01
0.19,0.84,0.46,15.95,4.32,-38.67
0.24,0.84,0.45,11.69,4.55,-33.27
0.22,0.84,0.44,7.18,8.52,-29.19
0.23,0.84,0.44,5.89,10.06,-27.02
0.20,0.84,0.45,6.18,9.62,-23.97
0.18,0.83,0.44,7.01,8.15,-18.21
