acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.03,0.75,0.57,-4.76,0.56,1.53
0.03,0.76,0.57,-3.69,0.76,1.54
0.03,0.76,0.58,-2.31,0.38,1.59
0.03,0.75,0.58,-1.16,-0.76,1.37
0.02,0.75,0.58,-0.93,-0.90,1.24
0.02,0.75,0.58,-1.22,-0.73,1.21
0.02,0.75,0.58,-1.97,-0.08,1.71
0.02,0.75,0.59,-2.63,0.44,1.73
0.02,0.75,0.58,-2.66,-0.58,-0.09
0.02,0.75,0.57,-2.23,-1.34,0.11
0.02,0.76,0.58,-2.56,-1.25,0.81
0.03,0.76,0.59,-3.24,-0.66,1.25
0.02,0.75,0.58,-2.95,-0.50,0.99
0.01,0.75,0.58,-2.05,-1.19,-0.40
0.02,0.75,0.58,-1.57,-1.30,-0.24
0.03,0.76,0.59,-1.62,-1.27,1.25
0.02,0.75,0.58,-2.69,-0.47,1.74
0.03,0.75,0.58,-3.42,0.40,1.59
0.02,0.76,0.58,-3.56,0.58,1.08
0.03,0.76,0.59,-3.16,-0.09,0.00
0.02,0.75,0.59,-1.86,-1.88,-0.46
0.02,0.75,0.57,-1.62,-2.58,-0.05
0.02,0.76,0.57,-2.21,-2.56,0.47
0.02,0.75,0.57,-3.34,-2.24,0.58
0.02,0.76,0.57,-4.18,-1.08,0.66
0.02,0.76,0.57,-4.41,-0.12,1.07
0.03,0.75,0.58,-4.08,-0.24,1.40
0.03,0.75,0.57,-3.65,-0.20,2.08
0.03,0.75,0.58,-2.93,-0.37,2.03
0.04,0.75,0.58,-2.37,0.38,1.68
0.04,0.76,0.57,-2.20,1.24,0.84
0.05,0.76,0.57,-2.21,2.78,-0.12
0.04,0.76,0.57,-2.26,3.21,0.82
0.02,0.74,0.57,-1.21,2.79,2.99
0.02,0.75,0.59,-1.37,2.81,4.43
0.02,0.74,0.58,-2.40,2.69,4.43
0.02,0.75,0.59,-3.01,2.78,5.10
0.02,0.74,0.59,-3.39,2.72,4.61
0.01,0.75,0.58,-3.33,2.56,3.24
0.02,0.74,0.59,-2.89,1.45,2.50
0.02,0.74,0.59,-2.09,1.34,2.24
0.02,0.75,0.57,-1.79,0.50,2.27
0.03,0.75,0.59,-1.89,1.31,2.32
0.02,0.75,0.59,-2.03,1.01,1.16
0.03,0.75,0.58,-2.21,0.49,1.39
0.02,0.75,0.58,-2.34,1.76,1.59
0.03,0.76,0.58,-2.46,2.08,1.05
0.03,0.75,0.57,-2.03,2.95,1.22
0.03,0.74,0.58,-0.87,2.55,0.31
0.03,0.75,0.59,-0.26,0.35,0.15
0.02,0.75,0.59,0.64,1.10,-0.03
0.00,0.74,0.59,0.58,-0.49,-0.99
0.02,0.74,0.58,0.09,0.37,-1.13
0.02,0.76,0.57,-1.63,1.77,-0.26
0.03,0.77,0.57,-3.97,2.14,-0.11
