acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.21,0.87,0.37,0.73,2.08,-0.63
0.21,0.88,0.37,1.27,1.24,0.11
0.20,0.87,0.37,1.07,-1.57,0.82
0.20,0.87,0.37,0.49,-2.82,1.53
0.19,0.87,0.38,-0.82,-2.18,2.12
0.19,0.86,0.38,-1.74,0.03,1.18
0.19,0.86,0.37,-2.41,1.19,0.40
0.20,0.87,0.37,-1.91,0.82,-0.90
0.20,0.86,0.38,-1.18,-1.01,-1.79
0.20,0.87,0.37,-0.20,-3.04,-2.02
0.20,0.87,0.37,0.38,-4.23,-2.40
0.21,0.86,0.37,0.37,-3.92,-2.52
0.21,0.87,0.36,0.00,-3.02,-3.11
0.21,0.86,0.37,-0.26,-1.88,-3.42
0.21,0.86,0.37,-0.37,-1.80,-4.15
0.21,0.86,0.36,0.38,-2.43,-4.41
0.20,0.87,0.35,0.24,-2.23,-3.28
0.21,0.86,0.36,-0.27,-1.92,-2.21
0.20,0.87,0.38,-0.38,-1.07,-2.76
0.19,0.87,0.37,-0.23,-0.37,-4.18
0.19,0.87,0.36,0.43,-0.95,-4.81
0.19,0.87,0.37,0.50,-1.80,-4.76
0.19,0.87,0.36,1.24,-2.78,-4.17
0.19,0.86,0.36,1.36,-3.19,-3.24
0.20,0.87,0.37,1.04,-2.64,-2.08
0.19,0.87,0.35,0.70,-1.65,-2.49
0.19,0.87,0.36,0.31,-0.89,-3.15
0.20,0.87,0.36,-0.08,-0.40,-3.15
0.20,0.88,0.35,-0.34,-0.85,-2.46
0.19,0.88,0.36,-0.14,-0.99,-1.39
0.19,0.87,0.35,-0.41,-0.67,-1.16
0.20,0.87,0.36,-0.49,-0.15,-1.16
0.18,0.87,0.35,-0.47,0.76,-0.96
0.18,0.87,0.34,-0.41,1.45,-0.21
0.19,0.87,0.34,-0.56,1.82,1.24
0.19,0.87,0.35,-0.46,1.82,1.95
0.18,0.88,0.35,-0.26,1.54,1.66
0.18,0.87,0.36,-0.81,0.67,2.09
0.18,0.87,0.37,-0.96,0.34,2.15
0.18,0.87,0.36,-1.50,-0.08,1.98
0.18,0.87,0.36,-2.11,-0.58,2.35
0.18,0.87,0.36,-2.40,-0.02,2.35
0.19,0.87,0.36,-2.84,0.24,1.50
0.20,0.87,0.36,-3.08,0.05,1.44
0.20,0.88,0.35,-2.95,-0.02,1.60
0.20,0.87,0.36,-3.27,-0.08,2.52
0.19,0.87,0.36,-3.31,-0.81,3.36
0.19,0.88,0.35,-3.24,-1.24,4.08
0.18,0.87,0.35,-3.66,-0.89,3.77
0.19,0.87,0.36,-3.89,-0.26,3.42
0.19,0.87,0.35,-4.38,0.15,2.90
0.19,0.87,0.36,-4.73,0.11,2.41
0.19,0.87,0.36,-4.35,-0.35,2.24
0.19,0.86,0.36,-4.24,-1.11,2.40
0.18,0.86,0.36,-4.02,-1.85,2.98
0.19,0.86,0.37,-3.85,-1.68,3.66
0.19,0.87,0.36,-3.62,-1.21,4.23
0.19,0.86,0.38,-3.88,-0.72,3.80
0.19,0.86,0.37,-3.85,-1.07,2.92
0.19,0.86,0.36,-3.27,-0.95,2.60
0.18,0.85,0.36,-2.93,-1.24,2.05
0.19,0.86,0.35,-3.02,-1.51,1.59
0.19,0.86,0.35,-3.10,-1.02,2.32
0.20,0.87,0.35,-3.30,-0.79,2.41
0.19,0.87,0.36,-3.79,-0.89,3.21
0.19,0.87,0.36,-4.21,-1.73,3.94
0.20,0.86,0.36,-3.63,-1.97,4.55
0.20,0.87,0.37,-3.76,-2.85,5.01
0.20,0.86,0.37,-3.80,-3.19,5.42
0.20,0.87,0.37,-4.24,-2.56,5.71
0.21,0.87,0.36,-5.56,-1.21,6.18
0.21,0.88,0.35,-7.11,-0.75,8.15
0.21,0.88,0.35,-8.34,0.66,8.17
0.21,0.87,0.36,-9.27,0.85,7.62
0.20,0.85,0.37,-9.56,-2.55,11.42
0.20,0.86,0.39,-8.15,-1.31,12.03
0.21,0.86,0.38,-9.21,-1.63,11.85
0.21,0.86,0.36,-9.71,-1.18,14.27
0.21,0.86,0.37,-11.27,-0.87,15.98
0.15,0.79,0.35,-10.67,-0.21,19.50
0.23,0.85,0.39,-11.40,-3.05,18.03
0.24,0.84,0.37,-10.26,-1.01,17.60
0.24,0.84,0.37,-10.87,-1.36,19.05
0.23,0.84,0.38,-9.82,-1.07,19.05
0.23,0.83,0.40,-8.69,-0.50,15.95
0.25,0.83,0.39,-7.10,-0.70,13.79
0.24,0.84,0.39,-6.90,-0.92,13.63
0.23,0.83,0.40,-5.94,-0.60,10.84
0.24,0.83,0.39,-5.21,-0.84,9.83
0.24,0.82,0.39,-4.26,-0.72,8.38
0.25,0.83,0.40,-3.31,-0.03,5.76
0.25,0.82,0.40,-2.41,-0.34,3.94
0.25,0.83,0.39,-1.48,-0.29,2.98
0.24,0.83,0.39,-1.13,-0.43,1.83
0.24,0.84,0.39,-0.73,-0.37,1.30
0.25,0.85,0.39,-1.21,-0.82,2.00
0.25,0.83,0.40,-0.78,-0.12,1.45
0.25,0.83,0.39,-0.24,-0.35,0.67
0.25,0.83,0.39,0.84,-0.21,-0.46
0.24,0.83,0.39,1.44,-0.69,-2.40
0.24,0.83,0.39,2.05,-0.46,-3.45
0.24,0.84,0.40,2.14,-0.69,-4.96
0.22,0.84,0.40,2.17,-1.28,-6.50
0.22,0.83,0.39,2.78,-1.57,-7.85
0.22,0.82,0.39,3.88,-2.89,-9.33
0.23,0.81,0.39,5.30,-3.01,-11.65
0.23,0.80,0.40,7.56,-4.85,-13.27
0.20,0.76,0.40,11.40,-7.92,-17.25
0.13,0.74,0.36,16.38,-12.26,-23.65
0.12,0.81,0.36,15.82,-16.29,-25.04
0.06,0.97,0.39,2.76,-21.57,-25.63
0.14,1.05,0.47,-12.26,-22.06,-29.89
0.19,1.03,0.50,-23.51,-24.53,-41.60
0.26,0.88,0.38,-23.19,-25.66,-57.19
0.20,0.87,0.30,-19.89,-33.86,-53.71
0.24,0.92,0.34,-20.26,-39.28,-33.44
0.26,0.88,0.38,-18.00,-30.08,-22.20
0.27,0.89,0.33,-21.66,-16.50,-15.53
0.25,0.88,0.33,-25.59,-7.21,-9.91
0.24,0.88,0.36,-25.69,-7.24,-3.50
0.21,0.86,0.36,-20.67,-12.85,-0.15
0.20,0.88,0.36,-18.02,-22.38,3.95
0.19,0.87,0.40,-16.60,-26.34,1.82
0.19,0.86,0.42,-17.85,-25.82,0.02
0.22,0.85,0.40,-19.82,-22.23,-3.08
0.17,0.84,0.42,-21.44,-18.84,-2.78
0.23,0.81,0.40,-19.79,-18.26,-4.98
0.26,0.82,0.42,-16.78,-20.72,-1.31
0.25,0.81,0.41,-12.98,-17.73,0.50
0.28,0.82,0.42,-11.01,-15.77,1.92
0.27,0.82,0.41,-9.50,-10.81,4.21
0.27,0.80,0.41,-7.80,-4.81,6.49
0.25,0.80,0.40,-7.11,-0.85,9.34
0.26,0.82,0.41,-6.18,3.50,9.80
0.23,0.84,0.41,-6.26,5.04,10.14
0.22,0.83,0.40,-5.21,5.28,10.35
0.21,0.82,0.41,-4.90,3.33,8.41
0.21,0.84,0.41,-4.53,2.15,7.82
0.22,0.84,0.40,-4.61,2.24,8.32
0.21,0.82,0.42,-4.73,0.12,9.02
0.23,0.81,0.42,-3.30,0.61,9.59
0.25,0.81,0.40,-2.78,2.12,10.05
0.24,0.85,0.42,-4.08,2.84,10.85
0.26,0.84,0.44,-4.52,5.47,10.40
0.26,0.82,0.42,-3.77,7.74,10.66
0.26,0.82,0.43,-2.89,8.20,12.81
0.26,0.80,0.43,-1.13,11.57,13.21
0.25,0.78,0.42,0.81,14.17,9.91
0.25,0.79,0.41,2.44,16.43,7.24
