acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.87,0.43,6.09,-0.15,6.56,33.19
0.18,0.86,0.44,5.62,1.19,6.55,33.28
0.18,0.87,0.43,5.08,2.43,5.97,33.19
0.19,0.87,0.43,4.85,4.11,5.16,33.19
0.19,0.89,0.43,2.95,5.74,4.66,33.09
0.18,0.89,0.45,0.52,8.29,3.33,33.24
0.2,0.86,0.44,2.27,12.47,4.89,33.09
0.18,0.86,0.43,2.72,15.21,5.47,33.19
0.18,0.9,0.43,-1.05,15.39,1.77,33.05
0.19,0.91,0.43,-9.88,14.6,-6.31,33.19
0.16,0.89,0.44,-13.94,13.02,-9.54,33.19
0.16,0.91,0.43,-14.85,15.19,-12.32,33.24
0.16,0.88,0.43,-14.81,16.52,-14.2,33.19
0.14,0.88,0.44,-18.35,15.45,-17.65,33.09
0.16,0.83,0.43,-18.15,9.44,-17.31,33.14
0.15,0.9,0.42,-24.81,7.22,-23.4,33.14
0.13,0.85,0.45,-25.34,1.37,-19.86,33.14
0.11,0.85,0.43,-23.45,-0.02,-18.43,33.09
0.1,0.86,0.44,-22.81,-1.92,-18.55,33.14
0.11,0.86,0.44,-22.66,-5.62,-20.79,33.24
0.1,0.86,0.43,-17.15,-10.53,-18.46,33.19
0.08,0.88,0.46,-19.28,-15.79,-20.72,33.09
0.08,0.89,0.45,-20.4,-20.09,-22.12,33.14
0.11,0.84,0.46,-16.2,-20.05,-17.69,33.19
0.13,0.78,0.52,-6.27,-14.98,-6.14,33.19
0.14,0.77,0.54,0.87,-10.41,3.74,33.24
0.15,0.77,0.54,6.5,-6.37,12.02,33.09
0.14,0.76,0.5,15.4,-3.85,22.31,33.09
0.16,0.75,0.45,27.31,-3.37,33.1,33.14
0.13,0.76,0.42,40.0,-7.73,43.65,33.24
0.1,0.75,0.43,52.89,-17.47,57.11,33.09
0.05,0.74,0.49,64.44,-28.35,71.79,33.14
0.07,0.7,0.52,80.06,-34.84,89.13,33.19
0.13,0.71,0.47,98.95,-34.44,102.92,33.09
0.22,0.78,0.33,113.31,-31.31,110.7,33.09
0.19,1.09,0.42,74.18,-44.11,83.15,33.14
0.26,1.13,0.31,30.41,-53.47,45.94,33.19
0.27,1.05,0.35,10.75,-45.74,27.22,33.28
0.3,0.97,0.36,8.85,-28.03,17.18,33.14
0.28,0.92,0.36,9.4,-14.76,9.77,33.28
0.27,0.9,0.35,5.98,-12.2,6.4,33.19
0.27,0.9,0.35,0.4,-13.27,3.19,33.14
0.29,0.9,0.37,-1.88,-8.56,0.99,33.14
0.29,0.89,0.39,-3.56,1.37,-1.11,33.19
0.3,0.88,0.41,-2.89,10.69,-2.34,33.24
