acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,0.75,0.59,-0.24,-2.21,-4.18
0.02,0.75,0.57,0.63,-2.52,-4.75
0.01,0.75,0.59,0.55,-1.83,-4.95
0.01,0.75,0.57,-0.06,-0.41,-3.94
0.02,0.76,0.57,-1.65,0.73,-2.32
0.03,0.76,0.56,-1.95,1.63,-1.68
0.03,0.76,0.57,-1.24,1.65,-1.04
0.02,0.76,0.57,-0.17,1.27,-0.76
0.01,0.75,0.57,0.99,0.79,-0.47
0.01,0.75,0.58,1.82,0.34,-0.12
0.01,0.75,0.58,2.18,0.09,-0.40
0.01,0.74,0.58,1.71,-0.52,-1.25
-0.00,0.75,0.57,0.55,-0.03,-1.95
0.01,0.76,0.58,-0.63,0.14,-1.62
0.01,0.76,0.57,-1.16,0.18,-1.77
0.01,0.75,0.58,-0.70,-0.50,-2.44
0.01,0.76,0.58,0.06,-1.24,-3.33
0.01,0.75,0.58,0.90,-1.66,-4.02
0.01,0.76,0.58,1.11,-1.37,-4.61
0.01,0.76,0.57,0.87,-1.10,-5.62
0.01,0.76,0.57,0.76,-0.53,-5.73
0.01,0.76,0.58,0.60,-0.55,-5.59
0.01,0.76,0.57,0.99,-0.82,-5.33
0.01,0.76,0.57,0.87,-0.89,-4.14
0.01,0.77,0.57,0.17,-0.49,-3.10
0.01,0.77,0.56,-0.82,-0.21,-2.03
0.01,0.76,0.56,-1.22,-0.15,-1.48
0.01,0.76,0.57,-0.98,-0.29,-1.24
0.01,0.76,0.57,-1.22,-0.34,-0.85
0.01,0.77,0.57,-1.77,0.05,-0.61
0.01,0.76,0.56,-2.24,0.70,-0.17
0.01,0.78,0.57,-3.05,1.18,0.52
0.00,0.76,0.57,-2.85,0.92,1.15
0.00,0.76,0.58,-2.02,-0.02,1.22
-0.00,0.75,0.57,-1.42,-0.67,1.30
0.00,0.75,0.57,-1.66,-0.66,1.54
0.00,0.76,0.58,-2.41,-0.08,1.50
0.00,0.76,0.57,-3.74,0.55,1.85
-0.00,0.76,0.58,-4.41,0.44,2.32
0.01,0.76,0.58,-4.29,0.47,2.78
0.01,0.76,0.58,-3.65,-0.20,1.56
0.02,0.76,0.58,-2.56,-0.53,0.85
0.01,0.75,0.57,-1.86,-0.60,0.93
0.00,0.76,0.58,-1.63,0.11,1.30
0.00,0.75,0.57,-1.95,0.50,1.18
0.01,0.76,0.58,-2.40,1.13,0.93
-0.00,0.76,0.58,-2.34,0.93,0.87
-0.01,0.76,0.60,-2.12,0.05,1.04
-0.02,0.74,0.57,-1.01,-1.68,-3.02
-0.00,0.75,0.57,-0.40,-2.40,-2.56
0.00,0.76,0.56,-1.31,-1.88,-0.11
0.01,0.77,0.57,-2.90,-0.55,2.02
0.01,0.76,0.56,-3.66,0.47,2.84
0.01,0.76,0.57,-2.92,0.56,1.34
0.01,0.75,0.57,-1.21,0.09,-0.08
0.00,0.75,0.58,-0.32,-0.87,-0.75
-0.01,0.75,0.58,-0.56,-0.84,-0.31
-0.00,0.76,0.57,-1.94,-0.20,-0.11
-0.00,0.76,0.57,-3.07,0.37,-0.35
0.00,0.75,0.58,-3.27,-0.03,-1.60
0.01,0.75,0.57,-2.63,-0.55,-1.16
0.01,0.76,0.56,-2.38,-0.53,-1.02
0.00,0.75,0.57,-1.88,-0.46,-1.01
0.00,0.74,0.57,-1.10,-1.10,-0.63
-0.00,0.75,0.58,-0.99,-0.96,-0.08
-0.00,0.75,0.57,-1.57,0.00,0.82
0.01,0.75,0.56,-2.50,0.72,1.13
0.01,0.76,0.57,-3.02,1.28,2.02
0.01,0.76,0.58,-2.81,0.87,1.51
0.01,0.74,0.57,-1.53,0.84,-0.12
-0.01,0.74,0.57,-0.69,-0.40,0.76
