acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.13,0.9,0.37,-0.76,-0.82,1.33,32.48
0.12,0.89,0.38,-0.89,-1.11,1.37,32.44
0.13,0.89,0.38,-1.05,-1.24,1.16,32.39
0.12,0.9,0.38,-1.77,-1.05,0.67,32.62
0.13,0.9,0.38,-2.52,-0.76,0.35,32.58
0.13,0.9,0.38,-2.81,-0.5,0.53,32.53
0.13,0.89,0.38,-2.52,-0.23,0.93,32.44
0.13,0.89,0.38,-2.34,-0.08,0.67,32.48
0.14,0.89,0.39,-2.11,-0.18,0.53,32.48
0.13,0.89,0.38,-2.23,-0.5,0.41,32.53
0.14,0.9,0.38,-2.4,-0.21,0.4,32.48
0.13,0.9,0.38,-1.95,0.27,0.61,32.53
0.13,0.9,0.38,-1.73,0.41,1.08,32.53
0.13,0.9,0.37,-1.74,0.41,1.15,32.58
0.13,0.9,0.39,-1.88,0.24,1.18,32.53
0.13,0.9,0.38,-1.97,0.06,0.79,32.53
0.13,0.9,0.38,-1.95,2.47,2.05,32.48
0.13,0.89,0.38,-1.15,2.56,2.58,32.48
0.13,0.9,0.38,-0.66,2.93,2.7,32.53
0.13,0.9,0.38,-0.32,2.76,3.1,32.48
0.13,0.89,0.38,0.69,2.49,3.27,32.48
0.13,0.9,0.4,1.47,3.24,4.24,32.53
0.13,0.89,0.38,3.1,3.13,5.27,32.48
0.13,0.89,0.38,4.09,3.44,5.28,32.53
0.14,0.88,0.37,5.16,4.81,5.54,32.53
0.14,0.89,0.38,5.83,6.47,6.67,32.44
0.14,0.88,0.37,7.73,7.37,8.87,32.53
0.15,0.88,0.36,8.5,7.53,10.27,32.39
0.14,0.9,0.37,6.35,6.46,9.65,32.48
0.13,0.91,0.35,4.03,4.58,7.13,32.44
0.13,0.93,0.36,0.99,2.82,4.05,32.48
0.13,0.91,0.36,-0.56,0.84,2.11,32.53
0.13,0.91,0.36,-0.93,-0.49,1.59,32.53
0.13,0.91,0.36,-0.98,-0.5,0.9,32.48
0.14,0.91,0.36,-0.53,-0.41,0.46,32.48
0.14,0.91,0.36,-0.96,-0.92,0.08,32.44
0.13,0.9,0.38,-1.37,-1.22,-0.4,32.48
0.13,0.9,0.38,-1.65,-1.25,-0.64,32.34
0.13,0.9,0.37,-2.03,-1.36,0.0,32.62
0.12,0.91,0.38,-3.16,-1.21,-0.02,32.48
0.14,0.91,0.37,-4.14,-0.21,-0.92,32.53
0.15,0.91,0.37,-5.97,0.44,-2.21,32.53
0.15,0.91,0.4,-10.35,0.52,-3.51,32.48
0.16,0.91,0.39,-15.54,0.47,-4.9,32.53
0.14,0.9,0.37,-18.89,-0.46,-4.55,32.53
0.14,0.89,0.36,-19.82,-2.03,-4.6,32.48
0.13,0.91,0.37,-19.33,-3.56,-4.32,32.53
0.11,0.9,0.38,-17.76,-4.03,-4.6,32.44
0.11,0.9,0.37,-14.85,-3.86,-5.36,32.48
0.12,0.89,0.37,-11.48,-3.54,-6.0,32.53
0.12,0.89,0.37,-11.22,-3.69,-7.71,32.53
0.13,0.89,0.38,-11.5,-4.89,-8.63,32.48
0.14,0.88,0.39,-11.5,-5.91,-8.98,32.44
0.13,0.88,0.39,-12.24,-8.15,-8.18,32.58
0.11,0.88,0.39,-12.44,-10.02,-6.49,32.48
0.12,0.91,0.39,-12.5,-10.9,-6.53,32.53
0.13,0.91,0.39,-13.83,-10.26,-8.2,32.58
0.13,0.9,0.38,-14.18,-8.46,-8.46,32.48
0.12,0.93,0.41,-17.53,-8.49,-10.11,32.44
0.12,0.92,0.39,-22.38,-8.7,-12.87,32.58
0.12,0.89,0.41,-24.84,-8.79,-13.6,32.48
0.14,0.89,0.41,-28.23,-7.66,-14.96,32.53
0.15,0.89,0.4,-32.2,-7.85,-18.82,32.58
0.16,0.88,0.45,-39.25,-3.27,-23.77,32.48
0.13,0.84,0.47,-38.56,-1.57,-22.27,32.53
0.12,0.85,0.44,-35.33,0.49,-19.94,32.48
0.09,0.82,0.43,-26.09,0.78,-15.44,32.62
0.09,0.81,0.4,-12.93,2.5,-8.47,32.53
0.1,0.82,0.38,3.1,3.5,-1.1,32.48
0.12,0.81,0.38,20.21,5.44,4.63,32.53
0.13,0.84,0.43,29.95,8.37,9.1,32.53
0.06,0.87,0.52,35.27,6.55,20.05,32.48
0.11,0.87,0.49,43.65,17.82,24.38,32.53
0.2,0.84,0.45,49.94,34.21,23.82,32.53
0.13,0.9,0.47,53.88,43.53,25.04,32.48
0.02,1.01,0.43,34.29,53.33,14.52,32.53
