acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.07,0.86,0.46,-2.92,-0.55,-0.03,32.25
0.07,0.87,0.46,-3.13,-0.84,0.02,32.29
0.07,0.87,0.46,-3.18,-0.9,-0.15,32.25
0.07,0.87,0.46,-3.51,-0.37,-0.11,32.2
0.07,0.87,0.47,-3.31,-0.15,-0.08,32.25
0.07,0.86,0.46,-2.47,0.5,0.31,32.15
0.08,0.85,0.46,-1.76,1.02,0.93,32.2
0.09,0.85,0.46,-1.88,1.24,1.02,32.25
0.08,0.86,0.47,-1.88,0.6,1.02,32.29
0.08,0.86,0.46,-2.18,0.49,1.18,32.29
0.08,0.86,0.46,-2.55,0.11,1.05,32.25
0.07,0.86,0.46,-2.14,-0.41,1.1,32.2
0.07,0.86,0.47,-0.67,0.29,1.45,32.34
0.06,0.87,0.46,0.5,0.46,1.51,32.25
0.06,0.86,0.46,0.76,0.18,1.42,32.2
0.07,0.88,0.46,-0.4,-1.27,1.05,32.25
0.07,0.86,0.46,-1.82,0.81,1.4,32.15
0.07,0.86,0.47,-1.97,0.31,0.9,32.29
0.08,0.86,0.46,-1.4,0.32,0.21,32.25
0.08,0.86,0.46,-0.66,0.44,0.14,32.29
0.08,0.86,0.46,-0.46,0.32,0.41,32.2
0.07,0.87,0.46,-0.7,-0.56,1.01,32.15
0.07,0.86,0.46,-0.34,-0.89,1.42,32.2
0.08,0.87,0.46,-0.11,-0.95,1.65,32.2
0.08,0.86,0.46,-0.23,-0.9,1.68,32.15
0.08,0.86,0.47,0.15,-0.27,1.65,32.2
0.08,0.87,0.46,-0.35,-0.29,1.6,32.25
0.08,0.85,0.47,-0.29,0.09,1.37,32.25
0.08,0.86,0.46,-0.6,0.2,1.74,32.29
0.07,0.87,0.46,-0.75,0.21,1.95,32.15
0.07,0.87,0.45,-0.31,0.32,2.56,32.2
0.07,0.87,0.45,0.35,0.31,2.95,32.25
0.08,0.86,0.45,0.93,0.2,3.28,32.25
0.07,0.87,0.46,1.97,-0.2,4.0,32.2
0.07,0.86,0.46,2.67,-1.6,4.93,32.29
0.07,0.85,0.46,3.68,-1.19,6.49,32.25
0.06,0.85,0.45,5.51,-1.98,7.71,32.29
0.07,0.85,0.46,7.33,-2.27,8.69,32.15
0.07,0.85,0.45,8.38,-2.32,9.39,32.34
0.08,0.87,0.45,7.66,-3.11,9.5,32.2
0.08,0.87,0.45,5.94,-4.31,8.75,32.25
0.06,0.89,0.44,4.66,-5.56,8.58,32.29
0.05,0.89,0.46,4.06,-8.09,8.89,32.2
0.04,0.89,0.45,4.32,-11.15,10.9,32.15
0.06,0.89,0.43,7.13,-12.47,13.53,32.2
0.06,0.88,0.43,10.66,-12.64,15.04,32.34
0.08,0.89,0.43,12.31,-13.01,15.95,32.25
0.11,0.85,0.42,15.94,-12.26,16.67,32.29
0.16,0.84,0.42,15.57,-8.52,15.94,32.25
0.17,0.84,0.43,13.01,-7.42,13.25,32.29
0.14,0.88,0.42,7.59,-9.02,13.56,32.25
0.15,0.88,0.38,5.42,-9.92,12.7,32.25
