acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.23,0.93,0.22,-1.31,-0.73,0.43,31.68
0.23,0.93,0.22,-1.68,-0.76,0.49,31.54
0.22,0.93,0.22,-1.91,-0.95,0.35,31.59
0.23,0.93,0.22,-2.38,-0.56,0.37,31.64
0.23,0.93,0.22,-2.58,-0.09,0.29,31.68
0.23,0.94,0.22,-1.79,0.53,0.2,31.68
0.23,0.93,0.22,-1.44,0.98,0.05,31.64
0.23,0.93,0.22,-0.6,0.72,0.0,31.64
0.23,0.93,0.23,-0.89,0.67,0.05,31.59
0.22,0.93,0.22,-1.28,0.41,-0.06,31.64
0.23,0.92,0.22,-1.82,0.08,0.18,31.59
0.23,0.93,0.22,-2.53,0.15,0.21,31.68
0.23,0.92,0.22,-2.12,-0.18,0.17,31.64
0.23,0.93,0.22,-1.57,-0.99,-0.03,31.68
0.23,0.93,0.22,-2.03,-0.7,0.11,31.59
0.23,0.92,0.22,-2.35,-0.09,0.37,31.73
0.23,0.94,0.23,-0.85,-1.16,0.38,31.64
0.22,0.94,0.23,-2.35,-1.36,-0.35,31.68
0.21,0.93,0.23,-2.15,-1.16,-0.49,31.64
0.2,0.94,0.26,-1.45,-1.54,-0.93,31.68
0.2,0.92,0.25,2.43,-1.68,1.31,31.59
0.21,0.92,0.24,7.1,-3.11,2.4,31.73
0.21,0.92,0.24,10.98,-3.36,3.76,31.68
0.22,0.92,0.21,15.04,-4.18,7.4,31.68
0.21,0.93,0.21,16.64,-5.88,9.02,31.54
0.23,0.93,0.21,17.74,-5.36,12.64,31.68
0.23,0.92,0.17,17.15,-5.83,16.09,31.64
0.25,0.95,0.2,12.06,-6.24,15.28,31.64
0.26,0.94,0.21,6.66,-5.66,15.15,31.68
0.25,0.93,0.2,2.32,-6.26,14.6,31.54
0.24,0.93,0.2,1.21,-6.96,14.78,31.59
0.25,0.92,0.19,2.92,-7.54,14.53,31.68
0.25,0.91,0.21,5.59,-6.92,16.02,31.64
0.26,0.92,0.22,7.54,-5.8,17.21,31.49
0.23,0.95,0.22,9.24,-6.82,20.7,31.59
0.24,0.94,0.2,12.96,-7.08,22.76,31.64
0.26,0.95,0.18,10.6,-7.39,20.61,31.59
0.25,0.93,0.15,8.9,-6.95,20.38,31.59
0.33,0.88,0.15,9.8,-7.88,20.11,31.64
0.33,0.84,0.19,11.83,-4.85,25.08,31.68
0.32,0.89,0.19,9.51,-3.11,27.86,31.64
0.34,0.88,0.2,10.85,-2.75,27.98,31.64
0.34,0.87,0.18,15.02,0.15,26.55,31.68
0.35,0.83,0.18,19.45,2.75,27.4,31.64
0.34,0.84,0.18,22.2,4.72,26.96,31.59
0.34,0.86,0.19,21.1,5.45,24.67,31.59
0.34,0.85,0.21,19.97,5.44,24.81,31.64
0.37,0.84,0.19,19.13,5.76,23.08,31.59
0.41,0.8,0.23,23.28,7.59,23.76,31.59
0.42,0.81,0.27,31.83,13.4,22.47,31.64
0.44,0.87,0.21,37.97,20.58,14.63,31.59
0.42,0.97,0.13,37.76,28.44,-0.34,31.68
0.42,1.08,0.06,28.49,37.59,-20.2,31.64
0.35,1.18,0.06,8.82,54.11,-50.37,31.59
0.25,1.19,0.01,-12.17,63.04,-77.66,31.64
0.09,1.19,0.02,-38.58,50.75,-96.4,31.68
-0.03,1.17,0.11,-62.55,35.53,-94.15,31.68
0.07,1.0,0.01,-52.76,25.48,-54.15,31.64
0.04,1.01,0.12,-57.16,0.23,-34.99,31.54
0.11,0.97,0.25,-64.2,-9.16,-27.65,31.68
0.29,1.03,0.24,-81.25,2.75,-39.39,31.64
0.26,0.95,0.28,-75.01,6.72,-40.63,31.68
0.22,0.88,0.25,-42.08,18.56,-30.64,31.68
0.21,0.86,0.26,-14.9,28.11,-30.14,31.73
0.19,0.92,0.25,-3.76,34.96,-30.11,31.59
0.18,0.91,0.2,4.64,33.92,-28.58,31.68
0.2,0.92,0.21,6.98,29.34,-26.92,31.54
0.19,0.91,0.2,1.39,23.39,-27.56,31.59
0.18,0.91,0.19,-6.49,12.66,-28.41,31.64
0.17,0.94,0.2,-16.09,5.6,-30.64,31.54
0.16,0.95,0.21,-19.91,-0.14,-32.46,31.68
0.17,0.9,0.24,-15.44,1.51,-29.18,31.64
0.21,0.92,0.25,-10.79,4.46,-24.63,31.68
0.17,0.94,0.25,-8.32,5.73,-20.29,31.68
0.19,0.94,0.22,-6.46,7.59,-18.08,31.64
0.16,0.98,0.24,-12.78,5.33,-19.51,31.68
0.12,0.98,0.26,-22.34,4.08,-21.48,31.59
0.15,0.97,0.22,-28.69,3.37,-22.38,31.54
0.14,0.96,0.25,-37.39,1.16,-25.13,31.59
0.12,0.94,0.27,-45.4,-0.53,-26.23,31.64
0.15,0.9,0.26,-47.73,-1.94,-25.85,31.59
0.14,0.9,0.28,-48.18,-2.32,-26.18,31.68
0.14,0.91,0.29,-48.64,-1.11,-22.21,31.64
0.16,0.9,0.29,-48.66,1.95,-12.89,31.59
0.23,0.82,0.09,-63.91,-5.22,-18.75,31.59
0.15,0.84,0.42,-54.72,-7.01,-7.62,31.64
0.11,0.8,0.39,-36.58,-0.95,4.24,31.68
0.13,0.86,0.3,-24.08,2.84,6.61,31.59
0.1,0.84,0.3,-11.88,6.21,6.9,31.64
0.09,0.84,0.33,-1.24,6.89,5.31,31.68
0.07,0.98,0.35,-11.73,5.42,-9.69,31.64
0.05,0.89,0.28,-20.11,-5.34,-13.76,31.64
0.06,0.86,0.29,-20.18,-14.29,-11.97,31.78
0.07,0.83,0.33,-12.23,-21.05,-6.47,31.64
0.07,0.82,0.38,-2.89,-23.65,1.76,31.59
0.07,0.81,0.35,10.7,-25.8,14.27,31.68
0.06,0.8,0.32,28.37,-30.64,29.86,31.64
0.04,0.78,0.3,46.23,-37.91,47.71,31.78
0.07,0.86,0.31,53.33,-43.83,54.56,31.64
0.08,0.9,0.29,51.83,-46.21,51.51,31.68
0.09,0.99,0.2,41.48,-44.29,44.37,31.59
0.11,1.0,0.2,30.37,-50.02,45.77,31.73
0.14,1.07,0.24,16.18,-50.37,47.37,31.59
0.21,1.08,0.33,4.27,-48.95,43.62,31.68
0.25,1.08,0.36,-3.73,-42.29,36.4,31.64
0.28,1.02,0.37,-2.12,-36.08,32.92,31.68
0.29,0.93,0.34,13.66,-21.69,36.95,31.59
0.32,0.81,0.31,40.35,-12.17,44.92,31.64
0.35,0.69,0.31,65.6,-2.55,53.16,31.59
0.36,0.7,0.3,71.51,0.41,58.46,31.64
0.39,0.69,0.32,64.29,-2.27,63.66,31.54
0.39,0.67,0.35,54.4,-8.58,69.44,31.68
0.33,0.71,0.31,47.42,-14.95,73.71,31.73
0.24,0.9,0.16,36.31,-22.72,62.61,31.59
0.24,1.1,0.03,19.21,-27.8,41.92,31.59
0.28,1.08,0.15,13.51,-20.12,29.48,31.54
0.29,0.92,0.28,22.2,-8.92,28.95,31.68
0.32,0.83,0.27,38.82,-7.91,34.41,31.64
0.34,0.89,0.22,49.59,-12.17,38.18,31.78
0.34,0.99,0.17,44.79,-17.37,35.21,31.68
0.34,1.03,0.16,33.65,-15.8,32.11,31.73
0.35,1.01,0.13,23.47,-11.02,27.15,31.59
0.33,1.01,0.14,14.82,-6.7,21.6,31.68
0.31,1.0,0.09,8.85,-4.4,15.86,31.64
0.32,0.99,0.1,8.47,-5.34,10.72,31.68
0.38,0.93,0.15,9.79,1.91,6.78,31.68
0.39,0.93,0.18,9.22,6.41,1.88,31.73
0.4,0.94,0.16,4.98,10.37,-4.79,31.68
0.41,0.97,0.15,0.24,16.64,-15.71,31.73
0.38,0.98,0.16,-4.81,20.99,-26.66,31.73
0.37,0.97,0.12,-10.93,29.18,-33.34,31.68
0.36,0.98,0.12,-21.94,34.98,-51.74,31.73
