acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.19,0.88,0.39,-0.75,0.11,0.55,34.08
0.19,0.88,0.39,-0.95,-0.7,0.0,34.04
0.2,0.88,0.39,-1.42,-0.75,0.09,33.99
0.19,0.88,0.38,-1.36,-0.02,0.03,33.99
0.19,0.88,0.38,-1.08,0.24,0.47,34.13
0.19,0.88,0.38,-1.31,-0.11,0.21,34.04
0.19,0.89,0.39,-2.66,0.61,-0.81,34.08
0.19,0.89,0.39,-3.39,1.31,-0.95,34.08
0.2,0.88,0.4,-3.3,0.98,-0.6,34.13
0.19,0.88,0.39,-4.03,0.82,-1.94,34.08
0.2,0.88,0.4,-4.47,2.32,-3.31,33.99
0.21,0.89,0.41,-5.59,4.66,-6.03,34.04
0.21,0.9,0.41,-9.39,7.27,-10.11,34.13
0.19,0.87,0.41,-9.66,7.18,-8.93,34.08
0.19,0.88,0.4,-9.68,6.43,-8.75,34.04
0.18,0.86,0.4,-8.41,4.84,-7.4,34.04
0.19,0.88,0.41,-8.99,6.47,-5.25,34.04
0.19,0.88,0.42,-11.34,7.02,-6.18,34.04
0.18,0.87,0.4,-12.82,5.21,-5.82,34.08
0.18,0.88,0.41,-13.37,3.65,-6.34,34.08
0.14,0.9,0.41,-17.47,1.07,-12.11,34.04
0.18,0.86,0.4,-16.2,2.67,-10.43,33.99
0.16,0.89,0.43,-17.82,3.97,-13.97,33.99
0.16,0.9,0.42,-20.61,0.4,-15.66,34.04
0.14,0.92,0.38,-24.2,-4.64,-17.69,34.13
0.16,0.87,0.45,-22.99,-1.77,-18.89,34.08
0.12,0.91,0.41,-24.58,-8.08,-22.92,34.08
0.13,0.9,0.4,-20.7,-4.69,-17.51,34.13
0.11,0.91,0.42,-19.56,-2.61,-17.18,34.08
0.11,0.88,0.39,-15.79,-6.43,-16.79,33.94
0.1,0.89,0.38,-10.38,-14.75,-16.46,34.13
0.08,0.9,0.39,-7.94,-23.21,-18.09,34.04
0.11,0.92,0.41,-7.16,-25.77,-19.86,34.08
0.14,0.82,0.45,-2.02,-25.31,-12.7,34.22
0.16,0.76,0.48,4.85,-25.6,0.47,34.04
0.14,0.72,0.49,15.16,-26.02,17.18,34.08
0.14,0.75,0.46,28.21,-24.43,33.71,33.99
0.15,0.77,0.4,41.95,-22.32,45.65,34.04
0.23,0.72,0.3,57.42,-22.29,57.13,34.13
0.21,0.75,0.47,52.18,-26.29,65.3,34.08
0.2,0.76,0.46,44.58,-33.3,71.37,34.13
0.2,0.68,0.47,49.13,-27.28,78.18,34.04
0.23,0.71,0.44,64.35,-14.82,94.7,34.08
0.27,0.97,0.33,47.39,-14.99,76.53,34.08
0.26,1.1,0.29,23.63,-23.22,50.38,34.13
0.26,1.11,0.29,6.92,-24.55,30.38,33.99
0.27,1.06,0.32,2.84,-12.67,16.23,33.94
0.27,0.99,0.35,4.95,-2.15,11.73,34.04
0.3,0.93,0.38,3.28,-3.56,9.85,34.13
0.32,0.9,0.4,5.71,-6.46,8.84,33.99
0.31,0.88,0.4,4.32,-2.84,7.56,34.04
0.32,0.86,0.39,0.9,5.5,5.34,34.04
0.32,0.85,0.4,-7.97,13.19,2.58,34.08
0.32,0.83,0.36,-13.47,17.91,-0.4,34.08
0.34,0.8,0.35,-14.85,20.14,-3.27,34.04
0.36,0.79,0.34,-15.08,19.15,-5.98,34.08
0.37,0.8,0.31,-19.33,14.2,-11.34,34.08
0.35,0.81,0.31,-23.02,7.8,-17.01,34.04
0.32,0.84,0.33,-23.54,3.79,-20.82,34.13
0.28,0.87,0.39,-19.47,6.35,-21.33,34.08
0.23,0.87,0.42,-8.96,13.02,-16.27,33.99
0.18,0.9,0.44,0.5,18.79,-9.28,34.04
0.14,0.95,0.45,2.11,17.97,-7.21,34.18
0.13,0.94,0.43,-0.31,11.86,-7.18,34.04
0.16,0.95,0.4,-3.48,6.24,-9.19,34.13
0.2,0.93,0.39,-7.56,4.03,-12.11,34.04
0.21,0.9,0.39,-9.36,4.15,-10.66,34.08
0.22,0.89,0.39,-9.74,4.72,-8.63,34.04
0.22,0.89,0.38,-10.2,5.76,-6.67,34.13
0.21,0.9,0.38,-8.92,6.52,-3.98,34.08
0.19,0.89,0.38,-5.98,6.76,0.55,34.08
0.16,0.89,0.42,-2.29,7.69,6.64,34.13
0.15,0.88,0.45,2.58,8.82,15.1,34.08
0.15,0.86,0.42,9.02,7.15,24.44,34.08
0.14,0.87,0.45,14.49,4.93,31.59,34.04
0.19,0.89,0.38,17.91,1.85,33.02,34.04
0.2,0.93,0.38,14.18,-1.05,27.1,34.08
0.26,0.91,0.34,8.82,-5.48,21.22,34.08
0.3,0.89,0.34,1.4,-9.86,13.13,34.13
0.32,0.87,0.35,-5.16,-10.69,5.88,34.08
0.31,0.88,0.36,-9.51,-10.23,1.18,34.13
0.3,0.83,0.38,-8.31,-8.5,2.58,34.04
0.28,0.83,0.38,-2.78,-8.41,6.35,34.13
0.3,0.79,0.36,2.26,-8.23,9.04,34.08
0.31,0.79,0.36,5.33,-7.79,10.2,34.13
0.3,0.83,0.38,5.31,-6.41,10.26,34.04
0.31,0.84,0.37,6.63,-2.76,10.9,34.08
0.31,0.82,0.36,8.49,1.98,12.82,34.18
0.31,0.82,0.37,7.07,5.36,11.33,34.13
0.31,0.82,0.36,5.6,8.55,9.44,34.08
0.32,0.83,0.34,5.63,9.95,7.53,34.08
0.33,0.81,0.36,2.84,10.95,4.53,34.13
0.33,0.82,0.35,-1.68,11.28,-2.18,34.13
0.36,0.8,0.34,-7.57,11.79,-11.42,33.99
0.35,0.8,0.33,-15.1,8.47,-21.5,34.13
0.31,0.82,0.33,-20.73,4.2,-28.99,34.13
0.26,0.87,0.37,-19.83,4.76,-29.5,34.18
0.19,0.9,0.38,-12.53,7.21,-23.94,34.13
0.16,0.97,0.41,-8.0,12.37,-21.24,34.13
0.11,0.98,0.48,-2.63,17.54,-13.21,34.22
0.08,1.0,0.48,-5.44,17.21,-10.75,34.18
0.11,0.98,0.44,-12.31,9.19,-13.1,34.13
0.16,0.94,0.4,-19.01,-1.01,-17.92,34.22
0.22,0.88,0.39,-19.36,-5.3,-18.79,34.08
0.24,0.85,0.4,-16.03,-3.34,-16.58,34.18
0.26,0.86,0.41,-15.27,-0.21,-16.31,34.13
0.26,0.87,0.41,-17.27,2.37,-17.62,34.08
0.24,0.87,0.41,-19.53,3.3,-17.65,34.18
0.24,0.86,0.42,-20.44,4.27,-16.81,34.13
0.21,0.86,0.41,-18.55,4.49,-13.71,34.04
0.2,0.85,0.41,-15.24,3.51,-10.96,33.99
0.2,0.86,0.41,-13.39,2.75,-10.14,34.08
0.21,0.86,0.41,-14.26,1.88,-9.51,34.13
0.2,0.86,0.42,-11.85,2.7,-7.91,34.08
0.2,0.86,0.43,-12.44,3.4,-8.24,34.08
0.21,0.86,0.42,-13.37,3.88,-8.99,34.04
0.21,0.86,0.43,-13.36,4.26,-8.31,34.04
0.21,0.86,0.42,-13.19,3.53,-8.2,34.08
0.2,0.86,0.43,-13.04,3.54,-7.69,34.08
0.19,0.86,0.43,-12.84,2.98,-7.48,34.13
0.19,0.85,0.44,-12.03,3.11,-7.11,34.13
0.19,0.86,0.43,-11.76,3.04,-7.92,34.18
0.18,0.85,0.44,-10.89,2.0,-7.63,34.04
0.19,0.84,0.44,-9.65,1.45,-6.63,34.13
0.19,0.85,0.45,-8.6,1.48,-6.08,34.08
0.18,0.84,0.44,-8.53,0.76,-5.34,34.13
0.19,0.85,0.44,-8.61,0.69,-5.73,34.13
0.18,0.84,0.45,-7.36,0.84,-4.96,34.08
0.18,0.84,0.44,-6.67,-0.81,-4.0,34.08
