acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.49,0.82,0.18,-1.59,-0.11,0.00
0.49,0.83,0.18,-1.44,0.05,0.08
0.49,0.83,0.19,-1.79,0.14,0.37
0.48,0.83,0.19,-1.85,-0.20,0.23
0.48,0.83,0.19,-2.44,-0.38,0.02
0.48,0.83,0.18,-1.65,-0.34,0.00
0.48,0.83,0.18,-1.01,-0.46,0.50
0.48,0.83,0.18,-1.22,-0.09,0.58
0.49,0.83,0.18,-1.25,0.34,0.24
0.48,0.82,0.18,-1.51,0.18,-0.09
0.48,0.83,0.19,-1.69,-0.41,0.09
0.48,0.83,0.19,-1.56,-0.26,0.09
0.49,0.82,0.18,-1.25,-0.40,0.11
0.48,0.82,0.19,-1.25,0.15,-0.18
0.48,0.82,0.18,-1.18,0.61,-0.12
0.48,0.83,0.18,-1.94,-0.11,0.08
0.49,0.83,0.18,-2.32,-0.52,0.18
0.49,0.83,0.18,-2.12,-0.50,0.05
0.49,0.83,0.18,-2.00,0.23,-0.11
0.48,0.82,0.18,-1.85,0.56,-0.11
0.48,0.83,0.18,-2.03,0.41,-0.35
0.48,0.83,0.19,-1.73,0.40,0.27
0.48,0.83,0.19,-2.03,-0.06,-0.02
0.48,0.83,0.19,-2.11,0.27,-0.50
0.48,0.82,0.18,-1.82,0.27,-0.64
0.48,0.83,0.18,-2.08,0.05,-0.58
0.48,0.82,0.19,-1.59,-0.35,-0.26
0.48,0.83,0.19,-1.95,-0.70,-0.11
0.48,0.82,0.18,-1.80,-0.95,-0.26
0.47,0.83,0.19,-1.83,-1.54,-0.52
0.49,0.82,0.19,-1.98,-1.45,-0.40
0.48,0.83,0.19,-1.82,-1.25,0.05
0.48,0.83,0.18,-1.45,-1.33,0.78
0.49,0.83,0.18,-1.25,-0.82,0.81
0.48,0.82,0.18,-1.15,-0.58,0.18
0.48,0.82,0.19,-1.13,-0.47,0.38
0.48,0.82,0.18,-1.60,-0.72,0.38
0.48,0.82,0.19,-1.88,-0.58,0.50
0.48,0.83,0.19,-1.48,-0.63,0.26
0.48,0.82,0.18,-1.66,0.27,0.27
0.48,0.82,0.19,-1.83,0.44,0.44
0.48,0.82,0.19,-1.44,-0.40,0.35
0.48,0.83,0.19,-1.31,-0.27,0.38
0.48,0.83,0.19,-1.82,-0.70,-0.05
0.49,0.82,0.19,-2.17,-0.99,-0.41
0.48,0.82,0.19,-2.26,-0.87,-0.20
0.48,0.83,0.19,-2.03,-1.39,-0.49
0.48,0.82,0.18,-1.86,-1.19,-0.35
