acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.19,0.9,0.33,-1.54,0.2,0.4,32.15
0.2,0.9,0.34,-1.62,0.17,0.5,32.2
0.19,0.9,0.33,-2.06,0.14,0.24,32.15
0.19,0.9,0.34,-2.27,0.02,0.09,32.2
0.19,0.9,0.34,-2.52,0.11,0.17,32.2
0.19,0.9,0.34,-2.46,0.11,0.03,32.15
0.19,0.9,0.34,-2.47,0.08,-0.11,32.11
0.2,0.9,0.34,-2.81,0.21,-0.34,32.29
0.2,0.9,0.33,-2.43,0.29,0.2,32.15
0.19,0.9,0.35,-2.35,0.14,-0.23,32.29
0.19,0.9,0.35,-2.32,-0.08,-0.06,32.06
0.19,0.9,0.34,-1.94,-0.14,-0.15,32.34
0.19,0.9,0.35,-1.92,-0.14,-0.08,32.2
0.19,0.9,0.34,-2.26,-0.5,-0.32,32.15
0.19,0.9,0.35,-2.17,-0.76,-0.05,32.2
0.19,0.9,0.34,-2.58,-0.49,-0.21,32.2
0.19,0.9,0.34,-2.47,-0.24,-0.29,32.15
0.19,0.9,0.35,-2.78,-0.47,-1.04,32.2
0.19,0.91,0.35,-3.71,-0.84,-1.15,32.2
0.19,0.9,0.34,-4.08,-0.17,-0.37,32.15
0.19,0.89,0.35,-3.54,0.66,0.37,32.15
0.19,0.89,0.34,-3.6,0.12,-0.08,32.11
0.19,0.9,0.36,-3.95,-1.02,-0.93,32.15
0.19,0.9,0.35,-3.71,-0.79,-1.18,32.2
0.19,0.9,0.34,-3.22,-0.41,-1.13,32.2
0.18,0.91,0.35,-3.63,-0.87,-1.8,32.25
0.18,0.92,0.35,-4.87,-1.66,-2.67,32.2
0.17,0.93,0.34,-5.63,-1.56,-3.4,32.15
0.15,0.94,0.35,-7.25,-2.49,-5.69,32.25
0.16,0.93,0.35,-9.76,-3.3,-7.6,32.2
0.17,0.92,0.34,-10.89,-3.37,-9.53,32.15
0.16,0.9,0.35,-10.96,-3.92,-8.05,32.15
0.17,0.92,0.35,-12.06,-4.21,-7.31,32.2
0.16,0.91,0.36,-11.71,-3.6,-3.95,32.15
0.17,0.91,0.37,-11.71,-1.36,-1.5,32.11
0.17,0.91,0.36,-11.47,-1.74,-0.24,32.2
0.16,0.92,0.37,-12.67,-2.79,0.05,32.06
0.18,0.9,0.35,-11.36,-0.66,1.4,32.2
0.18,0.91,0.31,-7.69,1.3,1.88,32.15
0.17,0.94,0.32,-6.72,-1.28,0.7,32.15
0.17,0.92,0.35,-5.62,-2.93,1.77,32.2
0.18,0.9,0.35,-3.62,1.88,2.84,32.25
0.21,0.89,0.34,-0.09,5.77,3.62,32.2
0.21,0.92,0.34,-4.72,1.95,1.04,32.2
0.21,0.89,0.34,-6.35,0.38,0.46,32.15
0.2,0.88,0.36,-4.55,2.85,0.41,32.2
0.2,0.86,0.38,-3.27,5.45,1.83,32.2
0.22,0.82,0.36,0.15,5.31,3.59,32.15
0.23,0.82,0.35,1.66,0.41,3.62,32.11
0.22,0.82,0.36,8.52,-0.56,7.83,32.2
0.22,0.81,0.38,14.87,0.23,11.45,32.25
0.21,0.8,0.38,21.11,-3.45,14.27,32.2
0.21,0.77,0.38,30.27,-6.12,20.79,32.25
0.23,0.77,0.39,38.49,-5.19,27.51,32.25
0.26,0.76,0.35,45.34,-8.06,33.39,32.11
0.24,0.8,0.34,47.98,-13.47,37.77,32.25
0.23,0.79,0.37,51.34,-13.08,43.34,32.2
0.2,0.81,0.38,56.7,-10.87,48.6,32.11
0.21,0.83,0.34,58.7,-13.24,49.95,32.25
0.25,0.85,0.35,57.07,-16.55,50.76,32.2
0.28,0.85,0.37,53.83,-14.02,50.92,32.2
0.3,0.84,0.34,51.16,-10.15,51.15,32.2
0.33,0.85,0.32,46.67,-10.15,51.6,32.2
0.34,0.9,0.32,39.69,-10.38,50.18,32.15
0.31,0.95,0.28,32.99,-8.78,47.86,32.15
0.3,1.0,0.22,27.89,-5.05,44.73,32.29
0.29,1.05,0.22,21.34,-3.33,39.85,32.25
0.28,1.02,0.25,14.96,-2.02,35.16,32.2
0.29,0.98,0.2,5.22,-6.66,27.4,32.29
0.35,0.96,0.23,-2.35,-6.32,19.98,32.25
0.32,1.07,0.26,-18.12,-2.43,9.31,32.29
0.38,0.93,0.26,-23.57,4.89,6.5,32.34
0.36,0.94,0.27,-34.76,9.51,-1.16,32.34
0.33,0.95,0.24,-39.53,17.15,-6.2,32.39
0.31,0.97,0.25,-49.01,25.76,-16.05,32.34
0.29,0.98,0.23,-53.19,30.15,-23.51,32.34
0.28,0.95,0.23,-53.69,30.95,-27.36,32.29
0.23,0.97,0.24,-56.92,26.92,-34.21,32.34
0.27,0.95,0.26,-50.37,31.34,-33.92,32.39
0.23,0.96,0.25,-49.11,35.42,-35.88,32.39
0.23,0.95,0.31,-56.24,24.9,-48.9,32.53
0.21,1.03,0.3,-48.46,26.64,-45.19,32.48
0.21,0.96,0.33,-37.42,30.23,-39.5,32.48
0.22,0.93,0.29,-31.71,23.3,-35.42,32.44
0.17,0.95,0.32,-33.48,7.8,-36.03,32.39
0.18,0.94,0.39,-31.88,11.36,-35.47,32.53
0.24,0.9,0.38,-23.65,33.8,-30.64,32.48
0.2,0.91,0.35,-20.24,36.31,-28.03,32.48
0.21,0.92,0.37,-19.56,32.49,-28.79,32.44
0.23,0.92,0.4,-21.63,40.73,-30.69,32.44
0.23,0.95,0.4,-25.01,48.49,-30.47,32.48
0.18,0.9,0.37,-25.42,41.33,-30.12,32.44
0.19,0.88,0.34,-20.41,33.98,-30.2,32.48
0.18,0.91,0.39,-22.27,30.61,-32.79,32.48
0.16,0.86,0.39,-11.74,35.31,-27.36,32.34
0.18,0.9,0.41,-10.05,36.67,-26.78,32.48
0.2,0.94,0.38,-15.79,30.14,-28.7,32.39
0.14,0.86,0.39,-15.11,18.47,-25.44,32.44
0.14,0.83,0.44,-11.97,23.39,-21.5,32.39
0.14,0.86,0.43,-11.15,31.5,-16.29,32.44
0.16,0.86,0.38,-14.43,26.9,-14.75,32.44
0.13,0.87,0.39,-14.58,20.64,-15.3,32.39
0.13,0.86,0.43,-20.26,13.33,-15.24,32.44
0.13,0.84,0.43,-21.69,14.37,-12.47,32.44
0.17,0.83,0.44,-21.48,13.22,-11.31,32.39
0.15,0.82,0.44,-20.41,11.05,-7.27,32.44
0.17,0.84,0.41,-19.3,8.4,-4.92,32.29
0.16,0.85,0.4,-17.39,4.99,-1.71,32.39
0.16,0.86,0.39,-15.53,2.49,-0.27,32.34
0.14,0.9,0.37,-17.34,-2.32,-4.37,32.39
0.13,0.9,0.4,-21.39,-8.24,-8.52,32.44
0.11,0.86,0.45,-23.24,-9.97,-8.82,32.48
0.09,0.84,0.47,-24.92,-4.32,-10.24,32.29
0.11,0.82,0.48,-26.55,-5.94,-13.16,32.44
0.11,0.78,0.49,-25.04,-9.13,-12.06,32.44
0.09,0.8,0.49,-20.67,-8.06,-10.09,32.29
0.1,0.86,0.5,-16.37,0.79,-11.54,32.34
0.08,0.87,0.47,-19.73,-0.2,-14.05,32.39
0.05,0.87,0.46,-21.25,-10.46,-16.89,32.39
0.07,0.82,0.48,-24.53,-9.71,-21.18,32.34
0.03,0.81,0.49,-18.5,-6.76,-19.33,32.39
0.07,0.81,0.49,-18.84,-7.07,-16.37,32.39
0.06,0.83,0.49,-19.85,-9.22,-17.94,32.34
0.11,0.82,0.5,-23.71,-12.66,-19.76,32.39
0.09,0.83,0.5,-26.95,-20.7,-22.89,32.34
0.07,0.79,0.48,-18.95,-25.73,-18.66,32.34
0.08,0.86,0.5,-20.24,-13.02,-18.98,32.39
0.09,0.83,0.48,-16.82,-13.07,-12.18,32.44
0.07,0.83,0.46,-15.44,-21.1,-12.49,32.39
0.09,0.81,0.47,-9.63,-22.9,-10.41,32.39
0.09,0.85,0.46,-10.18,-23.04,-13.01,32.34
0.06,0.81,0.46,-6.17,-28.05,-12.08,32.29
0.08,0.79,0.46,-1.16,-31.89,-11.53,32.39
0.09,0.83,0.47,0.69,-30.02,-13.1,32.34
0.07,0.85,0.5,0.63,-26.26,-10.82,32.29
0.09,0.84,0.48,3.18,-21.56,-9.11,32.39
0.11,0.81,0.47,4.99,-22.85,-6.95,32.34
0.12,0.83,0.48,4.08,-26.72,-7.02,32.29
