acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.03,0.81,0.51,-2.09,-2.70,1.85
-0.03,0.80,0.51,-4.14,-2.00,2.05
-0.04,0.80,0.51,-5.62,-0.11,1.37
-0.03,0.81,0.49,-5.83,2.12,1.65
-0.03,0.81,0.50,-6.44,2.55,2.53
-0.02,0.82,0.51,-6.53,3.51,4.35
-0.03,0.80,0.52,-6.18,2.70,4.20
-0.02,0.79,0.52,-4.38,1.86,2.52
-0.04,0.78,0.51,-2.06,0.99,0.76
-0.04,0.78,0.51,-0.55,-0.40,0.05
-0.05,0.78,0.52,-0.18,-0.47,-0.61
-0.04,0.80,0.52,-0.63,-0.12,-0.14
-0.05,0.80,0.52,-2.05,0.67,0.41
-0.04,0.80,0.52,-2.61,0.96,0.26
-0.05,0.79,0.52,-2.24,0.37,-0.41
-0.05,0.80,0.52,-1.15,-0.17,-0.70
-0.04,0.80,0.51,-0.26,-0.41,-1.54
-0.04,0.80,0.51,-0.02,-0.31,-1.82
-0.05,0.80,0.52,-0.05,0.12,-2.15
-0.05,0.80,0.51,-0.76,1.24,-1.89
-0.04,0.80,0.52,-0.31,1.10,-1.98
-0.04,0.80,0.51,-0.02,0.81,-2.41
-0.04,0.79,0.52,0.69,0.29,-2.67
-0.04,0.81,0.51,0.96,-0.31,-3.22
-0.05,0.80,0.52,0.76,-0.58,-3.44
-0.05,0.80,0.51,-0.03,-0.85,-3.82
-0.04,0.80,0.52,-0.47,-1.10,-3.88
-0.04,0.80,0.52,-1.28,-0.53,-3.37
-0.03,0.81,0.51,-2.08,0.15,-2.41
-0.02,0.81,0.51,-2.26,0.98,-0.87
-0.02,0.81,0.51,-1.98,1.68,-0.23
-0.02,0.81,0.50,-2.27,3.05,0.43
-0.04,0.81,0.49,-2.02,3.79,1.48
-0.04,0.81,0.52,-1.88,4.12,2.14
-0.06,0.80,0.51,-1.33,4.11,-0.05
-0.06,0.80,0.51,-1.47,2.96,-1.56
-0.07,0.80,0.51,-1.40,1.71,-2.81
-0.08,0.80,0.50,-1.01,0.47,-3.24
-0.07,0.80,0.50,-1.63,-0.09,-2.14
-0.06,0.80,0.50,-2.09,-0.06,-0.72
-0.06,0.81,0.51,-2.32,0.67,0.26
-0.05,0.80,0.50,-2.41,1.19,0.38
-0.05,0.80,0.51,-1.83,1.13,-0.20
-0.05,0.80,0.51,-0.89,0.08,-1.07
-0.05,0.79,0.51,-0.21,0.03,-1.40
-0.06,0.80,0.51,0.05,0.24,-1.04
-0.07,0.80,0.51,-0.49,0.46,-0.84
-0.05,0.80,0.52,-0.95,0.75,0.00
-0.05,0.80,0.51,-1.22,1.25,-0.08
-0.04,0.80,0.51,-1.40,0.96,-0.46
-0.05,0.80,0.50,-1.07,0.73,-0.66
-0.05,0.79,0.51,-0.49,0.17,-1.02
-0.06,0.80,0.51,-0.03,0.26,-0.95
-0.06,0.80,0.50,-0.40,-0.05,-1.18
-0.05,0.80,0.51,-0.58,0.29,-1.15
-0.06,0.81,0.51,-0.67,0.06,-1.01
-0.06,0.81,0.51,-0.69,0.26,-1.34
-0.06,0.80,0.50,-0.17,-0.20,-1.39
-0.06,0.80,0.50,0.32,-0.08,-1.56
-0.06,0.80,0.50,0.47,0.05,-1.59
