acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.86,0.44,-1.92,0.4,0.64,32.86
0.18,0.86,0.44,-2.06,0.67,0.43,32.91
0.18,0.86,0.44,-2.41,1.22,0.55,32.95
0.18,0.86,0.44,-2.0,1.25,1.1,32.91
0.19,0.86,0.44,-1.3,1.39,1.98,32.81
0.19,0.86,0.43,-1.13,1.22,2.03,32.95
0.19,0.86,0.44,-0.89,1.07,1.44,32.91
0.18,0.86,0.44,-1.11,0.44,0.9,32.81
0.18,0.86,0.45,-1.13,-0.4,0.73,32.86
0.19,0.85,0.44,-0.02,-0.85,0.92,32.91
0.19,0.86,0.44,0.53,-0.81,1.01,32.81
0.19,0.87,0.43,-0.81,-1.25,0.08,32.95
0.19,0.86,0.44,-2.15,-2.2,-0.29,32.81
0.18,0.85,0.44,-1.71,-2.67,0.21,32.86
0.18,0.85,0.44,-0.23,-2.31,0.56,32.77
0.18,0.86,0.44,0.29,-1.89,0.72,32.91
0.19,0.85,0.43,0.82,-1.02,0.93,32.81
0.19,0.86,0.43,0.53,-0.96,0.34,32.95
0.18,0.86,0.44,0.58,-1.47,0.49,32.86
0.18,0.86,0.43,0.76,-1.89,0.21,32.91
0.19,0.85,0.43,1.51,-1.94,0.87,32.86
0.19,0.85,0.45,2.23,-1.6,1.07,32.95
0.19,0.86,0.44,2.23,-1.39,0.99,32.91
0.19,0.86,0.44,1.8,-1.05,1.07,32.95
0.19,0.86,0.43,1.76,-0.89,1.45,32.95
0.19,0.87,0.44,1.79,-0.32,1.73,32.91
0.2,0.86,0.43,2.11,0.38,2.11,32.95
0.19,0.85,0.42,2.35,0.38,2.6,32.86
0.18,0.86,0.43,2.72,0.47,3.24,32.81
0.18,0.86,0.44,2.41,0.63,3.21,32.86
0.19,0.86,0.44,2.78,0.93,3.48,32.95
0.19,0.85,0.44,4.08,1.45,4.76,32.91
0.2,0.86,0.43,4.93,2.11,5.53,32.86
0.2,0.86,0.43,3.85,3.22,5.07,32.95
0.19,0.87,0.45,0.5,3.68,3.42,32.91
0.2,0.85,0.46,-1.05,6.89,1.62,32.86
0.21,0.85,0.44,1.01,8.95,2.73,32.95
0.19,0.87,0.43,1.34,7.44,2.96,32.91
0.19,0.89,0.43,-1.11,5.82,0.27,32.86
0.18,0.89,0.43,-6.34,6.56,-5.11,32.86
0.19,0.87,0.44,-7.5,6.92,-5.85,32.91
0.18,0.88,0.42,-8.53,6.15,-6.18,32.86
0.17,0.87,0.42,-8.17,4.93,-5.94,32.95
0.18,0.88,0.42,-8.41,3.92,-6.05,32.81
0.19,0.88,0.43,-11.05,4.92,-8.99,32.86
0.19,0.87,0.43,-12.49,5.92,-10.9,32.95
0.19,0.87,0.44,-14.5,6.32,-12.43,32.91
0.18,0.88,0.44,-16.69,6.02,-12.9,32.86
0.17,0.86,0.45,-15.71,6.56,-11.74,32.86
0.16,0.86,0.44,-15.82,7.97,-12.12,32.81
0.17,0.88,0.45,-17.86,9.42,-15.45,32.95
0.16,0.89,0.46,-21.68,10.66,-18.23,32.95
0.15,0.87,0.45,-22.44,10.4,-18.11,32.91
0.14,0.87,0.45,-21.13,9.5,-17.77,32.86
0.16,0.87,0.45,-23.25,9.04,-20.55,32.95
0.14,0.85,0.46,-23.82,7.95,-21.91,32.91
0.14,0.84,0.45,-22.99,6.98,-20.52,32.86
0.15,0.84,0.47,-21.56,6.14,-17.79,32.95
0.14,0.85,0.45,-20.5,5.91,-15.59,32.91
0.12,0.84,0.45,-17.91,2.6,-14.29,32.81
0.1,0.88,0.44,-17.19,-0.52,-16.35,32.86
0.09,0.9,0.44,-18.92,-4.53,-19.88,32.91
0.09,0.9,0.45,-21.37,-10.7,-23.16,32.91
0.08,0.86,0.48,-21.94,-16.96,-22.32,32.86
0.09,0.78,0.49,-14.24,-18.95,-14.64,32.91
0.11,0.72,0.52,-3.15,-18.31,-3.98,32.81
0.14,0.71,0.53,7.79,-17.07,8.08,32.77
0.14,0.73,0.54,17.37,-17.71,21.63,32.91
0.14,0.75,0.5,26.31,-18.52,33.68,33.0
0.13,0.8,0.48,32.79,-20.9,40.38,32.86
0.1,0.8,0.49,39.76,-25.69,48.75,32.81
0.1,0.8,0.46,50.43,-30.46,59.15,32.81
0.16,0.81,0.41,60.89,-29.79,65.98,32.86
0.23,0.77,0.4,70.93,-28.02,71.88,32.81
0.23,0.85,0.45,66.15,-30.49,69.19,32.91
0.26,0.93,0.45,50.49,-30.24,57.85,32.86
0.26,0.97,0.45,33.6,-22.87,42.9,32.77
0.24,0.96,0.42,21.74,-13.42,29.91,32.81
0.24,0.92,0.38,16.37,-7.5,22.06,32.77
0.23,0.91,0.36,12.24,-7.02,17.18,32.91
0.25,0.9,0.38,7.42,-9.05,14.02,32.81
0.27,0.89,0.38,3.91,-6.18,9.31,32.86
0.27,0.89,0.38,1.48,-0.5,5.57,32.86
0.27,0.9,0.39,-1.31,5.02,1.5,32.91
0.28,0.87,0.39,-3.16,9.63,-1.54,32.86
0.28,0.85,0.39,-5.15,12.6,-4.78,32.81
0.28,0.83,0.37,-5.8,15.16,-6.47,32.91
0.28,0.83,0.38,-5.91,16.98,-7.3,32.86
0.27,0.85,0.38,-6.89,17.04,-8.18,32.86
0.26,0.86,0.4,-7.19,17.31,-8.24,33.0
0.24,0.86,0.42,-5.62,19.56,-8.03,32.91
0.21,0.88,0.45,-4.34,21.53,-6.43,32.86
0.18,0.9,0.46,-5.34,20.84,-8.52,32.91
0.16,0.88,0.44,-5.45,16.37,-8.72,32.91
0.16,0.9,0.43,-5.36,11.65,-7.97,32.95
0.18,0.89,0.42,-5.63,6.27,-6.38,33.0
0.2,0.88,0.41,-5.8,3.53,-6.15,32.81
0.21,0.88,0.43,-6.34,3.76,-6.09,32.95
0.23,0.87,0.44,-5.36,5.57,-3.74,32.91
0.22,0.86,0.42,-5.33,6.23,-3.07,32.81
0.21,0.87,0.42,-6.52,5.34,-3.24,32.95
0.18,0.87,0.44,-8.55,3.79,-2.9,32.91
0.16,0.89,0.44,-10.21,0.96,-1.22,32.91
0.11,0.9,0.44,-10.78,-3.97,3.21,32.86
0.1,0.92,0.47,-9.59,-8.09,7.5,33.0
0.12,0.9,0.44,-6.02,-11.22,11.07,33.0
0.14,0.93,0.43,-8.73,-17.44,8.37,32.95
0.18,0.91,0.38,-15.92,-24.38,1.21,32.91
0.23,0.87,0.4,-17.53,-26.38,-0.27,32.91
0.25,0.82,0.44,-13.4,-22.27,2.96,32.95
0.27,0.82,0.43,-10.82,-17.18,3.54,32.95
0.32,0.77,0.38,-3.15,-12.26,7.45,32.91
0.32,0.75,0.38,5.51,-9.63,14.66,32.95
0.31,0.76,0.41,5.82,-7.11,13.28,32.86
0.28,0.78,0.41,9.33,-5.07,13.82,33.0
0.29,0.79,0.41,12.76,0.55,13.74,32.95
0.31,0.79,0.41,15.31,7.45,13.25,32.95
0.32,0.79,0.4,15.3,12.49,10.82,32.91
0.32,0.78,0.38,12.41,16.81,5.57,32.95
0.33,0.79,0.37,7.57,20.93,-1.79,32.86
0.3,0.8,0.37,1.82,22.7,-9.11,32.91
0.26,0.83,0.38,0.92,22.12,-10.43,32.95
0.2,0.89,0.39,4.58,21.69,-6.53,32.95
0.14,0.95,0.41,7.97,20.93,-2.32,32.91
0.12,0.99,0.45,8.82,18.85,0.24,32.95
0.09,1.0,0.47,5.04,14.81,-0.29,32.95
0.09,0.98,0.47,-2.66,8.37,-3.95,32.91
0.13,0.95,0.45,-8.53,3.15,-7.53,32.95
0.17,0.91,0.43,-12.26,-0.55,-10.87,32.95
0.19,0.89,0.41,-13.82,-3.56,-13.31,32.91
0.21,0.87,0.41,-15.31,-4.67,-15.97,32.86
0.23,0.85,0.42,-16.11,-3.16,-17.97,32.95
0.23,0.87,0.43,-17.76,-1.62,-18.47,32.91
0.22,0.87,0.43,-19.71,-0.69,-18.81,33.0
0.21,0.85,0.44,-19.66,0.34,-18.0,32.95
0.2,0.84,0.44,-17.69,0.46,-15.63,32.91
0.19,0.84,0.44,-15.37,-0.37,-12.49,32.91
0.2,0.84,0.44,-13.44,-1.11,-10.53,33.05
0.2,0.84,0.44,-12.6,-1.08,-9.3,32.91
0.21,0.84,0.44,-12.63,-1.01,-8.7,33.0
0.21,0.85,0.44,-13.02,-0.35,-8.67,32.86
0.21,0.85,0.45,-13.63,0.96,-9.02,32.91
0.2,0.84,0.46,-13.1,1.82,-7.66,32.91
0.19,0.84,0.45,-11.25,2.27,-5.3,32.95
0.18,0.85,0.45,-10.12,2.89,-4.31,33.0
0.18,0.86,0.46,-10.46,3.15,-4.44,32.81
0.18,0.86,0.45,-10.82,3.74,-4.66,32.95
0.17,0.86,0.45,-10.82,3.8,-4.78,33.0
0.16,0.86,0.44,-9.77,3.16,-3.92,32.91
0.17,0.86,0.45,-9.44,1.66,-3.53,32.86
0.17,0.86,0.47,-10.34,0.47,-4.35,33.0
0.17,0.83,0.46,-8.98,-0.46,-3.13,32.91
0.17,0.84,0.45,-6.96,-0.14,-2.38,32.86
0.19,0.84,0.46,-5.88,0.11,-3.22,32.91
0.19,0.83,0.45,-4.85,-0.67,-2.63,32.91
0.19,0.83,0.47,-4.53,-1.65,-1.97,32.86
0.18,0.83,0.47,-3.44,-1.21,-0.93,32.91
0.18,0.84,0.46,-2.32,-0.7,0.29,33.0
0.18,0.85,0.47,-2.67,-0.35,0.37,32.95
0.18,0.84,0.45,-3.63,-0.24,0.75,32.91
0.17,0.85,0.45,-4.06,0.09,1.24,32.91
0.18,0.85,0.45,-3.69,0.49,1.88,32.86
0.18,0.85,0.46,-2.55,0.75,1.91,32.91
0.18,0.85,0.46,-1.1,0.82,2.6,32.91
0.18,0.86,0.46,-0.84,0.63,2.5,32.86
0.18,0.86,0.46,-2.38,-0.2,1.76,32.95
0.18,0.86,0.46,-3.97,0.0,-0.18,33.0
0.17,0.86,0.46,-3.59,0.63,-0.11,32.86
0.17,0.85,0.46,-3.34,0.38,0.52,32.91
0.16,0.86,0.46,-3.5,-1.02,0.7,32.91
0.16,0.84,0.46,-3.68,-2.17,0.6,32.77
0.17,0.86,0.47,-3.88,-2.11,0.09,32.95
0.18,0.84,0.48,-4.34,-1.4,-0.95,32.91
0.18,0.84,0.47,-3.15,-0.76,-0.7,32.95
0.19,0.84,0.46,-1.88,-0.79,0.06,32.91
0.18,0.84,0.47,-1.76,-1.18,0.66,32.81
0.18,0.85,0.46,-2.55,-1.76,0.0,32.91
0.19,0.84,0.47,-3.04,-1.19,-0.35,32.95
0.18,0.83,0.47,-1.74,-0.2,0.35,32.91
0.18,0.83,0.46,-0.4,0.37,0.92,32.91
0.18,0.84,0.47,-0.81,-0.84,0.41,33.0
0.18,0.85,0.47,-2.03,-1.21,-0.08,32.91
0.18,0.85,0.47,-2.24,-1.13,-0.32,32.91
0.18,0.86,0.46,-2.08,-0.55,-0.44,32.95
0.17,0.85,0.46,-2.18,-0.05,-0.31,32.91
0.18,0.86,0.48,-3.69,-0.27,-1.18,32.86
0.17,0.85,0.46,-4.47,-0.31,-1.6,32.81
0.17,0.86,0.47,-4.95,-0.14,-1.91,32.81
0.17,0.86,0.46,-5.39,0.55,-2.87,32.91
0.17,0.84,0.47,-5.34,0.47,-2.43,32.86
0.17,0.85,0.47,-7.16,0.24,-3.85,32.91
0.18,0.82,0.47,-5.95,0.34,-2.52,32.86
0.18,0.83,0.47,-3.42,0.76,-0.66,32.91
0.17,0.85,0.48,-3.98,0.32,-1.91,33.0
0.17,0.84,0.47,-4.66,-0.46,-2.31,32.95
0.18,0.86,0.47,-6.96,-0.12,-4.4,32.86
0.17,0.85,0.48,-7.74,0.49,-4.56,32.91
0.17,0.83,0.48,-5.11,1.16,-1.83,32.86
0.16,0.83,0.48,-2.61,0.78,-0.26,33.0
0.17,0.83,0.47,-0.82,-0.08,0.14,32.91
0.17,0.84,0.47,-0.12,-0.95,1.07,32.86
0.17,0.83,0.47,2.18,-0.44,2.52,32.86
0.17,0.84,0.47,2.26,-0.43,1.98,32.91
0.17,0.83,0.47,2.96,-0.78,2.82,32.95
0.17,0.84,0.47,2.35,-1.01,2.34,32.91
0.18,0.86,0.47,1.18,-0.92,1.42,32.91
0.18,0.85,0.47,0.5,-0.63,0.92,32.95
0.17,0.84,0.46,0.47,-0.56,0.75,32.95
0.17,0.85,0.48,-0.24,-1.21,-0.06,32.91
0.17,0.83,0.47,0.7,-1.25,0.38,32.86
0.17,0.83,0.48,1.91,-1.27,1.02,32.91
0.17,0.84,0.46,2.44,-1.11,1.62,32.81
0.17,0.85,0.47,2.52,-1.15,1.4,32.95
0.17,0.85,0.47,1.63,-1.63,1.24,32.86
0.17,0.85,0.46,1.21,-1.54,0.64,32.81
0.17,0.86,0.47,0.52,-1.34,0.34,32.86
0.18,0.85,0.46,0.41,-1.27,-0.05,32.91
0.18,0.85,0.46,0.52,-1.36,0.14,32.91
0.17,0.84,0.46,0.72,-1.34,0.18,32.95
0.17,0.85,0.46,1.08,-1.53,0.53,32.95
0.18,0.85,0.47,1.08,-1.39,0.38,32.91
0.18,0.84,0.46,0.7,-1.13,0.37,32.95
0.18,0.84,0.46,0.78,-1.07,0.61,32.91
0.18,0.85,0.47,0.6,-0.99,0.5,32.91
0.17,0.85,0.47,0.52,-1.13,0.4,32.95
0.17,0.85,0.46,0.78,-1.02,0.35,32.91
0.18,0.85,0.47,1.45,-1.24,0.47,32.91
0.17,0.85,0.46,1.63,-1.39,0.58,32.77
0.17,0.85,0.47,1.21,-1.73,0.27,33.0
0.18,0.85,0.47,1.63,-1.65,0.58,32.91
0.18,0.84,0.46,1.69,-1.51,0.58,32.95
0.18,0.85,0.46,1.8,-1.39,0.52,33.0
0.18,0.85,0.46,1.76,-1.53,0.85,32.91
0.17,0.86,0.45,1.21,-1.77,0.38,32.95
0.17,0.86,0.46,0.98,-1.89,0.21,32.91
0.18,0.86,0.46,0.92,-1.31,-0.03,32.81
0.18,0.86,0.46,0.78,-1.18,0.06,32.86
0.17,0.86,0.46,0.34,-1.33,-0.34,32.91
0.17,0.85,0.46,0.46,-1.3,-0.08,32.81
0.18,0.84,0.46,0.72,-1.42,-0.06,32.95
0.17,0.86,0.46,0.11,-1.34,-0.2,32.81
0.18,0.85,0.44,0.11,-1.51,0.06,32.91
0.18,0.85,0.45,0.09,-1.34,-0.03,32.86
0.17,0.85,0.45,-0.43,-1.45,-0.56,32.91
0.17,0.85,0.46,0.0,-1.27,-0.23,32.91
0.17,0.85,0.46,0.64,-1.39,0.32,32.86
0.17,0.86,0.45,1.37,-1.44,0.38,32.81
0.18,0.85,0.45,1.08,-1.8,0.26,32.91
0.18,0.84,0.46,1.44,-1.6,0.67,32.95
0.18,0.85,0.45,1.71,-1.3,0.82,32.81
0.18,0.85,0.45,2.11,-1.54,0.37,32.91
0.19,0.85,0.45,1.5,-2.02,0.38,32.95
0.18,0.85,0.45,1.05,-2.17,0.58,32.91
0.17,0.86,0.45,0.7,-2.32,0.64,32.95
0.18,0.86,0.45,0.82,-2.12,0.75,32.86
0.18,0.86,0.44,0.9,-1.4,0.66,32.81
0.18,0.86,0.45,0.32,-1.57,0.12,32.95
0.18,0.86,0.45,0.12,-1.31,0.32,32.95
0.17,0.85,0.45,0.29,-1.07,0.67,32.81
0.17,0.86,0.44,0.31,-0.78,0.73,32.77
0.17,0.86,0.45,0.12,-0.84,0.4,32.95
0.17,0.86,0.44,-0.4,-0.81,0.14,32.91
0.17,0.86,0.44,-0.99,-0.63,0.11,32.95
0.17,0.85,0.45,-0.87,-0.84,0.34,32.86
0.18,0.84,0.46,0.12,-0.95,0.92,32.91
0.18,0.85,0.45,0.85,-0.95,0.79,32.95
0.18,0.85,0.45,1.42,-1.04,0.72,32.95
0.19,0.85,0.45,2.14,-1.18,0.64,32.81
0.18,0.85,0.46,2.37,-1.37,0.95,32.95
0.18,0.85,0.46,2.06,-1.74,1.07,32.86
0.18,0.85,0.45,2.0,-1.73,1.33,32.91
0.17,0.85,0.44,2.81,-1.51,1.59,33.05
0.18,0.86,0.44,2.82,-1.54,1.39,32.81
0.18,0.87,0.45,1.71,-1.89,0.72,32.91
0.18,0.86,0.45,0.75,-1.8,0.0,32.86
0.18,0.86,0.44,0.99,-1.44,0.05,32.91
0.18,0.86,0.44,1.08,-0.79,0.53,32.91
0.18,0.86,0.44,0.6,-0.6,0.49,32.86
0.18,0.86,0.45,0.15,-0.47,0.26,32.81
0.18,0.86,0.44,0.21,-0.12,0.32,32.91
0.17,0.86,0.44,0.27,0.29,0.38,32.86
0.18,0.86,0.44,0.37,0.43,0.5,32.91
0.19,0.86,0.45,0.46,0.23,0.55,32.91
0.18,0.86,0.44,0.11,-0.02,0.03,32.95
0.18,0.86,0.44,0.06,0.53,0.18,32.91
0.18,0.85,0.44,0.73,0.98,0.64,32.91
0.18,0.87,0.42,1.92,0.79,0.55,32.86
0.17,0.87,0.44,1.04,0.43,0.38,33.0
0.17,0.87,0.43,-0.05,-0.27,0.09,32.91
0.17,0.87,0.43,-1.04,-0.38,0.38,32.86
0.17,0.86,0.45,-0.63,-0.41,1.08,32.91
0.17,0.86,0.43,-0.11,-0.32,1.34,32.91
0.18,0.87,0.44,-0.96,-0.52,0.63,32.86
0.18,0.86,0.44,-0.87,-0.75,-0.14,32.91
0.18,0.86,0.43,-0.53,-1.05,-0.08,32.86
0.19,0.85,0.44,-0.12,-0.99,0.61,32.91
0.18,0.85,0.45,0.6,-1.07,1.21,33.0
0.18,0.86,0.45,0.52,-0.82,1.1,32.77
0.18,0.87,0.43,0.49,-0.82,0.96,32.86
0.18,0.86,0.42,0.89,-0.81,1.16,32.91
0.18,0.86,0.44,0.63,-0.95,1.16,32.95
0.18,0.86,0.44,0.0,-0.7,0.98,33.0
0.18,0.86,0.43,-0.03,-0.06,0.73,32.91
0.18,0.87,0.43,-0.17,0.5,0.87,32.86
0.18,0.87,0.43,-0.61,0.63,0.81,32.95
0.18,0.87,0.43,-1.34,0.4,0.41,32.81
0.18,0.87,0.44,-2.06,0.24,0.27,32.86
0.18,0.86,0.44,-2.35,0.52,0.41,32.91
0.18,0.87,0.43,-2.21,0.82,0.27,32.91
0.18,0.86,0.43,-2.03,0.44,0.38,32.95
0.18,0.86,0.44,-2.44,0.06,0.55,32.86
0.18,0.85,0.44,-2.09,-0.08,0.46,32.91
0.18,0.86,0.44,-1.69,-0.23,0.56,32.86
0.18,0.86,0.44,-1.33,-0.34,0.7,33.0
0.18,0.86,0.44,-0.99,-0.23,0.64,32.91
0.18,0.86,0.43,-1.31,0.23,0.47,32.81
0.17,0.86,0.44,-1.05,-0.26,0.75,32.86
0.18,0.86,0.44,-0.82,-0.93,1.25,32.91
0.18,0.86,0.42,-1.15,-0.75,1.16,32.81
0.17,0.86,0.44,-0.93,-0.15,0.95,32.86
0.18,0.86,0.42,-1.04,0.09,1.05,32.91
0.18,0.87,0.43,-1.47,0.03,0.85,32.91
0.19,0.86,0.43,-1.39,0.08,1.19,32.86
0.18,0.87,0.43,-1.65,0.27,0.99,32.91
0.18,0.86,0.43,-1.94,0.37,0.95,32.91
0.18,0.86,0.42,-2.15,0.56,0.76,32.95
0.17,0.87,0.44,-2.18,0.66,0.67,32.91
0.18,0.87,0.43,-2.67,0.34,0.2,32.81
0.18,0.87,0.43,-2.95,-0.08,0.32,32.86
0.18,0.86,0.44,-2.7,0.06,0.32,32.91
0.18,0.87,0.44,-2.67,0.32,0.35,33.0
0.18,0.86,0.44,-2.52,0.26,0.41,32.86
0.18,0.86,0.44,-2.31,0.31,0.56,32.91
0.18,0.85,0.44,-2.02,0.11,1.07,32.81
0.18,0.86,0.44,-1.6,0.15,1.1,32.77
0.18,0.86,0.44,-1.57,0.24,1.28,32.81
0.18,0.86,0.44,-1.28,0.26,1.37,32.81
0.18,0.86,0.44,-1.71,-0.08,1.22,32.86
0.18,0.85,0.43,-2.29,-0.27,1.11,32.95
0.17,0.86,0.43,-2.53,-0.15,1.1,32.81
0.17,0.86,0.43,-2.08,-0.03,1.36,32.86
0.18,0.87,0.44,-1.37,-0.14,1.25,32.86
0.19,0.86,0.43,-1.73,0.15,1.36,32.91
0.18,0.86,0.44,-1.8,0.14,1.08,32.95
0.18,0.86,0.44,-2.35,0.14,0.81,32.86
0.18,0.85,0.43,-2.37,-0.03,0.81,32.81
0.18,0.86,0.43,-1.98,0.35,1.27,32.95
0.18,0.87,0.43,-2.75,0.75,0.92,32.95
0.18,0.88,0.43,-3.71,0.6,0.7,32.81
0.18,0.86,0.44,-4.17,0.41,0.76,32.86
0.18,0.84,0.43,-3.42,0.34,0.75,32.86
0.18,0.85,0.44,-2.56,0.67,0.75,32.91
0.18,0.86,0.44,-2.12,0.31,0.61,32.81
0.18,0.85,0.44,-1.76,-0.14,0.14,32.86
0.19,0.85,0.44,-1.94,-0.46,0.18,32.81
0.19,0.86,0.44,-1.82,-0.73,0.14,32.81
0.19,0.86,0.44,-1.51,-0.56,0.67,32.86
0.18,0.86,0.44,-1.24,-0.55,0.96,32.81
0.18,0.86,0.44,-1.36,-0.82,0.84,33.0
0.18,0.86,0.44,-1.47,-0.9,0.52,32.86
0.18,0.86,0.44,-1.31,-0.95,0.78,32.91
0.18,0.85,0.44,-1.68,-0.78,0.47,32.91
0.18,0.86,0.44,-1.98,-0.85,0.26,32.86
0.18,0.87,0.44,-2.03,-0.78,0.34,32.91
