acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.26,0.81,0.43,-3.92,-2.32,0.32
0.26,0.82,0.42,-3.59,-2.66,0.55
0.25,0.81,0.44,-3.25,-2.61,0.72
0.26,0.81,0.44,-3.48,-2.52,0.93
0.25,0.81,0.44,-3.13,-2.18,0.75
0.26,0.80,0.44,-3.11,-2.32,0.53
0.27,0.81,0.44,-2.53,-1.94,0.58
0.27,0.81,0.44,-2.32,-1.83,0.18
0.27,0.81,0.44,-1.73,-1.94,-0.02
0.27,0.81,0.44,-1.54,-0.99,-0.46
0.27,0.81,0.44,-1.56,-0.31,-0.32
0.27,0.81,0.44,-1.19,0.20,-0.76
0.26,0.81,0.44,-1.11,0.37,-1.28
0.26,0.81,0.43,-0.69,0.37,-1.77
0.26,0.82,0.44,-0.89,0.53,-1.89
0.26,0.82,0.44,-0.87,0.89,-2.40
0.25,0.82,0.42,-1.15,0.75,-2.52
0.26,0.82,0.43,-1.13,0.58,-1.97
0.25,0.82,0.42,-1.25,0.40,-1.71
0.26,0.82,0.42,-1.45,0.12,-1.27
0.26,0.82,0.43,-1.73,0.49,-1.18
0.26,0.81,0.44,-1.89,0.43,-1.01
0.26,0.82,0.44,-1.59,0.12,-1.30
0.26,0.82,0.44,-1.10,-0.31,-1.39
0.26,0.82,0.44,-1.01,-0.66,-1.36
0.26,0.81,0.44,-0.98,-0.26,-1.31
0.26,0.81,0.43,-1.25,0.20,-0.67
0.26,0.81,0.43,-1.79,1.37,-0.44
0.26,0.81,0.43,-1.92,1.92,-0.38
0.26,0.82,0.43,-1.34,1.68,-0.15
0.25,0.82,0.44,-0.96,0.84,0.05
0.25,0.81,0.44,-0.50,0.43,0.41
0.25,0.82,0.43,-0.81,0.06,0.50
0.25,0.82,0.44,-1.31,0.21,0.29
0.24,0.82,0.44,-1.89,0.31,0.37
0.25,0.82,0.43,-1.85,0.41,0.66
0.24,0.81,0.44,-1.62,-0.17,0.43
0.25,0.82,0.45,-1.33,-0.61,0.23
0.25,0.82,0.45,-1.30,-0.98,0.43
0.25,0.82,0.45,-1.57,-1.36,0.29
0.25,0.82,0.44,-1.74,-1.31,0.08
0.25,0.82,0.44,-1.63,-1.71,0.38
0.25,0.81,0.44,-1.71,-2.27,1.22
