acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.05,0.82,0.50,-2.38,-3.69,0.17
-0.06,0.82,0.50,-3.71,-2.84,0.75
-0.06,0.82,0.50,-4.11,-1.97,1.24
-0.06,0.82,0.50,-3.79,-1.34,1.86
-0.05,0.82,0.49,-3.53,-1.88,2.73
-0.06,0.81,0.49,-3.40,-2.24,3.21
-0.05,0.81,0.51,-3.48,-2.70,3.74
-0.05,0.80,0.51,-3.44,-2.49,4.03
-0.05,0.80,0.51,-3.37,-2.06,4.24
-0.06,0.80,0.51,-3.18,-2.31,4.09
-0.05,0.80,0.51,-2.95,-2.78,4.03
-0.05,0.80,0.51,-3.05,-3.08,4.24
-0.04,0.81,0.52,-3.39,-2.50,3.77
-0.04,0.80,0.50,-4.05,-1.47,3.47
-0.03,0.81,0.51,-4.17,-0.50,3.22
-0.04,0.81,0.51,-3.73,0.26,3.15
-0.04,0.80,0.51,-3.13,0.35,2.78
-0.04,0.80,0.51,-2.64,0.38,2.76
-0.05,0.79,0.50,-1.94,0.70,2.41
-0.05,0.81,0.50,-1.56,1.48,2.53
-0.05,0.81,0.50,-1.37,2.00,2.81
-0.04,0.80,0.50,-1.45,1.51,3.11
-0.04,0.80,0.50,-1.76,0.43,3.10
-0.04,0.79,0.51,-1.28,0.49,2.35
-0.05,0.81,0.50,-1.76,-0.05,1.95
-0.05,0.80,0.52,-2.08,-0.14,2.20
-0.06,0.80,0.51,-2.15,0.26,2.09
-0.05,0.81,0.51,-2.66,-0.35,2.50
-0.04,0.80,0.51,-2.82,0.14,2.60
-0.03,0.80,0.51,-3.05,0.87,2.08
-0.03,0.81,0.51,-2.63,1.22,1.48
-0.03,0.80,0.51,-1.77,1.68,1.07
-0.04,0.81,0.51,-0.92,1.16,0.35
-0.05,0.80,0.51,-0.47,0.58,0.03
-0.05,0.80,0.51,-0.24,0.49,0.02
-0.05,0.81,0.52,-0.96,0.66,-0.60
-0.05,0.80,0.50,-1.66,1.15,-1.28
-0.05,0.80,0.51,-1.82,1.02,-1.71
-0.05,0.80,0.50,-1.94,0.70,-1.53
-0.05,0.81,0.52,-1.60,0.23,-1.44
-0.05,0.80,0.50,-1.01,0.06,-1.28
-0.05,0.80,0.51,-0.93,-0.02,-1.51
-0.05,0.80,0.51,-0.60,-0.12,-1.82
-0.06,0.80,0.51,-0.44,-0.20,-1.85
-0.05,0.80,0.50,-0.56,0.29,-1.62
-0.05,0.81,0.51,-0.60,0.53,-0.92
-0.05,0.81,0.51,-1.18,0.96,-0.44
-0.05,0.81,0.50,-1.40,0.89,-0.35
-0.04,0.81,0.50,-1.54,0.95,-0.53
-0.06,0.81,0.50,-1.83,1.01,-1.42
-0.06,0.81,0.51,-1.54,0.38,-0.92
-0.05,0.81,0.50,-1.69,-0.26,-0.06
-0.05,0.81,0.50,-1.65,-0.05,0.93
-0.05,0.80,0.50,-2.05,0.20,0.50
-0.05,0.81,0.50,-2.03,0.46,-0.26
-0.06,0.81,0.50,-1.89,0.34,-0.66
-0.04,0.81,0.50,-2.17,0.56,-0.34
-0.05,0.81,0.50,-2.40,0.89,0.18
-0.06,0.81,0.51,-2.43,0.96,-0.11
-0.06,0.81,0.51,-2.23,0.50,-0.81
-0.06,0.81,0.50,-2.18,-0.11,-0.46
-0.05,0.81,0.50,-2.26,0.05,0.47
-0.05,0.81,0.51,-2.12,-0.03,0.61
-0.05,0.80,0.50,-2.46,-0.11,0.84
-0.05,0.80,0.51,-2.52,0.17,1.10
-0.06,0.80,0.50,-2.66,0.20,0.81
-0.06,0.79,0.50,-2.23,-0.37,-0.03
-0.06,0.80,0.50,-1.94,-0.55,-0.11
-0.05,0.81,0.50,-2.23,-0.56,0.78
-0.06,0.81,0.51,-2.63,-0.03,0.64
-0.05,0.80,0.50,-2.06,-0.53,0.96
-0.06,0.80,0.51,-1.71,-0.44,0.70
-0.05,0.80,0.51,-1.47,-0.73,0.09
-0.05,0.80,0.51,-1.39,-0.35,-0.18
-0.05,0.80,0.51,-1.77,0.49,-0.06
