acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.47,0.82,0.20,-1.68,1.48,-0.69
0.47,0.83,0.20,-2.35,0.78,-0.70
0.47,0.83,0.19,-2.27,1.01,-0.92
0.47,0.83,0.20,-2.27,0.95,-0.69
0.47,0.82,0.20,-2.37,0.50,-0.47
0.47,0.82,0.19,-1.98,1.02,-0.52
0.47,0.83,0.20,-1.95,0.79,-0.53
0.47,0.84,0.20,-2.21,0.46,-0.70
0.46,0.83,0.20,-2.18,0.37,-0.63
0.47,0.83,0.20,-2.06,-0.26,-0.56
0.47,0.82,0.19,-0.99,0.08,-0.17
0.47,0.84,0.20,-0.78,0.46,0.14
0.48,0.84,0.20,-1.28,0.89,-0.06
0.46,0.83,0.20,-0.78,2.12,-0.61
0.47,0.83,0.20,-1.86,1.22,-0.44
0.46,0.83,0.21,-2.60,-0.44,-0.11
0.47,0.83,0.19,-2.75,-0.44,-0.18
0.46,0.83,0.21,-1.82,0.58,-0.37
0.47,0.83,0.19,-1.37,1.66,-0.32
0.47,0.83,0.19,-1.37,1.71,-0.46
0.47,0.83,0.20,-2.20,0.60,-0.49
0.46,0.83,0.21,-2.99,0.03,-0.60
0.47,0.83,0.20,-3.39,-0.46,-0.79
0.46,0.83,0.20,-2.89,0.06,-0.79
0.46,0.83,0.20,-2.84,1.10,-0.90
0.46,0.83,0.20,-2.78,1.31,-0.43
0.47,0.83,0.20,-3.15,0.81,-0.60
0.46,0.83,0.19,-3.54,-0.17,-0.60
0.46,0.83,0.20,-3.44,-0.56,-0.47
0.46,0.83,0.20,-3.07,-0.23,-0.58
0.46,0.83,0.20,-2.63,-0.14,-0.37
0.46,0.83,0.20,-2.37,-0.23,-0.60
0.46,0.83,0.21,-2.69,-0.96,-1.02
0.46,0.83,0.20,-2.75,-1.50,-0.52
0.47,0.83,0.20,-2.26,-1.24,-0.15
0.47,0.83,0.21,-1.83,-1.30,-0.08
0.46,0.82,0.21,-1.59,-0.85,0.12
0.46,0.83,0.20,-1.92,-1.18,0.93
0.47,0.82,0.21,-1.88,-1.53,1.27
0.47,0.83,0.20,-2.05,-0.79,1.56
0.47,0.84,0.20,-1.86,-1.07,2.14
0.47,0.84,0.20,-1.66,-0.21,1.79
0.47,0.83,0.20,-1.48,0.24,1.80
0.46,0.83,0.19,-1.37,0.29,2.24
0.46,0.84,0.21,-1.42,-0.17,2.17
0.47,0.83,0.20,-1.76,-0.56,2.20
0.47,0.83,0.20,-2.00,-0.35,2.23
0.46,0.83,0.20,-1.30,0.20,2.52
0.47,0.82,0.20,-1.21,0.87,2.43
0.47,0.83,0.20,-1.36,1.15,2.44
0.46,0.82,0.21,-2.12,0.26,2.41
0.47,0.83,0.20,-2.09,-0.26,2.40
0.47,0.83,0.21,-1.36,-0.40,1.76
0.46,0.83,0.20,-1.18,0.95,2.08
0.47,0.82,0.20,-0.95,0.27,2.11
0.46,0.83,0.21,-1.79,-0.29,2.29
0.46,0.83,0.21,-1.33,-0.78,2.40
0.46,0.82,0.21,-0.95,-1.34,2.05
0.47,0.82,0.21,-0.69,-0.70,1.71
0.47,0.82,0.21,-0.20,-0.38,1.71
0.47,0.83,0.20,-0.49,-0.96,1.92
0.46,0.83,0.19,-0.90,-2.06,1.69
0.47,0.83,0.20,-0.50,-2.29,2.40
0.48,0.83,0.20,0.03,-2.20,2.64
0.47,0.82,0.21,0.26,-1.47,1.77
0.47,0.83,0.20,0.44,-1.31,1.89
0.47,0.83,0.20,0.37,-1.34,1.91
0.47,0.83,0.19,-0.23,-2.03,1.98
0.48,0.83,0.20,-0.09,-1.88,1.89
0.47,0.83,0.20,-0.12,-1.07,2.18
0.47,0.83,0.20,-0.02,-0.90,2.61
0.48,0.83,0.20,0.23,-1.02,2.58
0.47,0.82,0.20,0.17,-0.63,2.40
0.48,0.82,0.19,0.21,-0.95,2.12
0.47,0.83,0.20,0.12,-1.04,2.15
0.47,0.83,0.19,0.40,-0.73,2.23
0.47,0.83,0.20,-0.11,-1.18,1.53
0.47,0.83,0.20,-0.11,-1.44,1.28
0.47,0.83,0.21,-0.81,-1.60,1.28
0.47,0.82,0.20,-0.46,-2.05,1.39
0.47,0.83,0.20,-0.38,-2.46,1.79
0.47,0.83,0.20,0.05,-3.34,1.25
0.47,0.83,0.20,-0.11,-2.69,1.45
0.47,0.83,0.20,-0.17,-2.96,1.19
0.48,0.83,0.20,-0.52,-2.47,0.63
0.47,0.83,0.19,-0.56,-2.44,0.23
0.47,0.84,0.20,-1.94,-3.37,-0.69
0.47,0.84,0.19,-3.77,-4.55,-1.65
0.44,0.85,0.21,-6.18,-7.91,-2.95
0.45,0.85,0.22,-8.14,-9.37,-3.82
0.45,0.84,0.20,-6.73,-10.23,-2.46
0.46,0.83,0.20,-5.19,-9.60,-1.36
0.47,0.82,0.19,-5.74,-9.57,-2.18
0.49,0.82,0.18,-7.18,-9.51,-1.68
0.50,0.82,0.18,-6.63,-8.12,-0.60
0.49,0.82,0.18,-5.71,-5.08,-0.79
0.47,0.81,0.20,-7.28,-5.82,-3.15
