acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.27,0.80,0.45,-2.08,0.76,-2.27
0.26,0.81,0.46,-2.82,1.95,-2.12
0.27,0.81,0.46,-2.03,1.97,-1.82
0.26,0.80,0.46,-0.99,0.76,-1.18
0.27,0.80,0.46,0.06,-0.44,-0.43
0.27,0.80,0.47,0.34,-0.63,-0.75
0.27,0.80,0.46,0.03,0.46,-0.76
0.26,0.80,0.47,-0.98,1.40,-1.48
0.25,0.80,0.48,-1.68,1.33,-2.29
0.25,0.80,0.47,-1.88,0.67,-1.37
0.26,0.80,0.47,-1.76,-0.24,-0.24
0.25,0.79,0.46,-2.15,-0.98,0.31
0.26,0.80,0.45,-2.99,-1.65,1.13
0.26,0.80,0.46,-3.28,-1.86,1.31
0.26,0.80,0.45,-3.34,-1.50,0.95
0.26,0.80,0.46,-2.82,-1.71,1.11
0.26,0.80,0.46,-2.46,-1.88,1.05
0.26,0.79,0.47,-2.37,-2.08,1.76
0.25,0.80,0.46,-2.00,-2.66,-0.21
0.24,0.80,0.46,-2.15,-4.05,-0.03
0.25,0.81,0.46,-3.63,-3.80,3.42
0.26,0.82,0.45,-6.84,-3.33,9.27
0.27,0.82,0.44,-9.22,-1.53,11.48
0.28,0.80,0.45,-9.57,-1.36,12.40
0.28,0.77,0.46,-7.15,-2.87,10.70
0.29,0.77,0.47,-3.91,-4.08,8.90
0.28,0.77,0.47,-2.17,-4.47,7.57
0.27,0.78,0.47,-1.95,-3.54,6.09
0.27,0.79,0.47,-2.95,-2.44,5.42
0.28,0.80,0.47,-3.42,-2.20,4.87
0.28,0.79,0.48,-2.90,-2.92,5.16
0.27,0.79,0.47,-2.02,-4.40,4.92
0.28,0.78,0.46,-1.13,-5.25,4.89
0.29,0.78,0.46,-0.63,-5.19,4.26
0.28,0.79,0.46,-1.19,-3.94,3.44
0.28,0.79,0.46,-2.05,-2.90,2.46
0.28,0.80,0.47,-2.44,-3.08,2.60
0.28,0.79,0.48,-2.00,-3.53,3.07
0.27,0.78,0.46,-1.56,-4.32,3.08
0.29,0.79,0.46,-1.33,-4.82,3.57
0.29,0.79,0.46,-1.60,-5.13,3.89
0.29,0.80,0.46,-2.15,-4.60,4.18
0.30,0.79,0.46,-2.53,-3.98,4.95
0.30,0.78,0.47,-2.63,-3.68,5.22
0.29,0.78,0.46,-2.08,-3.54,4.98
0.29,0.78,0.45,-2.49,-3.88,4.96
0.29,0.79,0.45,-2.63,-3.73,5.39
0.29,0.79,0.46,-2.43,-3.31,5.63
0.29,0.78,0.46,-2.17,-3.50,5.51
0.29,0.79,0.46,-2.18,-3.63,5.91
0.30,0.80,0.46,-2.58,-3.85,7.53
0.30,0.79,0.45,-2.00,-3.22,6.43
0.30,0.76,0.45,-1.08,-3.82,6.24
0.31,0.78,0.46,-0.67,-3.21,7.08
0.31,0.79,0.45,-1.15,-2.35,7.94
0.32,0.78,0.46,-1.34,-1.15,7.04
0.31,0.78,0.45,-1.04,-0.61,6.18
0.31,0.78,0.45,-0.55,-0.58,5.24
0.30,0.78,0.46,-0.23,-0.52,4.93
0.29,0.79,0.47,-0.40,-0.73,4.53
0.29,0.78,0.48,-0.53,-0.15,4.23
0.31,0.78,0.48,-1.05,0.37,4.44
0.31,0.78,0.45,-1.02,1.51,2.73
0.31,0.77,0.46,-0.46,1.56,2.44
0.31,0.77,0.45,0.55,1.76,2.38
0.30,0.77,0.45,1.04,0.85,3.02
0.30,0.78,0.46,1.40,0.50,2.15
0.30,0.79,0.46,0.96,1.69,-0.75
0.30,0.77,0.47,0.27,1.34,-3.34
0.30,0.78,0.46,0.79,2.08,-5.74
0.31,0.78,0.46,0.67,1.76,-5.88
0.31,0.78,0.47,1.30,2.76,-6.85
0.32,0.78,0.46,2.21,4.14,-8.79
0.32,0.77,0.47,3.39,5.47,-12.15
0.30,0.76,0.45,5.48,6.78,-18.75
0.31,0.75,0.46,7.22,7.07,-23.01
0.34,0.73,0.49,11.54,10.15,-30.12
0.36,0.68,0.48,18.41,15.98,-36.90
0.33,0.68,0.43,23.05,23.77,-47.83
0.27,0.74,0.42,21.82,30.87,-58.26
0.17,0.79,0.45,19.21,33.19,-59.54
0.16,0.86,0.47,15.71,30.75,-65.27
0.15,0.87,0.46,13.92,22.37,-59.21
0.15,0.88,0.45,11.82,14.61,-53.13
0.22,0.86,0.42,11.02,13.18,-41.77
0.19,0.86,0.42,7.11,6.66,-41.05
0.19,0.84,0.43,5.31,6.29,-37.82
0.18,0.83,0.42,3.91,5.71,-31.40
0.19,0.86,0.42,-0.03,7.04,-26.81
0.18,0.87,0.40,-2.53,9.80,-21.65
0.17,0.86,0.42,-3.50,7.21,-16.50
0.16,0.85,0.43,-2.69,6.14,-15.24
0.16,0.84,0.43,-1.86,3.25,-13.59
0.17,0.85,0.43,-2.20,2.41,-10.23
0.18,0.86,0.44,-4.40,3.89,-8.81
0.17,0.85,0.43,-5.05,4.92,-7.56
0.17,0.84,0.44,-4.84,4.32,-7.15
0.16,0.83,0.44,-3.48,4.35,-6.31
0.15,0.84,0.44,-4.17,2.03,-4.20
0.16,0.84,0.44,-5.27,4.32,-5.50
0.16,0.85,0.45,-6.69,4.93,-4.27
0.16,0.86,0.43,-7.53,5.89,-6.47
0.17,0.84,0.45,-7.21,4.29,-5.71
0.13,0.83,0.46,-5.18,0.75,-5.15
0.16,0.83,0.46,-3.34,1.13,-3.54
0.15,0.83,0.46,-4.38,0.84,-3.71
0.13,0.83,0.45,-4.26,1.27,-3.01
0.15,0.83,0.44,-4.35,2.17,-4.03
0.15,0.84,0.44,-4.12,-0.12,-3.18
0.12,0.83,0.45,-2.27,-2.08,-2.46
