acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.23,0.96,0.17,-2.4,-2.06,2.23,32.58
0.23,0.97,0.17,-4.81,-2.84,0.46,32.53
0.24,0.98,0.16,-8.34,-3.69,-2.15,32.48
0.23,0.96,0.18,-9.4,-3.79,-3.28,32.48
0.24,0.95,0.18,-9.22,-3.86,-3.97,32.44
0.25,0.94,0.18,-9.18,-3.18,-4.49,32.58
0.25,0.92,0.2,-8.24,-2.67,-4.85,32.53
0.26,0.92,0.2,-9.21,-2.79,-5.77,32.53
0.25,0.93,0.2,-11.76,-2.64,-6.53,32.58
0.24,0.92,0.21,-11.73,-2.92,-6.69,32.48
0.24,0.92,0.2,-8.7,-3.42,-5.24,32.53
0.24,0.92,0.21,-6.53,-4.08,-4.34,32.58
0.25,0.92,0.19,-5.01,-3.39,-3.36,32.53
0.26,0.9,0.19,-2.72,-2.11,-2.46,32.53
0.26,0.91,0.19,-1.66,-1.62,-1.82,32.58
0.26,0.92,0.19,-2.17,-1.8,-1.11,32.48
0.24,0.93,0.18,-1.63,1.45,-0.84,32.58
0.24,0.94,0.18,-2.6,0.98,-1.25,32.53
0.23,0.93,0.19,-2.52,0.81,-0.5,32.48
0.23,0.93,0.19,-1.28,1.11,0.38,32.53
0.24,0.93,0.18,-0.18,1.21,0.87,32.53
0.24,0.92,0.19,0.81,1.22,1.36,32.58
0.24,0.92,0.18,0.14,0.98,0.6,32.62
0.24,0.94,0.19,-1.33,0.37,-0.24,32.62
0.23,0.94,0.19,-3.69,-0.24,-1.48,32.48
0.23,0.94,0.2,-3.63,-0.41,-1.16,32.62
0.24,0.94,0.19,-2.43,-0.61,-0.66,32.53
0.23,0.94,0.2,-1.25,-0.37,-0.4,32.58
0.24,0.94,0.18,-1.01,-0.06,-0.43,32.53
0.23,0.95,0.19,-2.7,-0.23,-1.48,32.62
0.24,0.95,0.19,-5.02,-0.64,-2.29,32.58
0.23,0.94,0.18,-5.28,-1.24,-2.27,32.62
0.23,0.93,0.19,-4.43,-1.63,-1.6,32.53
0.23,0.94,0.2,-4.4,-1.54,-2.53,32.48
0.24,0.92,0.19,-5.31,-0.95,-3.13,32.53
0.24,0.94,0.18,-5.79,-0.67,-3.42,32.53
0.23,0.95,0.2,-7.45,-1.86,-3.89,32.48
0.22,0.95,0.18,-10.47,-2.66,-3.37,32.53
0.24,0.94,0.19,-13.91,-2.21,-4.98,32.53
0.23,0.94,0.21,-14.03,-1.05,-6.29,32.58
0.22,0.92,0.21,-11.53,-1.05,-4.81,32.44
0.22,0.94,0.2,-10.92,-1.11,-5.15,32.44
0.22,0.96,0.21,-13.3,-1.07,-8.31,32.58
0.22,0.97,0.24,-18.14,-0.67,-11.8,32.53
0.21,0.97,0.23,-21.37,-0.84,-14.02,32.53
0.22,0.94,0.21,-20.79,-2.17,-14.27,32.58
0.22,0.94,0.22,-19.91,-1.69,-14.29,32.44
0.23,0.96,0.23,-22.47,-0.82,-16.05,32.48
0.22,0.94,0.24,-25.01,-0.89,-17.02,32.48
0.22,0.92,0.22,-25.69,-1.07,-14.26,32.53
0.23,0.94,0.24,-28.2,-1.4,-14.76,32.48
0.22,0.93,0.25,-28.11,-0.66,-13.5,32.48
0.22,0.91,0.24,-25.89,0.46,-12.79,32.44
0.24,0.92,0.24,-25.1,3.34,-14.09,32.48
0.26,0.89,0.21,-24.98,6.78,-16.63,32.48
0.25,0.89,0.23,-26.9,7.57,-18.56,32.53
0.24,0.85,0.23,-27.18,8.52,-19.15,32.58
0.23,0.89,0.18,-25.59,8.61,-17.82,32.58
0.25,0.94,0.17,-27.01,10.76,-19.57,32.53
0.23,0.96,0.22,-29.36,12.49,-15.86,32.48
0.21,0.98,0.28,-32.58,16.47,-15.97,32.58
0.18,1.0,0.32,-32.29,22.2,-22.32,32.53
0.13,1.01,0.35,-28.63,27.88,-33.59,32.58
0.08,0.96,0.33,-15.88,33.92,-38.15,32.58
0.09,0.89,0.32,3.66,40.61,-38.9,32.53
0.09,0.88,0.34,17.39,47.21,-43.63,32.39
0.12,0.88,0.36,34.27,54.31,-30.23,32.58
0.13,0.9,0.34,41.27,57.27,-17.8,32.53
0.12,0.92,0.33,37.66,53.25,-12.34,32.48
0.07,0.9,0.3,35.42,45.88,-5.22,32.58
0.06,0.93,0.28,34.09,41.91,-4.27,32.44
0.07,0.96,0.25,32.76,41.37,-6.29,32.48
0.07,0.97,0.26,29.34,39.97,-8.03,32.48
0.03,1.0,0.29,28.05,49.19,-4.56,32.53
0.07,0.94,0.3,28.02,29.45,-1.33,32.58
0.08,0.91,0.28,24.61,31.66,0.73,32.53
0.11,0.9,0.24,24.0,22.46,3.94,32.53
0.08,0.88,0.27,22.27,14.85,7.59,32.48
0.1,0.9,0.28,17.74,10.93,10.73,32.53
0.1,0.9,0.25,13.05,3.68,13.34,32.53
0.12,0.98,0.24,-2.2,-4.02,8.64,32.58
0.09,0.93,0.22,-12.98,-15.59,9.19,32.44
0.1,0.94,0.21,-19.77,-21.57,8.98,32.53
0.1,0.97,0.22,-25.8,-26.12,5.34,32.58
0.1,1.05,0.25,-32.96,-23.89,-1.66,32.44
0.1,0.95,0.2,-25.59,-19.51,0.05,32.44
0.09,0.94,0.25,-17.54,-14.52,1.31,32.53
0.11,0.96,0.24,-16.29,-13.18,0.49,32.44
0.11,0.96,0.24,-16.5,-12.79,-1.65,32.48
0.11,0.95,0.24,-18.03,-14.31,-1.66,32.58
0.15,0.99,0.26,-24.66,-12.92,-4.37,32.53
0.14,0.94,0.22,-26.09,-14.9,-0.99,32.48
0.14,0.91,0.25,-23.04,-14.34,3.05,32.53
0.15,0.89,0.24,-17.05,-12.66,8.93,32.53
0.16,0.92,0.26,-13.74,-7.25,12.0,32.48
0.13,0.89,0.24,-6.29,-7.97,19.66,32.48
0.12,0.87,0.24,-0.47,-10.24,25.45,32.53
0.09,0.82,0.24,5.76,-17.63,31.54,32.48
0.07,0.82,0.26,5.37,-25.74,35.98,32.53
0.08,0.84,0.24,0.9,-36.44,36.96,32.53
0.07,0.82,0.24,-1.77,-47.97,40.9,32.48
