acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.18,0.81,0.47,-1.65,-1.57,-0.09
0.18,0.81,0.47,-2.06,-1.47,-0.17
0.19,0.81,0.48,-2.12,-0.92,0.14
0.17,0.81,0.47,-1.89,-0.70,-0.23
0.18,0.81,0.47,-1.37,-1.07,-0.29
0.17,0.80,0.47,-1.13,-1.74,0.00
0.17,0.80,0.48,-1.40,-2.26,0.26
0.17,0.80,0.48,-1.39,-2.11,0.63
0.18,0.81,0.47,-1.54,-1.66,1.18
0.18,0.81,0.47,-1.39,-1.33,1.02
0.18,0.81,0.47,-1.16,-1.59,1.31
0.18,0.81,0.48,-0.66,-2.34,1.18
0.17,0.81,0.48,-0.63,-2.63,1.08
0.17,0.81,0.48,-1.07,-3.02,1.28
0.18,0.81,0.48,-1.57,-2.82,1.18
0.19,0.81,0.48,-2.00,-1.98,1.18
0.19,0.81,0.48,-2.27,-1.62,1.19
0.18,0.81,0.48,-1.85,-1.60,1.34
0.18,0.81,0.48,-1.54,-1.97,1.47
0.18,0.81,0.47,-1.50,-1.85,1.63
0.19,0.81,0.47,-1.74,-1.89,1.76
0.18,0.81,0.48,-1.86,-1.83,1.36
0.19,0.81,0.48,-1.89,-2.20,1.92
0.18,0.81,0.48,-1.62,-2.81,1.16
0.18,0.80,0.49,-1.97,-3.15,0.70
0.19,0.81,0.49,-2.03,-3.47,0.89
0.18,0.80,0.49,-1.88,-3.31,0.11
0.17,0.80,0.50,-1.71,-3.65,-1.07
0.19,0.81,0.49,-1.31,-4.03,-1.02
0.19,0.80,0.47,-1.24,-3.33,-0.50
0.18,0.82,0.46,-1.37,-3.05,-0.47
0.19,0.81,0.47,-1.31,-2.60,-0.49
0.20,0.81,0.46,-1.01,-2.20,-0.21
0.20,0.81,0.46,-0.27,-2.18,-0.66
0.20,0.81,0.46,0.02,-2.02,-0.61
0.19,0.81,0.47,-0.09,-1.60,-0.35
0.19,0.81,0.47,-0.73,-1.15,-0.46
0.19,0.80,0.48,-0.49,-0.49,-0.47
0.19,0.81,0.47,-0.66,0.18,-0.84
0.19,0.81,0.47,-0.61,0.15,-1.13
0.19,0.80,0.48,-0.24,-0.09,-0.78
0.19,0.81,0.47,-0.26,-0.11,-0.53
0.19,0.80,0.48,-0.27,0.14,-1.10
0.18,0.80,0.47,-0.52,0.41,-1.33
0.18,0.81,0.48,-0.34,0.67,-1.30
0.18,0.81,0.47,-0.05,0.44,-2.08
0.18,0.81,0.47,0.02,-0.11,-2.49
0.19,0.82,0.47,-0.26,-0.41,-1.50
0.18,0.81,0.48,-0.40,-0.12,-1.33
0.18,0.82,0.47,-0.70,-0.26,-0.82
0.18,0.81,0.47,-0.90,-0.20,-0.67
0.19,0.81,0.47,-0.87,-0.69,-0.32
0.18,0.81,0.47,-0.89,-0.99,0.02
0.17,0.81,0.46,-1.08,-1.69,-0.72
0.17,0.81,0.47,-1.69,-2.26,-0.69
0.17,0.82,0.47,-2.18,-1.95,0.12
0.18,0.82,0.46,-2.40,-1.94,0.47
0.18,0.81,0.46,-2.73,-1.91,0.17
0.18,0.81,0.46,-2.78,-2.29,0.67
0.18,0.81,0.47,-2.64,-2.43,1.07
0.19,0.81,0.46,-2.43,-2.12,1.86
0.18,0.80,0.47,-2.58,-2.02,2.20
0.19,0.81,0.47,-2.49,-1.69,1.76
0.18,0.80,0.48,-2.17,-1.66,2.02
0.18,0.81,0.47,-2.34,-1.28,2.11
0.19,0.81,0.47,-2.12,-1.21,2.60
0.19,0.80,0.47,-1.88,-0.82,2.52
0.19,0.81,0.48,-2.03,-0.78,1.73
0.19,0.81,0.47,-1.73,-0.82,1.31
0.19,0.81,0.47,-1.27,-0.63,1.31
0.18,0.80,0.47,-1.22,-0.64,1.74
0.18,0.80,0.47,-1.33,-0.90,1.89
0.19,0.81,0.47,-1.37,-0.35,1.74
0.18,0.82,0.47,-2.00,-0.46,2.21
