acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.03,0.82,0.47,-1.80,-4.12,-0.43
0.04,0.83,0.47,-2.40,-2.18,-0.26
0.02,0.83,0.48,-2.70,-0.67,-1.37
0.02,0.82,0.49,-1.50,0.78,-2.44
0.02,0.82,0.48,-0.52,-0.73,-3.05
0.03,0.82,0.47,-0.53,-1.01,-2.20
0.02,0.82,0.47,-1.19,-0.26,-1.24
0.03,0.82,0.47,-2.26,0.21,-0.90
0.02,0.81,0.49,-1.89,2.09,-0.79
0.02,0.81,0.48,-1.51,1.95,-1.16
0.02,0.82,0.48,-0.99,1.71,-1.24
0.03,0.82,0.48,-0.99,1.69,-0.87
0.03,0.82,0.48,-1.68,1.53,-0.84
0.03,0.82,0.48,-2.15,2.20,-0.64
0.03,0.82,0.49,-2.17,3.50,-1.13
0.03,0.82,0.49,-1.77,3.95,-0.89
0.02,0.81,0.50,-0.69,4.32,-1.18
0.02,0.82,0.49,-0.32,3.85,-0.87
0.01,0.82,0.50,-0.32,4.31,-1.07
0.01,0.81,0.48,-0.67,4.93,-0.85
0.02,0.82,0.49,-1.19,5.47,-0.56
0.01,0.82,0.49,-1.15,5.42,-0.70
0.01,0.82,0.49,-1.04,4.81,-0.29
0.00,0.81,0.48,-0.53,4.14,-0.66
0.01,0.82,0.48,-0.95,3.37,-0.15
0.01,0.82,0.49,-1.04,3.24,-0.12
0.01,0.82,0.48,-1.63,3.56,0.41
0.01,0.82,0.48,-2.15,3.80,0.56
0.01,0.82,0.49,-2.02,3.60,0.95
0.01,0.83,0.49,-1.95,3.53,1.47
0.01,0.82,0.48,-1.74,3.30,2.31
0.01,0.82,0.49,-1.68,3.80,3.27
0.01,0.82,0.48,-1.85,3.31,3.18
0.01,0.82,0.49,-1.89,2.98,2.95
-0.01,0.82,0.49,-2.12,2.14,2.05
-0.02,0.81,0.50,-2.06,-0.14,-1.21
0.02,0.83,0.49,-1.82,-1.40,2.12
0.02,0.85,0.50,-3.02,-0.14,4.44
0.01,0.83,0.49,-3.74,1.02,4.50
0.02,0.83,0.49,-3.80,0.78,6.46
