acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.30,0.78,0.47,-1.77,0.69,0.63
0.30,0.78,0.46,-2.47,0.90,1.48
0.30,0.78,0.46,-2.99,1.16,2.46
0.29,0.78,0.47,-3.65,1.68,2.56
0.30,0.78,0.48,-4.20,2.00,0.20
0.30,0.78,0.47,-4.03,1.40,-2.79
0.29,0.78,0.48,-2.79,0.14,-3.86
0.28,0.77,0.49,-2.08,-1.01,-4.44
0.29,0.77,0.47,-1.83,-0.99,-3.28
0.29,0.77,0.48,-2.21,-0.02,-2.09
0.30,0.77,0.48,-3.10,1.15,-1.50
0.30,0.77,0.48,-3.04,1.57,-1.18
0.30,0.77,0.48,-2.84,1.40,-1.28
0.30,0.78,0.47,-2.12,1.30,-2.09
0.31,0.78,0.48,-1.05,0.82,-3.56
0.30,0.78,0.48,-0.44,1.16,-4.32
0.29,0.78,0.47,-0.17,1.51,-4.55
0.29,0.77,0.47,-0.31,1.83,-4.76
0.29,0.76,0.47,-0.58,2.18,-4.72
0.29,0.78,0.47,-0.95,2.66,-4.40
0.28,0.79,0.47,-0.90,1.94,-5.86
0.28,0.76,0.47,0.34,1.18,-10.37
0.29,0.77,0.48,0.67,-0.14,-7.34
0.28,0.79,0.46,-0.46,0.29,-2.38
0.27,0.79,0.47,-1.65,0.64,-1.01
0.28,0.79,0.48,-0.78,-0.03,0.15
0.28,0.78,0.47,0.11,-0.87,2.02
0.27,0.78,0.47,0.26,-1.11,2.24
0.28,0.78,0.48,-0.21,-0.82,2.17
0.28,0.79,0.48,-1.36,-0.35,2.50
0.27,0.78,0.48,-1.88,-0.49,2.82
0.28,0.78,0.48,-1.83,-1.11,2.90
0.28,0.79,0.48,-1.69,-1.59,2.78
0.29,0.78,0.48,-2.14,-1.97,2.69
0.28,0.79,0.47,-2.46,-2.29,2.82
0.29,0.79,0.48,-2.76,-3.01,3.59
0.29,0.79,0.47,-2.75,-3.08,3.62
0.29,0.78,0.48,-2.63,-2.95,3.60
