acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.17,0.89,0.37,-3.22,0.64,0.6,32.34
0.17,0.89,0.38,-3.4,0.47,0.61,32.39
0.17,0.9,0.37,-3.25,0.06,0.05,32.34
0.18,0.89,0.37,-2.63,-0.26,-0.32,32.2
0.17,0.89,0.38,-2.05,-0.66,-0.11,32.2
0.17,0.88,0.38,-1.28,-0.53,0.6,32.34
0.18,0.88,0.37,-0.6,-0.24,1.22,32.39
0.17,0.89,0.37,-0.08,-0.47,1.34,32.29
0.17,0.89,0.37,0.2,-0.96,1.45,32.25
0.17,0.89,0.37,0.55,-0.85,1.71,32.29
0.17,0.9,0.37,0.85,-0.56,1.62,32.34
0.17,0.89,0.37,0.85,-0.46,1.33,32.2
0.16,0.89,0.37,0.61,-0.89,2.15,32.29
0.17,0.9,0.38,0.73,0.06,2.2,32.34
0.17,0.9,0.35,-0.32,-0.52,2.43,32.44
0.18,0.91,0.35,-3.69,-2.9,-0.47,32.29
0.17,0.89,0.38,-2.17,-0.56,-0.46,32.39
0.18,0.88,0.38,-1.97,0.26,-0.11,32.34
0.18,0.89,0.37,-1.86,-0.44,0.02,32.39
0.17,0.89,0.37,-2.27,-1.13,-0.14,32.29
0.17,0.9,0.37,-2.03,-1.28,-0.85,32.25
0.17,0.9,0.37,-2.12,-0.7,-0.79,32.29
0.17,0.9,0.37,-2.29,-0.69,-1.44,32.29
0.18,0.92,0.34,-3.07,-1.73,-3.4,32.34
0.17,0.92,0.34,-6.14,-5.28,-7.08,32.29
0.16,0.9,0.38,-7.42,-6.35,-7.79,32.34
0.15,0.89,0.39,-6.0,-3.66,-5.95,32.25
0.16,0.88,0.39,-3.59,-1.33,-3.34,32.29
0.16,0.88,0.38,-2.69,-1.82,-2.06,32.25
0.17,0.88,0.38,-2.63,-2.29,-1.51,32.25
0.18,0.88,0.38,-2.14,-1.48,-0.66,32.29
0.17,0.89,0.38,-1.42,-0.09,0.69,32.25
0.17,0.88,0.37,-0.73,0.7,1.54,32.34
0.17,0.89,0.38,-0.58,0.69,2.05,32.39
0.17,0.9,0.37,-0.23,0.7,1.8,32.34
0.16,0.9,0.37,-0.26,-0.11,0.67,32.34
0.16,0.9,0.37,-1.02,-1.37,0.38,32.39
0.16,0.9,0.37,-1.91,-2.17,-0.43,32.34
0.15,0.9,0.37,-0.99,-2.56,-0.53,32.34
0.15,0.89,0.36,0.18,-2.32,0.08,32.29
0.17,0.89,0.34,1.89,-2.52,1.02,32.34
0.17,0.91,0.33,3.76,-3.54,1.42,32.39
0.19,0.91,0.32,6.31,-4.09,2.4,32.2
0.18,0.89,0.37,6.02,-5.62,3.51,32.34
0.15,0.82,0.45,7.57,-5.3,4.7,32.39
0.13,0.78,0.45,14.31,-1.47,7.82,32.29
0.17,0.74,0.41,27.85,1.82,17.1,32.34
0.25,0.71,0.39,39.01,0.99,28.78,32.29
0.3,0.68,0.45,46.38,-0.78,43.16,32.39
0.32,0.66,0.51,52.27,7.69,57.44,32.34
0.36,0.66,0.5,60.23,26.5,69.05,32.39
0.36,0.77,0.43,57.86,38.37,70.89,32.29
0.31,1.02,0.27,40.23,32.82,57.69,32.34
0.18,1.23,0.17,8.02,19.16,33.11,32.29
0.11,1.2,0.18,-12.99,14.67,10.93,32.34
0.08,1.17,0.24,-26.93,13.5,-5.74,32.39
0.11,1.09,0.24,-33.79,7.27,-9.97,32.29
0.05,1.1,0.27,-45.56,-7.08,-23.68,32.34
0.16,0.93,0.3,-37.37,-1.31,-21.11,32.34
0.18,0.94,0.32,-21.62,15.36,-13.6,32.39
0.26,0.9,0.27,-21.31,16.12,-16.24,32.34
0.25,0.93,0.24,-39.42,-2.0,-28.49,32.39
0.21,0.95,0.34,-51.53,-7.53,-41.68,32.39
0.16,0.89,0.41,-43.59,16.21,-39.5,32.34
0.14,0.87,0.37,-38.24,17.47,-41.56,32.44
0.15,0.87,0.33,-36.43,-0.61,-44.18,32.39
0.18,0.84,0.36,-25.37,-4.95,-41.1,32.34
0.16,0.89,0.4,-19.77,0.0,-39.54,32.39
0.18,0.92,0.39,-19.68,1.33,-39.21,32.29
0.21,0.93,0.39,-24.96,-5.07,-38.49,32.44
0.23,0.92,0.42,-32.64,-8.7,-35.98,32.48
0.22,0.89,0.46,-37.98,-6.06,-27.34,32.29
0.17,0.84,0.45,-36.64,0.0,-16.99,32.44
0.16,0.83,0.41,-30.81,6.14,-9.62,32.39
0.15,0.86,0.38,-28.2,6.47,-7.02,32.48
0.14,0.91,0.41,-34.5,3.15,-11.88,32.44
0.09,0.94,0.42,-44.56,-1.6,-19.83,32.29
0.06,0.94,0.42,-51.07,-1.76,-31.21,32.39
0.05,0.88,0.42,-50.15,-3.08,-34.84,32.44
0.08,0.83,0.42,-41.25,-3.56,-30.35,32.39
0.1,0.8,0.45,-33.65,-3.82,-22.61,32.34
0.1,0.79,0.49,-28.78,-5.51,-16.98,32.34
0.1,0.8,0.48,-24.81,-5.83,-14.24,32.39
0.11,0.81,0.47,-20.58,-4.92,-13.05,32.34
0.12,0.77,0.46,-11.05,-5.59,-5.48,32.34
0.12,0.77,0.48,-0.21,-5.79,3.54,32.39
0.11,0.79,0.49,6.58,-5.42,8.61,32.44
0.1,0.8,0.48,11.8,-6.24,12.0,32.34
0.1,0.83,0.46,16.64,-7.36,14.23,32.39
0.1,0.85,0.46,19.42,-6.82,14.18,32.44
0.1,0.84,0.46,21.94,-6.84,15.98,32.39
0.11,0.83,0.45,24.44,-7.54,18.27,32.29
0.13,0.84,0.44,26.49,-7.27,19.73,32.44
0.14,0.84,0.44,27.18,-7.6,19.5,32.48
0.16,0.88,0.43,24.44,-6.93,16.66,32.39
0.16,0.87,0.44,20.7,-6.38,14.53,32.44
0.16,0.88,0.44,18.14,-5.53,13.45,32.29
0.15,0.87,0.43,15.48,-3.4,12.21,32.39
0.14,0.88,0.44,13.19,-1.76,11.74,32.34
0.14,0.9,0.43,9.54,0.02,9.47,32.39
0.14,0.88,0.42,7.16,0.09,8.63,32.29
0.14,0.88,0.42,6.92,-0.44,7.92,32.44
0.15,0.88,0.42,6.38,-0.53,7.53,32.39
0.15,0.9,0.42,3.69,0.52,5.68,32.39
0.15,0.88,0.42,0.69,1.44,5.76,32.39
0.15,0.88,0.42,0.14,1.59,5.69,32.39
0.15,0.9,0.42,-1.04,2.63,4.21,32.34
0.15,0.89,0.41,-3.1,2.5,2.7,32.44
0.15,0.88,0.41,-3.18,2.29,3.21,32.29
0.15,0.87,0.42,-2.82,2.18,3.62,32.34
0.15,0.86,0.43,-2.4,2.89,4.26,32.39
0.15,0.87,0.41,-2.0,2.52,4.47,32.48
0.15,0.88,0.42,-2.38,2.79,4.03,32.34
0.15,0.88,0.42,-2.49,2.78,3.37,32.34
0.14,0.89,0.42,-4.08,2.08,2.21,32.39
0.15,0.89,0.42,-4.79,1.77,0.75,32.44
0.14,0.87,0.42,-4.15,1.4,0.81,32.29
0.14,0.86,0.42,-2.52,0.79,1.82,32.39
0.14,0.86,0.42,-0.5,-0.17,2.38,32.34
0.15,0.86,0.43,0.82,-0.79,2.46,32.39
0.15,0.86,0.42,1.33,-1.15,2.49,32.39
0.15,0.87,0.41,2.18,-1.57,2.02,32.34
0.16,0.87,0.41,2.34,-2.12,2.14,32.39
0.15,0.86,0.42,3.19,-2.46,3.22,32.39
0.15,0.87,0.42,4.12,-1.97,4.06,32.34
0.15,0.89,0.42,2.87,-0.85,2.82,32.29
0.15,0.89,0.42,0.09,-0.55,1.3,32.29
0.15,0.89,0.42,-0.82,-0.61,1.79,32.34
0.15,0.88,0.42,-1.8,-0.08,1.79,32.29
0.15,0.88,0.41,-2.21,0.85,1.37,32.29
0.15,0.88,0.41,-2.6,0.5,0.98,32.44
0.16,0.88,0.42,-2.58,-0.03,0.58,32.39
0.15,0.87,0.41,-2.56,0.17,0.43,32.29
0.16,0.86,0.41,-1.98,-0.2,1.04,32.44
