acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.19,0.88,0.4,-2.53,-0.49,-0.2,32.15
0.18,0.88,0.4,-2.09,-0.78,-0.29,32.11
0.18,0.88,0.4,-1.57,-0.93,0.18,32.06
0.19,0.88,0.4,-0.66,-0.99,0.82,32.01
0.19,0.88,0.4,-0.23,-0.85,0.99,32.01
0.18,0.87,0.4,0.27,-1.18,0.64,32.06
0.19,0.88,0.4,0.53,-1.45,0.4,32.01
0.18,0.87,0.39,0.82,-1.74,0.53,31.97
0.18,0.87,0.4,1.36,-1.6,0.9,31.97
0.18,0.88,0.39,1.6,-1.44,0.92,32.01
0.18,0.88,0.4,1.34,-1.6,0.81,32.06
0.18,0.88,0.4,0.78,-1.36,0.52,32.01
0.19,0.88,0.39,0.56,-1.27,0.43,32.01
0.17,0.88,0.39,0.09,-1.28,0.11,32.06
0.19,0.89,0.39,-0.03,-1.25,0.44,32.01
0.18,0.88,0.4,-0.49,-0.93,0.06,32.01
0.18,0.87,0.39,-0.12,-1.16,0.27,32.01
0.18,0.88,0.39,-0.26,-1.05,0.18,32.06
0.19,0.87,0.39,-0.03,-0.89,0.27,32.11
0.18,0.88,0.4,0.09,-0.98,0.52,32.06
0.19,0.88,0.4,0.37,-1.1,0.49,32.06
0.18,0.88,0.41,0.27,-1.02,0.52,31.92
0.19,0.88,0.4,0.35,-1.13,0.27,32.06
0.18,0.87,0.38,0.66,-1.21,0.66,31.97
0.18,0.88,0.39,0.56,-1.08,0.98,32.01
0.18,0.88,0.4,0.5,-1.33,0.4,32.06
0.18,0.89,0.39,0.34,-1.31,0.41,31.97
0.18,0.88,0.4,0.53,-1.54,0.4,32.01
0.19,0.88,0.39,0.43,-1.31,0.31,32.06
0.19,0.87,0.39,0.47,-1.27,0.23,32.11
0.19,0.88,0.39,0.34,-1.05,0.17,32.11
0.19,0.88,0.4,0.55,-1.27,0.05,31.97
0.19,0.88,0.39,0.47,-1.33,0.21,32.01
0.19,0.88,0.38,0.27,-0.92,0.15,32.01
0.18,0.88,0.38,0.46,-0.9,0.47,31.97
0.19,0.89,0.38,0.85,-0.76,0.46,32.01
0.18,0.89,0.39,0.73,-0.73,0.4,32.06
0.18,0.89,0.38,0.21,-0.81,-0.12,32.01
0.19,0.89,0.38,-0.05,-0.93,-0.5,32.01
0.18,0.89,0.39,0.14,-0.4,-0.34,31.97
0.19,0.89,0.39,0.15,-0.44,-0.21,32.06
0.19,0.89,0.39,0.06,-0.17,0.11,32.01
0.19,0.88,0.39,0.14,0.02,0.43,32.06
0.19,0.88,0.39,0.4,0.26,0.9,32.01
0.18,0.88,0.38,1.04,0.38,0.98,32.11
0.17,0.9,0.39,1.24,0.14,0.7,32.06
0.17,0.9,0.38,0.32,-0.52,0.89,32.11
0.18,0.89,0.38,0.26,-0.79,0.67,32.01
0.17,0.89,0.39,0.0,-0.67,0.23,32.06
0.17,0.89,0.38,-0.43,-0.95,-0.23,32.01
0.16,0.9,0.38,0.02,-1.45,-0.31,32.01
0.17,0.91,0.37,-0.5,-1.83,-0.84,32.06
0.18,0.9,0.38,-1.48,-1.83,-2.61,32.01
0.17,0.88,0.4,-0.56,-2.18,-0.58,32.06
0.18,0.9,0.38,-1.31,-2.49,-1.15,31.97
0.17,0.89,0.4,-4.4,-3.95,-2.87,32.01
0.16,0.9,0.41,-7.04,-3.31,-5.1,31.97
0.15,0.85,0.44,-3.25,1.57,2.53,31.97
0.14,0.9,0.42,-1.91,3.48,8.43,32.01
0.16,0.93,0.38,-4.02,1.74,9.07,32.15
0.18,0.9,0.34,-2.06,1.08,8.76,32.01
0.21,0.9,0.29,4.14,0.99,6.35,32.01
0.24,0.89,0.26,11.4,-1.48,5.86,31.97
0.24,0.83,0.32,18.66,-6.67,7.71,32.01
0.23,0.73,0.43,25.18,-6.34,13.4,32.11
0.28,0.61,0.52,34.56,2.9,24.44,32.06
0.37,0.5,0.55,45.62,12.7,42.53,32.11
0.41,0.51,0.56,51.24,17.74,58.89,32.06
0.43,0.55,0.45,59.22,26.9,67.11,32.01
0.38,0.83,0.35,48.76,29.28,54.02,32.11
0.3,1.14,0.23,25.08,28.15,29.6,32.06
0.16,1.31,0.2,-1.97,20.81,4.52,32.15
0.05,1.3,0.25,-20.85,15.47,-15.95,32.01
0.07,1.02,0.3,-18.76,10.85,-14.14,31.97
0.01,1.22,0.31,-39.39,-1.79,-28.49,32.11
0.05,1.07,0.32,-28.34,3.33,-22.76,32.01
0.08,0.98,0.38,-10.49,15.24,-7.21,31.97
0.17,0.96,0.39,-9.02,21.28,-2.06,32.11
0.21,0.98,0.32,-23.25,11.19,-11.54,32.11
0.21,0.93,0.28,-29.08,0.17,-19.31,32.06
0.16,0.98,0.33,-32.14,6.0,-25.85,32.01
0.13,0.91,0.39,-32.12,12.72,-25.28,32.11
0.18,0.87,0.36,-25.53,12.49,-19.34,32.06
0.17,0.87,0.37,-23.53,4.84,-19.48,32.11
0.18,0.88,0.37,-21.3,1.76,-21.42,32.15
0.18,0.9,0.41,-21.16,1.71,-24.53,32.06
0.18,0.88,0.41,-21.16,0.96,-26.32,32.11
0.17,0.88,0.39,-18.03,-1.69,-25.42,32.15
0.17,0.91,0.38,-16.09,-4.5,-26.56,32.06
0.18,0.93,0.4,-19.6,-4.49,-31.42,32.11
0.17,0.91,0.4,-24.02,-8.08,-31.53,32.06
0.17,0.91,0.4,-27.31,-12.56,-29.83,32.11
0.18,0.91,0.44,-31.74,-10.82,-27.5,32.11
0.17,0.89,0.46,-36.2,-7.79,-22.31,32.06
0.14,0.87,0.44,-37.44,-5.31,-16.49,32.11
0.13,0.87,0.42,-34.18,-1.27,-11.31,32.11
0.16,0.87,0.42,-32.23,4.64,-8.26,32.06
0.18,0.88,0.42,-34.6,6.66,-7.08,32.11
0.17,0.87,0.44,-38.96,2.7,-7.88,32.11
0.17,0.87,0.43,-42.18,1.19,-11.65,32.11
0.13,0.86,0.46,-43.34,-1.77,-15.94,32.11
0.13,0.85,0.46,-42.73,-3.62,-20.85,32.06
0.12,0.81,0.46,-37.83,-4.96,-21.36,32.06
0.12,0.81,0.46,-32.06,-5.73,-21.19,32.11
0.12,0.81,0.47,-28.46,-7.69,-19.45,32.15
0.12,0.82,0.48,-25.18,-5.3,-17.48,32.11
0.14,0.82,0.48,-24.06,-3.77,-16.67,32.11
0.14,0.82,0.49,-23.04,-2.64,-14.31,32.06
0.13,0.83,0.49,-19.63,-1.65,-10.11,32.01
0.13,0.84,0.49,-17.22,1.13,-7.85,32.01
0.12,0.82,0.51,-13.47,0.24,-6.08,32.15
0.1,0.83,0.48,-6.75,4.6,-3.08,32.11
0.11,0.83,0.48,-10.17,0.35,-3.91,32.11
0.11,0.79,0.5,-7.48,-0.4,-2.24,32.15
0.1,0.79,0.48,-0.11,2.32,2.69,32.11
0.11,0.8,0.48,0.9,-2.05,4.17,32.06
0.12,0.82,0.49,4.08,-0.53,5.95,32.15
0.12,0.83,0.49,4.61,1.65,5.95,32.11
0.12,0.84,0.49,4.05,-1.6,4.35,32.06
0.12,0.82,0.49,5.68,-3.88,4.76,32.11
0.11,0.81,0.5,8.0,-3.68,8.37,32.11
0.11,0.82,0.48,11.91,-4.06,11.07,32.06
0.12,0.85,0.49,10.4,-0.31,8.49,32.01
0.14,0.84,0.48,6.96,-0.37,7.07,32.11
0.13,0.83,0.47,7.63,-2.98,8.58,32.11
0.12,0.83,0.48,10.89,-3.74,10.55,32.11
0.12,0.82,0.47,14.11,-4.67,10.93,32.06
0.12,0.82,0.48,15.89,-6.35,11.25,32.15
0.13,0.83,0.47,17.92,-8.0,12.81,32.11
0.14,0.83,0.47,19.27,-7.89,14.38,32.15
0.15,0.85,0.48,18.89,-7.24,14.76,32.01
0.14,0.85,0.47,18.34,-7.66,15.3,32.01
0.15,0.85,0.47,18.93,-8.85,15.15,32.06
0.15,0.85,0.46,19.47,-9.53,14.95,32.01
0.15,0.85,0.45,19.85,-8.92,14.89,32.11
0.16,0.85,0.46,19.37,-7.28,14.17,31.97
0.15,0.88,0.47,15.94,-6.82,10.47,32.11
0.15,0.9,0.45,10.76,-6.32,6.46,32.11
0.15,0.87,0.45,9.05,-6.41,5.83,31.97
