acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.04,0.81,0.50,-1.44,-1.59,-0.50
-0.03,0.81,0.50,-2.46,-2.55,-0.78
-0.04,0.82,0.49,-3.04,-0.82,-0.61
-0.03,0.81,0.50,-3.22,-0.08,-0.08
-0.03,0.81,0.50,-2.78,-0.85,0.32
-0.03,0.80,0.50,-2.58,-0.40,0.87
-0.03,0.80,0.50,-2.41,-0.31,1.66
-0.02,0.81,0.51,-2.75,0.44,2.08
-0.02,0.80,0.50,-3.04,0.53,2.34
-0.02,0.81,0.50,-2.44,0.52,2.15
-0.02,0.81,0.51,-1.85,-0.06,2.46
-0.02,0.80,0.51,-1.47,-1.13,2.56
-0.03,0.80,0.51,-0.92,-0.32,1.54
-0.03,0.81,0.51,-1.21,-0.14,1.51
-0.03,0.80,0.50,-1.62,1.04,1.62
-0.03,0.81,0.51,-2.06,2.08,0.98
-0.03,0.81,0.50,-2.41,2.53,0.81
-0.03,0.81,0.50,-2.11,3.39,0.50
-0.03,0.81,0.50,-1.65,2.99,0.41
-0.03,0.81,0.50,-0.82,2.89,0.06
-0.03,0.80,0.50,0.21,1.83,-0.11
-0.04,0.80,0.51,0.76,2.15,-0.34
-0.05,0.80,0.50,0.52,1.77,-0.92
-0.04,0.80,0.50,0.24,1.36,-1.31
-0.03,0.80,0.51,0.21,1.45,-1.39
-0.03,0.80,0.50,0.24,0.89,-1.62
-0.04,0.80,0.51,-0.12,1.19,-2.23
-0.03,0.80,0.50,0.02,1.86,-2.23
-0.04,0.81,0.50,-0.46,2.00,-2.46
-0.05,0.80,0.51,-0.79,2.38,-3.68
-0.04,0.82,0.50,-0.26,1.97,-3.89
-0.03,0.81,0.50,-0.61,2.21,-4.14
-0.03,0.82,0.49,-0.73,2.44,-2.99
-0.02,0.82,0.50,-0.72,3.24,-1.91
-0.02,0.82,0.49,-0.44,3.42,-1.73
-0.04,0.81,0.50,-0.15,3.28,-2.64
-0.04,0.81,0.49,0.53,2.64,-2.66
-0.05,0.81,0.49,0.41,2.20,-2.18
-0.05,0.81,0.49,-0.03,1.59,-1.22
-0.05,0.82,0.50,-1.19,1.98,-0.56
-0.05,0.81,0.50,-2.00,2.76,-0.15
-0.04,0.81,0.49,-2.41,3.28,-0.38
-0.04,0.82,0.48,-1.86,3.37,0.06
-0.04,0.81,0.49,-1.42,3.24,0.24
-0.05,0.81,0.50,-0.46,2.69,0.14
-0.05,0.81,0.50,-0.05,2.09,-0.21
-0.05,0.80,0.50,-0.18,1.57,-0.23
-0.05,0.80,0.49,-0.23,1.80,-0.26
-0.06,0.80,0.51,-1.04,2.05,-0.03
-0.05,0.81,0.50,-1.63,2.02,-0.20
-0.05,0.81,0.50,-1.91,1.88,0.02
-0.04,0.81,0.49,-1.69,1.77,0.46
-0.04,0.81,0.51,-1.25,2.05,0.49
-0.04,0.81,0.50,-1.01,2.12,0.73
-0.03,0.81,0.50,-0.87,2.46,1.73
