acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.26,0.79,0.48,-1.01,-3.04,-0.21
0.27,0.79,0.48,-2.50,-2.79,-0.47
0.28,0.78,0.47,-2.69,-1.02,-1.21
0.26,0.79,0.48,-2.46,-0.43,-1.10
0.26,0.79,0.47,-1.85,-0.61,-0.92
0.27,0.79,0.47,-1.74,-1.22,-0.24
0.27,0.79,0.48,-1.77,-1.15,-0.31
0.28,0.79,0.47,-2.31,-0.78,-0.20
0.28,0.79,0.48,-2.92,-0.38,-0.56
0.27,0.78,0.48,-2.35,-0.18,-0.82
0.27,0.78,0.48,-1.89,-0.67,-0.78
0.28,0.78,0.45,-0.99,-0.69,-0.24
0.28,0.78,0.47,-0.89,-0.08,0.03
0.28,0.77,0.47,-0.78,0.05,-0.61
0.27,0.78,0.47,-0.58,0.02,-1.95
0.27,0.78,0.48,0.03,-0.85,-3.08
0.27,0.79,0.49,0.58,-1.28,-4.26
0.26,0.78,0.48,0.35,-1.53,-5.40
0.27,0.78,0.48,-0.14,-1.30,-6.12
0.26,0.78,0.48,-0.73,-0.63,-7.85
0.26,0.79,0.48,-1.19,-0.08,-8.29
0.27,0.79,0.47,-1.22,-0.17,-8.90
0.27,0.79,0.46,-0.69,-0.29,-9.56
0.27,0.80,0.45,-0.67,-0.21,-8.81
0.27,0.79,0.46,-0.63,0.18,-9.19
0.27,0.79,0.46,-0.49,0.26,-8.35
0.27,0.80,0.47,-0.81,0.58,-6.44
0.27,0.80,0.47,-0.66,0.69,-5.79
0.26,0.79,0.47,-0.61,0.63,-5.45
0.26,0.80,0.48,-0.67,-0.21,-3.56
0.25,0.79,0.48,-1.05,-0.31,-1.44
0.25,0.79,0.48,-1.08,0.06,-1.51
0.24,0.78,0.47,-1.66,-0.03,-1.88
0.25,0.80,0.46,-1.88,0.03,-2.90
0.26,0.81,0.47,-2.55,0.44,-3.85
0.26,0.81,0.48,-3.68,0.38,-4.47
0.25,0.80,0.47,-3.60,-0.98,-2.78
0.24,0.79,0.47,-2.64,-1.85,-0.64
0.25,0.78,0.47,-1.92,-2.52,1.60
0.24,0.78,0.48,-1.79,-2.53,2.89
0.25,0.79,0.48,-2.50,-2.49,4.37
0.24,0.79,0.48,-3.10,-2.27,4.72
0.24,0.80,0.48,-2.72,-2.75,5.42
0.25,0.79,0.48,-2.21,-4.06,6.12
0.24,0.79,0.47,-1.86,-4.66,7.31
0.25,0.78,0.49,-1.47,-5.13,8.18
0.26,0.79,0.46,-1.91,-5.05,8.82
0.25,0.79,0.47,-2.37,-4.52,8.58
0.27,0.80,0.47,-3.18,-4.40,8.69
0.27,0.79,0.47,-3.15,-4.89,8.44
0.27,0.79,0.48,-2.66,-5.86,7.40
0.27,0.79,0.47,-2.21,-6.52,7.05
0.27,0.79,0.47,-1.89,-6.52,6.64
0.27,0.78,0.47,-2.09,-5.77,7.11
0.27,0.79,0.47,-2.55,-4.76,6.47
0.29,0.78,0.46,-3.11,-3.69,7.04
0.28,0.79,0.47,-3.11,-3.21,8.89
0.29,0.79,0.48,-2.98,-3.74,9.91
0.29,0.78,0.46,-1.71,-3.44,9.50
0.28,0.77,0.46,-0.93,-4.66,8.70
0.28,0.77,0.47,-0.98,-3.95,7.39
0.28,0.77,0.47,-1.71,-3.11,7.77
0.28,0.78,0.47,-2.26,-1.94,7.85
0.27,0.78,0.48,-2.05,-1.34,6.35
0.28,0.77,0.48,-1.13,-1.65,5.27
0.28,0.76,0.48,-0.37,-1.22,5.65
0.29,0.75,0.48,-0.40,0.67,6.05
0.29,0.76,0.48,-0.63,3.15,5.82
0.30,0.77,0.46,-1.13,5.07,4.75
0.30,0.80,0.43,-1.21,4.99,3.10
0.31,0.81,0.43,0.14,2.76,1.83
0.31,0.80,0.45,2.41,-0.70,2.43
0.30,0.78,0.47,4.75,-2.64,2.75
0.30,0.77,0.48,5.56,-2.02,1.48
0.29,0.76,0.48,4.78,1.15,-1.50
0.29,0.76,0.48,3.24,5.71,-5.68
0.29,0.76,0.48,2.29,8.15,-10.47
0.30,0.76,0.49,3.45,10.06,-18.12
0.29,0.76,0.47,6.52,9.73,-27.57
0.32,0.76,0.51,10.17,8.37,-38.82
0.37,0.74,0.49,14.20,15.62,-59.89
0.27,0.68,0.44,19.18,19.91,-70.06
0.29,0.73,0.46,19.65,25.54,-76.70
0.23,0.80,0.44,16.03,34.52,-84.27
0.17,0.85,0.45,11.36,34.40,-84.73
0.16,0.89,0.45,9.37,32.05,-77.02
0.18,0.90,0.43,7.69,26.72,-70.76
0.16,0.86,0.41,7.59,20.92,-55.76
0.14,0.85,0.44,6.06,18.93,-46.63
0.12,0.84,0.46,2.93,19.73,-41.08
0.11,0.81,0.48,-0.24,19.50,-33.91
0.13,0.83,0.46,-1.74,19.50,-27.40
0.11,0.85,0.46,-3.56,17.62,-25.83
0.10,0.85,0.46,-2.89,14.46,-21.95
0.10,0.84,0.46,-1.16,10.85,-17.27
0.12,0.88,0.47,-3.18,8.27,-13.74
0.11,0.87,0.45,-4.41,8.82,-13.34
0.10,0.85,0.46,-4.02,5.85,-11.95
0.09,0.86,0.46,-4.21,3.63,-12.61
0.10,0.82,0.46,-3.74,3.73,-11.10
0.11,0.82,0.46,-4.27,3.10,-7.95
0.10,0.83,0.47,-5.77,3.62,-4.87
0.08,0.83,0.48,-5.30,3.91,-2.23
0.09,0.83,0.46,-4.38,3.39,-1.08
0.09,0.83,0.46,-4.20,1.45,1.31
0.09,0.84,0.48,-4.12,0.66,2.17
0.09,0.85,0.45,-4.32,0.09,0.75
0.09,0.84,0.47,-4.63,-1.53,0.43
0.10,0.85,0.46,-5.10,-1.77,-0.55
0.09,0.84,0.47,-4.99,-3.37,-0.08
0.10,0.83,0.47,-4.27,-4.08,0.58
0.09,0.81,0.47,-3.11,-5.42,2.44
0.10,0.82,0.47,-2.63,-4.98,3.47
0.09,0.84,0.47,-4.05,-3.80,3.10
0.10,0.84,0.46,-6.23,-4.02,2.29
0.07,0.83,0.47,-5.07,-5.60,1.94
0.09,0.82,0.46,-2.78,-6.29,2.03
0.08,0.83,0.46,-2.78,-9.30,3.27
0.07,0.81,0.46,-1.30,-11.31,5.11
0.07,0.80,0.47,-0.66,-13.47,7.48
0.05,0.79,0.47,0.00,-16.66,9.94
0.04,0.78,0.47,2.00,-20.72,15.02
0.01,0.76,0.46,4.98,-26.29,24.38
0.01,0.75,0.45,7.02,-30.93,35.68
0.03,0.77,0.44,3.62,-32.98,46.05
0.09,0.82,0.43,-4.31,-34.40,51.42
0.17,0.85,0.44,-10.50,-29.27,55.25
0.24,0.87,0.44,-13.10,-26.75,48.81
0.25,0.88,0.44,-8.79,-26.23,48.95
0.33,0.92,0.46,-8.76,-24.18,31.37
0.32,0.88,0.45,-8.08,-18.32,17.30
0.31,0.86,0.45,-8.17,-13.13,10.99
0.29,0.83,0.45,-9.01,-8.64,10.47
0.25,0.81,0.47,-9.83,-5.04,12.95
0.23,0.79,0.48,-9.73,-2.31,15.08
0.22,0.79,0.48,-8.29,-0.82,15.07
0.20,0.78,0.49,-7.01,0.02,12.66
0.21,0.79,0.49,-6.35,-0.26,9.01
0.19,0.79,0.50,-6.38,-0.89,5.57
0.19,0.80,0.48,-5.25,-1.15,3.28
0.21,0.80,0.49,-4.69,-2.21,2.37
0.21,0.80,0.48,-4.20,-2.14,1.33
0.22,0.80,0.47,-3.76,-2.29,1.69
0.23,0.81,0.46,-3.19,-1.80,1.42
0.25,0.81,0.47,-2.06,-1.40,0.40
0.26,0.82,0.47,-0.98,-0.56,-2.99
0.24,0.81,0.46,1.07,0.67,-7.10
0.24,0.81,0.46,1.65,1.86,-11.79
0.23,0.82,0.46,0.34,4.21,-14.96
0.23,0.82,0.46,-0.93,6.41,-17.51
0.24,0.82,0.48,-1.95,10.41,-22.67
0.27,0.83,0.46,-3.80,14.34,-31.22
0.21,0.83,0.45,-4.98,17.07,-35.51
0.18,0.80,0.47,-2.81,13.25,-32.98
0.15,0.77,0.48,1.11,9.77,-25.44
0.12,0.74,0.47,4.24,8.05,-16.66
0.16,0.74,0.46,3.28,9.37,-10.89
0.15,0.78,0.44,0.34,13.05,-8.40
0.20,0.85,0.45,-3.74,16.67,-13.95
0.18,0.86,0.45,-5.39,17.51,-19.51
0.18,0.86,0.45,-2.95,13.31,-22.87
0.14,0.82,0.46,1.21,8.32,-19.98
0.13,0.80,0.48,3.11,5.51,-15.95
0.14,0.79,0.48,0.89,9.54,-12.66
0.12,0.80,0.48,-4.05,13.18,-10.02
0.11,0.79,0.50,-5.88,13.79,-9.05
0.11,0.78,0.49,-3.73,13.36,-6.64
0.12,0.79,0.50,-1.60,11.16,-6.17
0.10,0.78,0.50,0.79,8.95,-3.97
0.10,0.79,0.50,1.91,7.36,-3.19
0.11,0.78,0.49,2.81,8.37,-1.27
0.12,0.79,0.48,2.52,7.37,1.82
0.11,0.80,0.49,2.40,8.09,0.79
0.07,0.78,0.49,5.59,5.04,1.73
0.05,0.76,0.49,9.56,0.66,6.00
0.06,0.78,0.47,9.39,-2.17,9.79
0.04,0.76,0.48,8.38,-4.32,10.96
-0.01,0.76,0.47,8.18,-8.60,15.54
-0.03,0.77,0.46,4.66,-12.90,17.16
0.02,0.78,0.46,-3.16,-13.86,20.56
0.10,0.83,0.46,-13.01,-18.47,27.66
0.20,0.90,0.48,-18.24,-18.92,22.99
0.27,0.95,0.48,-22.03,-18.00,7.13
0.29,0.91,0.46,-20.34,-14.73,-6.17
0.27,0.84,0.45,-15.25,-12.09,-12.95
0.25,0.87,0.44,-11.25,-9.89,-14.41
0.20,0.84,0.45,-9.54,-5.97,-12.60
0.16,0.83,0.46,-12.47,-3.63,-9.19
0.12,0.83,0.48,-16.81,-3.45,-7.27
0.12,0.80,0.48,-21.33,-1.74,-7.63
0.12,0.80,0.50,-25.65,0.00,-11.11
0.15,0.79,0.50,-27.53,2.72,-13.22
0.16,0.82,0.48,-25.94,2.32,-12.26
0.18,0.83,0.47,-22.47,0.35,-9.01
0.17,0.81,0.48,-13.51,-3.56,-2.03
0.17,0.85,0.48,-9.05,-2.90,-1.83
0.17,0.85,0.49,-7.57,-4.66,1.68
0.16,0.82,0.51,-7.34,-2.38,3.07
0.16,0.80,0.51,-7.30,-1.11,5.33
0.18,0.81,0.52,-6.27,-0.24,6.21
0.17,0.79,0.50,-5.18,0.38,6.31
0.16,0.80,0.50,-4.58,1.21,6.24
0.15,0.81,0.50,-5.18,3.15,6.08
0.14,0.81,0.51,-3.74,4.49,5.57
0.14,0.81,0.52,-0.56,1.98,7.91
0.14,0.81,0.51,3.27,-1.62,10.61
0.15,0.82,0.53,5.82,-3.31,12.37
0.14,0.84,0.51,5.42,-4.34,14.64
0.17,0.82,0.50,3.13,-4.75,16.78
0.19,0.79,0.50,0.96,-3.83,17.19
0.17,0.77,0.50,-0.63,-3.48,14.79
0.16,0.78,0.49,-1.80,-1.80,11.82
0.15,0.79,0.49,-2.93,-0.14,9.04
0.12,0.82,0.49,-3.42,-0.96,8.96
0.14,0.84,0.47,-2.23,-3.07,10.05
0.14,0.83,0.47,0.31,-8.58,10.67
0.16,0.82,0.50,1.83,-14.43,12.52
0.19,0.80,0.51,1.11,-15.13,14.17
0.21,0.79,0.50,-1.86,-12.20,14.99
0.21,0.78,0.49,-3.98,-8.93,17.24
0.18,0.84,0.48,-5.45,-9.08,23.50
0.18,0.82,0.49,-6.67,-8.75,22.43
0.19,0.83,0.49,-6.03,-9.59,21.42
0.18,0.83,0.49,-5.94,-14.37,23.71
0.22,0.81,0.50,-6.26,-16.31,23.04
0.25,0.77,0.51,-5.48,-15.30,22.78
0.26,0.78,0.51,-5.56,-13.47,25.11
0.27,0.74,0.49,-5.39,-8.76,27.33
0.28,0.73,0.48,-5.34,-3.74,28.12
0.27,0.75,0.50,-5.07,-0.11,29.39
0.26,0.76,0.50,-3.60,3.07,30.95
0.25,0.76,0.49,-2.14,4.40,30.06
0.24,0.75,0.49,-1.40,5.76,29.50
0.24,0.75,0.49,-1.11,6.23,28.23
0.24,0.76,0.50,-0.66,6.85,26.43
0.24,0.77,0.52,-0.09,6.98,23.73
