acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.02,0.78,0.53,-1.60,-6.79,0.96
-0.03,0.77,0.57,-5.59,0.55,-0.09
-0.02,0.77,0.54,-7.05,2.82,-0.60
-0.02,0.78,0.54,-3.77,4.17,-1.07
-0.02,0.79,0.55,-0.43,2.09,-0.73
-0.02,0.78,0.56,0.90,-2.34,0.40
-0.02,0.76,0.56,0.81,-1.39,0.61
-0.03,0.76,0.56,-1.18,1.74,-0.23
-0.03,0.76,0.56,-3.27,2.56,-0.55
-0.04,0.76,0.54,-3.15,3.50,-0.20
-0.02,0.78,0.55,-1.79,2.21,0.11
-0.02,0.77,0.55,-0.55,0.44,0.24
-0.02,0.78,0.56,0.32,1.18,-0.20
-0.02,0.77,0.56,-0.40,0.12,-0.84
-0.03,0.76,0.55,-0.73,1.73,-0.99
-0.04,0.77,0.55,-1.40,3.88,-1.01
-0.05,0.77,0.55,-2.03,2.76,-1.18
-0.04,0.77,0.55,-1.21,3.56,-1.76
-0.04,0.77,0.56,-0.61,2.55,-2.66
-0.04,0.77,0.55,0.66,1.60,-3.11
-0.03,0.77,0.56,1.48,2.03,-2.99
-0.03,0.77,0.56,0.56,1.25,-2.27
-0.04,0.77,0.55,0.26,2.52,-1.97
-0.04,0.77,0.55,-0.38,2.49,-1.69
-0.03,0.78,0.54,-0.81,1.79,-1.39
-0.03,0.78,0.54,-1.13,2.73,-0.52
-0.04,0.78,0.54,-1.76,2.58,0.23
-0.03,0.78,0.56,-2.06,2.53,0.67
-0.04,0.78,0.56,-1.47,2.56,0.72
-0.04,0.78,0.55,-1.39,2.14,0.73
-0.04,0.77,0.56,-0.64,2.92,0.55
-0.04,0.78,0.56,-0.34,2.81,0.46
-0.03,0.78,0.55,-0.29,2.96,0.75
-0.05,0.77,0.56,-0.44,3.30,0.79
-0.04,0.77,0.55,-0.53,2.87,0.23
-0.04,0.77,0.56,-0.79,2.41,-0.03
-0.05,0.78,0.56,-1.34,2.58,-0.12
-0.05,0.78,0.55,-1.91,2.06,-0.11
-0.04,0.77,0.55,-2.37,2.69,0.14
-0.03,0.77,0.56,-2.63,2.72,0.41
-0.03,0.78,0.56,-2.56,3.13,-0.14
-0.04,0.78,0.55,-1.98,2.69,-1.02
-0.04,0.78,0.55,-1.22,3.16,-0.69
-0.04,0.78,0.54,-0.60,3.11,0.61
-0.04,0.77,0.54,-0.05,3.71,1.57
-0.04,0.77,0.54,-0.03,4.44,2.08
-0.04,0.78,0.55,-0.93,4.55,2.63
-0.04,0.77,0.56,-1.36,5.53,2.90
-0.05,0.77,0.55,-1.45,5.28,1.53
-0.05,0.76,0.54,-1.30,5.21,0.67
-0.06,0.77,0.54,-1.33,5.47,0.90
-0.06,0.77,0.54,-1.48,4.58,1.21
-0.06,0.77,0.55,-1.24,4.53,1.51
-0.04,0.77,0.54,-1.28,4.61,1.69
-0.04,0.77,0.55,-0.90,4.95,1.53
-0.04,0.77,0.56,-0.03,4.95,0.43
-0.04,0.77,0.55,0.84,5.45,-0.05
-0.04,0.77,0.56,2.31,5.63,0.61
-0.04,0.77,0.55,3.37,5.92,1.65
-0.03,0.77,0.56,3.53,7.31,-0.82
-0.03,0.76,0.53,3.36,8.18,-2.23
-0.05,0.75,0.54,3.79,8.95,-0.49
-0.05,0.77,0.55,3.97,11.30,-0.53
-0.05,0.77,0.55,4.76,11.89,-1.28
-0.07,0.77,0.58,6.34,9.68,-1.04
-0.08,0.74,0.59,9.16,6.26,-2.92
-0.05,0.73,0.57,10.37,4.05,-2.69
-0.03,0.75,0.55,8.87,8.93,-1.05
-0.03,0.77,0.53,6.82,14.56,-0.50
-0.03,0.80,0.53,6.08,17.63,-3.62
-0.03,0.82,0.54,6.98,16.81,-4.00
-0.05,0.82,0.55,10.35,14.89,-6.46
-0.07,0.80,0.54,15.02,11.51,-7.68
-0.04,0.77,0.53,17.82,10.53,-25.47
-0.08,0.80,0.53,18.79,7.69,-10.12
-0.09,0.77,0.52,17.68,10.32,-12.66
-0.11,0.79,0.50,13.66,10.84,-11.25
-0.11,0.80,0.52,9.10,12.41,-10.85
-0.15,0.77,0.50,7.69,10.44,-11.36
-0.14,0.79,0.48,6.98,7.71,-10.96
-0.13,0.78,0.50,6.47,6.14,-16.81
-0.12,0.85,0.54,5.10,2.96,-12.58
-0.13,0.80,0.49,7.25,-2.08,-6.92
-0.15,0.79,0.50,6.50,-4.35,-7.80
-0.15,0.80,0.51,4.08,-6.14,-9.02
-0.14,0.79,0.49,0.29,-6.90,-8.96
-0.13,0.79,0.47,-3.24,-7.02,-9.91
-0.14,0.79,0.46,-5.08,-8.85,-9.63
-0.13,0.79,0.47,-5.18,-9.16,-9.83
-0.14,0.79,0.50,-3.88,-10.46,-11.54
-0.13,0.79,0.51,-4.43,-15.02,-10.06
-0.12,0.80,0.51,-7.08,-13.02,-15.74
-0.14,0.79,0.52,-8.27,-11.54,-21.02
-0.18,0.78,0.52,-6.14,-14.37,-26.89
-0.19,0.77,0.50,-4.46,-16.61,-29.66
-0.15,0.77,0.49,-6.21,-18.58,-28.92
-0.13,0.79,0.50,-10.49,-16.75,-28.73
-0.13,0.81,0.51,-13.59,-14.12,-27.76
-0.12,0.81,0.51,-14.20,-14.40,-26.27
-0.13,0.81,0.52,-14.00,-14.93,-25.94
-0.13,0.80,0.53,-15.30,-17.04,-24.15
-0.14,0.80,0.52,-14.20,-10.93,-25.71
-0.16,0.78,0.52,-14.60,-15.24,-24.63
-0.18,0.79,0.51,-15.69,-16.43,-23.07
-0.18,0.78,0.52,-17.97,-18.53,-23.25
-0.19,0.77,0.53,-19.71,-21.22,-23.77
-0.22,0.76,0.53,-21.80,-26.61,-24.44
-0.20,0.78,0.53,-26.08,-26.60,-27.47
-0.16,0.78,0.51,-30.73,-25.48,-29.40
-0.13,0.79,0.54,-34.14,-24.20,-26.15
-0.15,0.78,0.56,-36.73,-22.87,-24.17
-0.17,0.78,0.54,-39.85,-22.53,-25.24
-0.15,0.80,0.55,-41.31,-23.50,-26.15
-0.14,0.80,0.58,-40.99,-24.52,-27.10
-0.11,0.80,0.58,-40.26,-21.89,-24.55
-0.08,0.79,0.57,-41.62,-17.40,-19.44
-0.09,0.77,0.57,-44.34,-11.48,-15.73
-0.09,0.75,0.59,-45.40,-11.27,-11.25
-0.13,0.74,0.58,-43.83,-11.28,-10.67
