acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.17,0.88,0.37,1.44,-0.11,1.15,32.01
0.17,0.89,0.37,3.21,0.14,1.22,32.01
0.17,0.9,0.37,0.81,-1.73,0.23,32.11
0.17,0.89,0.36,-0.05,-2.02,0.5,31.97
0.17,0.89,0.37,0.46,-0.72,1.04,31.92
0.17,0.89,0.37,0.17,-0.03,1.28,32.06
0.17,0.9,0.36,-0.09,-0.67,1.18,31.97
0.17,0.9,0.37,-0.2,-1.02,1.02,32.01
0.17,0.9,0.37,-0.58,-0.27,0.92,31.97
0.17,0.9,0.37,-1.34,-0.02,1.01,32.06
0.16,0.9,0.36,-1.77,-0.35,0.46,32.01
0.16,0.9,0.36,-2.15,-0.87,-0.15,32.06
0.16,0.9,0.36,-2.02,-0.72,-0.63,31.97
0.17,0.89,0.36,-1.98,-0.89,-0.44,32.01
0.17,0.89,0.36,-1.98,-0.46,-0.29,32.06
0.17,0.89,0.37,-1.88,-0.58,0.21,31.92
0.17,0.89,0.37,-1.65,-0.24,0.23,32.01
0.17,0.9,0.37,-1.82,-0.29,-0.03,32.01
0.17,0.9,0.37,-1.98,-0.37,-0.18,31.97
0.17,0.9,0.36,-1.8,-0.52,-0.06,32.01
0.17,0.9,0.36,-1.86,-0.43,-0.18,32.01
0.17,0.9,0.36,-2.03,-0.58,-0.12,32.06
0.16,0.89,0.38,-2.05,-0.47,0.0,32.01
0.17,0.9,0.37,-1.91,-0.11,-0.14,32.01
0.17,0.91,0.36,-2.85,-0.49,-0.52,31.97
0.16,0.89,0.37,-3.08,-0.53,-0.56,32.01
0.17,0.89,0.37,-2.73,-0.31,-0.11,31.97
0.17,0.89,0.37,-2.35,0.21,-0.31,32.01
0.17,0.9,0.37,-3.16,0.0,-0.02,31.92
0.17,0.89,0.37,-2.99,0.02,0.17,31.97
0.17,0.89,0.36,-3.05,0.5,0.46,31.97
0.17,0.89,0.37,-2.66,0.6,0.35,32.01
0.16,0.89,0.36,-2.87,-0.15,-0.14,31.97
0.17,0.89,0.37,-2.26,-0.7,-0.27,31.92
0.17,0.89,0.37,-1.69,-0.81,-0.27,31.92
0.17,0.9,0.37,-2.02,-1.63,-0.73,31.97
0.17,0.9,0.37,-2.2,-1.66,-0.6,32.06
0.17,0.89,0.37,-2.41,-1.13,-0.27,32.01
0.16,0.9,0.36,-1.85,-0.14,0.53,31.87
0.16,0.9,0.36,-1.92,-0.21,0.4,31.92
0.16,0.9,0.36,-1.21,-0.11,0.47,31.92
0.16,0.9,0.35,-0.23,0.47,0.32,31.97
0.15,0.91,0.34,0.15,0.93,-0.35,31.97
0.14,0.91,0.36,0.84,1.11,-2.9,31.92
0.09,0.93,0.37,-0.69,-1.82,-10.79,31.97
0.07,0.94,0.37,-2.92,-3.73,-17.62,32.01
0.09,0.94,0.37,-5.04,-4.89,-18.4,31.92
0.14,0.93,0.34,-6.72,-7.39,-16.56,31.97
0.17,0.9,0.37,-6.41,-9.11,-10.92,31.92
0.18,0.89,0.41,-7.74,-7.02,-6.09,32.01
0.2,0.86,0.37,-5.79,-1.66,-1.48,31.97
0.21,0.83,0.35,-1.05,0.37,2.35,32.01
0.19,0.86,0.37,1.74,-2.11,4.53,32.11
0.19,0.88,0.36,2.72,-2.73,4.96,32.06
0.16,0.91,0.38,1.85,-2.32,5.19,31.92
0.15,0.9,0.37,3.91,0.26,8.15,32.01
0.15,0.9,0.35,5.98,0.06,9.33,32.06
0.15,0.91,0.35,6.9,-1.36,8.4,32.01
0.15,0.9,0.35,8.99,-0.76,8.82,32.01
0.19,0.88,0.32,11.45,-1.63,9.4,31.97
0.18,0.88,0.36,12.78,-4.67,10.84,31.92
0.2,0.88,0.36,13.18,-3.18,12.5,31.97
0.2,0.84,0.41,16.69,-0.41,16.41,31.97
0.18,0.83,0.4,20.02,-1.57,20.66,32.01
0.19,0.8,0.4,27.45,-2.35,27.27,31.97
0.18,0.81,0.39,34.29,-3.47,33.34,32.15
0.19,0.79,0.38,41.71,-3.8,39.45,32.11
0.19,0.8,0.36,48.9,-4.5,45.77,31.97
0.19,0.8,0.35,54.96,-6.03,50.81,32.06
0.2,0.8,0.34,59.98,-8.14,53.94,32.01
0.24,0.8,0.33,63.69,-8.21,54.6,32.06
0.28,0.85,0.4,58.7,-5.6,52.35,32.01
0.34,0.78,0.41,59.89,-0.52,56.21,32.01
0.37,0.74,0.46,54.67,4.27,61.48,31.97
0.45,0.74,0.42,53.45,6.72,68.37,32.01
0.4,0.88,0.22,46.2,-8.61,67.07,32.01
0.26,1.01,0.06,28.02,-32.58,54.84,32.06
0.18,1.31,0.09,13.07,-26.26,37.94,32.11
0.24,0.94,0.1,18.66,-6.49,30.89,32.11
0.25,1.01,0.15,9.02,-17.68,19.65,32.06
0.29,1.01,0.18,0.63,-29.24,16.03,32.11
0.27,1.02,0.19,-10.4,-22.53,6.37,32.15
0.29,0.96,0.18,-12.55,-20.37,4.34,32.11
0.29,0.99,0.2,-15.71,-20.99,1.62,32.11
0.32,0.94,0.22,-20.66,-15.59,-1.89,32.06
0.32,0.97,0.26,-26.93,-7.33,-8.05,32.25
0.32,0.96,0.24,-31.48,-1.34,-12.23,32.11
0.32,0.92,0.25,-33.16,5.45,-14.92,32.25
0.32,0.9,0.27,-39.68,10.11,-17.16,32.2
0.33,0.9,0.26,-44.31,14.92,-20.61,32.29
0.32,0.91,0.25,-48.24,18.27,-25.44,32.15
0.26,0.94,0.26,-52.69,18.72,-29.98,32.34
0.26,0.88,0.26,-44.78,21.08,-26.64,32.29
0.29,0.89,0.27,-42.21,19.69,-28.76,32.25
0.3,0.87,0.3,-38.7,14.76,-28.35,32.2
0.08,1.08,0.38,-45.18,7.44,-36.93,32.2
0.27,0.89,0.3,-33.48,13.82,-29.97,32.25
0.16,0.96,0.33,-29.77,14.14,-29.86,32.2
0.26,0.89,0.3,-19.86,16.75,-21.98,32.2
0.21,0.95,0.31,-17.56,16.47,-22.73,32.25
0.18,0.99,0.32,-20.47,15.6,-27.63,32.29
0.25,0.94,0.35,-26.0,22.52,-32.44,32.29
0.18,0.97,0.38,-20.4,32.58,-30.73,32.15
0.21,0.91,0.34,-18.99,33.79,-31.05,32.29
0.24,0.9,0.33,-18.09,35.31,-30.18,32.25
0.21,0.89,0.33,-15.37,36.2,-27.33,32.25
0.22,0.9,0.35,-14.02,41.42,-30.15,32.29
0.21,0.87,0.37,-8.08,52.08,-27.21,32.25
0.17,0.87,0.38,-3.82,53.82,-23.08,32.25
0.16,0.89,0.35,0.15,50.9,-20.14,32.29
0.17,0.93,0.36,-3.25,42.38,-22.55,32.25
0.17,0.94,0.36,-9.08,39.4,-26.2,32.25
0.14,0.92,0.39,-11.86,34.76,-28.78,32.39
0.16,0.89,0.41,-14.05,32.7,-27.95,32.34
0.17,0.91,0.42,-21.65,27.34,-28.72,32.29
0.15,0.89,0.41,-26.79,16.58,-26.89,32.29
0.15,0.89,0.39,-28.79,12.0,-25.16,32.25
0.11,0.89,0.4,-27.98,8.82,-20.93,32.29
0.13,0.89,0.42,-31.54,6.85,-19.07,32.29
0.1,0.89,0.43,-39.73,-0.79,-21.36,32.25
0.06,0.9,0.37,-43.02,-9.59,-27.91,32.29
0.08,0.89,0.42,-47.47,-12.78,-34.03,32.29
0.1,0.89,0.43,-48.87,-12.78,-31.54,32.34
0.1,0.83,0.46,-46.95,-11.18,-28.12,32.29
0.13,0.85,0.45,-46.4,-12.05,-28.17,32.25
0.11,0.84,0.46,-48.18,-16.06,-27.4,32.2
0.12,0.83,0.45,-45.44,-17.11,-22.35,32.29
0.12,0.85,0.46,-43.92,-13.8,-19.91,32.25
0.1,0.82,0.47,-41.22,-12.06,-18.64,32.25
0.08,0.86,0.44,-33.69,-7.94,-18.06,32.29
0.08,0.94,0.46,-34.81,0.35,-24.2,32.34
0.1,0.99,0.49,-43.31,5.85,-34.17,32.2
0.07,0.92,0.48,-42.75,8.63,-37.85,32.2
0.07,0.93,0.5,-45.33,12.72,-42.35,32.34
0.07,0.87,0.5,-44.7,10.92,-41.02,32.2
0.06,0.78,0.52,-39.08,8.98,-31.21,32.29
0.06,0.77,0.5,-34.09,8.26,-24.46,32.25
0.05,0.78,0.51,-31.77,9.34,-18.87,32.2
0.03,0.77,0.5,-29.04,5.13,-17.83,32.29
0.05,0.79,0.5,-30.15,-0.2,-17.71,32.25
0.01,0.76,0.49,-28.93,-3.82,-14.31,32.29
0.01,0.73,0.48,-22.67,-13.91,-9.62,32.2
-0.0,0.72,0.48,-8.64,-19.47,-4.21,32.25
-0.0,0.61,0.47,14.84,-27.68,10.2,32.29
-0.02,0.77,0.48,21.22,-31.69,10.23,32.29
-0.01,0.74,0.5,29.76,-35.36,17.16,32.25
0.01,0.85,0.5,30.63,-39.28,17.27,32.2
0.05,0.92,0.53,26.44,-37.22,14.5,32.25
0.06,0.87,0.56,23.94,-32.34,13.56,32.25
0.04,0.89,0.56,32.87,-26.43,24.82,32.29
0.06,0.91,0.51,23.98,-17.25,17.54,32.25
0.05,0.85,0.48,27.82,-11.91,18.84,32.25
0.05,0.91,0.53,24.89,-11.33,21.69,32.29
0.11,0.83,0.56,38.82,-4.64,35.11,32.25
0.13,0.86,0.49,31.42,-4.18,30.81,32.25
0.14,0.87,0.45,29.86,-4.38,27.01,32.29
0.15,0.92,0.48,22.87,-6.81,20.26,32.34
0.15,0.86,0.48,18.17,-5.59,18.18,32.2
0.15,0.92,0.48,5.01,0.0,8.44,32.29
0.16,0.85,0.46,1.4,1.97,6.98,32.25
0.13,0.84,0.46,2.32,-1.33,7.51,32.2
0.12,0.82,0.46,6.18,-1.48,8.92,32.29
0.11,0.83,0.45,11.01,0.44,12.12,32.15
0.12,0.81,0.44,16.24,0.84,16.43,32.29
0.14,0.84,0.44,19.05,-1.6,18.64,32.2
0.13,0.84,0.44,20.14,-4.53,20.03,32.25
0.12,0.87,0.45,17.42,-5.53,18.4,32.2
0.12,0.92,0.46,9.01,-4.21,13.18,32.2
0.13,0.88,0.45,6.15,-2.49,11.13,32.15
0.13,0.87,0.45,6.96,-4.05,11.89,32.2
0.13,0.86,0.44,10.64,-3.45,12.76,32.2
0.13,0.85,0.43,13.24,-1.83,14.0,32.25
0.13,0.86,0.44,12.53,-1.73,14.55,32.2
0.14,0.85,0.42,13.22,-2.93,16.2,32.15
0.13,0.87,0.42,14.08,-2.76,17.28,32.29
0.13,0.88,0.41,14.4,-2.69,17.95,32.2
0.13,0.89,0.42,14.11,-2.99,17.74,32.25
0.14,0.91,0.43,6.85,-6.09,14.61,32.15
0.14,0.93,0.42,0.12,-7.27,10.81,32.2
0.15,0.92,0.43,-4.17,-5.89,7.44,32.15
0.13,0.92,0.42,-7.08,-5.04,5.27,32.2
0.16,0.88,0.41,-3.3,-2.09,5.16,32.11
0.16,0.86,0.41,4.46,1.53,7.42,32.15
0.18,0.87,0.42,4.37,0.49,7.24,32.15
0.18,0.86,0.41,3.16,-0.89,7.1,32.2
0.18,0.87,0.41,2.61,1.24,6.92,32.15
0.18,0.87,0.42,1.65,2.82,5.94,32.2
0.17,0.86,0.42,1.85,1.4,5.83,32.11
0.17,0.86,0.41,3.83,0.23,6.24,32.15
0.17,0.87,0.4,5.59,0.85,6.56,32.15
0.17,0.89,0.41,4.76,1.07,5.24,32.11
0.16,0.89,0.42,2.7,0.15,3.36,32.15
0.16,0.88,0.41,1.89,-0.76,2.49,32.2
0.16,0.87,0.42,1.83,-0.93,2.46,32.2
0.16,0.88,0.41,2.64,-1.16,3.01,32.15
0.16,0.88,0.42,2.46,-2.05,2.46,32.11
0.16,0.87,0.41,1.85,-2.72,2.31,32.11
0.17,0.88,0.41,1.5,-2.12,1.53,32.25
0.17,0.88,0.41,0.69,-1.54,0.69,32.11
0.17,0.88,0.42,-0.18,-1.62,0.41,32.15
0.16,0.87,0.42,-0.11,-1.94,0.7,32.15
0.16,0.88,0.41,0.76,-1.56,1.88,32.11
0.17,0.88,0.41,0.53,-0.4,1.89,32.15
0.17,0.89,0.41,0.35,-0.31,2.06,32.15
0.17,0.88,0.41,-0.2,-0.63,1.95,32.11
0.17,0.89,0.41,-0.78,-0.69,1.65,32.15
0.17,0.88,0.41,-1.5,-0.17,1.53,32.15
0.17,0.89,0.41,-1.8,0.35,1.47,32.2
0.17,0.89,0.4,-2.34,-0.4,0.73,32.15
