acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.16,0.89,0.37,-2.15,-0.03,-0.02,32.39
0.16,0.89,0.36,-2.0,0.15,-0.46,32.44
0.16,0.89,0.38,-1.98,-0.03,-0.46,32.29
0.16,0.89,0.37,-2.43,0.46,-0.21,32.39
0.16,0.89,0.38,-2.85,0.34,-0.64,32.34
0.16,0.9,0.38,-3.73,0.5,-1.04,32.39
0.16,0.9,0.37,-3.42,0.73,-0.92,32.34
0.15,0.89,0.38,-3.39,0.95,-0.81,32.34
0.15,0.89,0.38,-3.51,0.5,-0.79,32.39
0.16,0.89,0.38,-3.31,0.87,-0.99,32.34
0.15,0.89,0.38,-3.16,1.02,-0.73,32.29
0.16,0.88,0.37,-2.6,0.66,-0.26,32.39
0.16,0.89,0.37,-2.06,0.92,0.18,32.34
0.16,0.89,0.38,-1.86,0.6,0.11,32.34
0.16,0.9,0.37,-2.64,0.47,-0.24,32.39
0.16,0.89,0.38,-3.63,0.81,0.03,32.34
0.16,0.89,0.38,-2.17,-0.12,-0.58,32.34
0.16,0.89,0.38,-1.04,-0.12,0.27,32.29
0.16,0.9,0.38,-1.05,-1.18,0.6,32.39
0.16,0.9,0.37,-0.75,-1.01,-0.11,32.34
0.15,0.9,0.38,-0.76,-0.84,-0.56,32.39
0.16,0.89,0.37,0.34,-0.47,0.38,32.39
0.14,0.92,0.37,-1.8,-1.54,-1.74,32.34
0.15,0.9,0.38,-2.79,-2.11,-2.29,32.39
0.15,0.9,0.38,-3.13,-1.28,-2.11,32.29
0.14,0.9,0.38,-4.27,-1.33,-4.06,32.34
0.15,0.9,0.38,-5.5,-1.51,-5.02,32.39
0.15,0.91,0.35,-6.2,-2.15,-6.32,32.48
0.15,0.92,0.37,-7.92,-3.16,-7.18,32.34
0.14,0.9,0.39,-8.14,-2.08,-5.91,32.39
0.15,0.89,0.38,-6.26,0.76,-2.73,32.39
0.14,0.89,0.37,-4.6,1.88,-2.06,32.34
0.15,0.91,0.38,-4.29,0.79,-1.82,32.39
0.15,0.93,0.35,-3.07,1.15,-1.59,32.29
0.13,0.94,0.36,-2.61,1.11,-1.8,32.34
0.1,0.96,0.37,-5.18,-1.33,-2.12,32.39
0.11,0.92,0.34,-3.39,-1.21,-0.32,32.39
0.13,0.92,0.36,-1.4,-0.53,2.35,32.44
0.15,0.88,0.37,-0.02,-0.72,3.71,32.29
0.15,0.89,0.38,-1.57,-1.74,2.21,32.39
0.14,0.93,0.37,-5.53,-2.92,-1.8,32.25
0.16,0.9,0.37,-3.97,-0.76,-1.42,32.29
0.17,0.86,0.37,1.63,1.73,2.26,32.29
0.17,0.87,0.39,3.69,-1.73,5.69,32.34
0.17,0.82,0.4,7.3,-3.45,8.89,32.39
0.17,0.82,0.42,13.24,-1.04,13.8,32.29
0.19,0.83,0.39,18.53,0.18,18.03,32.34
0.19,0.81,0.43,23.5,-2.41,23.95,32.39
0.19,0.82,0.41,29.63,-5.04,28.87,32.39
0.2,0.8,0.37,35.82,-3.22,35.1,32.44
0.19,0.8,0.36,39.97,-0.56,39.77,32.48
0.2,0.8,0.36,44.38,-0.21,43.63,32.29
0.19,0.83,0.39,43.91,-1.57,45.74,32.34
0.2,0.83,0.38,44.93,-1.92,47.68,32.39
0.19,0.83,0.35,45.83,-2.26,47.76,32.48
0.21,0.83,0.36,47.21,-1.77,49.21,32.34
0.24,0.84,0.34,46.23,-4.67,49.07,32.39
0.26,0.85,0.35,45.69,-6.34,50.05,32.48
0.27,0.85,0.35,43.33,-5.1,50.18,32.44
0.26,0.86,0.3,42.67,-6.96,49.95,32.48
0.27,0.89,0.33,38.37,-6.26,47.77,32.48
0.27,0.89,0.31,35.16,-8.05,45.28,32.34
0.3,0.88,0.28,34.84,-6.73,44.02,32.48
0.28,0.93,0.3,28.89,-7.92,39.77,32.48
0.29,0.94,0.28,29.3,-7.28,40.53,32.44
0.29,0.93,0.27,25.59,-6.06,38.03,32.48
0.3,0.92,0.27,21.77,-5.53,34.52,32.44
0.29,0.93,0.29,18.73,-4.63,30.52,32.44
0.3,0.93,0.26,17.97,-3.71,28.12,32.48
0.23,1.12,0.29,-4.89,-13.54,10.32,32.53
0.29,1.0,0.24,-1.88,-8.31,11.73,32.53
0.3,0.95,0.19,-1.73,-4.67,8.73,32.58
0.29,0.98,0.25,-7.83,-1.83,3.44,32.53
0.23,1.05,0.26,-16.78,-4.53,-6.32,32.53
0.29,0.98,0.22,-19.24,-5.22,-6.95,32.48
0.29,0.96,0.28,-25.44,0.55,-11.08,32.62
0.29,0.98,0.27,-32.24,1.02,-16.08,32.62
0.31,0.93,0.28,-34.9,2.23,-16.56,32.58
0.32,0.9,0.28,-36.2,9.42,-17.8,32.62
0.32,0.9,0.29,-41.5,12.06,-22.67,32.62
0.32,0.9,0.23,-48.7,9.53,-30.53,32.67
0.32,0.89,0.22,-52.64,6.43,-35.66,32.62
0.33,0.88,0.21,-51.69,6.23,-39.8,32.62
0.34,0.89,0.28,-57.91,10.08,-43.63,32.58
0.26,0.95,0.29,-61.89,7.68,-47.76,32.62
0.28,0.93,0.28,-61.97,9.71,-50.06,32.62
0.29,0.9,0.33,-48.2,19.54,-43.68,32.58
0.16,0.97,0.33,-43.85,21.82,-40.95,32.62
0.12,0.96,0.38,-51.34,11.01,-43.48,32.72
