acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.20,0.81,0.47,-3.85,-1.73,0.29
0.20,0.81,0.44,-4.44,-0.58,0.37
0.21,0.81,0.46,-4.12,-0.03,0.53
0.21,0.81,0.46,-2.66,0.18,0.61
0.21,0.81,0.47,-1.77,-0.32,0.90
0.21,0.81,0.46,-1.07,-0.96,0.76
0.20,0.81,0.46,-1.18,-1.47,1.34
0.21,0.81,0.47,-1.50,-0.61,0.93
0.20,0.81,0.46,-1.76,0.21,0.70
0.21,0.80,0.46,-1.97,0.43,0.75
0.21,0.81,0.46,-1.69,0.38,0.99
0.21,0.81,0.46,-1.31,0.11,0.53
0.21,0.81,0.46,-1.27,-0.41,-0.02
0.20,0.81,0.46,-1.27,-0.43,-0.14
0.20,0.81,0.47,-1.24,-0.03,-0.44
0.21,0.81,0.47,-1.33,0.43,-0.05
0.20,0.81,0.46,-1.10,0.60,-0.02
0.21,0.81,0.46,-1.01,0.73,0.02
0.20,0.81,0.45,-0.56,0.69,-0.35
0.20,0.81,0.46,-0.64,0.79,-0.76
0.20,0.81,0.46,-0.89,0.44,-0.90
0.19,0.81,0.47,-0.90,0.43,-0.38
0.19,0.81,0.46,-1.05,0.08,-0.14
0.20,0.82,0.46,-1.74,-0.14,0.09
0.19,0.81,0.46,-2.00,-0.34,-0.66
0.20,0.81,0.45,-2.23,-0.49,-1.15
0.20,0.82,0.46,-2.73,-0.41,-1.33
0.20,0.81,0.46,-2.63,-0.12,-0.84
0.20,0.81,0.46,-2.66,-0.08,-0.60
0.20,0.81,0.46,-2.58,-0.41,-0.95
0.20,0.81,0.47,-2.64,-0.72,-0.96
0.20,0.81,0.46,-2.60,-0.67,-0.76
0.20,0.81,0.46,-2.72,-0.14,-0.66
0.21,0.82,0.47,-3.05,-0.26,0.09
0.20,0.81,0.46,-3.18,-0.08,0.37
0.20,0.82,0.46,-3.02,-0.37,0.09
0.21,0.81,0.47,-2.41,-1.05,-0.15
0.20,0.81,0.46,-2.02,-1.47,-0.02
0.20,0.80,0.46,-1.73,-1.08,0.15
0.20,0.81,0.47,-2.15,-0.89,0.69
0.21,0.82,0.47,-2.49,-0.50,0.82
0.20,0.81,0.47,-1.95,-0.67,0.82
0.20,0.81,0.47,-1.30,-0.31,1.10
0.21,0.81,0.48,-1.45,-0.37,1.63
0.20,0.81,0.45,-1.62,0.26,1.71
