acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.9,0.33,-1.13,-0.92,0.02,32.44
0.18,0.91,0.34,-1.77,-0.79,-0.24,32.48
0.18,0.9,0.33,-2.15,-0.38,-0.09,32.34
0.18,0.91,0.33,-2.63,0.0,-0.05,32.48
0.18,0.91,0.33,-2.79,-0.12,-0.12,32.44
0.18,0.91,0.33,-2.96,0.11,0.24,32.34
0.18,0.91,0.34,-2.89,0.34,0.2,32.39
0.18,0.91,0.33,-2.47,0.47,0.72,32.44
0.19,0.9,0.34,-2.6,1.07,-0.08,32.44
0.18,0.9,0.34,-2.72,0.96,0.38,32.39
0.18,0.9,0.33,-2.27,0.76,0.81,32.44
0.18,0.91,0.34,-1.77,0.55,1.19,32.44
0.18,0.9,0.33,-1.95,0.29,0.69,32.39
0.18,0.9,0.34,-2.34,0.05,0.32,32.53
0.18,0.9,0.33,-1.73,0.0,0.61,32.39
0.18,0.91,0.34,-1.69,0.31,0.82,32.48
0.18,0.91,0.34,-2.38,-0.55,0.2,32.39
0.18,0.91,0.33,-2.47,-0.58,0.24,32.39
0.18,0.9,0.33,-2.67,0.0,-0.06,32.29
0.18,0.9,0.34,-2.6,0.09,-0.11,32.44
0.17,0.9,0.33,-2.64,-0.17,-0.12,32.44
0.18,0.9,0.34,-2.53,-0.29,-0.26,32.39
0.18,0.9,0.34,-2.23,-0.08,0.18,32.44
0.18,0.9,0.34,-1.98,0.41,0.0,32.48
0.18,0.9,0.34,-1.95,0.46,0.24,32.48
0.18,0.91,0.34,-2.38,-0.41,-0.05,32.34
0.18,0.9,0.34,-2.56,-0.63,-0.14,32.39
0.18,0.91,0.33,-2.55,-0.15,-0.03,32.29
0.18,0.9,0.33,-2.49,0.7,0.14,32.44
0.18,0.91,0.33,-2.08,0.05,-0.15,32.39
0.18,0.91,0.34,-2.5,-0.61,-0.6,32.39
0.18,0.91,0.34,-2.56,-0.64,-0.27,32.44
0.18,0.9,0.34,-2.21,-0.47,0.03,32.29
0.17,0.9,0.34,-1.73,-0.63,0.23,32.48
0.18,0.9,0.34,-1.28,-0.35,0.6,32.44
0.17,0.91,0.34,-0.85,-0.18,1.24,32.48
0.17,0.92,0.34,-2.47,-0.81,-0.24,32.39
0.17,0.9,0.33,-2.96,-1.01,-0.67,32.53
0.18,0.89,0.34,-1.54,-1.04,0.08,32.39
0.18,0.9,0.34,0.18,-0.82,1.21,32.53
0.18,0.9,0.34,1.01,-1.33,0.96,32.44
0.19,0.91,0.31,3.36,-0.53,1.44,32.39
0.19,0.91,0.27,8.37,1.24,3.36,32.44
0.21,0.93,0.25,13.28,1.97,5.79,32.44
0.21,0.93,0.27,13.73,2.02,9.33,32.39
0.21,0.9,0.32,14.52,4.44,13.56,32.44
0.21,0.89,0.35,14.96,7.27,14.6,32.39
0.18,0.87,0.37,16.23,7.42,14.29,32.39
0.14,0.84,0.4,18.05,5.01,11.37,32.44
0.16,0.8,0.41,22.26,4.9,11.36,32.48
0.19,0.77,0.41,29.4,6.55,18.75,32.39
0.23,0.74,0.43,36.17,7.27,29.21,32.44
0.25,0.77,0.43,39.34,8.85,36.43,32.39
0.25,0.81,0.42,33.69,12.78,35.53,32.39
0.26,0.88,0.36,30.64,20.12,33.13,32.44
0.25,1.0,0.3,17.01,22.78,21.05,32.39
0.23,1.01,0.26,5.44,16.87,14.98,32.39
0.22,1.03,0.22,-3.51,12.76,10.14,32.44
0.19,1.01,0.22,-12.11,8.79,2.6,32.48
0.16,1.03,0.22,-16.17,5.54,-5.34,32.44
0.18,0.97,0.21,-11.74,3.59,-7.01,32.39
0.19,1.01,0.25,-17.04,0.52,-10.85,32.48
0.26,0.9,0.28,-15.47,2.99,-9.6,32.44
0.24,0.93,0.32,-20.85,8.95,-16.35,32.53
0.24,0.91,0.28,-18.46,16.61,-16.49,32.48
0.22,0.93,0.32,-21.86,21.02,-21.39,32.44
0.19,0.93,0.34,-27.88,19.07,-26.02,32.48
0.18,0.94,0.31,-36.26,16.52,-33.47,32.48
0.13,0.93,0.32,-40.79,11.79,-39.56,32.44
0.12,0.93,0.33,-41.42,11.86,-39.01,32.44
0.12,0.99,0.3,-46.95,11.28,-44.2,32.48
0.11,0.99,0.3,-54.5,0.92,-54.09,32.44
0.11,0.96,0.27,-52.38,-8.21,-57.69,32.48
0.1,0.95,0.33,-49.56,-13.76,-61.37,32.48
0.07,0.96,0.4,-51.27,-19.3,-63.54,32.53
