acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,0.76,0.59,-6.31,-5.73,2.17
0.05,0.76,0.58,-6.72,-3.86,2.12
0.06,0.75,0.58,-5.92,-0.29,2.32
0.06,0.75,0.58,-4.06,-1.60,2.15
0.06,0.74,0.58,-3.42,-3.54,1.98
0.05,0.73,0.58,-2.84,-0.69,1.47
0.04,0.73,0.59,-2.17,-0.89,1.08
0.04,0.74,0.59,-2.96,0.03,0.87
0.04,0.74,0.59,-2.52,0.96,0.26
0.04,0.75,0.59,-2.53,-0.34,0.85
0.04,0.73,0.60,-2.37,-2.14,0.64
0.04,0.73,0.59,-2.02,-2.85,0.53
0.04,0.74,0.60,-2.43,-3.22,0.32
0.05,0.74,0.58,-3.08,-2.52,0.06
0.05,0.74,0.59,-4.18,-1.13,0.76
0.05,0.74,0.59,-3.82,-1.69,1.05
0.05,0.74,0.59,-3.19,-1.01,0.73
0.05,0.74,0.59,-2.06,-0.95,0.60
0.05,0.74,0.59,-1.47,-1.82,-0.20
0.05,0.74,0.59,-0.72,-0.79,-0.69
0.04,0.74,0.60,-0.35,0.15,-1.53
0.04,0.74,0.58,-1.27,0.49,-1.63
0.04,0.73,0.59,-1.47,2.02,-2.09
0.05,0.74,0.60,-1.94,1.18,-2.47
0.04,0.74,0.59,-1.76,0.08,-2.93
0.03,0.75,0.60,-1.34,-0.70,-4.11
0.03,0.74,0.60,-1.79,-3.13,-5.44
0.02,0.74,0.58,-2.27,-3.53,-5.54
0.02,0.74,0.60,-2.93,-3.50,-5.71
0.03,0.74,0.57,-3.60,-4.93,-5.74
0.05,0.76,0.58,-3.76,-3.16,-5.85
0.06,0.75,0.58,-3.94,-2.75,-5.24
0.06,0.76,0.57,-3.40,-1.91,-5.15
0.05,0.75,0.58,-1.59,-0.08,-4.66
0.06,0.75,0.58,0.09,-0.34,-2.96
0.05,0.75,0.58,0.23,0.37,-1.34
0.06,0.74,0.59,0.08,2.40,-0.34
0.04,0.74,0.58,-0.99,2.93,0.43
0.04,0.74,0.59,-1.77,4.27,1.21
0.05,0.74,0.58,-1.76,4.61,1.82
0.04,0.75,0.59,-1.30,4.41,2.85
0.04,0.74,0.59,-0.32,4.79,2.96
0.04,0.74,0.60,0.63,4.53,2.09
0.03,0.75,0.59,1.50,3.68,1.07
0.03,0.75,0.59,2.06,2.87,0.81
0.03,0.75,0.59,1.60,2.52,0.43
0.03,0.74,0.59,0.66,3.04,0.90
0.02,0.74,0.59,-0.11,3.94,0.96
0.02,0.74,0.60,-1.01,4.35,0.55
0.03,0.75,0.58,-1.02,4.63,0.60
0.03,0.75,0.59,-1.21,4.35,0.76
0.03,0.75,0.58,-1.83,4.03,1.22
0.03,0.75,0.58,-2.47,4.53,1.98
0.03,0.74,0.59,-2.55,3.95,1.92
