acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.19,0.9,0.38,-2.18,-0.23,-0.76,32.58
0.19,0.89,0.37,-1.92,-0.61,-0.69,32.58
0.19,0.89,0.37,-1.69,-0.7,-0.49,32.58
0.19,0.89,0.36,-1.65,-0.53,-0.52,32.62
0.19,0.89,0.37,-1.4,-1.04,-0.6,32.58
0.19,0.89,0.37,-0.95,-1.04,-0.14,32.53
0.19,0.88,0.37,-0.43,-1.05,0.06,32.62
0.19,0.88,0.38,-0.35,-0.98,0.44,32.58
0.18,0.88,0.37,-0.11,-1.02,0.49,32.53
0.18,0.89,0.37,-0.02,-1.08,0.14,32.62
0.18,0.89,0.37,0.23,-1.25,0.27,32.58
0.18,0.89,0.37,0.4,-1.5,0.31,32.53
0.18,0.89,0.37,0.2,-1.5,0.09,32.53
0.18,0.9,0.36,0.26,-1.18,0.15,32.48
0.18,0.9,0.36,-0.09,-1.21,-0.11,32.53
0.18,0.89,0.36,0.0,-1.42,-0.06,32.53
0.18,0.89,0.37,-0.55,-0.41,-0.2,32.53
0.18,0.89,0.37,-0.27,-0.24,0.49,32.58
0.18,0.89,0.35,-0.26,-0.35,-0.12,32.62
0.18,0.9,0.36,-0.69,-0.96,-0.61,32.58
0.18,0.89,0.36,-0.72,-1.53,-0.56,32.58
0.18,0.89,0.36,-0.02,-0.92,-0.66,32.53
0.18,0.89,0.35,-0.12,-1.13,-0.49,32.58
0.18,0.89,0.36,-0.05,-0.93,-0.23,32.58
0.19,0.89,0.37,-0.05,-1.25,-0.03,32.53
0.18,0.9,0.36,0.35,-0.95,-0.03,32.58
0.18,0.89,0.36,0.43,-1.07,0.27,32.58
0.18,0.89,0.37,0.44,-1.21,0.17,32.62
0.18,0.9,0.36,0.78,-1.31,0.35,32.58
0.18,0.9,0.36,1.19,-1.48,0.26,32.58
0.18,0.89,0.36,1.19,-1.88,0.87,32.62
0.18,0.89,0.36,1.11,-1.86,0.98,32.58
0.19,0.9,0.37,0.61,-0.96,1.13,32.62
0.18,0.9,0.36,1.22,-0.46,1.44,32.58
0.18,0.9,0.35,1.45,-0.79,1.39,32.48
0.18,0.89,0.36,0.75,-0.66,1.42,32.62
0.18,0.89,0.35,0.81,-0.6,1.68,32.53
0.18,0.89,0.35,1.22,-0.21,2.15,32.48
0.18,0.9,0.35,1.59,-0.35,2.4,32.44
0.19,0.91,0.35,1.47,-0.43,1.83,32.58
