acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.19,0.88,0.41,0.67,-2.76,-0.49,33.0
0.2,0.88,0.42,0.4,-2.37,-0.7,32.95
0.2,0.87,0.42,0.41,-1.86,-0.81,33.0
0.2,0.88,0.42,0.41,-1.53,-0.69,32.95
0.2,0.87,0.41,0.34,-1.71,-0.32,33.0
0.21,0.86,0.41,0.23,-1.8,-0.12,33.0
0.2,0.87,0.42,0.29,-2.02,-0.15,32.95
0.2,0.86,0.41,0.64,-1.94,0.18,33.0
0.2,0.87,0.41,0.58,-1.63,-0.14,32.91
0.2,0.86,0.42,0.84,-1.42,0.14,32.95
0.2,0.87,0.41,1.01,-1.25,0.43,33.0
0.2,0.87,0.41,0.6,-1.18,0.02,33.0
0.2,0.87,0.41,0.75,-1.42,0.2,33.05
0.2,0.87,0.41,1.24,-1.44,0.52,33.0
0.2,0.87,0.4,1.51,-1.42,1.08,33.0
0.2,0.88,0.41,0.92,-1.59,0.72,32.95
0.19,0.88,0.4,2.03,-1.74,2.34,32.95
0.19,0.87,0.42,2.46,-1.66,2.95,33.0
0.2,0.88,0.4,3.34,-0.99,3.51,33.0
0.2,0.89,0.41,2.72,-0.9,3.05,33.05
0.21,0.87,0.41,2.21,-0.5,2.5,33.0
0.21,0.86,0.41,2.15,0.29,2.63,33.0
0.22,0.87,0.4,0.98,1.21,1.62,32.95
0.21,0.87,0.4,0.0,1.51,1.44,33.0
0.21,0.88,0.39,-2.14,1.86,-0.34,33.0
0.21,0.87,0.4,-2.73,2.55,-1.01,32.95
0.2,0.86,0.41,-1.95,2.99,-0.5,33.0
0.2,0.87,0.41,-1.31,2.93,0.44,33.0
0.2,0.87,0.41,-1.62,2.58,0.38,32.95
0.19,0.87,0.41,-1.79,2.27,1.25,33.0
0.21,0.86,0.42,-0.52,3.68,2.67,33.0
0.22,0.86,0.41,0.98,5.95,3.15,32.95
0.2,0.88,0.4,-0.58,6.35,1.62,32.91
0.2,0.9,0.39,-5.21,4.78,-2.38,33.0
0.2,0.9,0.39,-9.86,4.37,-7.16,32.95
0.2,0.88,0.4,-11.74,5.82,-7.82,33.0
0.19,0.89,0.41,-12.73,7.18,-8.64,33.09
0.19,0.9,0.41,-15.16,8.0,-11.98,33.05
0.2,0.9,0.42,-17.3,7.71,-15.54,33.0
0.2,0.9,0.39,-21.74,8.58,-18.17,33.0
0.22,0.9,0.42,-30.92,7.57,-24.56,33.05
0.19,0.9,0.48,-37.53,9.98,-26.9,33.09
0.16,0.9,0.45,-38.15,14.69,-29.79,33.0
0.17,0.89,0.43,-36.37,21.19,-31.21,33.05
0.17,0.85,0.42,-33.69,22.44,-29.27,33.0
0.15,0.83,0.4,-32.49,17.44,-25.31,33.0
0.12,0.84,0.39,-28.89,10.0,-22.34,33.14
0.12,0.91,0.4,-28.96,7.07,-27.82,33.0
0.11,0.89,0.41,-27.1,3.85,-30.82,33.09
0.11,0.89,0.43,-26.52,-2.02,-32.05,32.86
0.1,0.88,0.46,-29.22,-8.18,-34.79,32.91
0.09,0.88,0.48,-32.35,-12.26,-36.52,32.91
0.09,0.85,0.5,-32.17,-13.28,-34.34,32.86
0.12,0.78,0.5,-24.66,-9.56,-26.46,33.0
0.14,0.73,0.49,-13.11,-6.85,-13.82,33.0
0.16,0.73,0.5,-6.34,-6.84,-2.98,32.86
0.16,0.76,0.51,-1.98,-7.47,5.8,32.91
0.15,0.77,0.49,4.87,-5.53,14.05,33.0
0.13,0.78,0.48,13.82,-5.34,21.74,32.95
0.12,0.76,0.46,23.07,-9.21,30.47,33.0
0.09,0.75,0.45,37.5,-16.55,43.94,33.0
0.07,0.79,0.46,55.34,-24.29,62.09,32.95
