acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.38,0.84,0.28,-1.79,-0.06,1.01
0.38,0.84,0.28,-2.70,0.05,1.05
0.38,0.84,0.29,-2.02,-0.49,0.78
0.38,0.84,0.29,-1.30,-0.72,0.66
0.39,0.84,0.29,-1.71,-0.64,0.41
0.39,0.84,0.28,-1.16,-1.19,0.20
0.38,0.84,0.28,-0.90,-1.50,-0.08
0.39,0.84,0.28,-0.99,-2.05,0.38
0.39,0.84,0.28,-1.01,-2.47,0.63
0.39,0.84,0.28,-1.82,-2.12,0.70
0.39,0.84,0.28,-1.98,-1.51,0.73
0.39,0.84,0.28,-2.35,-0.98,1.34
0.39,0.84,0.28,-2.15,-0.69,0.93
0.40,0.85,0.27,-2.09,-0.63,0.96
0.39,0.84,0.28,-1.47,-0.84,1.08
0.39,0.85,0.28,-1.66,-1.15,1.05
0.39,0.84,0.28,-1.57,-0.98,0.79
0.39,0.84,0.28,-1.63,-1.04,0.72
0.39,0.84,0.28,-1.45,-1.22,0.03
0.39,0.85,0.28,-1.69,-1.07,-0.09
0.38,0.84,0.27,-1.83,-1.59,-0.76
0.38,0.84,0.28,-2.29,-1.80,-1.04
0.38,0.84,0.28,-2.24,-2.12,-0.95
0.38,0.84,0.28,-2.44,-2.14,-0.87
0.39,0.85,0.28,-2.79,-2.29,-1.04
0.39,0.85,0.28,-2.92,-2.02,-1.16
0.39,0.85,0.28,-2.95,-1.97,-1.22
0.40,0.85,0.28,-2.63,-1.79,-0.63
0.39,0.84,0.28,-2.40,-1.56,-0.34
0.39,0.84,0.29,-2.31,-1.08,-0.76
0.39,0.84,0.27,-2.69,-0.63,-0.78
0.39,0.84,0.28,-2.53,-0.92,-0.78
0.39,0.83,0.27,-2.70,-1.02,-1.01
0.39,0.84,0.27,-2.52,-1.16,-1.24
0.40,0.84,0.27,-2.50,-0.72,-0.93
0.39,0.84,0.28,-2.76,-0.75,-0.81
0.39,0.84,0.28,-2.46,-0.67,-0.90
0.38,0.82,0.28,-1.85,-0.92,-0.46
0.39,0.84,0.28,-1.76,-1.08,-0.18
0.39,0.84,0.27,-1.97,-0.60,-0.08
0.39,0.84,0.28,-2.27,-0.58,-0.43
0.38,0.84,0.28,-2.73,-0.06,-0.46
0.38,0.84,0.27,-1.44,0.53,-0.32
0.38,0.85,0.28,-0.92,1.10,0.85
0.39,0.85,0.29,-0.52,1.66,1.76
0.39,0.84,0.28,-1.37,1.28,1.47
0.38,0.84,0.26,-3.47,0.43,2.89
0.37,0.83,0.28,-5.04,-2.14,3.31
0.39,0.84,0.29,-2.17,-3.13,3.11
0.39,0.84,0.28,-2.67,-2.89,2.43
0.39,0.84,0.28,-2.50,-1.02,2.38
0.39,0.83,0.28,-2.35,-0.21,1.89
0.39,0.83,0.28,-2.52,0.53,1.65
0.39,0.84,0.28,-1.98,0.75,1.89
0.40,0.83,0.29,-1.77,0.79,1.80
0.40,0.83,0.28,-1.83,1.05,1.10
0.40,0.84,0.27,-2.15,1.65,0.98
0.40,0.84,0.27,-1.15,1.74,0.78
0.40,0.84,0.27,-1.40,1.63,1.15
0.39,0.84,0.27,-1.88,1.37,1.21
0.39,0.84,0.28,-1.95,1.07,1.07
0.39,0.84,0.27,-2.58,1.02,1.04
0.39,0.84,0.27,-2.78,1.25,1.39
0.38,0.84,0.29,-3.04,1.05,1.11
0.39,0.83,0.29,-2.72,1.13,1.05
0.37,0.83,0.28,-1.88,1.74,1.59
0.38,0.84,0.29,-1.73,1.51,1.25
0.38,0.84,0.28,-1.91,0.92,0.66
0.38,0.83,0.29,-1.60,-0.46,0.14
0.38,0.83,0.28,-1.48,-0.72,0.05
0.39,0.85,0.28,-0.96,-0.05,0.84
0.39,0.83,0.28,-0.63,0.76,1.27
0.39,0.84,0.28,-0.72,1.57,0.70
0.39,0.84,0.28,-1.01,1.47,0.84
0.39,0.84,0.28,-1.59,0.63,1.57
0.38,0.83,0.29,-1.47,-1.01,1.57
0.38,0.84,0.28,-1.66,-1.28,1.33
0.38,0.84,0.29,-2.18,-0.93,1.31
0.38,0.85,0.28,-2.02,-0.66,0.66
0.39,0.84,0.28,-2.21,-0.24,0.46
0.38,0.84,0.29,-2.21,-0.55,0.12
0.38,0.84,0.28,-2.05,-1.19,-0.98
