acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.88,0.39,-3.31,-0.09,0.12,31.92
0.18,0.88,0.39,-2.96,-0.49,0.09,32.01
0.19,0.88,0.39,-2.66,-0.64,0.21,32.01
0.18,0.88,0.38,-2.08,-0.89,0.0,32.01
0.18,0.88,0.39,-1.22,-1.16,0.23,32.06
0.19,0.88,0.39,-1.02,-1.51,0.24,32.06
0.19,0.88,0.4,-0.84,-1.71,0.26,32.01
0.18,0.88,0.39,-0.27,-1.62,0.61,32.06
0.18,0.88,0.39,0.55,-2.06,0.6,32.11
0.18,0.88,0.39,0.82,-2.05,0.56,32.01
0.18,0.89,0.39,1.34,-2.34,0.63,31.97
0.18,0.88,0.39,1.6,-2.52,0.43,32.11
0.19,0.88,0.38,2.14,-2.87,0.66,32.01
0.18,0.88,0.39,2.03,-2.78,0.64,32.06
0.19,0.88,0.39,1.76,-2.49,0.66,32.01
0.18,0.88,0.39,1.21,-2.12,0.82,31.92
0.19,0.88,0.39,0.11,-0.99,0.46,32.06
0.19,0.89,0.39,0.02,-0.58,0.52,32.01
0.19,0.88,0.37,-0.31,-0.35,0.52,31.92
0.19,0.89,0.38,-0.06,-0.09,0.47,31.97
0.19,0.89,0.38,0.15,0.0,0.47,32.01
0.18,0.9,0.38,-0.49,-0.4,0.27,32.01
0.18,0.89,0.38,-0.7,-0.4,0.21,32.01
0.18,0.89,0.38,-1.07,-0.09,0.09,31.92
0.19,0.89,0.37,-0.63,0.34,-0.12,31.97
0.18,0.91,0.38,-1.42,-0.06,-1.68,31.97
0.18,0.9,0.37,-1.94,-0.31,-1.16,31.92
0.17,0.88,0.38,-1.77,0.09,-1.08,32.06
0.18,0.87,0.37,-0.84,1.28,-0.03,32.01
0.19,0.88,0.37,0.37,2.18,0.81,32.01
0.18,0.9,0.35,0.5,1.95,1.57,31.97
0.18,0.93,0.35,-1.27,1.25,-1.77,32.01
0.18,0.9,0.38,-2.4,0.75,-0.46,31.97
0.16,0.9,0.4,-2.95,0.38,1.24,32.06
0.15,0.9,0.38,-4.21,-0.55,-1.53,32.01
0.16,0.88,0.38,-4.06,-3.13,-2.79,32.06
0.17,0.88,0.4,-3.15,-2.98,-2.24,31.97
0.17,0.9,0.41,-5.27,-0.85,-4.67,32.01
0.18,0.87,0.42,-4.27,2.27,1.31,32.06
0.17,0.89,0.37,-2.47,2.06,4.46,31.92
0.17,0.9,0.37,-2.96,-1.79,3.48,32.01
0.18,0.89,0.38,-3.54,-2.67,0.98,32.06
0.2,0.87,0.37,-2.99,-1.01,-1.89,32.01
0.22,0.86,0.34,-0.95,-1.71,-3.33,31.92
0.21,0.86,0.32,4.24,-3.98,-3.24,32.06
0.2,0.86,0.32,10.49,-5.18,-3.92,32.01
0.21,0.83,0.35,16.24,-4.56,-4.58,31.92
0.2,0.8,0.42,18.31,-1.77,-3.44,32.11
0.2,0.79,0.48,16.81,1.54,-1.51,32.01
0.24,0.73,0.49,17.97,4.0,6.34,31.97
0.28,0.66,0.49,23.83,9.45,19.19,31.97
0.3,0.68,0.49,27.53,15.74,29.16,32.01
0.32,0.68,0.47,29.76,23.37,37.47,31.97
0.33,0.73,0.41,29.85,33.07,43.28,32.01
0.29,0.92,0.35,18.93,36.09,38.93,31.92
0.23,1.0,0.25,17.66,34.6,37.24,31.97
0.13,1.16,0.18,6.92,20.05,21.56,31.92
0.09,1.16,0.17,-13.25,-3.01,-6.31,32.01
0.02,1.12,0.29,-15.92,-8.93,-14.29,31.97
0.01,1.01,0.41,-3.11,3.94,-7.37,32.01
0.05,0.97,0.42,6.78,18.92,2.95,32.01
0.14,0.98,0.26,3.16,4.92,4.89,32.06
0.24,1.04,0.17,-7.39,-15.24,-8.76,32.11
0.21,1.02,0.35,-21.27,-10.44,-21.42,31.97
0.13,0.88,0.45,-27.34,4.46,-22.63,31.97
0.15,0.88,0.36,-20.14,14.93,-15.28,32.01
0.14,0.91,0.32,-16.23,3.24,-12.56,32.06
0.14,0.92,0.33,-16.49,-9.77,-15.1,32.01
0.16,0.91,0.39,-15.98,-4.11,-17.01,32.11
0.18,0.89,0.4,-14.29,5.62,-17.89,32.06
0.19,0.91,0.38,-16.87,2.53,-23.56,32.2
0.18,0.89,0.37,-17.73,-3.88,-27.45,32.11
0.17,0.91,0.37,-16.11,-5.47,-28.9,32.06
0.17,0.93,0.37,-17.37,-5.48,-31.77,32.01
0.19,0.93,0.36,-20.38,-4.64,-33.45,32.01
0.2,0.92,0.38,-25.01,-9.22,-28.5,32.15
0.19,0.93,0.43,-30.64,-6.72,-23.54,32.01
0.19,0.91,0.46,-38.7,1.86,-19.63,32.06
0.14,0.89,0.43,-41.79,3.31,-12.31,32.01
0.13,0.89,0.39,-39.86,2.55,-7.73,32.11
0.12,0.9,0.38,-39.04,3.42,-7.15,32.06
0.13,0.91,0.41,-44.85,2.69,-12.12,32.06
0.12,0.91,0.42,-53.31,-3.98,-20.12,32.01
0.12,0.87,0.43,-57.01,-6.29,-27.33,32.06
0.12,0.86,0.44,-57.51,-4.81,-32.81,32.01
0.12,0.83,0.46,-54.37,-4.11,-33.19,32.11
0.15,0.82,0.45,-49.04,-2.87,-29.8,32.15
0.13,0.81,0.46,-44.82,-4.4,-26.7,32.06
0.15,0.8,0.45,-39.04,-2.93,-23.62,32.01
0.13,0.81,0.49,-36.46,-3.28,-21.69,32.06
0.12,0.81,0.47,-31.77,-1.59,-19.05,32.01
0.11,0.79,0.48,-23.88,-1.97,-13.42,32.01
0.11,0.79,0.48,-16.18,-2.12,-8.12,31.97
0.12,0.81,0.48,-11.82,0.61,-3.79,32.06
0.12,0.81,0.49,-10.64,-0.34,-2.12,32.01
0.12,0.78,0.5,-5.42,-3.45,2.67,31.97
0.1,0.79,0.5,0.06,-3.59,6.32,32.01
0.09,0.81,0.51,3.01,-0.98,6.15,32.11
0.1,0.81,0.48,6.29,-2.82,7.42,32.06
0.12,0.82,0.48,8.56,-1.62,7.1,32.06
0.15,0.81,0.49,7.79,0.49,7.21,32.11
0.14,0.81,0.49,8.44,0.58,9.57,31.97
0.14,0.82,0.47,9.82,0.44,9.94,32.11
0.13,0.83,0.47,10.5,1.63,10.12,32.01
0.13,0.83,0.49,9.05,3.77,9.53,32.06
0.12,0.81,0.47,11.76,2.6,12.43,32.01
0.11,0.82,0.47,15.18,1.44,14.26,32.11
0.1,0.83,0.46,18.37,0.27,15.73,31.97
0.12,0.82,0.44,22.79,-2.92,18.15,32.11
0.13,0.81,0.44,28.44,-6.72,20.78,32.11
0.14,0.81,0.44,33.74,-8.72,23.57,31.97
0.14,0.84,0.48,35.16,-4.75,24.06,32.01
0.14,0.89,0.48,31.91,0.87,22.81,32.01
0.13,0.89,0.46,28.27,0.78,22.63,32.06
0.12,0.88,0.43,28.12,-3.07,23.08,32.01
0.13,0.92,0.43,26.2,-4.66,21.89,32.01
0.13,0.92,0.44,21.19,-5.91,20.81,32.06
0.14,0.93,0.43,14.56,-8.21,20.61,32.01
0.13,0.93,0.44,8.61,-7.34,17.42,32.01
0.14,0.91,0.44,2.64,-4.75,12.17,32.06
0.15,0.89,0.44,-0.9,-2.92,7.57,32.01
0.16,0.87,0.44,-2.24,-2.08,4.81,32.06
0.17,0.86,0.44,-2.38,-1.71,3.97,31.97
0.17,0.86,0.45,-2.37,-1.28,3.98,32.01
0.17,0.85,0.44,-1.8,-0.53,4.21,31.97
0.16,0.86,0.43,-1.65,-0.43,3.94,32.06
0.17,0.87,0.42,-0.61,0.02,3.6,32.11
0.17,0.87,0.42,-0.64,0.06,2.95,31.97
0.17,0.88,0.43,-2.26,0.03,1.85,31.97
0.17,0.87,0.43,-2.96,-0.15,1.3,32.01
0.15,0.87,0.43,-3.07,-0.55,0.15,32.06
0.16,0.87,0.43,-3.1,-0.78,-0.93,32.06
0.16,0.88,0.43,-4.18,-0.95,-1.77,32.01
0.16,0.87,0.43,-4.99,-0.67,-1.76,32.06
0.15,0.87,0.42,-5.66,0.14,-1.19,32.11
0.16,0.86,0.43,-5.19,0.38,-0.26,32.01
0.17,0.86,0.43,-3.59,0.49,1.31,32.06
0.16,0.85,0.44,-2.52,0.64,2.09,32.01
0.16,0.86,0.43,-1.44,0.29,2.21,32.01
0.16,0.86,0.43,-0.87,-0.58,1.54,32.06
0.17,0.87,0.42,0.08,-0.87,1.01,32.01
0.17,0.87,0.44,-0.09,-1.47,0.34,32.01
0.17,0.88,0.43,-1.77,-0.93,-0.08,32.15
0.17,0.86,0.43,-1.59,-0.29,1.31,31.92
0.16,0.86,0.43,-0.58,-0.26,2.98,32.01
0.17,0.87,0.42,-0.18,-0.02,3.05,31.97
0.17,0.87,0.43,-1.16,-0.03,1.91,32.01
0.16,0.87,0.43,-1.4,-0.66,1.63,32.01
0.16,0.87,0.44,-1.51,-0.72,1.02,32.06
0.17,0.87,0.43,-1.92,0.11,0.75,32.11
0.17,0.87,0.42,-2.29,-0.34,0.56,32.11
0.17,0.87,0.43,-2.6,-1.08,-0.02,32.06
0.16,0.86,0.44,-2.08,-1.18,0.24,32.01
0.17,0.86,0.42,-0.78,-1.16,0.73,32.01
0.17,0.87,0.44,-0.64,-1.37,-0.05,31.97
0.17,0.86,0.43,-0.55,-1.47,0.63,32.01
0.18,0.85,0.43,0.29,-1.88,0.95,32.11
0.17,0.86,0.43,0.73,-1.47,1.21,32.11
0.16,0.87,0.43,0.05,-1.05,0.61,31.92
0.16,0.87,0.44,-0.2,-0.76,1.02,31.87
0.16,0.88,0.43,-0.12,-1.13,1.1,31.97
0.16,0.87,0.43,-0.31,-1.07,0.67,31.92
0.16,0.87,0.43,-0.56,-1.33,0.43,31.97
0.17,0.87,0.43,-0.7,-1.08,0.21,32.11
0.17,0.88,0.43,-0.58,-1.25,0.46,32.01
0.17,0.87,0.43,-0.72,-1.63,0.53,31.97
