acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.42,0.83,0.26,-4.84,0.93,0.34
0.42,0.83,0.27,-4.43,1.39,0.72
0.42,0.83,0.27,-4.44,2.37,1.10
0.41,0.83,0.27,-4.06,2.58,1.47
0.41,0.82,0.27,-4.26,2.56,1.51
0.40,0.82,0.27,-3.18,2.23,1.68
0.41,0.83,0.28,-2.66,2.26,1.62
0.41,0.83,0.28,-2.34,1.94,1.53
0.41,0.82,0.28,-1.54,1.45,1.34
0.41,0.82,0.28,-1.08,0.75,1.18
0.41,0.82,0.28,-0.31,-0.21,0.92
0.41,0.82,0.27,-0.67,-0.92,1.45
0.41,0.82,0.28,-0.82,-0.87,1.48
0.42,0.83,0.29,-0.90,-0.87,1.39
0.42,0.83,0.27,-1.28,-0.32,1.77
0.42,0.84,0.28,-1.94,-0.34,1.16
0.42,0.83,0.28,-1.97,-0.64,0.93
0.42,0.84,0.27,-2.96,-0.50,1.15
0.42,0.83,0.29,-3.15,-0.20,1.56
0.42,0.83,0.28,-1.19,-0.08,1.01
0.42,0.83,0.28,-2.75,1.16,1.01
0.41,0.83,0.28,-2.11,1.15,1.30
0.42,0.83,0.28,-2.17,0.35,1.27
0.42,0.82,0.29,-3.34,-0.08,1.30
0.42,0.83,0.28,-2.89,-0.72,1.33
0.42,0.83,0.28,-2.79,-1.21,0.90
0.41,0.83,0.28,-3.44,-0.41,0.79
0.41,0.83,0.28,-2.60,-0.58,1.08
0.42,0.82,0.29,-2.78,-0.26,1.02
0.42,0.82,0.28,-2.96,-0.31,0.44
0.43,0.82,0.28,-2.26,-0.67,1.21
0.42,0.83,0.28,-2.03,-0.67,2.18
0.42,0.83,0.28,-1.79,-1.37,2.37
0.40,0.83,0.29,-1.65,-1.66,3.11
0.42,0.84,0.28,-1.54,-1.68,3.11
0.42,0.82,0.29,-1.69,-0.49,3.19
0.42,0.83,0.28,-2.34,-0.31,2.93
0.41,0.83,0.28,-2.26,-0.56,3.83
0.41,0.82,0.28,-2.90,-1.07,3.31
0.41,0.83,0.27,-2.61,-1.94,3.16
0.41,0.83,0.28,-3.39,-2.17,2.41
0.42,0.82,0.28,-3.18,-2.47,2.03
0.42,0.82,0.28,-2.60,-2.34,2.44
0.42,0.83,0.28,-3.39,-1.73,2.85
0.42,0.83,0.29,-2.47,-1.39,2.64
0.43,0.83,0.28,-2.11,-0.93,2.47
0.43,0.83,0.28,-2.89,0.02,2.82
0.43,0.82,0.28,-2.11,-0.34,2.58
0.42,0.83,0.27,-3.51,-0.46,1.97
0.43,0.83,0.28,-4.78,-0.55,2.11
0.42,0.82,0.28,-3.60,-1.21,1.74
0.42,0.82,0.28,-4.53,-0.63,1.04
0.43,0.82,0.29,-5.45,0.14,0.85
0.42,0.82,0.29,-3.71,-0.29,0.63
0.42,0.82,0.28,-4.18,0.12,0.29
0.42,0.82,0.28,-4.67,0.11,0.23
0.40,0.83,0.28,-5.71,-1.34,-0.81
0.40,0.83,0.29,-6.69,-3.76,-1.04
0.41,0.82,0.29,-6.99,-5.82,-1.73
0.41,0.81,0.29,-6.61,-6.53,-2.44
0.42,0.82,0.29,-6.34,-6.18,-2.43
0.41,0.83,0.30,-6.58,-6.60,-2.60
0.41,0.82,0.29,-7.59,-7.66,-3.59
0.34,0.84,0.30,-11.42,-16.63,-5.51
0.29,0.88,0.31,-20.98,-28.95,-13.27
0.34,0.86,0.31,-25.24,-36.26,-20.34
0.43,0.86,0.31,-25.13,-29.63,-19.50
0.42,0.85,0.27,-23.85,-21.56,-19.57
0.41,0.87,0.31,-30.15,-17.66,-23.57
0.44,0.84,0.32,-24.18,-17.57,-22.11
0.47,0.80,0.28,-19.36,-13.04,-17.24
0.48,0.81,0.31,-22.73,-14.70,-10.85
0.47,0.78,0.30,-15.68,-17.04,-12.78
0.47,0.79,0.28,-9.68,-11.50,-7.15
0.44,0.80,0.29,-7.59,-8.66,-3.57
0.46,0.84,0.30,-6.12,2.98,-0.50
0.47,0.83,0.29,-5.31,16.43,1.28
0.39,0.78,0.31,-1.16,14.43,0.72
0.38,0.82,0.30,-4.98,9.97,-1.76
0.37,0.81,0.33,-1.68,-2.03,-3.21
0.38,0.79,0.32,-0.66,-8.26,-5.15
0.40,0.80,0.31,-0.34,-7.50,-2.40
0.42,0.83,0.32,-0.40,-1.22,-3.86
0.41,0.83,0.32,1.30,1.80,-4.50
