acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.37,0.84,0.30,-0.75,0.61,0.81
0.36,0.84,0.30,-1.56,0.41,0.47
0.37,0.84,0.31,-1.19,-0.14,0.23
0.37,0.84,0.31,-1.18,-0.35,-0.20
0.38,0.84,0.31,-1.48,-0.69,-0.66
0.37,0.84,0.31,-1.07,-0.99,-0.81
0.37,0.83,0.31,-0.69,-1.39,-1.13
0.37,0.84,0.29,-1.33,-1.10,-0.92
0.38,0.84,0.30,-1.57,-1.10,-0.85
0.38,0.84,0.30,-2.41,-1.40,-0.96
0.38,0.83,0.30,-2.82,-1.11,-0.99
0.38,0.84,0.30,-2.26,-1.15,-0.84
0.38,0.84,0.30,-1.92,-0.69,-0.41
0.37,0.84,0.31,-1.59,-0.56,0.00
0.37,0.84,0.30,-1.22,-0.15,0.17
0.37,0.83,0.30,-1.34,0.17,-0.06
0.37,0.83,0.31,-1.40,-0.08,-0.56
0.37,0.84,0.30,-1.50,-0.55,-1.22
0.37,0.83,0.30,-1.73,-0.93,-1.36
0.37,0.83,0.30,-2.46,-1.18,-1.42
0.37,0.84,0.30,-1.95,-0.93,-0.85
0.37,0.84,0.30,-1.80,-0.34,-0.52
0.36,0.84,0.31,-1.28,-1.16,-0.55
0.37,0.83,0.30,-0.70,-1.19,-0.18
0.37,0.84,0.29,-0.72,-1.76,0.66
0.38,0.85,0.30,-0.76,-1.08,1.22
0.38,0.84,0.31,-0.23,-0.78,1.25
0.37,0.84,0.30,-0.75,-0.35,0.93
0.37,0.84,0.30,-1.08,-0.53,0.66
0.37,0.84,0.30,-1.13,-0.44,0.72
0.37,0.85,0.30,-1.21,-0.08,1.33
0.37,0.84,0.30,-1.28,0.61,1.11
0.38,0.84,0.30,-2.18,1.02,1.05
0.38,0.84,0.30,-2.37,1.08,1.15
0.38,0.84,0.30,-2.20,0.79,0.66
0.38,0.84,0.29,-2.79,0.41,0.24
0.38,0.83,0.30,-1.79,-0.02,-0.02
0.38,0.85,0.31,-1.54,-0.34,0.21
0.37,0.83,0.31,-1.62,-1.16,0.14
0.37,0.83,0.31,-1.13,-1.21,0.08
0.37,0.83,0.30,-1.31,-0.81,0.27
0.37,0.84,0.31,-0.95,-0.18,0.40
0.38,0.84,0.31,-1.22,-0.27,0.14
0.38,0.84,0.30,-1.05,-0.08,0.69
0.37,0.84,0.30,-1.37,0.11,1.10
0.37,0.84,0.30,-1.13,0.12,1.57
0.37,0.84,0.30,-1.02,0.60,1.28
0.37,0.84,0.31,-1.25,0.84,0.72
0.37,0.84,0.30,-0.99,0.73,0.79
0.36,0.83,0.31,-0.75,0.47,0.82
0.37,0.84,0.30,-0.60,0.24,1.39
0.37,0.83,0.31,-0.63,-0.29,1.59
0.37,0.83,0.30,-0.84,-0.89,0.95
0.37,0.83,0.29,-0.98,-1.36,0.24
0.37,0.84,0.30,-1.02,-1.56,-0.18
0.37,0.84,0.30,-1.27,-1.40,0.08
0.38,0.84,0.30,-0.75,-1.24,0.08
0.38,0.84,0.29,-0.56,-0.55,0.49
0.38,0.84,0.29,-0.89,0.40,0.66
0.38,0.84,0.30,-0.87,0.35,0.99
0.37,0.85,0.30,-1.65,-0.41,1.11
0.37,0.84,0.30,-1.62,-0.67,0.82
0.37,0.85,0.30,-1.86,-0.44,0.82
0.37,0.84,0.29,-2.21,0.29,2.08
0.36,0.84,0.30,-4.41,0.03,2.11
0.38,0.84,0.30,-2.44,-0.17,1.69
0.37,0.84,0.29,-2.49,0.21,1.92
0.37,0.84,0.30,-2.93,0.49,1.40
0.36,0.84,0.30,-2.70,0.17,1.05
