acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.19,0.89,0.38,0.08,-1.11,-0.17,32.11
0.19,0.89,0.38,-0.26,-0.7,0.29,32.15
0.18,0.88,0.37,-0.44,-0.38,0.49,32.11
0.19,0.9,0.36,-0.85,0.05,-0.21,32.11
0.18,0.89,0.36,-1.37,0.06,-0.76,32.06
0.18,0.9,0.36,-2.29,-0.47,-1.11,32.2
0.18,0.89,0.38,-2.79,0.32,-0.5,32.11
0.18,0.88,0.38,-1.97,0.66,0.03,32.06
0.18,0.89,0.37,-1.27,0.03,0.21,32.01
0.18,0.89,0.37,-0.4,-0.55,-0.17,32.2
0.19,0.89,0.38,-0.09,-1.34,-0.63,32.15
0.19,0.89,0.37,0.6,-1.28,-0.92,32.11
0.18,0.88,0.37,1.18,-1.08,-0.15,32.06
0.18,0.88,0.37,1.71,-1.3,0.14,32.06
0.18,0.9,0.37,1.37,-1.51,-0.26,32.01
0.18,0.9,0.36,0.84,-1.98,-0.79,32.15
0.18,0.91,0.36,-2.41,-1.68,-2.06,32.06
0.18,0.9,0.38,-3.15,-1.3,-1.85,32.11
0.17,0.89,0.37,-3.82,-1.15,-2.0,32.2
0.17,0.91,0.37,-5.59,-2.27,-3.11,32.15
0.17,0.91,0.37,-7.08,-4.11,-4.75,32.11
0.17,0.9,0.36,-7.34,-4.9,-6.55,32.11
0.18,0.88,0.38,-6.61,-4.21,-6.9,32.15
0.19,0.88,0.37,-4.56,-3.45,-5.73,32.11
0.18,0.89,0.36,-2.75,-3.01,-4.03,32.06
0.17,0.91,0.39,-4.47,-2.15,-3.65,32.01
0.18,0.9,0.38,-3.47,-2.72,-2.5,32.11
0.17,0.9,0.37,-3.42,-1.21,-2.05,32.06
0.17,0.9,0.36,-3.45,-0.7,-1.94,32.06
0.17,0.9,0.37,-4.03,-1.68,-3.57,32.11
0.16,0.9,0.38,-5.71,-3.36,-4.08,32.06
0.17,0.88,0.38,-5.27,-2.44,-4.03,32.11
0.17,0.89,0.38,-2.93,-1.18,-2.23,32.11
0.18,0.89,0.36,-3.37,-2.44,-2.0,32.15
0.17,0.89,0.37,-3.13,-4.21,-2.43,32.15
0.17,0.9,0.37,-2.69,-3.5,-2.58,32.11
0.15,0.92,0.36,-2.24,-3.15,-2.08,32.06
0.15,0.93,0.35,-1.88,-4.27,-2.35,32.01
0.15,0.94,0.35,-2.58,-6.12,-2.76,32.11
0.15,0.94,0.35,-2.44,-5.02,-2.49,32.15
0.16,0.94,0.34,-3.65,-4.41,-5.39,32.2
0.14,0.95,0.34,-6.18,-6.61,-9.68,32.11
0.13,0.94,0.35,-7.77,-9.07,-13.39,32.06
0.12,0.93,0.32,-4.81,-7.92,-16.14,32.11
0.09,0.97,0.36,-7.53,-11.71,-20.73,32.06
0.11,0.92,0.38,-6.17,-9.73,-18.87,32.06
0.14,0.91,0.4,-5.25,-5.48,-14.66,32.11
0.19,0.87,0.37,-4.29,-5.19,-11.76,32.06
0.19,0.86,0.42,-6.81,-4.82,-6.6,32.06
0.22,0.81,0.4,-3.82,-2.35,-3.19,32.11
0.21,0.82,0.42,-1.5,-0.24,-0.35,32.15
0.19,0.81,0.4,2.87,-0.67,2.35,32.15
0.17,0.85,0.38,4.47,-3.15,0.49,32.2
0.18,0.86,0.39,5.59,-3.24,-0.82,32.15
0.18,0.84,0.39,10.87,-1.4,2.23,32.15
0.17,0.84,0.38,16.27,-1.77,5.42,32.2
0.18,0.83,0.38,21.94,-1.94,10.84,32.06
0.2,0.81,0.37,29.59,-1.45,15.25,32.11
0.21,0.8,0.37,35.91,-2.31,20.27,32.11
0.21,0.77,0.38,44.98,-1.83,28.6,32.06
0.21,0.78,0.39,50.53,-1.91,35.69,32.11
0.21,0.82,0.35,50.14,-6.31,38.56,32.11
0.2,0.82,0.35,49.6,-10.06,42.43,32.06
0.2,0.83,0.36,52.96,-6.67,47.47,32.11
0.2,0.81,0.34,59.01,-3.25,54.11,32.11
0.21,0.79,0.34,63.5,-3.4,60.02,32.06
0.28,0.83,0.34,61.83,-4.27,61.04,32.11
0.31,0.82,0.35,60.93,-4.26,64.23,32.06
0.34,0.8,0.34,59.66,-1.54,67.15,32.2
0.33,0.82,0.32,59.92,-2.55,69.86,32.11
0.34,0.9,0.29,50.2,-7.68,67.25,32.15
0.3,0.99,0.24,41.66,-6.08,62.34,32.25
0.28,1.07,0.27,31.6,-2.81,58.31,32.2
0.29,0.9,0.15,23.89,0.63,50.32,32.25
0.2,1.09,0.16,12.99,-4.0,37.74,32.2
0.26,1.0,0.18,2.66,0.12,29.63,32.2
0.3,1.0,0.18,-9.73,1.28,17.01,32.25
0.26,1.05,0.2,-19.3,0.61,8.99,32.29
0.31,0.99,0.2,-19.39,0.79,7.62,32.29
0.3,1.02,0.26,-26.87,3.31,2.87,32.25
0.32,0.94,0.22,-29.44,2.89,-2.11,32.29
0.31,0.93,0.25,-41.5,3.05,-9.69,32.39
0.3,0.94,0.28,-50.41,11.33,-18.15,32.34
0.26,0.98,0.32,-46.31,17.18,-16.5,32.39
0.28,0.94,0.24,-45.15,20.21,-16.7,32.29
0.34,0.87,0.2,-51.4,20.24,-23.59,32.34
0.32,0.91,0.2,-64.93,16.11,-36.27,32.39
0.33,0.96,0.23,-69.97,22.85,-40.35,32.29
0.33,0.85,0.24,-40.5,31.25,-28.35,32.34
0.31,0.84,0.3,-24.79,32.78,-23.51,32.39
-0.43,1.71,0.66,-68.67,20.6,-57.37,32.39
0.22,1.03,0.34,-41.02,29.53,-37.25,32.34
0.29,0.91,0.25,-46.52,25.65,-44.0,32.39
0.12,1.18,0.34,-51.63,34.56,-51.5,32.39
0.31,1.0,0.31,-42.32,46.49,-48.0,32.34
0.24,0.96,0.41,-43.95,41.71,-44.17,32.39
0.21,0.86,0.41,-29.77,53.22,-30.4,32.29
0.15,0.86,0.45,-15.42,73.01,-17.24,32.25
0.14,0.85,0.41,-2.09,88.02,-11.82,32.39
0.14,0.85,0.37,7.13,81.71,-8.79,32.34
0.16,0.85,0.41,11.01,73.01,-7.01,32.34
0.16,0.86,0.4,9.6,67.86,-6.81,32.29
0.16,0.86,0.42,5.08,61.91,-5.71,32.34
0.14,0.87,0.37,2.81,53.36,-6.41,32.34
0.14,0.9,0.33,0.81,39.6,-10.95,32.39
0.15,0.93,0.37,-3.6,29.44,-12.87,32.44
0.12,0.91,0.36,-4.12,25.22,-15.04,32.34
0.13,0.89,0.38,-4.85,19.02,-17.1,32.39
0.13,0.9,0.38,-7.01,11.59,-22.14,32.34
0.12,0.94,0.37,-12.24,5.65,-27.86,32.34
0.11,0.94,0.35,-21.16,-7.86,-36.03,32.39
0.13,0.92,0.38,-24.46,-11.92,-41.07,32.44
0.12,0.92,0.37,-28.76,-16.21,-44.06,32.34
0.14,0.9,0.4,-28.76,-16.5,-44.92,32.39
0.15,0.84,0.45,-26.09,-12.96,-39.62,32.34
0.17,0.82,0.47,-23.04,-2.61,-30.93,32.25
0.13,0.86,0.42,-20.73,0.2,-24.76,32.29
0.12,0.91,0.4,-23.08,-4.43,-26.46,32.34
0.1,0.94,0.4,-34.37,-11.04,-30.46,32.44
0.1,0.91,0.37,-39.91,-13.51,-32.99,32.29
0.07,0.91,0.42,-46.85,-13.66,-39.01,32.25
0.03,0.92,0.46,-59.97,-20.66,-49.16,32.34
0.03,0.87,0.45,-58.46,-19.66,-53.1,32.39
0.07,0.8,0.48,-55.8,-16.44,-50.18,32.25
0.08,0.78,0.52,-52.85,-15.56,-43.1,32.34
0.07,0.79,0.52,-51.3,-13.94,-39.53,32.29
0.04,0.79,0.51,-51.82,-20.41,-36.79,32.34
0.03,0.8,0.5,-50.93,-21.89,-35.74,32.29
0.03,0.79,0.5,-51.62,-21.76,-36.87,32.39
0.01,0.76,0.47,-45.27,-26.24,-34.35,32.34
-0.01,0.77,0.47,-35.19,-33.21,-32.41,32.29
-0.02,0.77,0.46,-23.04,-40.23,-29.1,32.39
-0.04,0.74,0.46,-8.43,-45.31,-22.43,32.25
-0.06,0.73,0.44,11.51,-51.24,-12.15,32.29
-0.01,0.77,0.44,25.18,-51.21,-5.3,32.29
0.01,0.75,0.46,35.24,-51.69,2.37,32.29
0.03,0.77,0.47,44.26,-51.53,10.87,32.29
0.07,0.88,0.47,42.99,-44.95,11.54,32.34
0.14,0.88,0.46,38.64,-40.24,13.24,32.34
0.2,0.99,0.48,11.97,-44.26,3.69,32.29
0.19,0.95,0.54,-10.52,-42.24,-4.67,32.25
0.18,0.87,0.55,-27.85,-41.34,-9.95,32.29
0.1,0.86,0.59,-36.67,-39.51,-8.12,32.39
0.08,0.78,0.53,-29.34,-25.89,-1.37,32.25
0.07,0.74,0.51,-8.93,-12.49,3.56,32.25
0.07,0.74,0.49,15.27,-6.34,8.5,32.29
0.1,0.77,0.49,31.86,-4.64,12.2,32.25
0.12,0.81,0.49,32.08,-4.79,13.4,32.2
0.13,0.85,0.5,26.02,-3.22,14.15,32.29
0.13,0.89,0.5,18.85,1.5,13.27,32.25
0.12,0.86,0.48,17.68,3.57,14.14,32.34
0.11,0.85,0.46,26.66,6.84,19.63,32.29
0.11,0.85,0.52,18.44,-1.47,16.47,32.34
0.1,0.84,0.49,17.24,0.67,15.5,32.29
0.1,0.82,0.46,20.18,4.49,18.14,32.2
0.1,0.84,0.46,23.04,5.56,21.24,32.34
0.11,0.87,0.46,22.7,4.7,21.89,32.15
0.1,0.88,0.46,21.57,3.56,22.46,32.29
0.09,0.88,0.45,21.01,2.43,21.82,32.34
0.09,0.91,0.45,18.0,3.47,19.08,32.29
0.09,0.93,0.45,12.18,3.56,14.37,32.29
0.09,0.91,0.44,8.44,2.4,10.61,32.25
0.1,0.89,0.42,8.75,0.99,9.27,32.2
0.12,0.87,0.43,10.85,0.18,10.27,32.29
0.12,0.84,0.43,12.7,-0.26,13.21,32.25
0.13,0.84,0.44,15.79,0.92,17.4,32.2
0.16,0.9,0.43,13.02,4.72,16.63,32.2
0.16,0.91,0.43,6.73,4.7,15.1,32.25
0.14,0.91,0.42,1.1,4.66,13.5,32.29
0.13,0.89,0.42,-2.61,4.81,10.96,32.25
0.12,0.88,0.41,-1.25,6.08,10.24,32.25
0.12,0.87,0.4,-0.03,5.71,10.17,32.29
0.13,0.9,0.42,-0.37,4.17,9.53,32.25
0.13,0.89,0.42,1.37,4.66,9.59,32.15
0.14,0.89,0.42,1.5,4.15,9.98,32.29
0.14,0.9,0.42,-0.26,4.52,8.7,32.15
0.15,0.9,0.42,-1.63,5.69,7.6,32.25
0.16,0.88,0.42,-3.63,6.27,6.53,32.29
0.15,0.87,0.42,-4.87,5.28,6.26,32.25
0.14,0.88,0.42,-6.09,4.72,5.33,32.2
0.14,0.88,0.42,-7.15,5.76,3.22,32.2
0.13,0.87,0.43,-6.92,5.57,2.58,32.25
0.13,0.86,0.44,-5.95,4.0,3.19,32.2
0.13,0.85,0.43,-2.87,3.59,4.03,32.25
0.14,0.87,0.44,-2.24,2.98,3.13,32.2
0.14,0.87,0.44,-2.64,2.27,1.68,32.2
0.13,0.86,0.45,-2.53,0.99,1.19,32.25
0.13,0.86,0.43,-0.89,-0.35,1.3,32.25
0.12,0.87,0.44,-0.17,-0.64,1.69,32.2
0.13,0.86,0.44,0.12,-0.75,2.34,32.34
0.13,0.86,0.43,1.22,-0.85,2.85,32.2
0.14,0.86,0.43,2.29,-1.07,3.66,32.29
0.14,0.87,0.43,3.56,-1.88,4.4,32.15
0.14,0.87,0.43,3.47,-2.31,4.6,32.29
0.13,0.88,0.44,3.15,-2.31,4.85,32.2
0.13,0.87,0.42,3.51,-2.72,4.53,32.34
0.14,0.87,0.42,4.02,-2.96,4.05,32.2
0.14,0.87,0.42,4.21,-3.8,3.88,32.15
0.15,0.87,0.43,4.34,-3.94,3.57,32.15
0.15,0.87,0.42,5.31,-3.13,4.9,32.2
0.16,0.88,0.42,6.32,-3.08,5.98,32.15
0.16,0.87,0.41,5.94,-3.56,6.52,32.2
0.16,0.9,0.42,3.27,-2.15,4.95,32.29
0.16,0.9,0.42,-0.2,-0.64,2.72,32.25
0.16,0.87,0.44,-0.75,-0.2,2.0,32.29
0.16,0.86,0.43,-0.5,-0.21,2.6,32.2
0.16,0.86,0.42,1.15,-0.27,3.51,32.25
0.16,0.86,0.42,2.53,-0.31,3.5,32.2
0.16,0.87,0.41,2.61,-1.11,2.84,32.11
0.16,0.87,0.42,3.13,-1.31,3.44,32.2
0.15,0.88,0.41,3.34,-1.57,2.56,32.2
0.15,0.9,0.4,2.34,-1.66,1.71,32.25
