acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.85,0.45,-3.82,0.67,0.5,33.66
0.2,0.84,0.44,-3.59,0.55,0.38,33.71
0.2,0.85,0.45,-3.45,0.35,0.49,33.57
0.2,0.84,0.45,-3.3,0.09,0.56,33.61
0.2,0.85,0.46,-2.85,0.05,0.87,33.61
0.2,0.85,0.45,-2.32,-0.09,1.04,33.57
0.19,0.85,0.46,-1.98,-0.4,1.07,33.61
0.19,0.85,0.45,-1.71,-0.93,1.07,33.61
0.2,0.85,0.46,-1.59,-1.05,0.92,33.57
0.2,0.85,0.45,-1.8,-0.81,0.53,33.47
0.2,0.85,0.45,-1.95,-0.26,0.44,33.71
0.2,0.85,0.45,-2.21,0.17,0.82,33.57
0.19,0.85,0.45,-2.92,0.4,0.64,33.57
0.2,0.86,0.45,-3.39,0.89,0.58,33.61
0.2,0.86,0.45,-3.82,1.65,0.75,33.61
0.19,0.85,0.45,-4.2,1.91,0.6,33.57
0.19,0.85,0.45,-3.02,0.92,0.53,33.47
0.19,0.85,0.45,-3.19,0.55,0.66,33.57
0.18,0.84,0.46,-2.98,0.67,0.87,33.61
0.19,0.85,0.46,-2.43,0.5,1.37,33.52
0.18,0.84,0.46,-2.47,0.27,1.13,33.47
0.19,0.85,0.46,-2.64,0.0,0.84,33.71
0.19,0.85,0.46,-2.82,-0.26,0.52,33.61
0.19,0.84,0.46,-2.72,-0.18,0.31,33.66
0.2,0.85,0.46,-2.55,-0.11,0.5,33.61
0.19,0.84,0.45,-2.21,-0.24,0.82,33.61
0.2,0.85,0.46,-2.0,-0.14,1.27,33.66
0.19,0.85,0.45,-1.68,-0.37,1.3,33.57
0.19,0.85,0.45,-1.59,-0.15,1.5,33.52
0.2,0.85,0.46,-1.44,-0.47,0.95,33.57
0.2,0.85,0.45,-1.45,-0.27,0.85,33.66
0.19,0.84,0.45,-1.53,-0.18,0.56,33.52
0.19,0.84,0.46,-1.48,-0.14,0.99,33.52
0.19,0.84,0.46,-1.62,-0.31,1.04,33.57
0.19,0.85,0.46,-1.73,-0.31,0.98,33.61
0.19,0.85,0.46,-1.44,-0.02,1.18,33.57
0.19,0.85,0.46,-1.33,0.12,1.25,33.57
0.19,0.85,0.46,-1.47,0.11,1.16,33.47
0.2,0.84,0.46,-1.05,0.32,1.71,33.71
0.19,0.85,0.47,-1.13,0.43,1.53,33.57
0.19,0.85,0.47,-0.34,0.85,2.37,33.66
0.19,0.85,0.47,-0.17,1.5,2.11,33.61
0.2,0.85,0.46,-0.84,1.57,1.36,33.52
0.19,0.84,0.47,-0.78,2.21,1.95,33.66
0.2,0.84,0.47,-2.43,3.59,1.77,33.61
0.21,0.87,0.48,-7.01,4.56,-1.63,33.71
0.2,0.87,0.47,-10.84,5.4,-5.01,33.66
0.2,0.87,0.46,-15.57,6.02,-9.13,33.61
0.2,0.87,0.46,-19.92,7.13,-13.39,33.52
0.2,0.9,0.48,-27.53,8.47,-22.24,33.57
0.22,0.89,0.51,-34.06,15.56,-28.73,33.66
0.17,0.87,0.5,-37.34,19.65,-29.92,33.61
0.14,0.84,0.48,-37.79,17.01,-27.54,33.66
0.18,0.86,0.48,-38.47,17.42,-34.78,33.57
0.17,0.83,0.48,-38.38,14.89,-34.32,33.71
0.13,0.84,0.45,-36.72,8.09,-30.87,33.57
0.15,0.82,0.49,-35.88,6.9,-31.53,33.57
0.11,0.79,0.48,-26.12,6.76,-22.98,33.61
0.1,0.81,0.49,-19.24,1.33,-18.84,33.66
0.1,0.81,0.5,-17.31,-3.48,-16.27,33.57
0.09,0.75,0.53,-9.44,-7.28,-8.35,33.61
0.12,0.71,0.52,1.05,-9.62,1.71,33.61
0.15,0.68,0.51,13.45,-14.37,14.34,33.57
0.16,0.7,0.5,24.7,-19.94,26.9,33.52
0.13,0.73,0.52,35.92,-22.14,41.19,33.57
0.11,0.79,0.5,49.36,-21.37,53.88,33.66
0.12,0.8,0.44,67.79,-22.72,69.45,33.57
0.16,0.83,0.43,76.29,-27.19,76.47,33.61
0.2,0.88,0.45,71.57,-31.74,73.1,33.66
0.18,0.9,0.51,62.66,-33.66,67.83,33.57
0.19,0.89,0.49,57.74,-26.29,54.56,33.52
0.22,0.92,0.52,38.7,-22.32,39.69,33.61
0.27,0.86,0.4,30.81,-21.86,29.6,33.66
0.25,0.89,0.41,20.38,-24.56,21.56,33.61
0.27,0.89,0.4,16.66,-22.76,16.15,33.61
0.25,0.9,0.41,11.18,-20.03,10.63,33.57
0.26,0.93,0.42,7.77,-16.9,9.11,33.57
0.28,0.9,0.41,5.13,-10.06,6.72,33.52
0.26,0.9,0.42,0.35,-6.46,2.64,33.57
0.25,0.89,0.41,-3.3,-4.35,1.11,33.57
0.26,0.85,0.43,-4.35,0.66,0.82,33.52
0.29,0.82,0.45,-4.38,7.4,0.93,33.66
0.31,0.8,0.47,-7.31,14.0,0.24,33.57
0.31,0.8,0.45,-10.52,19.18,-1.63,33.71
0.33,0.78,0.43,-12.41,22.23,-4.15,33.71
0.34,0.75,0.4,-14.46,23.88,-7.31,33.57
0.36,0.74,0.37,-15.77,23.24,-10.78,33.57
0.35,0.78,0.35,-21.73,18.21,-17.53,33.61
0.31,0.85,0.37,-23.04,11.48,-18.47,33.57
0.26,0.87,0.43,-16.53,17.44,-15.24,33.57
0.18,0.92,0.49,-12.99,26.82,-13.42,33.61
0.13,0.97,0.51,-11.74,33.01,-11.68,33.71
0.11,0.97,0.49,-14.7,30.23,-11.13,33.57
0.1,0.95,0.45,-21.25,20.35,-14.34,33.71
0.12,0.91,0.42,-20.34,11.33,-13.77,33.61
0.16,0.88,0.43,-19.85,7.15,-17.07,33.66
0.21,0.86,0.46,-19.4,10.38,-19.28,33.66
0.2,0.84,0.49,-17.94,12.49,-16.44,33.61
0.18,0.82,0.47,-15.45,10.79,-11.62,33.57
0.18,0.85,0.47,-15.57,9.54,-10.73,33.66
0.18,0.85,0.48,-15.28,9.4,-10.31,33.71
0.17,0.84,0.46,-13.85,9.28,-7.8,33.71
0.17,0.83,0.46,-12.03,5.83,-5.8,33.66
0.17,0.84,0.48,-10.49,2.18,-5.47,33.71
0.17,0.82,0.47,-8.66,-0.15,-2.99,33.66
0.14,0.81,0.51,-5.59,-4.2,3.07,33.66
0.1,0.81,0.52,2.38,-9.51,13.79,33.66
0.1,0.83,0.49,9.56,-17.02,20.73,33.61
0.09,0.87,0.49,13.97,-25.77,27.01,33.71
0.1,0.88,0.47,20.27,-32.58,32.75,33.66
0.16,0.94,0.44,21.5,-32.92,31.1,33.61
0.22,0.94,0.44,15.65,-32.72,23.13,33.61
0.25,0.94,0.45,3.4,-31.54,12.43,33.66
0.27,0.9,0.46,-4.37,-25.6,6.46,33.66
0.29,0.84,0.42,-2.32,-17.89,7.07,33.71
0.31,0.79,0.42,-2.66,-17.08,7.16,33.66
0.32,0.74,0.42,0.99,-14.95,9.08,33.66
0.33,0.75,0.43,2.5,-11.77,8.99,33.71
0.31,0.75,0.47,3.22,-6.82,8.02,33.61
0.3,0.77,0.46,3.1,-4.95,8.35,33.66
0.29,0.78,0.45,3.69,-3.54,8.87,33.66
0.27,0.79,0.45,4.27,-1.21,9.04,33.61
0.27,0.79,0.45,5.98,1.77,8.53,33.66
0.28,0.77,0.44,8.46,4.0,8.05,33.75
0.27,0.8,0.47,9.19,6.09,6.98,33.71
0.25,0.83,0.46,10.26,8.27,5.6,33.71
0.28,0.82,0.41,11.04,8.95,4.0,33.75
0.31,0.8,0.41,8.75,8.87,0.14,33.66
0.34,0.77,0.4,6.55,10.26,-5.34,33.61
0.36,0.75,0.39,3.21,11.31,-12.26,33.75
0.33,0.78,0.39,-3.02,8.79,-20.0,33.66
0.28,0.84,0.41,-4.72,8.03,-22.26,33.61
0.2,0.93,0.45,-3.05,10.53,-17.1,33.75
0.14,0.95,0.49,5.44,15.97,-8.49,33.66
0.09,0.98,0.51,8.5,17.79,-2.64,33.66
0.08,0.97,0.5,7.18,14.63,-1.28,33.8
0.11,0.95,0.47,4.11,7.6,-2.29,33.75
0.16,0.93,0.44,-3.5,-0.67,-9.65,33.66
0.21,0.89,0.43,-8.17,-6.05,-14.41,33.71
0.24,0.86,0.43,-9.18,-5.15,-16.41,33.8
0.23,0.84,0.46,-7.53,-2.31,-14.47,33.75
0.23,0.84,0.46,-5.47,0.02,-12.27,33.66
0.22,0.85,0.46,-5.04,1.45,-11.44,33.8
0.21,0.86,0.46,-6.75,1.66,-11.48,33.66
0.21,0.86,0.45,-8.5,2.35,-12.03,33.66
0.2,0.85,0.45,-8.31,2.03,-10.46,33.61
0.18,0.84,0.45,-6.31,-0.03,-7.85,33.71
0.19,0.86,0.45,-5.39,-0.98,-7.76,33.66
0.2,0.85,0.45,-5.24,-0.2,-8.0,33.61
0.21,0.85,0.45,-5.4,-0.37,-7.6,33.66
0.2,0.85,0.45,-6.5,-1.16,-7.36,33.66
0.2,0.85,0.46,-6.41,-0.93,-7.31,33.66
0.19,0.84,0.45,-4.85,-0.92,-5.39,33.61
0.19,0.85,0.46,-4.87,-1.25,-4.02,33.71
0.21,0.84,0.46,-5.68,-0.69,-3.86,33.66
0.21,0.84,0.45,-5.3,0.12,-3.16,33.61
0.19,0.85,0.45,-4.75,-0.06,-2.35,33.61
0.19,0.85,0.46,-5.77,-0.17,-3.36,33.66
0.2,0.84,0.44,-5.37,0.64,-2.58,33.66
0.2,0.85,0.46,-4.99,1.36,-1.76,33.8
0.2,0.84,0.45,-5.02,1.53,-2.93,33.66
0.19,0.85,0.46,-5.25,1.54,-3.02,33.66
