acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.17,0.88,0.39,-3.25,-1.95,-3.69,34.18
0.17,0.88,0.39,-2.7,-2.67,-3.94,34.22
0.17,0.88,0.39,-2.09,-2.95,-3.1,34.18
0.18,0.89,0.39,-1.51,-2.6,-2.37,34.08
0.17,0.89,0.38,-1.53,-2.08,-2.0,34.22
0.18,0.89,0.38,-0.61,-1.63,-0.79,34.18
0.17,0.9,0.38,-1.27,-1.25,-0.09,34.27
0.16,0.89,0.38,-1.21,-0.7,0.9,34.22
0.17,0.89,0.37,-1.37,-0.76,0.27,34.13
0.17,0.87,0.37,-0.76,-0.75,-0.21,34.18
0.18,0.89,0.38,-1.22,-1.3,-0.27,34.13
0.17,0.9,0.38,-3.13,-1.76,-1.21,34.22
0.16,0.9,0.38,-3.08,-0.85,-1.53,34.18
0.16,0.89,0.38,-2.46,-0.55,-1.04,34.18
0.16,0.88,0.39,-1.98,-1.13,-0.85,34.22
0.17,0.89,0.39,-1.6,-1.37,-0.46,34.18
0.16,0.88,0.39,-1.05,-0.38,0.12,34.13
0.17,0.88,0.38,-0.79,-0.29,-0.02,34.18
0.17,0.89,0.38,-1.05,-0.52,0.0,34.37
0.17,0.9,0.39,-1.62,-0.61,-0.79,34.22
0.17,0.89,0.39,-1.76,-0.44,-0.56,34.13
0.17,0.89,0.39,-1.74,-0.08,-0.73,34.18
0.16,0.89,0.38,-1.89,-0.27,-0.79,34.22
0.17,0.89,0.39,-2.03,-0.38,-0.72,34.22
0.17,0.9,0.38,-2.5,-0.32,-0.82,34.27
0.16,0.9,0.39,-2.76,-0.35,-0.7,34.18
0.16,0.89,0.39,-2.37,0.15,-0.82,34.22
0.17,0.89,0.38,-2.06,0.47,-0.37,34.32
0.17,0.88,0.38,-1.56,0.26,-0.18,34.18
0.17,0.88,0.39,-1.53,-0.37,0.0,34.22
0.17,0.88,0.39,-1.62,-0.26,0.32,34.18
0.17,0.89,0.39,-0.5,0.34,0.52,34.18
0.16,0.89,0.39,-0.2,-0.15,0.73,34.18
0.16,0.89,0.38,-1.28,-0.75,0.26,34.22
0.16,0.89,0.38,-1.63,-0.21,0.73,34.27
0.16,0.89,0.39,-2.09,0.23,0.38,34.27
0.16,0.88,0.39,-1.15,0.24,0.64,34.22
0.16,0.89,0.39,-1.22,-0.05,0.12,34.32
0.15,0.9,0.38,-2.43,-0.96,-1.16,34.18
0.17,0.89,0.39,-2.26,-1.11,-1.79,34.18
0.16,0.9,0.35,0.61,-1.28,-1.21,34.22
0.18,0.9,0.33,5.65,-1.51,0.73,34.18
0.19,0.91,0.33,8.18,-2.64,3.83,34.27
0.2,0.9,0.35,10.14,-2.23,6.32,34.22
0.19,0.9,0.38,12.46,0.15,8.72,34.13
0.17,0.88,0.38,15.42,2.18,11.88,34.18
0.15,0.86,0.41,17.33,2.7,13.89,34.18
0.13,0.83,0.43,21.33,2.37,15.44,34.22
0.13,0.82,0.41,27.45,0.56,16.29,34.18
0.14,0.85,0.37,29.98,-3.94,16.06,34.27
0.17,0.85,0.37,29.47,-9.48,18.93,34.22
0.19,0.84,0.39,32.34,-9.24,24.08,34.13
0.24,0.85,0.38,35.82,-6.24,28.31,34.18
0.23,0.84,0.37,35.71,-5.22,30.79,34.18
0.24,0.84,0.38,35.19,-5.59,32.44,34.32
0.24,0.86,0.36,33.45,-2.34,30.85,34.18
0.27,0.86,0.36,30.76,2.06,28.92,34.18
0.28,0.85,0.36,26.49,5.4,28.06,34.13
0.29,0.85,0.39,15.97,9.59,23.28,34.18
0.29,0.86,0.42,15.82,17.62,26.87,34.18
0.27,0.92,0.39,14.29,26.26,29.28,34.22
0.18,1.01,0.36,-4.11,24.43,19.83,34.22
0.19,1.0,0.25,-11.59,21.33,12.73,34.27
