acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.93,0.24,-3.56,-0.72,0.37,31.78
0.2,0.93,0.24,-3.42,-0.14,0.5,31.68
0.2,0.92,0.24,-2.47,-0.2,1.18,31.68
0.21,0.92,0.24,-1.51,-0.31,1.19,31.73
0.21,0.92,0.24,-0.98,-0.21,0.82,31.78
0.21,0.93,0.24,-1.36,-0.6,0.58,31.78
0.21,0.93,0.24,-1.44,-0.44,0.63,31.73
0.21,0.93,0.24,-1.1,-0.44,0.96,31.68
0.21,0.93,0.24,-1.47,-0.5,1.13,31.73
0.21,0.93,0.23,-1.56,-0.76,0.66,31.73
0.2,0.93,0.24,-1.92,-1.13,0.34,31.68
0.21,0.93,0.24,-2.43,-1.28,-0.18,31.64
0.21,0.93,0.24,-2.69,-0.92,-1.1,31.82
0.2,0.92,0.23,-1.97,-0.67,-0.89,31.78
0.21,0.92,0.25,-0.95,-0.46,0.08,31.73
0.21,0.93,0.25,-0.26,-0.08,0.46,31.78
0.21,0.93,0.24,2.02,0.95,-0.55,31.78
0.2,0.93,0.24,2.05,1.76,-0.46,31.73
0.2,0.92,0.23,4.15,1.92,1.1,31.64
0.2,0.92,0.23,6.95,0.27,1.86,31.68
0.2,0.92,0.24,8.08,-1.15,2.47,31.64
0.19,0.93,0.24,7.33,-1.68,2.96,31.78
0.19,0.92,0.24,7.27,-1.51,4.49,31.78
0.19,0.92,0.24,9.48,-1.92,6.35,31.73
0.2,0.93,0.23,11.25,-3.51,7.92,31.68
0.2,0.93,0.23,12.26,-4.84,9.3,31.78
0.19,0.95,0.24,12.93,-6.02,9.57,31.73
0.19,0.94,0.22,15.01,-6.03,11.21,31.68
0.2,0.94,0.22,16.75,-6.93,12.79,31.68
0.21,0.95,0.2,15.24,-7.57,13.48,31.82
0.21,0.94,0.2,12.66,-9.22,13.82,31.78
0.21,0.96,0.19,6.69,-11.33,13.48,31.73
0.21,0.96,0.19,1.88,-13.19,16.11,31.73
0.21,0.95,0.19,-0.56,-15.91,17.91,31.78
0.21,0.96,0.19,-3.56,-15.76,17.57,31.82
0.23,0.94,0.2,-3.02,-15.82,16.64,31.68
0.24,0.94,0.2,-2.02,-15.08,16.76,31.68
0.2,0.98,0.24,-4.79,-15.47,17.39,31.64
0.21,0.95,0.19,-2.32,-14.72,19.66,31.78
0.22,0.98,0.17,-4.66,-16.23,17.88,31.78
0.29,0.89,0.15,-2.78,-14.18,17.69,31.73
0.32,0.89,0.15,-0.03,-10.03,18.47,31.78
0.35,0.87,0.17,1.51,-7.24,19.68,31.82
0.32,0.88,0.23,2.81,-5.45,21.59,31.73
0.36,0.84,0.25,6.58,-1.85,24.92,31.68
0.37,0.83,0.25,12.18,1.45,28.12,31.73
0.34,0.84,0.25,16.58,3.42,31.5,31.68
0.33,0.84,0.19,19.31,3.36,33.5,31.78
0.34,0.84,0.2,19.44,3.34,34.43,31.73
0.35,0.84,0.18,16.79,4.81,34.03,31.78
0.33,0.84,0.17,12.61,4.41,29.33,31.68
0.29,0.89,0.2,5.51,2.43,21.33,31.73
0.31,0.87,0.2,6.24,3.07,17.24,31.78
0.36,0.84,0.24,15.62,6.18,17.83,31.68
0.37,0.82,0.29,24.85,11.54,15.27,31.82
0.42,0.82,0.3,33.1,16.24,8.79,31.78
0.38,0.91,0.25,33.54,16.64,-0.93,31.73
0.37,1.02,0.16,23.86,22.61,-15.28,31.73
0.36,1.07,0.07,14.78,30.76,-34.41,31.87
0.29,1.19,0.06,-4.08,43.8,-58.85,31.73
0.16,1.18,0.03,-23.82,50.82,-70.37,31.68
0.09,1.2,0.07,-45.08,44.53,-84.06,31.78
0.05,1.09,0.15,-63.3,32.14,-84.21,31.73
0.06,1.01,0.08,-65.8,16.76,-57.05,31.78
0.07,0.9,0.16,-56.41,-4.73,-25.94,31.73
0.19,1.04,0.23,-65.4,-7.37,-25.68,31.68
0.29,0.94,0.23,-61.88,-0.56,-26.12,31.68
0.22,0.99,0.34,-55.91,9.1,-29.74,31.82
0.15,0.99,0.31,-38.24,13.85,-29.76,31.82
0.21,0.93,0.25,-10.11,19.51,-23.33,31.68
0.17,0.87,0.29,7.24,19.28,-21.39,31.73
0.2,0.91,0.24,10.78,23.54,-22.76,31.78
0.23,0.9,0.22,8.58,18.11,-23.4,31.78
0.18,0.95,0.22,-0.06,9.08,-26.27,31.73
0.16,0.92,0.21,-1.34,-5.44,-27.44,31.78
0.18,0.93,0.27,-8.84,-1.91,-28.81,31.82
0.18,0.95,0.21,-16.47,-7.47,-29.44,31.82
0.18,0.92,0.23,-16.64,-3.91,-28.87,31.87
0.2,0.94,0.25,-14.75,-4.17,-27.74,31.73
0.19,0.97,0.24,-15.73,-5.3,-27.01,31.82
0.17,0.98,0.26,-24.61,-12.72,-30.49,31.78
0.17,0.95,0.24,-28.96,-6.66,-27.56,31.82
0.18,0.97,0.22,-35.11,-8.87,-29.53,31.78
0.15,0.97,0.27,-47.57,-8.99,-29.65,31.68
0.14,0.95,0.32,-57.21,-11.6,-31.45,31.64
0.13,0.9,0.29,-57.56,-12.11,-30.87,31.87
0.17,0.87,0.31,-52.9,-9.62,-26.38,31.82
0.18,0.88,0.32,-47.18,-3.6,-16.6,31.82
0.17,0.86,0.33,-38.2,0.95,-3.73,31.78
0.17,0.87,0.32,-30.82,5.97,5.73,31.82
-0.21,1.39,0.35,-59.3,34.73,-7.39,31.68
0.11,0.85,0.33,-43.04,-9.73,-2.38,31.68
0.1,0.88,0.4,-47.94,4.0,-6.15,31.82
0.09,0.88,0.34,-40.47,-0.76,-12.67,31.78
0.09,0.89,0.32,-37.19,-1.05,-21.08,31.78
0.09,0.88,0.35,-28.66,1.89,-27.51,31.82
0.08,0.86,0.38,-18.27,3.63,-28.53,31.78
0.08,0.87,0.36,-14.18,1.36,-28.98,31.68
0.09,0.86,0.36,-9.31,-4.09,-28.38,31.73
