acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.9,0.37,-2.61,-0.44,-0.63,32.81
0.18,0.89,0.37,-2.55,-0.31,-0.37,32.81
0.16,0.89,0.37,-2.82,-0.49,0.24,32.81
0.16,0.9,0.37,-2.99,-1.33,0.55,32.77
0.17,0.89,0.37,-2.15,-1.74,0.41,32.72
0.16,0.9,0.37,-1.42,-1.54,0.43,32.72
0.17,0.89,0.37,-2.34,-1.73,-0.34,32.77
0.17,0.89,0.37,-2.72,-1.73,-0.5,32.72
0.17,0.9,0.37,-3.13,-1.59,-0.27,32.72
0.17,0.9,0.38,-2.95,-1.36,-0.21,32.67
0.17,0.9,0.37,-1.8,-0.76,0.46,32.81
0.17,0.9,0.38,-1.01,0.21,0.5,32.72
0.17,0.89,0.38,-0.37,0.87,0.75,32.86
0.17,0.9,0.39,0.73,0.85,1.76,32.72
0.17,0.88,0.38,1.51,-0.09,2.52,32.72
0.17,0.88,0.38,1.01,-0.6,2.7,32.67
0.18,0.88,0.38,3.77,2.34,6.58,32.77
0.18,0.9,0.36,2.32,2.17,5.02,32.81
0.17,0.9,0.37,0.31,1.89,2.37,32.81
0.17,0.91,0.36,-0.35,2.27,0.81,32.67
0.17,0.91,0.37,-1.18,2.32,-0.93,32.81
0.18,0.9,0.37,-1.8,2.18,-1.3,32.72
0.17,0.89,0.37,-1.68,1.5,-1.18,32.67
0.18,0.89,0.37,-2.44,1.33,-1.69,32.67
0.18,0.88,0.38,-2.82,1.51,-2.53,32.72
0.18,0.9,0.38,-2.61,2.03,-3.04,32.77
0.18,0.9,0.37,-3.28,2.95,-4.21,32.72
0.18,0.9,0.38,-5.04,3.98,-6.61,32.72
0.19,0.9,0.39,-7.07,5.6,-8.79,32.77
0.17,0.9,0.39,-8.14,6.61,-9.77,32.77
0.17,0.9,0.39,-10.37,7.05,-11.02,32.72
0.16,0.91,0.39,-13.65,7.11,-14.21,32.77
0.15,0.9,0.38,-14.29,7.27,-16.15,32.72
0.15,0.9,0.36,-13.07,7.39,-14.52,32.72
0.15,0.9,0.38,-15.74,6.7,-16.26,32.77
0.15,0.92,0.39,-20.5,6.61,-19.77,32.67
0.15,0.91,0.37,-24.9,5.54,-21.66,32.81
0.18,0.91,0.41,-29.04,7.18,-22.87,32.77
0.14,0.89,0.41,-27.39,9.37,-22.66,32.81
0.12,0.87,0.4,-21.86,7.85,-20.29,32.81
0.1,0.87,0.4,-16.29,7.88,-15.89,32.67
0.1,0.88,0.39,-14.96,6.93,-15.15,32.77
0.11,0.91,0.38,-18.47,4.96,-17.74,32.81
0.1,0.89,0.39,-20.81,1.27,-17.16,32.67
0.1,0.9,0.37,-21.91,-1.19,-15.11,32.81
0.09,0.88,0.4,-21.1,-3.89,-13.77,32.72
0.09,0.86,0.42,-18.02,-4.93,-13.54,32.67
0.09,0.82,0.42,-10.37,-6.21,-8.35,32.86
0.1,0.8,0.42,-2.53,-8.03,-0.87,32.72
0.1,0.81,0.43,2.78,-9.69,6.35,32.77
0.13,0.81,0.41,6.9,-10.53,12.08,32.81
0.11,0.8,0.43,14.87,-11.92,23.89,32.72
0.11,0.8,0.4,25.79,-14.08,37.79,32.77
0.1,0.79,0.36,41.31,-17.76,56.11,32.77
0.1,0.8,0.37,55.22,-23.98,72.73,32.72
0.12,0.8,0.36,63.39,-30.32,86.66,32.72
0.15,0.84,0.32,64.2,-38.72,94.64,32.77
0.17,0.92,0.32,51.27,-49.15,91.92,32.81
0.21,1.02,0.36,21.76,-51.68,68.93,32.72
