acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.15,0.85,0.38,0.61,-4.23,-0.24
0.16,0.85,0.38,0.03,-5.88,0.72
0.16,0.86,0.38,-0.69,-3.69,0.87
0.16,0.87,0.38,-1.83,-1.59,0.78
0.16,0.87,0.38,-2.27,-0.02,0.81
0.16,0.87,0.40,-1.51,-1.13,0.52
0.16,0.86,0.39,-0.47,-3.65,0.81
0.16,0.86,0.39,0.21,-5.04,0.87
0.16,0.87,0.39,-0.75,-4.06,0.61
0.16,0.87,0.37,-2.17,-1.53,0.38
0.16,0.88,0.39,-2.98,0.67,0.17
0.17,0.87,0.39,-2.96,1.63,-0.79
0.17,0.86,0.38,-1.68,0.69,-1.15
0.17,0.86,0.38,-0.38,-0.87,-1.97
0.16,0.86,0.39,0.60,-1.56,-3.34
0.16,0.85,0.39,0.61,-1.59,-4.90
0.15,0.85,0.39,0.55,-0.78,-5.92
0.15,0.86,0.38,-0.24,-0.63,-6.67
0.16,0.87,0.40,-0.58,-0.06,-6.40
0.16,0.87,0.39,-0.84,-0.03,-5.63
0.16,0.87,0.38,-0.53,0.18,-4.87
0.17,0.87,0.37,-0.23,0.44,-4.26
0.16,0.86,0.37,0.17,0.92,-4.95
0.16,0.86,0.39,1.13,1.60,-6.41
0.16,0.86,0.37,1.50,2.23,-7.21
0.15,0.87,0.37,1.65,2.98,-5.65
0.15,0.88,0.37,1.57,3.80,-3.95
0.15,0.87,0.37,0.89,3.79,-2.35
0.14,0.87,0.37,0.87,3.94,-1.77
0.14,0.86,0.37,0.99,3.79,-2.15
0.14,0.86,0.38,1.01,3.66,-3.48
0.13,0.86,0.38,1.10,3.45,-4.00
0.13,0.87,0.37,1.33,2.89,-3.88
0.13,0.87,0.37,1.79,2.20,-3.59
0.13,0.87,0.37,1.62,1.63,-3.30
0.13,0.87,0.39,1.40,1.69,-3.36
0.13,0.87,0.39,1.25,2.11,-3.02
0.14,0.88,0.37,0.75,2.72,-2.69
0.14,0.88,0.37,0.46,3.51,-2.92
0.14,0.88,0.37,0.50,3.53,-2.96
0.14,0.88,0.37,0.96,3.01,-3.59
0.14,0.88,0.36,1.54,2.31,-4.67
0.13,0.87,0.37,1.79,1.40,-4.52
0.13,0.88,0.37,1.57,1.82,-4.89
0.12,0.87,0.36,0.84,1.66,-4.56
0.11,0.86,0.37,0.38,1.66,-3.24
0.11,0.87,0.36,-0.32,2.03,-1.74
0.11,0.87,0.38,-0.98,2.21,-1.91
0.12,0.88,0.37,-1.45,2.09,-1.89
0.11,0.87,0.37,-1.36,1.34,-1.97
0.11,0.86,0.37,-0.43,-0.20,-1.28
0.12,0.88,0.37,-0.03,-0.55,-0.85
0.12,0.88,0.37,-0.52,-0.26,-0.44
0.11,0.87,0.36,-0.64,0.06,0.64
0.12,0.88,0.37,-1.68,0.55,1.39
0.12,0.87,0.38,-1.79,0.61,1.56
0.12,0.87,0.37,-1.71,0.34,1.88
0.13,0.88,0.38,-1.71,-0.24,1.71
0.13,0.88,0.38,-1.54,-0.98,1.57
0.13,0.87,0.38,-1.16,-1.31,1.74
0.12,0.88,0.37,-1.63,-0.85,1.82
0.12,0.88,0.38,-1.98,-0.72,1.89
0.12,0.88,0.37,-2.26,-0.35,1.97
0.13,0.88,0.37,-2.79,0.11,2.18
0.13,0.88,0.37,-3.05,-0.35,2.21
0.13,0.89,0.37,-3.36,0.05,2.14
0.14,0.88,0.37,-3.47,-0.17,2.12
0.13,0.87,0.38,-3.13,-0.52,1.47
0.13,0.87,0.38,-2.66,-1.07,0.93
0.13,0.86,0.37,-1.74,-0.98,0.98
0.13,0.86,0.37,-1.65,-0.50,0.92
0.13,0.87,0.37,-2.35,0.50,0.81
0.12,0.88,0.38,-2.75,0.70,0.93
0.13,0.88,0.37,-3.01,0.56,1.66
0.13,0.88,0.37,-2.52,-0.02,2.47
0.12,0.87,0.36,-2.15,-0.89,2.79
0.13,0.89,0.38,-2.24,-1.10,3.34
0.13,0.88,0.36,-3.07,-1.50,3.16
0.15,0.90,0.37,-4.84,0.32,2.70
0.14,0.90,0.38,-6.69,0.72,3.08
0.13,0.89,0.40,-6.69,0.12,3.44
0.13,0.86,0.38,-6.20,-1.76,5.39
0.09,0.86,0.38,-5.71,-2.96,7.92
0.09,0.89,0.37,-8.37,-3.57,11.69
0.11,0.92,0.38,-12.79,-1.02,15.66
0.13,0.88,0.38,-15.15,0.20,12.52
0.09,0.89,0.38,-16.52,-4.27,20.41
0.05,0.85,0.36,-16.03,-8.15,27.86
0.01,0.82,0.40,-17.30,-15.47,37.76
0.11,0.81,0.46,-20.18,-12.43,40.06
0.14,0.79,0.48,-26.87,-7.86,30.55
0.19,0.78,0.49,-32.03,-3.71,18.29
0.06,0.80,0.46,-41.66,-9.33,-6.67
0.04,0.80,0.51,-53.68,-19.11,-22.93
0.17,0.74,0.42,-61.95,-4.82,-63.92
0.21,0.84,0.28,-68.63,9.40,-90.49
0.36,0.98,0.44,-72.66,15.28,-75.60
0.30,0.92,0.39,-61.11,11.27,-62.50
0.25,0.84,0.40,-39.37,4.46,-46.79
0.20,0.86,0.44,-24.26,-1.91,-3.24
0.18,0.80,0.36,-17.63,9.15,-11.68
0.14,0.87,0.47,-22.46,14.00,0.47
0.12,0.84,0.47,-22.09,25.83,4.27
0.08,0.84,0.49,-20.76,20.81,7.08
0.07,0.84,0.47,-12.14,16.60,7.76
0.05,0.83,0.49,-2.00,4.46,8.58
0.06,0.83,0.48,6.66,-3.08,11.76
0.05,0.82,0.44,10.87,-11.24,13.21
0.06,0.83,0.46,13.42,-12.52,14.79
0.06,0.85,0.45,9.53,-17.71,17.24
0.11,0.80,0.49,9.69,-14.95,19.13
0.14,0.82,0.50,7.53,-16.32,18.53
0.14,0.79,0.49,6.90,-15.79,17.80
0.14,0.81,0.49,5.16,-14.12,16.60
0.14,0.79,0.49,4.41,-9.79,14.46
0.15,0.81,0.47,3.54,-9.63,12.96
0.15,0.81,0.47,3.71,-7.92,14.23
0.16,0.81,0.48,4.18,-6.21,13.94
0.17,0.83,0.46,3.25,-6.17,11.31
0.15,0.82,0.45,3.60,-5.40,9.36
0.18,0.84,0.47,0.90,-6.17,7.59
0.16,0.82,0.46,0.87,-3.44,6.34
0.15,0.78,0.44,3.76,8.90,-27.16
0.15,0.84,0.50,3.15,-3.40,8.14
0.14,0.82,0.48,3.97,-1.85,7.98
0.13,0.81,0.46,3.48,-4.38,8.15
0.16,0.81,0.46,2.70,-1.56,7.08
0.16,0.84,0.46,-0.52,-0.21,6.85
