acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.21,0.89,0.37,0.21,-1.62,0.14,32.25
0.2,0.89,0.36,-0.24,-1.22,0.06,32.11
0.21,0.89,0.37,-0.9,-1.3,-0.64,32.15
0.2,0.89,0.37,-1.8,-1.59,-0.84,32.15
0.2,0.88,0.37,-2.41,-1.44,-1.39,32.11
0.2,0.88,0.37,-2.03,-1.15,-0.92,32.06
0.2,0.88,0.37,-1.3,-0.96,-0.64,32.06
0.21,0.88,0.37,-0.87,-1.51,-1.04,32.2
0.21,0.88,0.37,-0.05,-2.18,-1.53,32.15
0.21,0.88,0.38,-0.15,-2.31,-1.48,32.15
0.21,0.88,0.38,1.11,-1.79,-0.5,32.2
0.21,0.88,0.38,1.76,-1.36,0.27,32.25
0.21,0.89,0.38,2.09,-1.6,0.21,32.11
0.19,0.89,0.37,1.74,-2.2,-0.18,32.11
0.2,0.89,0.37,1.33,-2.5,-0.61,32.15
0.2,0.89,0.37,1.01,-2.32,-0.56,32.2
0.2,0.89,0.36,-0.98,-0.55,-0.06,32.11
0.21,0.89,0.37,-1.08,-0.41,-0.09,32.2
0.19,0.89,0.37,-0.76,-0.58,-0.12,32.15
0.2,0.88,0.37,-0.75,-0.99,-0.4,32.11
0.2,0.88,0.36,-0.5,-0.79,-0.27,32.2
0.2,0.88,0.35,0.2,-0.75,0.15,32.15
0.2,0.88,0.36,0.46,-0.78,0.14,32.11
0.2,0.89,0.36,-0.2,-0.96,-0.08,32.2
0.2,0.88,0.36,-0.55,-0.98,0.26,32.15
0.19,0.89,0.36,-0.4,-0.61,0.58,32.11
0.19,0.89,0.37,0.03,-0.34,1.07,32.11
0.19,0.89,0.36,-0.27,-1.19,0.31,32.11
0.2,0.89,0.36,-0.38,-1.56,-0.23,32.2
0.2,0.89,0.37,-0.66,-1.89,-1.1,32.06
0.21,0.89,0.37,-0.4,-1.76,-0.58,32.25
0.2,0.88,0.36,0.29,-1.42,0.52,32.2
0.2,0.89,0.36,0.98,-1.44,0.79,32.06
0.2,0.89,0.36,1.66,-1.73,0.75,32.2
0.2,0.89,0.36,1.34,-2.17,0.21,32.11
0.2,0.89,0.36,1.39,-2.05,-0.09,32.15
0.21,0.89,0.36,1.4,-1.86,0.2,32.15
0.2,0.89,0.36,1.34,-1.77,0.2,32.2
0.2,0.89,0.36,1.16,-1.63,0.08,32.15
0.2,0.9,0.36,0.26,-1.48,-0.18,32.11
0.2,0.89,0.35,-0.08,-1.25,-0.38,32.2
0.2,0.89,0.36,-0.43,-1.02,-0.46,32.06
0.2,0.89,0.35,-1.05,-0.61,-0.41,32.2
0.2,0.89,0.36,-1.44,-0.63,-0.73,32.11
0.2,0.89,0.36,-1.77,-0.47,-0.61,32.15
0.2,0.89,0.35,-1.68,-0.26,-0.63,32.11
0.21,0.9,0.36,-2.43,-0.47,-1.01,32.11
0.2,0.89,0.36,-2.64,-0.55,-1.18,32.25
0.2,0.89,0.36,-2.47,-0.46,-0.76,32.11
0.2,0.89,0.36,-2.05,0.09,-0.24,32.2
0.2,0.89,0.35,-2.73,-0.18,-0.58,32.15
0.2,0.89,0.36,-3.15,-0.61,-1.02,32.01
0.2,0.89,0.36,-2.92,0.23,-1.22,32.11
0.2,0.9,0.36,-3.76,0.12,-2.08,32.15
0.19,0.9,0.36,-4.49,-1.13,-2.38,32.11
0.2,0.91,0.35,-4.17,-0.66,-2.66,32.11
0.21,0.89,0.36,-3.85,-0.26,-2.56,32.15
0.19,0.9,0.37,-4.84,-1.22,-2.61,32.2
0.19,0.91,0.36,-5.95,-0.7,-4.02,32.11
0.18,0.91,0.35,-5.98,-0.06,-4.95,32.15
0.17,0.92,0.35,-6.38,-1.24,-6.2,32.2
0.17,0.93,0.35,-8.79,-3.47,-9.28,32.25
0.16,0.94,0.38,-12.69,-5.85,-13.24,32.06
0.15,0.95,0.38,-16.35,-6.7,-15.53,32.2
0.12,0.97,0.4,-23.59,-8.78,-20.43,32.06
0.12,0.95,0.41,-28.27,-8.93,-20.32,32.15
0.15,0.9,0.35,-23.94,-7.22,-14.96,32.11
0.15,0.92,0.36,-19.51,-8.0,-10.9,32.15
0.19,0.87,0.35,-15.24,-6.66,-5.8,32.2
0.19,0.89,0.39,-14.03,-5.97,-3.04,32.2
0.22,0.83,0.41,-10.66,0.9,0.6,32.15
0.21,0.86,0.38,-6.12,6.2,2.84,32.11
0.24,0.88,0.34,-4.17,7.39,1.53,32.11
0.22,0.9,0.33,-5.4,1.19,0.09,32.15
0.2,0.87,0.39,-7.11,0.18,-0.41,32.11
0.21,0.79,0.4,-0.72,5.91,1.48,32.15
0.18,0.8,0.4,6.69,6.37,5.31,32.11
0.19,0.8,0.38,14.34,0.9,8.78,32.11
0.2,0.82,0.37,20.17,-3.28,11.47,32.06
0.2,0.83,0.4,27.31,-1.69,17.73,32.06
0.22,0.79,0.39,36.4,-1.16,24.03,32.11
0.25,0.79,0.36,43.04,-6.29,28.43,32.15
0.25,0.82,0.37,44.12,-10.21,31.21,32.2
0.25,0.82,0.35,46.56,-10.26,34.06,32.11
0.23,0.81,0.35,48.53,-10.24,37.74,32.15
0.22,0.77,0.37,53.62,-12.06,44.12,32.06
0.22,0.74,0.4,57.47,-14.4,49.63,32.2
0.23,0.76,0.42,57.89,-15.01,52.03,32.25
0.27,0.8,0.41,58.23,-14.14,52.76,32.11
0.28,0.86,0.36,55.05,-15.07,50.41,32.11
0.3,0.9,0.33,50.79,-14.7,49.19,32.15
0.32,0.88,0.34,48.37,-9.15,51.5,32.2
0.33,0.92,0.33,44.4,-6.73,53.76,32.2
0.32,0.91,0.29,41.62,-5.97,55.82,32.25
0.29,1.02,0.31,29.07,-5.86,50.23,32.2
0.35,0.9,0.29,22.18,0.56,47.08,32.29
0.38,0.86,0.29,16.96,6.31,47.95,32.25
0.35,0.96,0.25,1.11,3.07,33.54,32.29
0.27,1.06,0.19,-17.63,-8.0,19.88,32.39
0.29,0.99,0.18,-25.36,-7.3,9.33,32.25
0.3,1.02,0.19,-27.3,-0.09,5.48,32.29
0.31,1.07,0.22,-32.76,9.51,2.11,32.34
0.35,1.0,0.27,-44.0,15.51,-7.45,32.25
0.32,1.0,0.25,-53.91,20.73,-21.53,32.29
0.28,1.01,0.24,-59.02,27.59,-31.07,32.34
0.33,0.92,0.21,-55.73,31.62,-35.21,32.34
0.19,1.04,0.29,-76.37,18.75,-51.3,32.39
0.14,1.06,0.33,-65.63,18.78,-47.4,32.34
0.22,0.96,0.33,-41.3,32.92,-34.11,32.25
0.27,0.88,0.31,-38.32,32.46,-33.24,32.48
0.27,0.91,0.25,-40.05,24.81,-32.84,32.34
0.26,0.9,0.3,-33.45,12.17,-29.77,32.44
0.26,0.91,0.37,-32.98,9.11,-30.96,32.48
0.24,0.88,0.39,-28.09,17.04,-27.28,32.34
0.23,0.88,0.39,-22.7,22.99,-21.15,32.44
0.22,0.89,0.37,-19.77,24.15,-19.19,32.48
0.22,0.89,0.35,-12.14,29.02,-16.69,32.34
0.24,0.9,0.36,-10.84,28.31,-17.13,32.44
0.24,0.89,0.39,-13.28,24.76,-16.63,32.29
0.24,0.89,0.39,-12.38,27.94,-16.9,32.34
0.23,0.9,0.41,-14.46,33.95,-18.73,32.44
0.21,0.9,0.41,-15.02,37.24,-19.47,32.48
0.21,0.88,0.44,-14.56,42.46,-18.41,32.34
0.25,0.95,0.38,-15.48,45.95,-22.5,32.39
0.2,0.92,0.4,-19.94,36.37,-24.58,32.48
0.19,0.88,0.39,-15.5,33.88,-28.21,32.44
0.17,0.88,0.4,-9.07,36.55,-29.16,32.39
0.21,0.88,0.44,-9.22,37.63,-29.24,32.39
0.17,0.87,0.44,-9.33,38.99,-27.54,32.44
0.15,0.88,0.43,-7.42,38.0,-25.01,32.39
0.13,0.88,0.41,-7.63,33.05,-24.76,32.39
0.12,0.9,0.38,-7.74,25.77,-28.35,32.34
0.13,0.92,0.4,-11.3,18.96,-33.4,32.29
