acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.89,0.35,-1.8,0.14,0.72,32.34
0.18,0.89,0.35,-2.12,0.52,0.99,32.29
0.18,0.9,0.35,-2.15,0.37,0.7,32.34
0.18,0.9,0.36,-2.63,0.5,0.69,32.2
0.17,0.9,0.35,-2.82,0.23,0.29,32.34
0.17,0.9,0.34,-3.25,0.12,0.06,32.34
0.17,0.9,0.35,-3.63,0.29,-0.09,32.29
0.17,0.9,0.36,-3.5,0.63,-0.06,32.34
0.18,0.9,0.35,-3.51,0.84,0.23,32.34
0.18,0.91,0.35,-3.51,0.58,-0.18,32.39
0.17,0.9,0.35,-3.82,0.41,-0.14,32.25
0.17,0.89,0.36,-3.86,0.44,-0.52,32.34
0.18,0.89,0.36,-3.39,0.21,-0.34,32.29
0.17,0.9,0.36,-2.58,0.12,0.03,32.34
0.17,0.89,0.35,-2.66,0.0,0.41,32.25
0.18,0.89,0.35,-3.02,0.12,0.34,32.29
0.17,0.9,0.36,-3.13,0.08,0.76,32.29
0.17,0.9,0.35,-2.87,0.37,0.6,32.34
0.17,0.91,0.36,-3.39,0.29,0.24,32.34
0.16,0.91,0.36,-4.09,0.06,-0.11,32.2
0.17,0.9,0.37,-4.63,0.29,0.24,32.34
0.17,0.88,0.36,-3.66,0.41,0.98,32.34
0.17,0.9,0.36,-2.6,-0.03,1.18,32.29
0.17,0.89,0.35,-2.29,-0.31,0.81,32.34
0.18,0.9,0.36,-2.14,-0.75,0.12,32.25
0.18,0.9,0.36,-1.44,-0.82,0.38,32.29
0.18,0.89,0.36,-1.15,-0.2,1.3,32.34
0.18,0.89,0.36,-0.93,-0.21,1.66,32.29
0.17,0.9,0.36,-1.08,0.08,1.68,32.29
0.17,0.9,0.36,-1.25,-0.12,1.01,32.34
0.17,0.9,0.35,-2.18,0.32,0.23,32.29
0.17,0.91,0.35,-3.13,0.05,-0.03,32.39
0.16,0.9,0.35,-3.69,0.32,-0.53,32.25
0.16,0.91,0.35,-4.26,0.5,-1.05,32.29
0.17,0.91,0.35,-4.89,0.82,-0.76,32.2
0.18,0.9,0.35,-4.03,1.6,-0.27,32.34
0.18,0.89,0.34,-2.31,1.94,1.19,32.29
0.19,0.9,0.34,-1.86,1.5,1.42,32.2
0.18,0.92,0.35,-3.6,0.63,-0.23,32.25
0.16,0.9,0.37,-4.47,0.32,-1.51,32.29
0.16,0.89,0.38,-4.31,1.42,-1.28,32.29
0.16,0.89,0.37,-2.81,1.89,-0.79,32.34
0.18,0.89,0.36,-3.62,0.9,-1.11,32.39
0.17,0.9,0.37,-4.98,0.21,-1.85,32.29
0.18,0.9,0.36,-6.4,1.05,-2.6,32.25
0.17,0.9,0.37,-6.95,1.59,-2.61,32.29
0.15,0.9,0.36,-7.45,1.13,-2.32,32.29
0.16,0.9,0.37,-7.89,1.36,-2.75,32.2
0.15,0.9,0.37,-7.79,0.98,-3.22,32.29
0.15,0.9,0.37,-8.4,-0.15,-4.23,32.15
0.15,0.91,0.37,-8.44,-0.63,-5.62,32.34
0.15,0.9,0.38,-8.15,-0.31,-5.5,32.29
0.16,0.9,0.38,-7.27,-0.38,-4.85,32.25
0.16,0.9,0.38,-6.99,-1.27,-4.85,32.29
0.15,0.92,0.38,-8.09,-2.02,-5.85,32.29
0.13,0.91,0.39,-9.76,-1.66,-6.41,32.34
0.15,0.9,0.37,-9.02,-1.02,-6.02,32.34
0.13,0.92,0.36,-8.53,-3.02,-5.42,32.2
0.13,0.91,0.38,-9.11,-4.2,-4.2,32.34
0.13,0.91,0.39,-9.11,-4.73,-4.41,32.29
0.13,0.89,0.39,-6.89,-2.87,-2.52,32.29
0.14,0.91,0.36,-4.37,-0.87,-1.92,32.34
0.15,0.92,0.35,-2.69,-0.43,-1.62,32.29
0.14,0.95,0.39,-6.08,-2.12,-2.96,32.39
0.15,0.9,0.36,-3.51,-2.2,-2.43,32.25
0.17,0.87,0.36,1.44,-1.16,-0.61,32.29
0.17,0.85,0.38,5.37,-1.91,2.5,32.29
0.18,0.86,0.39,7.02,-2.61,5.16,32.34
