acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.06,0.75,0.58,-4.11,-0.47,1.82
0.07,0.75,0.57,-2.52,-0.95,1.34
0.06,0.75,0.58,-1.24,-0.87,1.30
0.06,0.74,0.59,-0.32,-1.60,1.27
0.05,0.74,0.59,-0.29,-1.79,1.13
0.05,0.74,0.58,-0.63,-1.59,1.04
0.05,0.75,0.59,-1.15,-0.96,0.89
0.05,0.75,0.59,-1.62,-0.56,0.49
0.06,0.76,0.60,-1.50,-0.50,0.21
0.07,0.75,0.59,-1.15,-0.31,0.50
0.06,0.74,0.59,-1.34,-0.26,-0.24
0.06,0.75,0.59,-1.10,0.08,-0.50
0.06,0.75,0.58,-1.30,0.78,-0.75
0.05,0.75,0.58,-1.65,1.57,-0.61
0.06,0.75,0.57,-1.88,2.61,-0.66
0.06,0.75,0.58,-1.21,2.85,-0.55
0.06,0.74,0.58,-0.56,2.99,-0.82
0.06,0.75,0.59,0.09,3.15,-1.34
0.05,0.74,0.58,0.12,3.24,-1.30
0.04,0.75,0.58,-0.03,3.53,-1.39
0.05,0.74,0.58,-0.55,3.36,-1.08
0.04,0.75,0.58,-0.82,3.36,-0.81
0.04,0.75,0.58,-0.78,2.73,-0.96
0.04,0.75,0.59,-0.81,2.11,-1.21
0.05,0.75,0.58,-1.01,1.97,-0.89
0.05,0.75,0.58,-1.07,1.91,-0.92
0.04,0.75,0.58,-0.92,1.95,-0.23
0.04,0.74,0.59,-0.89,2.24,-0.03
0.04,0.74,0.58,-0.82,2.50,0.08
0.04,0.74,0.58,-0.44,2.75,-0.05
0.05,0.75,0.58,-0.52,2.99,0.31
0.04,0.75,0.58,-0.56,3.31,0.29
0.05,0.75,0.58,-0.53,3.57,0.27
0.04,0.75,0.58,-0.38,3.54,0.31
0.04,0.75,0.58,-0.35,3.19,-0.24
0.04,0.75,0.59,-0.08,2.43,-0.31
0.03,0.75,0.58,-0.14,2.02,-0.34
0.04,0.74,0.58,-0.43,1.30,-0.72
0.04,0.76,0.59,-1.08,1.27,-0.64
0.04,0.75,0.59,-1.34,0.90,-0.79
0.04,0.76,0.58,-1.69,1.10,-1.04
0.04,0.76,0.57,-1.39,0.95,-1.50
0.04,0.76,0.58,-1.33,0.96,-1.28
0.04,0.76,0.58,-1.31,0.58,-1.86
0.03,0.76,0.58,-1.02,-0.23,-2.50
0.03,0.75,0.58,-0.89,-1.05,-2.76
0.03,0.74,0.58,-0.90,-1.59,-3.48
0.03,0.74,0.58,-1.11,-1.66,-3.13
0.03,0.75,0.58,-1.62,-2.02,-3.36
0.03,0.74,0.58,-1.86,-2.20,-4.31
0.03,0.74,0.59,-1.59,-3.28,-5.59
0.03,0.74,0.60,-1.24,-3.92,-7.02
0.02,0.75,0.58,-1.04,-4.37,-7.15
0.03,0.75,0.58,-1.47,-4.29,-6.50
0.03,0.75,0.59,-1.69,-4.52,-6.27
0.03,0.75,0.59,-1.59,-4.92,-7.10
0.03,0.75,0.59,-0.85,-5.11,-8.72
0.03,0.74,0.58,-0.38,-5.10,-9.98
0.04,0.74,0.58,0.12,-4.75,-10.05
0.04,0.76,0.58,-0.76,-3.39,-7.98
0.04,0.76,0.57,-1.68,-2.23,-5.94
0.03,0.76,0.57,-1.16,-2.12,-5.45
0.03,0.76,0.58,-0.09,-3.10,-5.40
0.03,0.76,0.57,0.82,-3.36,-5.73
0.03,0.75,0.57,0.96,-3.37,-5.28
0.02,0.75,0.56,-0.09,-3.05,-5.27
0.02,0.75,0.58,-1.19,-2.61,-4.98
0.03,0.75,0.58,-1.42,-1.85,-4.56
0.03,0.75,0.57,-1.47,-1.57,-3.27
0.03,0.75,0.56,-1.27,-1.34,-1.40
0.04,0.75,0.58,-0.75,-0.99,-0.95
0.04,0.76,0.58,-0.14,-0.72,-0.78
0.04,0.75,0.57,-0.12,-0.12,-0.11
0.04,0.75,0.57,0.08,0.60,0.79
0.03,0.75,0.58,-0.02,1.40,1.04
0.03,0.75,0.58,-0.15,2.15,0.26
0.03,0.75,0.58,-0.26,2.89,-0.24
0.02,0.75,0.58,-0.38,2.55,-0.08
0.02,0.75,0.58,-0.85,2.73,1.39
0.03,0.76,0.58,-1.44,3.31,3.44
0.03,0.76,0.58,-1.66,4.37,3.71
0.04,0.74,0.58,-1.42,5.11,3.34
0.03,0.74,0.57,-0.18,5.80,1.88
0.03,0.76,0.57,0.79,6.37,2.44
0.03,0.75,0.57,0.84,6.29,2.23
0.02,0.75,0.57,0.93,6.40,-0.53
0.01,0.73,0.57,1.50,5.68,-2.75
0.02,0.74,0.57,1.53,5.73,-2.63
0.01,0.75,0.58,1.21,6.31,-3.28
0.01,0.76,0.58,0.89,6.40,-2.90
0.02,0.76,0.57,1.42,6.12,-4.08
0.03,0.76,0.57,2.35,6.29,-3.82
0.03,0.76,0.56,3.15,6.66,-4.35
0.02,0.76,0.56,4.12,7.47,-4.95
0.03,0.76,0.56,4.38,8.05,-4.56
0.02,0.76,0.56,4.24,9.37,-4.00
0.04,0.75,0.57,4.02,12.06,-0.38
0.06,0.73,0.58,4.09,15.18,5.28
0.08,0.71,0.58,5.98,19.53,12.38
0.08,0.73,0.57,6.82,24.60,18.73
0.04,0.77,0.54,4.75,28.82,17.60
0.00,0.78,0.54,2.40,31.36,13.73
-0.02,0.78,0.54,2.26,29.91,12.49
-0.03,0.80,0.55,3.24,27.05,9.79
-0.05,0.80,0.57,3.59,21.36,11.37
-0.06,0.78,0.58,4.44,17.48,1.98
-0.05,0.77,0.61,6.31,11.88,0.96
-0.08,0.72,0.58,7.57,11.40,-10.29
-0.06,0.75,0.57,6.43,9.76,-11.54
-0.04,0.76,0.58,4.63,9.13,-9.36
0.01,0.77,0.57,2.56,11.39,-6.85
0.02,0.79,0.55,2.53,13.08,-5.86
0.04,0.80,0.56,3.42,14.69,-5.24
0.03,0.80,0.56,4.69,15.44,-6.99
-0.01,0.79,0.56,7.31,14.95,-5.66
-0.03,0.78,0.56,8.50,12.35,-2.73
-0.07,0.76,0.55,7.71,12.99,-4.18
-0.06,0.76,0.55,4.92,12.81,-5.69
-0.06,0.75,0.57,2.06,11.07,-4.89
-0.09,0.74,0.58,2.50,9.57,-7.51
-0.07,0.73,0.56,4.20,6.08,-10.23
-0.10,0.73,0.55,6.12,3.53,-13.30
-0.08,0.76,0.55,5.94,3.34,-18.08
-0.05,0.76,0.53,5.10,2.37,-18.44
-0.08,0.77,0.55,5.89,0.78,-18.20
-0.10,0.74,0.54,7.33,0.72,-25.28
-0.10,0.76,0.52,9.11,-1.94,-28.26
-0.08,0.78,0.50,7.97,-2.38,-30.69
-0.05,0.80,0.50,4.76,-1.85,-27.28
-0.10,0.78,0.56,4.23,-2.26,-26.53
-0.16,0.73,0.62,8.63,-8.49,-31.62
-0.22,0.69,0.65,12.56,-19.51,-39.45
-0.28,0.65,0.66,10.40,-27.63,-53.71
-0.28,0.67,0.61,-1.39,-31.21,-72.96
-0.21,0.76,0.54,-19.44,-29.68,-85.24
-0.09,0.86,0.49,-32.63,-26.09,-84.09
-0.01,0.89,0.46,-30.37,-20.70,-72.03
0.04,0.89,0.48,-17.86,-22.03,-52.60
-0.00,0.85,0.52,-5.39,-21.27,-39.08
-0.06,0.81,0.52,-2.84,-17.56,-37.04
-0.14,0.79,0.55,-11.79,-13.88,-39.39
-0.16,0.78,0.56,-22.56,-10.20,-40.73
-0.16,0.77,0.55,-28.40,-9.40,-40.40
-0.15,0.76,0.56,-28.06,-11.07,-38.44
-0.15,0.77,0.57,-20.76,-13.82,-34.47
-0.13,0.77,0.57,-17.83,-16.49,-28.63
-0.13,0.76,0.57,-19.33,-11.79,-25.07
-0.13,0.76,0.55,-23.40,-9.79,-21.60
-0.09,0.78,0.59,-26.60,-8.89,-14.67
-0.12,0.78,0.59,-24.40,-9.19,-12.41
-0.12,0.76,0.58,-19.77,-10.05,-12.61
-0.12,0.74,0.59,-17.51,-10.47,-10.90
-0.13,0.74,0.58,-16.89,-5.50,-11.53
-0.16,0.73,0.59,-15.77,-6.02,-14.73
-0.17,0.72,0.58,-16.44,-4.93,-16.23
