acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.14,0.87,0.36,-1.33,-7.28,-0.85
0.14,0.87,0.35,-3.24,-4.99,-0.18
0.14,0.88,0.38,-4.53,-3.02,0.26
0.14,0.88,0.37,-4.61,-2.73,0.47
0.15,0.88,0.37,-3.22,-2.93,0.06
0.14,0.87,0.37,-2.02,-4.26,0.29
0.13,0.87,0.38,-1.15,-4.78,0.89
0.13,0.86,0.37,-1.36,-3.66,0.46
0.14,0.87,0.38,-2.31,-2.18,0.18
0.13,0.88,0.37,-2.79,-0.38,-0.47
0.14,0.87,0.39,-2.95,-0.49,-0.31
0.15,0.87,0.37,-1.97,-1.10,-0.26
0.14,0.88,0.37,-1.76,-1.95,-0.44
0.14,0.86,0.37,-1.42,-2.43,-0.85
0.14,0.87,0.37,-1.69,-1.88,-1.33
0.14,0.88,0.37,-2.24,-1.02,-2.09
0.13,0.87,0.37,-2.38,-0.14,-2.72
0.13,0.86,0.38,-1.76,-0.24,-2.81
0.13,0.87,0.38,-0.78,-0.21,-3.50
0.13,0.87,0.37,-0.49,-0.14,-3.40
0.14,0.87,0.38,-0.29,1.04,-3.22
0.14,0.87,0.37,-0.72,2.06,-3.33
0.14,0.87,0.38,-0.81,3.21,-4.15
0.13,0.87,0.37,0.66,3.36,-5.04
0.13,0.86,0.37,1.85,2.73,-5.42
0.12,0.86,0.38,3.05,1.71,-5.36
0.13,0.87,0.38,3.27,1.62,-3.98
0.12,0.88,0.36,2.21,2.12,-2.99
0.12,0.88,0.38,1.33,2.73,-3.51
0.12,0.88,0.37,0.55,2.55,-2.95
0.12,0.87,0.37,0.69,2.35,-2.70
0.12,0.87,0.37,1.37,2.35,-2.61
0.13,0.88,0.36,1.44,2.60,-2.69
0.12,0.89,0.36,1.22,3.22,-2.95
0.13,0.88,0.37,0.96,3.47,-2.93
0.12,0.89,0.37,0.84,3.34,-3.18
0.12,0.88,0.37,1.07,3.22,-3.44
0.11,0.88,0.36,0.53,2.52,-3.11
0.10,0.88,0.37,0.40,1.86,-1.56
0.10,0.87,0.36,0.12,1.08,-1.60
0.10,0.87,0.36,-0.14,1.08,-1.73
0.10,0.88,0.36,-1.27,1.08,-1.37
0.10,0.88,0.37,-1.80,0.95,-1.82
0.10,0.88,0.37,-2.21,0.29,-1.85
0.10,0.88,0.36,-2.43,0.08,-1.95
0.11,0.88,0.36,-2.85,-0.55,-1.62
0.10,0.89,0.37,-3.01,-0.20,-1.76
0.11,0.88,0.37,-2.89,-0.55,-2.11
0.12,0.87,0.37,-2.31,-0.18,-2.17
0.12,0.87,0.37,-1.51,-0.41,-2.64
0.12,0.88,0.37,-0.78,-0.55,-2.38
0.11,0.88,0.37,-1.13,-1.48,-2.56
0.10,0.89,0.37,-0.92,-1.92,-2.08
0.10,0.88,0.37,-1.28,-1.45,-1.34
0.11,0.88,0.36,-2.24,-1.57,-0.24
0.10,0.88,0.37,-2.60,-1.30,1.15
0.11,0.88,0.36,-2.53,-1.68,2.23
0.11,0.88,0.37,-3.04,-1.82,2.56
0.11,0.87,0.37,-2.73,-1.42,2.27
0.12,0.88,0.36,-2.61,-1.69,2.58
0.12,0.88,0.36,-2.50,-1.44,2.58
0.11,0.88,0.37,-2.11,-1.40,2.53
0.12,0.88,0.37,-1.94,-1.68,2.29
0.11,0.88,0.36,-2.03,-1.34,2.87
0.12,0.88,0.37,-2.12,-0.41,2.79
0.12,0.87,0.37,-2.52,0.46,2.52
0.12,0.88,0.37,-2.56,1.13,3.11
0.11,0.88,0.37,-2.90,0.89,3.77
0.11,0.88,0.38,-2.85,1.19,4.26
0.12,0.88,0.37,-3.54,1.79,5.24
0.11,0.89,0.35,-4.67,2.12,5.76
0.12,0.88,0.36,-4.78,2.47,6.37
0.12,0.88,0.37,-3.88,1.83,6.84
0.12,0.87,0.37,-3.59,0.76,7.36
0.11,0.87,0.37,-3.42,0.20,7.45
0.11,0.86,0.38,-2.98,0.40,7.30
0.12,0.88,0.37,-4.27,0.95,8.32
0.11,0.89,0.37,-6.43,1.18,9.33
0.11,0.88,0.38,-6.87,1.91,9.18
0.14,0.86,0.37,-6.24,1.80,7.40
0.14,0.86,0.37,-5.05,1.08,5.53
0.13,0.87,0.38,-3.63,0.20,4.99
0.13,0.87,0.38,-2.37,-0.60,5.37
0.12,0.86,0.37,-2.44,-0.20,4.92
0.14,0.86,0.38,-2.99,1.31,4.64
0.13,0.87,0.38,-3.57,2.21,3.97
0.12,0.87,0.38,-3.40,2.29,3.21
0.13,0.88,0.37,-3.57,1.56,4.23
0.12,0.88,0.38,-3.80,0.92,3.97
0.12,0.87,0.38,-3.62,0.26,3.89
0.13,0.87,0.37,-3.77,0.17,3.89
0.13,0.87,0.37,-3.77,0.66,5.18
0.15,0.87,0.40,-5.04,1.60,5.76
0.14,0.86,0.38,-4.15,2.56,4.89
0.14,0.87,0.38,-4.02,2.06,4.55
0.14,0.87,0.38,-3.88,1.48,4.85
0.12,0.86,0.39,-3.37,0.99,4.75
0.12,0.87,0.38,-4.05,1.57,5.02
0.13,0.88,0.38,-5.92,2.12,6.38
0.13,0.88,0.38,-7.11,2.02,7.51
0.14,0.88,0.38,-7.05,1.21,8.58
0.14,0.86,0.37,-6.53,0.99,8.26
0.13,0.85,0.38,-6.35,0.03,8.56
0.15,0.87,0.38,-6.15,1.19,11.45
0.15,0.88,0.38,-7.07,1.34,14.47
0.14,0.87,0.39,-7.65,2.06,16.11
0.15,0.86,0.39,-7.04,2.17,14.84
0.14,0.85,0.38,-6.99,1.34,13.80
0.15,0.85,0.40,-6.31,0.90,13.05
0.15,0.84,0.40,-5.44,0.92,10.23
0.04,0.94,0.27,-3.40,8.03,10.78
0.14,0.84,0.41,-7.71,4.18,9.91
0.15,0.86,0.46,-6.18,4.00,7.15
0.16,0.84,0.39,-3.15,2.02,4.09
0.16,0.85,0.37,-2.70,-0.52,5.22
0.16,0.84,0.39,-1.95,-0.46,4.85
0.16,0.86,0.39,-2.46,0.84,6.14
0.16,0.86,0.39,-3.48,2.93,5.71
0.16,0.88,0.39,-5.37,3.77,5.97
0.15,0.86,0.40,-5.15,2.21,4.79
0.15,0.85,0.41,-3.71,-0.03,5.60
0.15,0.84,0.40,-2.44,-1.40,6.23
0.07,0.80,0.43,-2.50,-4.18,0.06
0.18,0.86,0.39,-0.21,-1.92,7.44
0.16,0.88,0.40,-4.15,-2.15,7.27
0.16,0.84,0.41,-4.73,0.37,6.21
0.17,0.83,0.40,-3.63,-0.17,4.38
0.16,0.84,0.40,-2.27,-1.89,3.39
0.15,0.83,0.41,-0.82,-4.03,1.85
0.15,0.83,0.42,0.46,-5.66,0.56
0.13,0.85,0.42,-0.14,-7.02,0.64
0.10,0.82,0.44,-0.53,-9.28,-1.16
0.10,0.77,0.46,0.52,-12.05,-0.02
0.12,0.75,0.48,-1.63,-11.33,-5.65
0.10,0.74,0.46,-7.76,-7.33,-21.18
0.07,0.80,0.42,-18.90,-4.06,-45.86
0.04,0.90,0.41,-37.44,-9.22,-68.64
-0.32,0.74,0.64,-56.11,-27.66,-128.92
0.25,0.96,0.34,-54.63,-7.54,-73.10
0.32,0.99,0.33,-60.46,-3.59,-59.07
0.26,0.93,0.38,-51.24,-3.53,-43.11
0.20,0.90,0.39,-37.28,-8.50,-33.92
0.12,0.85,0.42,-30.24,-19.69,-17.42
0.15,0.82,0.43,-28.23,-5.68,-16.38
0.15,0.86,0.44,-37.18,12.11,-20.08
0.06,0.84,0.48,-41.54,19.42,-10.60
0.08,0.78,0.48,-34.85,19.48,-2.66
0.08,0.81,0.48,-26.50,8.46,1.83
0.05,0.82,0.47,-18.50,-0.15,4.90
0.09,0.81,0.47,-12.70,-2.72,6.18
0.08,0.82,0.47,-11.50,-6.41,6.67
0.07,0.81,0.47,-11.01,-1.68,4.49
0.07,0.81,0.49,-12.75,-4.61,1.77
0.08,0.82,0.49,-10.18,-2.61,-0.34
0.11,0.83,0.50,-9.37,-5.08,-1.02
0.12,0.80,0.49,-6.84,-3.40,-0.60
0.13,0.78,0.48,-6.15,-1.34,-0.76
0.08,0.80,0.51,-5.91,-3.27,2.49
0.08,0.81,0.49,-5.31,-5.21,4.96
0.11,0.82,0.49,-5.74,-1.63,4.29
0.12,0.82,0.49,-5.82,-1.62,2.40
0.10,0.83,0.49,-6.02,-5.40,1.83
0.09,0.80,0.49,-3.02,-6.87,0.72
0.10,0.80,0.50,-0.20,-8.78,2.43
0.13,0.83,0.52,0.37,-9.08,3.39
0.14,0.81,0.50,-0.40,-5.74,2.92
0.13,0.80,0.50,-1.54,-4.02,3.22
0.13,0.81,0.50,-1.71,-0.52,4.72
0.12,0.83,0.50,-1.69,-1.94,5.89
0.11,0.81,0.50,1.47,-2.50,6.73
0.10,0.82,0.48,2.43,-6.20,6.99
0.10,0.81,0.49,4.15,-8.66,8.14
0.11,0.83,0.51,2.82,-9.50,6.81
0.10,0.80,0.49,4.21,-10.17,5.85
0.13,0.80,0.52,5.65,-11.45,8.66
0.13,0.78,0.50,7.60,-11.48,8.09
0.12,0.79,0.49,9.22,-11.36,10.40
0.05,0.83,0.54,11.07,-11.50,15.95
0.15,0.81,0.49,7.57,-6.93,9.62
0.15,0.83,0.48,4.02,-3.50,10.87
0.15,0.80,0.49,4.31,-0.84,10.76
0.14,0.79,0.48,6.32,-2.00,13.31
0.14,0.78,0.46,9.62,-0.29,14.84
0.16,0.80,0.46,10.24,0.96,12.29
0.17,0.80,0.48,10.52,3.42,10.17
0.23,0.56,0.30,15.59,17.30,0.73
0.15,0.79,0.52,13.16,3.04,9.10
0.14,0.75,0.48,19.92,9.77,6.37
0.16,0.72,0.45,25.77,9.50,3.94
0.15,0.72,0.44,32.41,13.88,-1.97
0.16,0.74,0.45,38.21,16.55,-8.75
0.17,0.76,0.45,43.37,19.47,-19.04
0.17,0.79,0.43,47.24,20.34,-28.73
0.17,0.83,0.40,48.85,20.63,-36.63
0.13,0.89,0.43,48.52,16.38,-33.88
0.10,0.92,0.43,48.26,12.98,-23.30
0.09,0.95,0.44,45.16,8.46,-15.60
0.05,0.94,0.42,38.27,3.63,-9.48
0.02,0.95,0.42,28.41,7.42,-6.81
0.01,0.95,0.41,17.65,8.53,-6.75
0.02,0.94,0.43,10.11,6.02,-5.80
0.06,0.88,0.40,8.63,4.52,-8.15
0.07,0.85,0.37,10.11,-0.55,-7.30
0.08,0.86,0.38,11.77,-3.82,-5.18
0.11,0.90,0.38,11.11,-0.08,-7.08
0.10,0.91,0.37,8.78,2.70,-9.37
0.10,0.90,0.36,7.51,3.60,-9.57
0.09,0.89,0.37,7.50,2.31,-8.14
0.09,0.89,0.36,7.37,2.05,-8.81
0.09,0.89,0.36,6.70,1.71,-10.50
0.06,0.87,0.37,6.35,0.24,-9.71
0.07,0.87,0.37,6.18,1.30,-12.26
0.08,0.89,0.37,4.15,3.85,-17.86
0.07,0.90,0.36,1.45,5.11,-22.21
0.07,0.88,0.37,0.55,5.36,-24.46
0.05,0.87,0.36,1.50,3.07,-22.85
0.05,0.88,0.37,1.74,1.34,-21.44
0.04,0.87,0.37,1.37,1.60,-22.17
0.04,0.86,0.36,0.60,4.35,-22.87
0.05,0.87,0.33,-1.24,7.50,-22.58
0.02,0.87,0.35,-2.55,7.50,-21.82
0.00,0.88,0.37,-1.24,5.07,-20.78
-0.00,0.89,0.38,-0.76,0.52,-20.37
-0.00,0.87,0.37,0.93,-1.04,-18.11
-0.02,0.87,0.36,0.20,-5.56,-15.76
-0.04,0.86,0.39,0.15,-7.02,-11.95
-0.07,0.85,0.38,-1.47,-9.10,-8.34
-0.09,0.85,0.40,-3.10,-14.08,-2.11
-0.05,0.85,0.40,-3.37,-15.65,5.98
-0.03,0.86,0.38,-4.00,-16.46,12.41
-0.03,0.85,0.38,-4.37,-20.09,20.29
-0.01,0.85,0.37,-2.67,-21.15,27.50
-0.05,0.86,0.35,-2.05,-28.06,42.17
0.04,0.90,0.35,-4.93,-26.64,53.73
0.12,0.96,0.32,-15.24,-18.29,46.70
0.15,0.93,0.28,-22.75,-8.63,36.23
0.15,0.99,0.30,-29.40,-8.56,29.60
0.15,0.98,0.39,-28.98,-12.12,30.53
0.17,1.02,0.40,-29.40,-16.21,30.06
0.16,0.96,0.40,-33.24,-13.02,20.96
0.15,0.85,0.40,-31.83,-8.23,15.44
0.09,0.84,0.37,-32.09,-10.00,15.31
0.08,0.78,0.40,-29.56,-5.88,10.96
0.10,0.85,0.43,-33.36,-6.56,10.40
0.12,0.86,0.44,-37.19,-0.58,9.48
0.11,0.89,0.43,-39.08,0.87,8.09
0.08,0.89,0.38,-39.33,-5.15,7.34
0.11,0.88,0.42,-36.52,-10.29,7.68
0.11,0.82,0.43,-31.59,-12.64,7.74
0.16,0.84,0.44,-28.95,-12.12,7.65
0.19,0.84,0.45,-28.40,-8.05,9.02
0.21,0.81,0.45,-25.92,0.37,7.62
0.17,0.85,0.43,-28.32,1.11,5.31
0.18,0.79,0.50,-24.52,5.60,9.60
0.17,0.79,0.56,-20.23,6.18,8.44
0.13,0.82,0.53,-15.83,4.78,7.28
0.10,0.82,0.51,-14.69,2.35,2.60
0.07,0.81,0.46,-18.05,-0.06,-5.05
0.09,0.80,0.47,-23.47,3.92,-8.82
0.11,0.79,0.45,-27.01,12.08,-10.89
0.15,0.79,0.44,-26.38,17.40,-6.58
0.14,0.78,0.45,-20.52,16.99,-1.80
0.13,0.83,0.46,-13.53,11.19,3.63
0.14,0.80,0.47,-3.22,6.66,9.80
0.13,0.80,0.48,5.53,-0.55,15.97
0.12,0.77,0.50,12.99,-2.73,19.66
0.12,0.77,0.49,15.33,-3.47,15.76
0.12,0.83,0.49,9.57,0.00,11.37
0.11,0.80,0.50,4.18,6.69,6.37
0.10,0.80,0.48,0.31,6.69,4.46
0.11,0.78,0.49,1.82,8.20,2.50
0.14,0.81,0.48,3.51,5.31,0.82
0.12,0.82,0.48,4.43,2.20,1.82
0.13,0.80,0.46,6.70,2.89,2.98
0.13,0.81,0.46,7.22,2.15,5.15
0.13,0.82,0.46,7.95,4.78,6.90
0.14,0.83,0.46,6.24,4.44,6.23
0.14,0.83,0.46,6.24,6.64,7.39
0.13,0.83,0.46,6.43,6.44,8.63
0.13,0.82,0.46,7.56,5.39,8.99
0.14,0.82,0.45,9.33,6.03,9.08
0.14,0.81,0.45,9.73,5.48,9.48
