acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.22,0.85,0.40,-3.48,-2.52,2.23
0.21,0.84,0.41,-3.05,-2.60,2.43
0.22,0.84,0.41,-2.61,-3.18,2.24
0.21,0.84,0.41,-2.35,-3.07,2.53
0.22,0.84,0.40,-2.52,-3.16,2.58
0.21,0.84,0.40,-2.85,-2.18,2.96
0.22,0.84,0.40,-2.60,-2.06,2.79
0.22,0.84,0.40,-2.79,-1.76,2.87
0.23,0.84,0.41,-2.43,-1.86,2.58
0.22,0.83,0.41,-2.32,-2.44,2.64
0.22,0.84,0.40,-2.70,-2.29,2.40
0.23,0.84,0.41,-2.79,-1.60,2.06
0.23,0.83,0.41,-2.87,-1.16,1.98
0.23,0.84,0.41,-2.61,-0.60,1.60
0.23,0.83,0.40,-2.17,-0.18,1.39
0.22,0.83,0.41,-1.88,0.00,1.31
0.23,0.84,0.40,-1.69,-0.11,1.07
0.22,0.84,0.40,-1.73,-0.26,0.60
0.22,0.84,0.40,-1.62,-0.15,0.20
0.22,0.83,0.41,-1.60,-0.23,-0.18
0.22,0.83,0.41,-1.16,-0.23,-1.13
0.22,0.84,0.40,-1.15,-0.52,-1.18
0.22,0.83,0.40,-1.27,-0.66,-0.73
0.22,0.83,0.41,-1.27,-0.24,-1.05
0.23,0.83,0.41,-0.85,0.40,-1.44
0.22,0.83,0.41,-0.46,0.76,-1.56
0.22,0.83,0.41,-0.50,1.74,-1.77
0.22,0.84,0.40,-0.93,3.25,-1.28
0.21,0.83,0.42,-1.56,3.36,-2.35
0.22,0.84,0.41,-1.95,4.14,-3.37
0.23,0.84,0.42,-1.63,4.09,-4.27
0.22,0.84,0.41,-1.10,3.39,-4.58
0.22,0.84,0.41,-0.58,1.82,-4.56
0.21,0.84,0.42,0.49,0.69,-4.73
0.21,0.85,0.41,0.63,0.43,-4.11
0.22,0.84,0.40,0.24,0.40,-3.76
0.21,0.84,0.41,-0.20,0.64,-3.10
0.21,0.84,0.41,0.24,0.53,-3.08
0.21,0.84,0.40,0.84,0.47,-2.58
0.21,0.84,0.40,0.60,0.35,-1.74
0.21,0.85,0.39,0.21,0.90,-0.89
0.20,0.85,0.40,0.15,0.99,-0.78
0.21,0.85,0.42,-0.20,0.37,-0.49
0.21,0.85,0.41,-0.56,-0.44,0.58
0.19,0.85,0.41,-0.75,-1.02,1.50
0.20,0.85,0.41,-1.37,-1.69,2.11
0.20,0.85,0.41,-2.15,-1.36,2.66
0.20,0.86,0.41,-2.64,-1.51,3.27
0.21,0.86,0.41,-3.37,-1.65,5.04
0.21,0.86,0.41,-3.60,-2.69,7.31
0.22,0.85,0.41,-3.19,-3.97,9.45
0.22,0.85,0.41,-2.66,-5.73,11.91
0.22,0.86,0.41,-2.66,-7.02,14.58
0.23,0.85,0.41,-3.19,-6.49,14.11
0.24,0.83,0.40,-3.02,-5.89,12.49
0.24,0.83,0.40,-2.79,-6.26,13.04
0.23,0.83,0.41,-2.66,-6.26,14.79
0.24,0.83,0.41,-1.92,-5.56,12.66
0.24,0.82,0.40,-1.07,-6.17,11.95
0.24,0.82,0.41,-0.79,-5.86,11.02
0.24,0.83,0.41,-0.73,-6.05,10.52
0.22,0.83,0.41,-0.31,-5.34,9.42
0.24,0.83,0.41,-0.41,-4.64,8.37
0.24,0.83,0.41,-0.81,-3.74,8.32
0.23,0.82,0.40,-0.56,-2.18,6.61
0.25,0.83,0.40,-0.85,-2.79,6.79
0.24,0.83,0.41,-0.84,-2.27,5.66
0.25,0.82,0.40,-0.50,-2.05,4.50
0.26,0.83,0.40,-0.34,-2.03,5.34
0.25,0.83,0.39,-0.05,-1.69,6.11
0.25,0.84,0.39,-0.15,-0.87,5.44
0.25,0.84,0.39,-0.49,-0.21,4.11
0.25,0.83,0.39,-0.34,-0.05,2.99
0.24,0.82,0.40,-0.26,-0.79,3.59
0.24,0.84,0.40,-0.95,-0.26,4.58
0.26,0.84,0.40,-1.77,0.46,4.14
0.25,0.83,0.39,-1.92,1.62,4.23
0.26,0.83,0.39,-2.03,2.29,3.31
0.26,0.83,0.39,-1.36,1.86,4.26
0.24,0.85,0.40,-2.20,0.89,5.51
0.23,0.84,0.40,-2.82,1.18,4.50
0.23,0.83,0.39,-3.83,0.23,5.07
0.24,0.83,0.39,-4.64,0.78,5.25
0.27,0.84,0.40,-5.53,1.11,5.48
0.26,0.84,0.40,-6.14,0.73,6.85
0.27,0.83,0.40,-5.16,0.82,5.51
0.27,0.83,0.40,-4.67,-0.35,5.04
0.26,0.83,0.42,-4.34,-0.61,4.15
0.25,0.83,0.42,-4.72,0.52,1.91
0.26,0.82,0.41,-5.30,0.32,0.64
0.28,0.81,0.42,-4.44,1.42,0.50
0.26,0.82,0.40,-3.91,2.49,0.06
0.26,0.81,0.42,-3.11,1.85,-1.73
0.27,0.81,0.41,-1.74,2.02,-4.14
0.27,0.81,0.42,-0.50,2.17,-6.15
0.27,0.81,0.41,0.84,2.78,-7.83
