acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.9,0.35,-2.15,1.11,-1.27,33.0
0.19,0.9,0.35,-2.32,1.02,-1.24,33.05
0.19,0.9,0.34,-1.3,1.21,-0.02,33.0
0.21,0.9,0.35,-2.69,0.82,-2.2,32.95
0.2,0.89,0.36,-2.96,-1.94,0.18,32.95
0.19,0.89,0.36,-3.08,-1.98,-0.5,33.0
0.2,0.88,0.36,-0.58,2.06,-0.08,33.0
0.2,0.9,0.34,-0.43,2.79,-0.4,33.05
0.19,0.9,0.33,-1.65,-0.76,-1.73,33.09
0.19,0.9,0.35,-0.53,-2.31,-2.08,33.0
0.19,0.91,0.35,0.14,-1.6,-1.6,33.05
0.2,0.89,0.35,0.02,-0.67,-0.96,33.0
0.19,0.9,0.35,-0.98,-0.08,-0.66,33.0
0.2,0.89,0.35,-1.11,-0.44,-0.14,33.05
0.18,0.9,0.34,-0.89,-0.6,0.08,32.95
0.18,0.9,0.34,-1.27,-0.2,-0.41,33.0
0.2,0.89,0.34,1.88,-1.5,0.92,33.09
0.19,0.89,0.35,1.92,-1.94,0.46,32.95
0.2,0.9,0.34,1.95,-2.49,0.49,32.95
0.19,0.9,0.35,2.12,-2.69,-0.05,33.09
0.19,0.9,0.34,2.7,-2.52,0.53,33.05
0.2,0.9,0.34,2.81,-2.03,0.44,33.05
0.2,0.91,0.35,2.56,-2.02,0.52,33.0
0.19,0.9,0.34,1.91,-2.27,0.37,32.95
0.19,0.91,0.34,1.4,-2.0,0.38,33.05
0.19,0.91,0.34,1.01,-1.97,0.26,32.91
0.18,0.91,0.34,0.5,-1.74,0.2,32.95
0.19,0.9,0.34,0.32,-1.4,0.44,32.95
0.19,0.9,0.33,-0.06,-1.36,0.41,33.0
0.2,0.9,0.34,0.11,-1.34,0.4,33.05
0.19,0.89,0.34,0.35,-1.6,0.24,32.95
0.19,0.9,0.34,0.32,-1.74,0.24,33.0
0.19,0.9,0.34,0.43,-1.79,0.44,32.86
0.19,0.9,0.34,0.73,-1.63,0.44,33.05
0.19,0.89,0.34,0.9,-1.57,0.53,33.0
0.19,0.89,0.34,1.31,-2.08,0.79,33.05
0.19,0.91,0.33,1.22,-1.85,1.34,32.95
0.19,0.9,0.34,1.97,-1.68,1.31,33.0
0.19,0.91,0.33,1.89,-1.57,1.31,33.0
0.19,0.91,0.33,1.85,-1.34,1.42,32.95
0.2,0.9,0.32,3.05,-0.46,2.47,33.0
0.2,0.9,0.31,4.72,0.37,4.02,32.95
0.21,0.91,0.29,7.04,1.44,5.65,33.05
0.21,0.96,0.28,8.27,2.7,4.85,33.0
0.18,0.94,0.32,10.03,3.82,8.52,33.0
0.18,0.89,0.31,16.72,7.65,18.31,33.05
0.2,0.87,0.32,22.9,9.77,22.85,33.05
0.18,0.89,0.33,22.72,5.59,21.1,32.91
0.18,0.87,0.3,22.46,-0.73,16.09,32.95
0.18,0.88,0.31,22.4,-4.73,11.13,33.05
0.2,0.87,0.3,24.46,-7.37,10.47,33.09
0.23,0.87,0.34,27.21,-7.16,14.78,32.95
0.25,0.84,0.4,28.24,-3.76,20.89,33.05
0.25,0.82,0.42,28.93,-0.5,26.99,33.0
0.27,0.85,0.4,27.13,3.42,28.18,33.0
0.27,0.83,0.33,27.45,7.68,28.9,32.86
0.28,0.87,0.32,24.53,9.45,27.68,33.09
0.3,0.89,0.3,17.63,10.56,23.66,33.0
0.24,1.02,0.33,-4.72,6.32,7.76,33.05
0.28,0.96,0.27,-3.86,15.33,7.1,33.09
0.28,0.96,0.26,-5.47,25.53,4.21,33.09
0.23,0.94,0.26,-17.63,22.12,-4.64,32.95
0.22,0.97,0.26,-30.26,15.27,-15.15,33.09
0.23,0.9,0.28,-27.71,17.98,-11.94,33.0
0.22,0.96,0.25,-22.61,23.82,-12.76,33.05
0.2,0.97,0.29,-37.36,18.05,-27.04,33.05
0.19,0.98,0.29,-36.9,20.66,-31.25,33.0
0.17,0.99,0.32,-35.74,27.31,-31.44,33.14
0.24,0.88,0.32,-28.84,34.46,-27.92,33.05
0.21,0.95,0.26,-38.63,30.76,-34.67,33.0
0.2,0.9,0.29,-41.33,20.73,-35.19,33.05
0.18,0.92,0.38,-45.68,24.11,-38.18,33.14
0.17,0.94,0.35,-42.03,40.29,-36.72,33.0
0.13,0.94,0.34,-43.11,38.31,-36.55,33.05
0.14,0.98,0.39,-48.72,35.86,-42.47,33.05
0.12,0.93,0.37,-52.12,40.17,-43.5,33.09
0.09,0.87,0.37,-52.09,33.42,-42.75,33.14
0.11,0.9,0.36,-52.99,22.34,-47.16,33.14
0.12,0.91,0.36,-60.78,8.05,-52.43,33.19
0.1,0.89,0.39,-65.77,-5.88,-54.79,33.09
0.14,0.89,0.41,-64.12,-6.66,-54.87,33.14
0.13,0.86,0.47,-65.4,-3.79,-50.18,33.09
0.09,0.83,0.48,-63.02,-8.78,-40.15,33.14
0.08,0.86,0.46,-52.69,-2.92,-28.75,33.14
0.09,0.81,0.4,-35.73,5.11,-14.9,33.05
0.1,0.83,0.42,-24.93,4.82,-5.45,33.19
0.08,0.86,0.43,-22.64,-0.23,-0.95,33.14
0.09,0.9,0.41,-27.54,-3.5,-4.26,33.14
